[00:00:05.533 --> 00:00:06.834]  Big Brother.
[00:00:06.834 --> 00:00:08.595]  Mainstream media.
[00:00:08.595 --> 00:00:10.376]  Government cover-ups.
[00:00:10.376 --> 00:00:11.936]  You want answers?
[00:00:11.936 --> 00:00:13.497]  Well, so does he.
[00:00:13.497 --> 00:00:17.680]  He's Alex Jones on the GCN Radio Network.
[00:00:17.680 --> 00:00:21.802]  And now, live from Austin, Texas, Alex Jones.
[00:00:41.785 --> 00:00:43.146]  Welcome, ladies and gentlemen.
[00:00:43.146 --> 00:00:43.626]  Welcome.
[00:00:43.626 --> 00:00:48.730]  Thank you for joining us on this worldwide transmission against tyranny.
[00:00:48.730 --> 00:00:50.471]  It is the 19th day of December 2006.
[00:00:52.967 --> 00:00:54.189]  It is a Tuesday.
[00:00:54.189 --> 00:01:08.967]  I had some guests lined up today, but I've decided as I do on a routine basis to go ahead and cancel them because I want to have time to cover the news and some of the important issues that face humanity as we fight the global overlords of the New World Order.
[00:01:09.818 --> 00:01:15.640]  We'll have wide open phones, whatever issue, whatever story, whatever news item you wish to discuss, 1-800-259-9231.
[00:01:15.640 --> 00:01:15.720]  1-800-259-9231.
[00:01:15.720 --> 00:01:19.461]  A story here that's been getting a lot of attention was an article written by Jerome Corsi.
[00:01:32.352 --> 00:01:32.793]  We're good to go.
[00:01:52.381 --> 00:02:04.513]  That's the same thing that basically General Tommy Franks, when he was on the secret payroll as a propagandist for the White House after he got out of the military, said, oh, it's sad, but it's what's going to happen.
[00:02:04.513 --> 00:02:06.074]  It's what the people want.
[00:02:06.074 --> 00:02:12.681]  An end of the Constitution, a military dictatorship, after one more attack.
[00:02:12.681 --> 00:02:15.864]  And I remember on Nightline,
[00:02:17.586 --> 00:02:26.552]  The Wednesday, a week after 9-11, what's 8, 9 days after 9-11, U.N.
[00:02:26.552 --> 00:02:29.254]  General McKenzie, the former head of U.N.
[00:02:29.254 --> 00:02:43.203]  peacekeeping forces, he'd just gotten out of the U.N., was on nightline and he said the answer is a North American continental security perimeter operated and run by a I-4 international U.N.
[00:02:43.203 --> 00:02:43.583]  force.
[00:02:44.756 --> 00:02:51.317]  I saw it with my own two eyeballs, heard it with my own two little ears.
[00:02:51.317 --> 00:02:55.858]  And now they have pushed North American Union in the name of security.
[00:02:55.858 --> 00:03:02.280]  Homeland Security took over most of the federal agencies through SPP, which is the U.S.
[00:03:02.280 --> 00:03:07.321]  chair of it, being Michael Chertoff.
[00:03:07.321 --> 00:03:12.522]  Through that system, they claim that getting rid of our borders is what is going to give us security.
[00:03:12.522 --> 00:03:13.342]  That's why U.S.
[00:03:13.342 --> 00:03:14.302]  forces will man
[00:03:15.251 --> 00:03:21.833]  The Mexican port facility down on Mexico's west coast.
[00:03:21.833 --> 00:03:28.416]  Mexico will be given the Kansas City inland port.
[00:03:28.416 --> 00:03:28.776]  U.S.
[00:03:28.776 --> 00:03:30.976]  and Mexican forces will be up in Canada.
[00:03:30.976 --> 00:03:35.838]  And this is just one way they merge our countries.
[00:03:35.838 --> 00:03:41.140]  We're already inside the North American Union.
[00:03:43.328 --> 00:04:09.863]  We're already inside this system, and there's still massive denial on the subject, so I would suggest to callers, I would hope, you know, we don't screen your calls, and you can bring up whatever issue you'd like or news story you'd like, but I would suggest that we talk about the North American Union to be merged with the Pan-American Union, and then
[00:04:10.792 --> 00:04:11.293]  I think so.
[00:04:34.344 --> 00:04:40.007]  But still, on any given day, you type North American Union into Google, you'll get a handful of mainstream articles.
[00:04:40.007 --> 00:04:43.288]  There should be hundreds.
[00:04:43.288 --> 00:04:51.872]  So we'll cover this, get into the Democrats wanting to expand the war, of course, as we said they would, and a lot more.
[00:04:51.872 --> 00:04:52.633]  I'm Alex Jones.
[00:04:52.633 --> 00:04:56.815]  The websites are InfoWars.net, JonesReport.com, and InfoWars.com.
[00:05:01.215 --> 00:05:06.598]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[00:05:06.598 --> 00:05:09.259]  Because there's a war on for your mind.
[00:05:09.259 --> 00:05:19.484]  Well, a top bioweapons expert...
[00:05:20.939 --> 00:05:33.811]  Has gone public in the last week saying clearly the anthrax attacks are an inside job, launched by our federal government as a pretext for a total police state in America.
[00:05:33.811 --> 00:05:40.778]  We've had this video surface that clearly, and the voiceprint's been done by a major university professor, it's clearly McVeigh.
[00:05:40.778 --> 00:05:46.023]  Years after, a year and a half after he'd supposedly left the military, people are asking why is that so important?
[00:05:46.750 --> 00:05:51.792]  Because we always knew he was in a secret military project, we knew he was involved with Iraqis that were in a secret U.S.
[00:05:51.792 --> 00:05:58.194]  government project, and we know that he was basically a patsy, just like Lee Harvey Oswald was a U.S.
[00:05:58.194 --> 00:06:05.237]  government agent and was coded in the CIA registry as an agent, and that that was a staged event as well.
[00:06:05.237 --> 00:06:07.477]  This is huge news.
[00:06:07.477 --> 00:06:11.539]  We have Hillary coming out and saying, well, I wouldn't have voted for the war four years ago, but
[00:06:12.785 --> 00:06:19.771]  I'm still for the war now that we're there, and I wouldn't have changed my vote.
[00:06:19.771 --> 00:06:22.293]  So we're double-speak there if you can figure that out.
[00:06:22.293 --> 00:06:29.559]  And she wants 30,000 more troops, and she wants to go into... She wants to go ahead and go into Iran.
[00:06:29.559 --> 00:06:40.969]  So this is the type of behavior we're witnessing by the Democrats, the Armed Services Committee chairman that's coming in, who doesn't know who the Shiites are.
[00:06:42.034 --> 00:06:46.295]  He thinks they're Al-Qaeda, and it's the opposite group, even if you believe the fairy tale.
[00:06:46.295 --> 00:06:56.718]  He wants 30,000 more troops, and Democratic constituency, the main line is saying, let's just continue the war now, as long as Democrats are running it.
[00:06:56.718 --> 00:06:58.259]  Everything's fine.
[00:06:58.259 --> 00:07:00.699]  And the Iraq Study Group has done their job there.
[00:07:00.699 --> 00:07:02.980]  They've depoliticized it.
[00:07:02.980 --> 00:07:10.642]  They have, quote, put it into this political process, where it can be drug out for year after year, while the defensive contractors make their profits.
[00:07:12.199 --> 00:07:18.285]  There's a story getting a lot of attention where North American Union leader says the merger just a crisis away.
[00:07:18.285 --> 00:07:28.096]  American University professor Robert Pastor, who I want to get on the broadcast, big CFR member, helped write the document which was basically
[00:07:28.716 --> 00:07:40.863]  Word for word put into law by Executive Fiat last March and then expanded last December by Bush, Paul Martin, and Vicente Fox in Waco towards the North American community.
[00:07:40.863 --> 00:07:50.708]  He says one more big terror attack and that's how we'll get our North American Union selling it that no borders equals security.
[00:07:50.708 --> 00:07:53.330]  So I want to break down that report.
[00:07:54.722 --> 00:07:55.603]  Also, the U.S.
[00:07:55.603 --> 00:07:59.046]  is planning a Persian Gulf build-up, as a warning to Iran.
[00:07:59.046 --> 00:08:04.110]  This is being reported by several big newspapers and the Drudge Report, as well as CBS.
[00:08:04.110 --> 00:08:06.011]  Planning a Gulf build-up?
[00:08:06.011 --> 00:08:12.677]  This is the biggest naval build-up we've ever seen in modern history.
[00:08:12.677 --> 00:08:19.222]  Since the British blockade of the Suez Canal, they've got four carrier task force groups there.
[00:08:20.160 --> 00:08:27.546]  To give you an idea of how big this is, on the launch of Gulf War I they had three carriers, and Gulf War II they had three carriers.
[00:08:27.546 --> 00:08:29.707]  Biggest build-up by the U.S.
[00:08:29.707 --> 00:08:31.629]  ever.
[00:08:31.629 --> 00:08:33.050]  Ever.
[00:08:33.050 --> 00:08:41.636]  And open discussions by the neocons of just going ahead and having the lame duck Bush launch an attack.
[00:08:41.636 --> 00:08:42.437]  Unbelievable.
[00:08:43.741 --> 00:08:45.825]  Unbelievable type report.
[00:08:45.825 --> 00:08:48.270]  Anti-war comes out with a headline that I agree with.
[00:08:48.270 --> 00:08:50.033]  Hillary Clinton war goddess.
[00:08:50.033 --> 00:08:53.801]  She wants permanent bases in Iraq and threatens war with Iran.
