[00:00.000 --> 00:07.740]  It's Friday, October 21, 2016, now only 17 days out.
[00:07.740 --> 00:08.820]  Start your engines.
[00:08.820 --> 00:12.060]  This is the Info War.
[00:12.060 --> 00:17.860]  The Al Smith Dinner, hosted by the Archbishop of New York, is an annual gathering of elites
[00:17.860 --> 00:23.660]  for Catholic Charities supporting needy children held at the Waldorf Astoria Hotel in New York
[00:23.660 --> 00:26.200]  on the third Thursday of October.
[00:26.200 --> 00:32.540]  The event honors former New York Governor Al Smith, the first Catholic presidential candidate.
[00:32.540 --> 00:38.180]  Ceremonially, it is the last event at which the two U.S. presidential candidates share
[00:38.180 --> 00:40.740]  a stage before the election.
[00:40.740 --> 00:45.660]  In the past, the event has been an occasion for American power brokers to rub elbows with
[00:45.660 --> 00:47.220]  their political pawns.
[00:47.220 --> 00:56.260]  This thing was Dias, better known as the top 1%.
[00:56.260 --> 00:58.980]  Thank you all very much.
[00:58.980 --> 01:03.860]  This is an impressive crowd, the haves, and the half-mores.
[01:03.860 --> 01:11.060]  Of course, rules of fairness have to be enforced, because what of the safeguard do we have besides
[01:11.060 --> 01:14.620]  the press?
[01:14.620 --> 01:20.420]  But this election year, being one of the strangest on record, presented yet another opportunity
[01:20.420 --> 01:25.100]  for Donald Trump to hold no quarter against Hillary Clinton.
[01:25.100 --> 01:34.380]  It's great to be here with a thousand wonderful people, or as I call it, a small, intimate
[01:34.380 --> 01:42.060]  dinner with some friends, or as Hillary calls it, her largest crowd of the season.
[01:42.060 --> 01:53.340]  Hillary is so corrupt, she got kicked off the Watergate Commission.
[01:53.340 --> 01:59.060]  How corrupt do you have to be to get kicked off the Watergate Commission?
[01:59.060 --> 02:01.060]  Pretty corrupt.
[02:01.060 --> 02:07.020]  Hillary has been in politics since the 70s.
[02:07.020 --> 02:09.020]  What's her pitch?
[02:09.020 --> 02:18.780]  The economy has busted, the government's corrupt, Washington is failing, vote for me.
[02:18.780 --> 02:22.180]  I've been working on these problems for 30 years.
[02:22.180 --> 02:25.260]  I can fix it, she says.
[02:25.260 --> 02:34.220]  I wasn't really sure if Hillary was going to be here tonight, because I guess you didn't
[02:34.220 --> 02:43.500]  send her invitation by email, or maybe you did, and she just found out about it, through
[02:43.500 --> 02:46.780]  the wonder of WikiLeaks.
[02:46.780 --> 02:48.900]  We've learned so much from WikiLeaks.
[02:48.900 --> 02:56.860]  For example, Hillary believes that it's vital to deceive the people by having one public
[02:56.860 --> 03:04.620]  policy and a totally different policy in private.
[03:04.620 --> 03:07.860]  That's okay, I don't know who they're angry at, Hillary, you're right.
[03:07.860 --> 03:17.500]  For example, here she is tonight, in public, pretending not to hate Catholics.
[03:17.500 --> 03:27.980]  Now, if some of you haven't noticed, Hillary isn't laughing as much as the rest of us.
[03:27.980 --> 03:37.300]  That's because she knows the jokes, and all of the jokes were given to her in advance
[03:37.300 --> 03:41.540]  of the dinner by Donna Brazil.
[03:41.540 --> 03:50.580]  Which is, everyone knows, of course, Hillary's belief that it takes a village, which only
[03:50.580 --> 04:05.340]  makes sense after all in places like Haiti, where she's taken a number of them.
[04:05.340 --> 04:06.340]  Thank you.
[04:06.340 --> 04:13.300]  I don't know, and I don't want this evening without saying something nice about my opponent.
[04:13.300 --> 04:19.900]  Hillary's been in Washington a long time, she knows a lot about how government works,
[04:19.900 --> 04:26.660]  and according to her sworn testimony, Hillary has forgotten more things than most of us
[04:26.660 --> 04:29.460]  will ever, ever know.
[04:29.460 --> 04:32.020]  That I can tell you.
[04:32.020 --> 04:37.260]  Of course, the media will spin this with the intent of containing Trump's populist message
[04:37.260 --> 04:41.660]  while simultaneously falling on their own sword.
[04:41.660 --> 04:44.660]  Truth be told, this is only the beginning.
[04:44.660 --> 04:49.500]  Whatever the outcome of the presidential election, the Clinton crime family will ultimately
[04:49.500 --> 04:54.580]  have to answer to the veracity growing within the American consciousness.
[04:54.580 --> 04:56.980]  John Bowne, for InfoWars.com.
[04:56.980 --> 05:00.420]  That's right, I'm Alex Jones, stay with us.
[05:00.420 --> 05:05.500]  Whatever happened to billionaire Mark Rich, one of the world's most wanted fugitives,
[05:05.500 --> 05:11.140]  who 16 years ago was being indicted on one of the biggest tax fraud cases in American
[05:11.140 --> 05:17.140]  history, and he was also involved in illegal trade deals with Iran and other crimes that
[05:17.140 --> 05:21.540]  were harsh enough to put him on the FBI's top 10 most wanted list.
[05:21.540 --> 05:26.140]  Well, Mark Rich may have been a career criminal, but he wasn't stupid, because he knew the
[05:26.140 --> 05:32.540]  best way to receive his Get Out of Jail free card was to donate money to the Clintons.
[05:32.540 --> 05:37.180]  Mark Rich gave a half million dollars to the Clinton Library, and lo and behold, after
[05:37.180 --> 05:42.140]  20 years of running from the law, he was pardoned by President Bill Clinton.
[05:42.140 --> 05:47.580]  Rich died in 2013, but his business partners continued to donate huge amounts of money
[05:47.580 --> 05:54.980]  to the Clintons, including a $1 billion pledge to the Clinton Global Initiative in 2009.
[05:54.980 --> 05:59.420]  That is Clinton Justice, and you can learn more right now at infowars.com.
[05:59.420 --> 06:01.900]  I'm Alex Jones with a simple question.
[06:01.900 --> 06:06.180]  Will you and your family be financially protected if there's another economic meltdown?
[06:06.180 --> 06:09.580]  Like many experts, I believe another devastating crash is coming.
[06:09.580 --> 06:11.900]  I think it's a matter of when, not if.
[06:11.900 --> 06:14.620]  Don't wait for another crisis that could wipe out your hard-earned money.
[06:14.620 --> 06:20.220]  Do what I did and call United States Gold Vault at 844-541-ALAX.
[06:20.220 --> 06:21.620]  It's a company I trust.
[06:21.620 --> 06:26.260]  They're offering gold and silver coin survival packs that could help safeguard your money
[06:26.260 --> 06:27.500]  in an economic meltdown.
[06:27.500 --> 06:30.780]  I'm talking real money, not paper or worthless stocks.
[06:30.780 --> 06:34.260]  China recently bought more than a billion dollars worth of gold, proving that gold is
[06:34.260 --> 06:35.540]  on the move.
[06:35.540 --> 06:40.460]  Gold and silver are recognized worldwide as one of the most stable means of protecting
[06:40.460 --> 06:41.460]  finances.
[06:41.460 --> 06:42.460]  Don't delay.
[06:42.460 --> 06:48.380]  Call 844-541-ALAX now and get a rugged, double-locked bank bag to securely store your coins absolutely
[06:48.380 --> 06:49.380]  free.
[06:49.380 --> 06:53.500]  These are dangerous times, and you need to make financial protection a priority.
[06:53.500 --> 06:56.300]  I personally own these survival packs, and you should too.
[06:56.300 --> 06:59.820]  Pick up the phone and call 844-541-ALAX now.
[06:59.820 --> 07:03.220]  A clean, toxic-free body is the foundation of true health.
[07:03.220 --> 07:08.500]  Deep Cleanse by InfowarsLife.com, a scientifically formulated blend of nanocoloidal zeolites
[07:08.500 --> 07:12.620]  and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[07:12.620 --> 07:16.700]  Using our proprietary multi-step extraction technology, Deep Cleanse are most affordable
[07:16.700 --> 07:17.860]  all-in-one cleanser.
[07:17.860 --> 07:24.340]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites
[07:24.340 --> 07:25.340]  and others.
[07:25.340 --> 07:27.260]  Deep Cleanse doesn't hold back.
[07:27.260 --> 07:31.740]  Instead of buying five, six, or even seven different cleansing products, we use decades-old
[07:31.740 --> 07:35.860]  scientific research to put together the Rolls Royce of all-in-one cleansing.
[07:35.860 --> 07:40.900]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary
[07:40.900 --> 07:43.220]  SpyJurex herbal processing technique.
[07:43.220 --> 07:47.500]  We use only the highest quality organic herbs backed by serious research, and we still bring
[07:47.500 --> 07:49.420]  it to you at the best price out there.
[07:49.420 --> 07:54.420]  If you wish to find Deep Cleanse and experience the all-in-one cleansing, visit InfowarsLife.com.
[07:54.420 --> 08:21.900]  Or call 888-253-3139.
[08:25.260 --> 08:32.820]  Coming up today, ladies and gentlemen, we're only 17 days out from the big event.
[08:32.820 --> 08:36.180]  Currently, Anthony Schaefer will be joining us, the man that headed up the anti-Venladen
[08:36.180 --> 08:40.220]  unit, the guy that's briefed Congress on the fact that almost all the Jihad fighters
[08:40.220 --> 08:45.020]  in Syria are al-Qaeda slash Wahhabis, so they had to change the name to ISIS to try to confuse
[08:45.020 --> 08:46.020]  the American people.
[08:46.020 --> 08:51.100]  And, of course, James Wesley Rolls, formerly an Army Intelligence, great researcher and
[08:51.100 --> 08:56.140]  analyst by selling author, will join us about the state of the world right now in the unraveling
[08:56.140 --> 09:01.900]  situation with the big Russian fleet now, crossing past England and getting ready to
[09:01.900 --> 09:10.620]  come into, I guess, the Strait of Gibraltar and into the Mediterranean to give air support,
[09:10.620 --> 09:18.660]  to forces already in Syria and to try to block any type of NATO move to put up a no-fly zone.
[09:18.660 --> 09:23.140]  These are escalating. Meanwhile, they're running TV ads that show nuclear missile silos and
[09:23.140 --> 09:28.100]  say that Donald Trump is dangerous and have a countdown with the world being destroyed.
[09:28.100 --> 09:32.180]  And it is Hillary Clinton and the globalists that are the real people that have been escalating
[09:32.180 --> 09:37.980]  the situation. And our own media says that Russia is escalating. No, Russia has been invited
[09:37.980 --> 09:45.820]  into Syria. It's its only port outside of Russia. It's its only port inside the Mediterranean.
[09:45.820 --> 09:52.500]  Russia's being cut off. And the West is trying to put jihadis into control. And our own military
[09:52.500 --> 09:57.260]  has been bucking those illegal orders. And so Russia has the moral high ground here.
[09:57.260 --> 10:03.820]  But regardless, all of this got kicked off by Hillary and Obama. And now you've got
[10:03.820 --> 10:08.820]  the president of the Philippines for the first time since World War II coming out and saying,
[10:08.820 --> 10:12.740]  kick the U.S. out. We're joining with China. And we're going to let China basically move
[10:12.740 --> 10:17.420]  into the Philippines and let them take over the South China Sea. He was met at the airport
[10:17.420 --> 10:23.900]  with a red carpet by the president of China, and he was given full military honors. Now,
[10:23.900 --> 10:29.340]  Obama was there a month ago and was made to come off the back of the plane with no honors.
[10:29.340 --> 10:36.260]  With the Chinese screaming, you're nothing. This is our country. Now, that's what Obama
[10:36.260 --> 10:40.820]  and Hillary and the globalists have done to this country. That's going to get a lot worse.
[10:40.820 --> 10:46.620]  When they're done, we're going to be like one giant Venezuela. You watch because it's
[10:46.620 --> 10:51.660]  by design. I mean, here's an example. They've got several articles out today going, oh my
[10:51.660 --> 10:56.540]  gosh, there's a huge exodus of doctors. They're almost all quitting because Obama cares such
[10:56.540 --> 11:03.220]  a screw job and puts them under criminal charges. You name it for nothing. I mean, you overcharge
[11:03.220 --> 11:10.340]  a dollar or don't dot an I across a T or follow what the HMOs say and try to be a doctor.
[11:10.340 --> 11:14.660]  And not just some robot that follows orders. You're arrested. So they're just leaving.
[11:14.660 --> 11:21.780]  They're quitting or they're refusing to take Obamacare patients, Medicare, Medicaid. This
[11:21.780 --> 11:31.060]  was always the plan was to bankrupt the healthcare system. It was always meant to run the good
[11:31.060 --> 11:35.060]  Western doctors out. And when I say Western, I mean the history of the highest level of
[11:35.060 --> 11:42.140]  Hippocratic oath, do no harm. And then change the standards and bring in doctors from India.
[11:42.140 --> 11:46.860]  You name it in mass, nothing against Indian doctors. The point is, this happening to VA
[11:46.860 --> 11:52.580]  everywhere because they'll follow orders and they come from countries with much lower standards.
[11:52.580 --> 11:58.220]  Now the WikiLeaks came out last week. I think it was data dump 11 were up to 13 today and
[11:58.220 --> 12:03.500]  it said right there, Hillary Clinton wanted it to fail to bring in single payer, but not
[12:03.500 --> 12:08.500]  some utopia socialism, so that only a few mega insurance companies would control the
[12:08.500 --> 12:13.100]  whole market. They're the ones that wrote it to charge you more, not less, make you
[12:13.100 --> 12:19.820]  buy it, charge you more. That's called slavery. That's the perfect corporate fascist model.
[12:19.820 --> 12:24.060]  But tell the dumbed down masses that want a free handout, you're about to get free healthcare.
[12:24.060 --> 12:30.740]  Has your healthcare gotten cheaper? No. Did you get cut from full time to part time? Yes.
[12:30.740 --> 12:35.820]  Is the economy falling apart? Yes, it's a plan. It's a plan to wreck the country is
[12:35.820 --> 12:41.740]  what I'm getting at. Wreck our military, wreck our name while we build the global corporate
[12:41.740 --> 12:47.220]  government and then they pivot and move to China. And by move, I mean move their command
[12:47.220 --> 12:53.100]  bases there, their military power there, their economic power. It's admitted it's a systematic
[12:53.100 --> 12:57.660]  world government plan to have the Chinese century, not for the people to use them up
[12:57.660 --> 13:02.340]  as basically biological androids to build the world government and to leverage out all
[13:02.340 --> 13:09.140]  competition. And it's all happening. Henry Kissinger set up the whole deal with Zbigniew
[13:09.140 --> 13:13.020]  Brzezinski and others. They've all written books about it. It's now happening. How do
[13:13.020 --> 13:18.500]  we compete with energy three times cheaper than ours? Because we put regulations on ourselves.
[13:18.500 --> 13:24.860]  How do we compete when we gave them all the major deep water ports in the Panama Canal
[13:24.860 --> 13:31.660]  and allowed China to dominate 90? I was saying 97%. I'm sorry. New numbers came out. I saw
[13:31.660 --> 13:35.660]  it in the Wall Street Journal last week. Guess what percentage of rare earth minerals the
[13:35.660 --> 13:46.780]  Chinese now have worldwide? 98 plus. It's estimated they may go to 100%. Now that's systematic
[13:46.780 --> 13:52.940]  and organized, ladies and gentlemen. And when rare earth minerals are 98% controlled by a
[13:52.940 --> 13:58.780]  country that every major city has mobile execution vans, they catch you being a Christian or
[13:58.780 --> 14:04.100]  being a Buddhist. You are taken and you are harvested. That's who our government wants
[14:04.100 --> 14:09.220]  to work with. That's what they want to model things off of with total internet censorship,
[14:09.220 --> 14:15.820]  the whole nine yards. Do you think we're safe, folks?
[14:15.820 --> 14:27.180]  Now, I want to ask you another question. What does it take? In fact, sometimes not today
[14:27.180 --> 14:29.420]  because we have too much news to cover, but maybe next week, I should have the phones
[14:29.420 --> 14:33.940]  up to actually hear from Hillary supporters because I know they exist somewhere. They
[14:33.940 --> 14:41.180]  are out there. And I really want to hear from you how you believe Hillary is better than
[14:41.180 --> 14:48.860]  Donald Trump. I mean, in what parallel universe, in what twisted, bizarro world is that true?
[14:48.860 --> 14:54.260]  But you look at the hype and all the weak-minded people that want to bet on a winner. When
[14:54.260 --> 14:59.340]  Hillary Clinton is the opposite of a winner, stumbling around last night at the big Catholic
[14:59.340 --> 15:05.340]  charity dinner in New York, almost falling down again, Kissinger like some demonic wolf
[15:05.340 --> 15:11.340]  eel comes slithering out of the back, creeping over to her. Those two commiserated for a
[15:11.340 --> 15:17.180]  while. It was just disgusting. It is totally disgusting to see how we've been sold out
