[00:00.000 --> 00:13.000]  They took my saddle in Houston, broke my leg in the Santa Fe, lost my wife and a girlfriend
[00:13.000 --> 00:16.000]  somewhere along the way.
[00:16.000 --> 00:19.000]  In defense of human liberty, Alex Jones.
[00:19.000 --> 00:25.000]  I'll be looking for aid when they pull that game, and I hope that judge is alive.
[00:25.000 --> 00:31.000]  It's the Alex Jones show on this July 22nd edition. Alex and crew are on their way back right now.
[00:31.000 --> 00:37.000]  They're getting on a plane after having confronted the Young Turks at the RNC.
[00:37.000 --> 00:41.000]  Now, if you haven't seen this footage yet, where have you been?
[00:41.000 --> 00:44.000]  It's up on infowars.com. It's making the rounds on Twitter.
[00:44.000 --> 00:50.000]  Basically, the second biggest story out of the RNC after Trump's speech itself.
[00:50.000 --> 00:54.000]  Absolutely amazing footage. We're going to get into it in the next segment.
[00:54.000 --> 00:59.000]  Alex is going to have some special reports that he's filed this segment, this hour,
[00:59.000 --> 01:01.000]  so be sure to stay tuned for that.
[01:01.000 --> 01:05.000]  We have Syrian girl coming up as our first guest at the top of the hour.
[01:05.000 --> 01:12.000]  Some of you will have seen the footage, the horrific traumatizing footage of the young Syrian boy
[01:12.000 --> 01:17.000]  being beheaded by Obama administration backed rebels.
[01:17.000 --> 01:19.000]  We're going to get into what's really behind that.
[01:19.000 --> 01:26.000]  If it's actually going to signal a sea change in US policy towards Syria, towards ISIS,
[01:26.000 --> 01:28.000]  so that's coming up in the second hour.
[01:28.000 --> 01:34.000]  Then in the third hour, we have Chuck Johnson making his debut on the Alex Jones show.
[01:34.000 --> 01:39.000]  He was also at the RNC over the past few days and actually had a run-in,
[01:39.000 --> 01:45.000]  a confrontation of his own with Jamie Weinstein and Michelle Fields.
[01:45.000 --> 01:49.000]  Of course, you remember Michelle Fields of Corey Lewandowski fame,
[01:49.000 --> 01:55.000]  that whole media spectacle which completely was transformed into absolute hyperball,
[01:55.000 --> 02:01.000]  where Lewandowski, the Trump staffer who later relinquished his position,
[02:01.000 --> 02:05.000]  violently assaulted Michelle Fields, basically ripped her arm off, beat her over the head with it.
[02:05.000 --> 02:09.000]  Of course, what actually happened was something quite different.
[02:09.000 --> 02:15.000]  Chuck Johnson tried to confront her and Jamie Weinstein over this incident,
[02:15.000 --> 02:18.000]  tried to ask a question as a journalist.
[02:18.000 --> 02:21.000]  We're going to talk to Chuck about what happened after that.
[02:21.000 --> 02:26.000]  We're going to be focusing on the Young Turks confrontation, other headlines coming up.
[02:26.000 --> 02:28.000]  We'll just go through them right now.
[02:28.000 --> 02:33.000]  German officials respond to migrants' axe attack by calling for mandatory Islam classes.
[02:33.000 --> 02:37.000]  That's right, we've had another bout of cultural enrichment across Europe
[02:37.000 --> 02:41.000]  over the past couple of weeks, of course, beginning with the NIS attack.
[02:41.000 --> 02:43.000]  We had the axe attack in Germany.
[02:43.000 --> 02:45.000]  We had another stabbing in France.
[02:45.000 --> 02:51.000]  Now, the response to that, the solution, as Germany brings in over 1.1 million Muslim migrants,
[02:51.000 --> 02:56.000]  is not to maybe reconsider whether that policy was a bad idea,
[02:56.000 --> 02:58.000]  not to maybe roll it back,
[02:58.000 --> 03:01.000]  not to look at the issue of whether these migrants coming in
[03:01.000 --> 03:05.000]  have a completely different outlook on life, on treatment of women.
[03:05.000 --> 03:07.000]  No, no, no, we can't look at that, we can't address that.
[03:07.000 --> 03:12.000]  What we need is mandatory Islam lessons for German school children.
[03:12.000 --> 03:14.000]  So we're going to get into that.
[03:14.000 --> 03:20.000]  There's a new development in the NIS attack, which is that NIS authorities have turned down a request
[03:20.000 --> 03:24.000]  to delete footage of the fatal truck attack.
[03:24.000 --> 03:29.000]  Now, you'll notice in NIS, the atmosphere, the attitude, the response to the attack
[03:29.000 --> 03:33.000]  was quite markedly different from what we saw after Paris.
[03:33.000 --> 03:38.000]  So now, the federal government basically in France demanded that local authorities
[03:38.000 --> 03:42.000]  delete that footage for what reason remains unclear.
[03:42.000 --> 03:44.000]  They've refused to do so.
[03:44.000 --> 03:49.000]  And again, it exemplifies how the reaction has been completely different
[03:49.000 --> 03:52.000]  when you compare it to something like Paris.
[03:52.000 --> 03:57.000]  We've also got Hungary's Prime Minister Viktor Orban coming out and saying there's an obvious connection
[03:57.000 --> 04:01.000]  between illegal migration and terrorism.
[04:01.000 --> 04:07.000]  Basically a very simple, very obvious connection to make, but he's getting heat over that.
[04:07.000 --> 04:11.000]  We've got the Economist, which of course is a big publication,
[04:11.000 --> 04:15.000]  represented at Bilderberg every single year, a big globalist outlet,
[04:15.000 --> 04:23.000]  coming out and basically celebrating the fact that British people are becoming a minority in their own cities.
[04:23.000 --> 04:27.000]  We're also going to go back and talk about Twitter censorship,
[04:27.000 --> 04:30.000]  because there's basically a war on conservatives.
[04:30.000 --> 04:34.000]  There's a media coup going on right now. We see it with Fox News.
[04:34.000 --> 04:36.000]  We see it with Twitter.
[04:36.000 --> 04:43.000]  Huge development in the censorship of Milo Unopolis, how it relates to the future of free speech,
[04:43.000 --> 04:49.000]  with WikiLeaks now coming out and speaking out against this censorship.
[04:49.000 --> 04:53.000]  Huge developments. More on the Young Turks confrontation.
[04:53.000 --> 04:55.000]  It's going to be a jam-packed show.
[04:55.000 --> 05:00.000]  Breaking news at infowars.com. Don't go away.
[05:26.000 --> 05:30.000]  Government will never keep up with the free market and it will never keep up with innovation.
[05:30.000 --> 05:33.000]  Farage also acknowledged the power of the internet.
[05:33.000 --> 05:37.000]  YouTube in particular, in giving UKIP the exposure and traction it needed,
[05:37.000 --> 05:43.000]  resulting in quote, a million people now in the UK signed up for UKIP and they're not going away.
[05:43.000 --> 05:46.000]  In the end, Farage's biggest thank you is to Barack Obama,
[05:46.000 --> 05:50.000]  whose arrogant mandates and rhetoric during his time in Britain
[05:50.000 --> 05:54.000]  spurred the British people into action to claim their freedom and independence.
[05:54.000 --> 05:59.000]  Article by Kit Daniels on infowars.com. This has been Gabe Gold Diamond.
[06:24.000 --> 06:29.000]  The elite are masters at poisoning our environment, while themselves doing things that mitigate
[06:29.000 --> 06:34.000]  or avoid most of the toxic effects for themselves. The general public doesn't.
[06:34.000 --> 06:38.000]  The Alexa Pure Breeze would be a steal at $300, $400, $500.
[06:38.000 --> 06:42.000]  One of these systems can keep 800 square feet incredibly clean.
[06:42.000 --> 06:44.000]  This is a system I'm personally putting in throughout my house,
[06:44.000 --> 06:49.000]  replacing older, more expensive filters that didn't do as good a job.
[06:49.000 --> 06:54.000]  Find out why this system is so revolutionary today at infowars.com.
[07:20.000 --> 07:24.000]  When you sign up for AutoShip because we hold back a surplus for AutoShip customers.
[07:24.000 --> 07:29.000]  Number three, we're giving you free shipping on all orders above $50.
[07:29.000 --> 07:35.000]  Listers have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[07:35.000 --> 07:39.000]  Just go to infowarsstore.com, select your favorite product or products,
[07:39.000 --> 07:43.000]  click on AutoShip and choose how often you want us to send you another order.
[07:43.000 --> 07:48.000]  As you know, I coined the term 360 win and with the new AutoShip feature at infowarslife.com,
[07:48.000 --> 07:52.000]  this is a sure win. 10% off on AutoShip.
[07:52.000 --> 07:56.000]  Win, win, win at infowarslife.com, free shipping on orders above $50.
[07:56.000 --> 08:19.000]  And all AutoShip items are never out of stock when you sign up for AutoShip.
[08:27.000 --> 08:34.000]  We are back live on the Alex Jones show, top story up on drudgeriport.com right now out of the Associates of Press.
[08:34.000 --> 08:39.000]  Trump says US will be safer, richer if he is President.
[08:39.000 --> 08:43.000]  Donald Trump accepted the Republican nomination for President Thursday.
[08:43.000 --> 08:48.000]  Promising anxious Americans, they will be safer and richer if he is elected in November.
[08:48.000 --> 08:55.000]  Of course, this was the culmination of the RNC with Trump giving his keynote speech.
[08:55.000 --> 09:00.000]  And here's Alex Jones on the same subject with this special announcement.
[09:26.000 --> 09:33.000]  These people are not God, they do not control the narrative, they do not control reality.
[09:33.000 --> 09:40.000]  The New York Times and others say that Donald Trump offered himself up as some type of savior.
