[00:00.000 --> 00:07.000]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:07.000 --> 00:11.000]  It's Alex Jones and the GCN Radio Network.
[00:12.000 --> 00:18.000]  That's right, it's the last day of the first month of 2010, January 31st, 2010.
[00:18.000 --> 00:22.000]  On this Sunday edition, thank you so much for joining us.
[00:22.000 --> 00:25.000]  We're going to be live here for the next two hours.
[00:25.000 --> 00:33.000]  Then I'll be back, obviously, live tomorrow, 11 a.m. Central Standard Time for the full four-hour transmission.
[00:34.000 --> 00:40.000]  Well, I have giant stacks of vital news and information here in front of us today.
[00:40.000 --> 00:47.000]  The bankers are trying a new spin to get international taxation implemented under their control.
[00:47.000 --> 00:56.000]  They failed, of course, with what happened last month in the waning days of 2009 in Copenhagen,
[00:56.000 --> 01:03.000]  calling for global taxes, literally hundreds of taxes, on every facet of human life and activity
[01:03.000 --> 01:06.000]  to be paid to the IMF World Bank and UN.
[01:07.000 --> 01:08.000]  That failed.
[01:08.000 --> 01:11.000]  And so now the bankers are doing what they did in 1913.
[01:11.000 --> 01:15.000]  They're saying, we've got a plan to punish the big banks.
[01:15.000 --> 01:20.000]  A global government that will tax all financial transactions.
[01:20.000 --> 01:23.000]  Bernanke is in favor of it.
[01:23.000 --> 01:27.000]  Strauss-Kahn, the head of the IMF, is in favor of it.
[01:27.000 --> 01:31.000]  Bankers in favor of paying global fee.
[01:31.000 --> 01:36.000]  IMF chief urges coordinated financial markets in the big central banks.
[01:36.000 --> 01:38.000]  They will run it.
[01:38.000 --> 01:40.000]  They will save you.
[01:40.000 --> 01:46.000]  Swiss-worn UBS bank could collapse under this system.
[01:46.000 --> 01:51.000]  The Iceland's president said, we're being bullied by big central banks.
[01:51.000 --> 01:58.000]  And Larry Summers, really running the show at the White House, he says, yes, we have a statistical recovery for the rich,
[01:58.000 --> 02:01.000]  but a deepening recession for the people.
[02:01.000 --> 02:04.000]  Wow, I guess broken clocks are right twice a day.
[02:04.000 --> 02:08.000]  He finally said something through in all of his career.
[02:08.000 --> 02:12.000]  Also gun confiscation going on up in the Canada.
[02:12.000 --> 02:15.000]  This is the Toronto Star headline.
[02:15.000 --> 02:17.000]  The cops came and took my gun.
[02:17.000 --> 02:18.000]  That's one of their riders.
[02:18.000 --> 02:23.000]  His single shot shotgun he had since the 1970s.
[02:23.000 --> 02:24.000]  Can't have that.
[02:24.000 --> 02:28.000]  First they register, then they confiscate.
[02:28.000 --> 02:33.000]  We are, of course, going to get into the top story today.
