[00:00.000 --> 00:26.400]  Welcome to the Alex Jones show on this Monday, May 22nd, 2017, I'm David Knight, I'll be
[00:26.400 --> 00:31.200]  your host today, but we have a lot of reports from Alex, we have Roger Stone joining us with
[00:31.200 --> 00:37.040]  an update about the, let's call it the Russian red herring conspiracy theory, the favorite
[00:37.040 --> 00:43.400]  conspiracy theory of the Democrat Party. I'm going to break down as part of this broadcast,
[00:43.400 --> 00:50.200]  a little bit about James Comey, who the Democrats hated, remember they all cheered and surprised
[00:50.200 --> 00:54.960]  Colbert, Stephen Colbert told them Trump's just fired Comey and they all started cheering
[00:54.960 --> 00:59.680]  and he's like, oh, wait a minute, you had to kind of bring them around, get them to realize
[00:59.680 --> 01:05.880]  that no, it's a bad thing because Trump did it. They liked it before, before the election,
[01:05.880 --> 01:11.480]  we had stories from Politico and they were absolutely right that Comey wanted to be
[01:11.480 --> 01:18.160]  a another J. Edgar Hoover, he was a J. Edgar wannabe, but now he's their J. Edgar homie
[01:18.160 --> 01:22.540]  because they love everything this guy does because there's a conflict that they've manufactured
[01:22.540 --> 01:26.360]  here between him and Trump. So we're going to talk a bit about that. We're also going
[01:26.360 --> 01:30.920]  to talk about, of course, the trip that is happening right now, talked about this a little
[01:30.920 --> 01:38.480]  bit on Friday in terms of the fact that the Saudis have most graciously given us $40 billion
[01:38.480 --> 01:42.280]  to use to fix some of our roads out of the trillion dollars that we need to fix our crumbling
[01:42.280 --> 01:45.680]  infrastructure because we've been blowing up the infrastructure of other countries who
[01:45.680 --> 01:49.240]  are enemies of the Saudis. And of course, you can see that realignment happening right
[01:49.240 --> 01:54.000]  now. Both the Saudis and the Israelis don't like Iran. They're the boogeyman, so now we're
[01:54.000 --> 01:58.880]  realigning to go after Iran. Hey, and I'm not defending Iran. I don't think that Iran
[01:58.880 --> 02:04.560]  is a great regime either. The problem is there's not any good guys over there, but I think
[02:04.560 --> 02:10.240]  this trip really reminds us, if anything, we've got some pretty bad photo ops coming
[02:10.240 --> 02:14.280]  out. And I think when Roger Stone, and he's going to be in the broadcast later today talking
[02:14.280 --> 02:20.880]  about a secret deposition of somebody that really are digging, going back, trying to
[02:20.880 --> 02:27.780]  find a CIA employee that goes back to the days of Boris Yeltsin when they were trying
[02:27.780 --> 02:32.720]  to encourage an opening of Russia. But they're really digging. And so, Roger Stone is going
[02:32.720 --> 02:37.580]  to break that down for us today. But we're also going to have interviews from Daniel
[02:37.580 --> 02:42.120]  Estolin and others. But when we go back and we look at this, I think a lot of this trip,
[02:42.120 --> 02:46.440]  we saw Henry Kissinger come in and meet with Donald Trump. I think he was telling him,
[02:46.440 --> 02:50.720]  you know, the best way is the president to get out of this is to take the trip. And
[02:50.720 --> 02:53.840]  of course, where would you go? First place you would want to go is Saudi Arabia, the
[02:53.840 --> 02:58.120]  people who according to the government's official conspiracy theory of 9-11 were the ones who
[02:58.120 --> 03:01.920]  took down the tower. And they protected them, redacted that information, said you can't
[03:01.920 --> 03:04.840]  sue these guys. And so now we're going over there and we're getting awards from them.
[03:04.840 --> 03:09.280]  It's a very bad photo op. And I think when Roger Stone said, it makes me want to puke
[03:09.280 --> 03:14.320]  when I see Donald Trump bending over and getting an award. And so there's been this back of
[03:14.320 --> 03:21.120]  war. Did he bow? Did he curtsy? Whatever. The bottom line is that we are doing whatever
[03:21.120 --> 03:26.000]  they want. You want to talk about NATO and the spending that we're doing on their behalf
[03:26.000 --> 03:30.560]  to defend them? What about the spending that we're doing for Saudi Arabia on their behalf?
[03:30.560 --> 03:35.520]  And of course, what they're talking about as well is a kind of Arab NATO, where I guess
[03:35.520 --> 03:39.400]  we get screwed even more, just like we do with a regular NATO. That's not bad enough.
[03:39.400 --> 03:43.440]  Now we've got to create an Arab NATO. We've got to create a global center to fight terrorism.
[03:43.440 --> 03:47.040]  And ironically, they're going to do it, I guess, in the center of Saudi Arabia because
[03:47.040 --> 03:51.640]  that's what the orb photo op that everybody's laughing about. So I think it's a very bad
[03:51.640 --> 03:57.920]  idea unless you want to get people's minds off of the Russian conspiracy theory and point
[03:57.920 --> 04:04.160]  out to them who really influences our elections, the Israelis and the Saudis. They're the real
[04:04.160 --> 04:06.240]  foreign powers behind our elections.
[04:06.240 --> 04:11.240]  So we're going to talk about a little bit of the Saudis today. And we're going to show
[04:11.240 --> 04:16.240]  you a little bit of background on them as well. But we also have Alex Jones is going
[04:16.240 --> 04:23.320]  to be breaking down the Kober Chobani yogurt parodies that were done at the end of the
[04:23.320 --> 04:28.000]  week, this last week. He dissects that bit by bit. We're going to play that at the bottom
[04:28.000 --> 04:31.720]  of the hour. We're going to have Roger Stone joining us in the third hour. Daniel Estolin
[04:31.720 --> 04:35.800]  is going to be joining us about his latest book on Bilderberg because that's about to
[04:35.800 --> 04:40.840]  come up again. I'm sorry, not a book, but a movie, a documentary that he's done. And
[04:40.840 --> 04:46.040]  Dr. Jerome Corsi is going to join us from Washington. He is in the White House press
[04:46.040 --> 04:52.160]  briefing room. He is our White House correspondent. He has his credentials. Sorry, Colbert, it
[04:52.160 --> 05:00.280]  really happened. I know you're very upset about that. Stay with us and be right back.
[05:00.280 --> 05:04.880]  Trump is on day four of his nine day foreign trip today, visiting with Netanyahu in Israel.
[05:04.880 --> 05:08.960]  But his first stop was to Saudi Arabia. This was particularly significant because of a
[05:08.960 --> 05:13.860]  $100 billion arms deal. The president signed with Saudi Arabia's King Salman bin Abdul
[05:13.860 --> 05:18.080]  Aziz. While Trump's presence in Saudi Arabia was considered strong diplomatically, one
[05:18.080 --> 05:23.240]  was questioned the nature of this arms deal. Let's keep in mind it was 15 of the 19 9 11
[05:23.240 --> 05:28.000]  hijackers that were from Saudi Arabia. Let's also not forget how hard Trump hit Saudi Arabia
[05:28.000 --> 05:32.400]  on the campaign trail, ridiculing them for their treatment of women and homosexuals and
[05:32.400 --> 05:36.520]  criticizing Hillary Clinton for taking money from them. But President Trump did step on
[05:36.520 --> 05:41.840]  the floor of the Arab Islamic America summit in Riyadh and call out radical Islamic terrorism,
[05:41.840 --> 05:45.960]  saying their lives would be brief. Also worth consideration is the stock market jolt the
[05:45.960 --> 05:51.000]  arms deal gave Wall Street, especially Lockheed Martin and Raytheon. Meanwhile, back in America,
[05:51.000 --> 05:55.120]  the Democrats are trying to impeach Trump, crying foreign collusion, but are silent
