[00:00:15.018 --> 00:00:16.140]  InfoWars.
[00:00:16.140 --> 00:00:17.322]  Tomorrow's news.
[00:00:17.322 --> 00:00:17.662]  Today.
[00:00:23.268 --> 00:00:28.090]  Under the cover of darkness, an urgent mission to bring infected people to safety.
[00:00:28.090 --> 00:00:31.791]  Both communities have now been placed in a hard lockdown.
[00:00:31.791 --> 00:00:36.153]  In the searing 40 degree heat, they'll be confined to these homes.
[00:00:36.153 --> 00:00:43.816]  With food and supports delivered at a distance by rapid response teams, a hard measure that could remain in place for weeks.
[00:00:43.816 --> 00:00:46.037]  This is a camp in Siberia.
[00:00:46.037 --> 00:00:47.938]  Scores of Russians are being kept here.
[00:00:47.938 --> 00:00:51.059]  Surely this government is aware of the intentions to build
[00:00:51.719 --> 00:00:54.481]  What was it like for you and your family inside this quarantine hotel?
[00:00:54.481 --> 00:00:55.762]  Can you describe what you went through?
[00:01:09.969 --> 00:01:11.009]  Thanks, Evan.
[00:01:11.009 --> 00:01:11.949]  Yeah, absolutely.
[00:01:11.949 --> 00:01:20.371]  I mean, it was an extremely difficult and, you know, onerous and traumatic process for myself and our two daughters.
[00:01:20.371 --> 00:01:30.133]  As 2022 begins, the great reset rollout of predetermined COVID quarantine camps is digging its claws into the blue dictatorships of the United States.
[00:01:30.133 --> 00:01:32.374]  As InfoWars Jamie White reports,
[00:01:32.614 --> 00:01:42.118]  The state of Washington may amend a law to allow the forcible detainment of residents into COVID internment camps for defying state vaccine mandates.
[00:01:42.118 --> 00:02:00.386]  The proposed revision to the COVID protocol under the Communicable and Certain Other Diseases Act would grant local health officers at his other sole discretion to issue an emergency detention order causing a person or group of persons to be immediately detained for purposes of isolation or quarantine.
[00:02:00.646 --> 00:02:09.209]  Additionally, the measure would allow law enforcement to assist public health officials in detaining residents who refused the COVID injection.
[00:02:09.209 --> 00:02:16.251]  This alarming measure comes in tandem with Governor Jay Inslee's effort to hire strike teams to run quarantine camps.
[00:02:16.551 --> 00:02:19.713]  Omicron is very contagious, much more contagious than the Delta variant.
[00:02:45.100 --> 00:02:53.442]  And it is rapidly overtaking the Delta variant already in the infections in the state of Washington, as well as nationally.
[00:02:53.442 --> 00:03:03.225]  Meanwhile, New York Governor Kathy Hochul attempts to pass a similar bill allowing authorities to forcibly detain anyone she deems a public health threat.
[00:03:03.225 --> 00:03:09.087]  The bill, called A.416, would allow the governor or the appropriate health officials
[00:03:09.087 --> 00:03:16.154]  It goes on to say that any person or group removed or detained by order of the governor or his or her delegate shall be detained for as long as the department may direct
[00:03:33.231 --> 00:03:34.972]  We are not through this pandemic.
[00:03:34.972 --> 00:03:38.815]  I wished we were, but I prayed a lot to God during this time.
[00:03:38.815 --> 00:03:40.657]  And you know what?
[00:03:40.657 --> 00:03:42.698]  God did answer our prayers.
[00:03:42.698 --> 00:03:47.762]  He made the smartest men and women, the scientists, the doctors, the researchers.
[00:03:47.762 --> 00:03:50.184]  He made them come up with a vaccine.
[00:03:50.184 --> 00:03:52.505]  That is from God to us.
[00:03:52.505 --> 00:03:55.187]  And we must say, thank you, God.
[00:03:55.187 --> 00:03:56.068]  Thank you.
[00:03:56.068 --> 00:03:59.911]  And I wear my vaccinated necklace all the time to say I'm vaccinated.
[00:04:00.191 --> 00:04:12.470]  Washington State Board of Health will hold a virtual public meeting on January 12th to discuss the implementation to the revision of the COVID protocol under the Communicable and Certain Other Diseases Act.
[00:04:12.470 --> 00:04:13.652]  John Bowne reporting.
[00:04:25.137 --> 00:04:32.080]  And it's time for humanity to stand up in the Info War and say, I don't know what's going to happen at the end of this, but you want to fight?
[00:04:32.080 --> 00:04:34.720]  You better believe you got one!
[00:04:34.720 --> 00:04:41.503]  From the front lines of the Information War, it's Alex Jones.
[00:05:00.751 --> 00:05:07.893]  Everything we've witnessed in the last few decades has only been the build-up for what the globalists are doing right now.
[00:05:07.893 --> 00:05:09.613]  This is their big offensive.
[00:05:09.613 --> 00:05:11.074]  This is their takeover.
[00:05:11.074 --> 00:05:15.095]  And this is the point that they're at their very weakest because now they've revealed themselves.
[00:05:15.095 --> 00:05:20.056]  Now their world government, their permanent martial law, their medical tyranny is out in the open.
[00:05:20.056 --> 00:05:22.237]  Their depopulation agenda has been exposed.
[00:05:23.297 --> 00:05:28.901]  They're using their corporate power in trillions to go across the planet and shut down people telling the truth.
[00:05:28.901 --> 00:05:34.325]  So listen, Paul Reveres, when you spread the word about the broadcast, when you pray for the broadcast, you're the tip of the spear.
[00:05:34.325 --> 00:05:38.008]  And when you buy products at InfoWarsTore.com, you keep us on air.
[00:05:38.008 --> 00:05:45.073]  Plus, we've got great products that have been sold out for months that are back in stock, 50% off, X2 and Winter Sun.
[00:05:45.073 --> 00:05:47.154]  Both of these are in our top five best sellers.
[00:05:47.154 --> 00:05:48.535]  They are so good for your body.
[00:05:48.535 --> 00:05:50.117]  And if there's two things you do for your body,
[00:05:50.777 --> 00:05:51.877]  It's these two products.
[00:05:51.877 --> 00:05:54.978]  They're all back in stock at Infowarsstore.com.
[00:05:54.978 --> 00:05:56.478]  50% off and it keeps us on the air.
[00:05:56.478 --> 00:06:12.342]  Only way we fail is if you don't take action.
[00:06:12.342 --> 00:06:14.943]  Waging war on corruption.
[00:06:14.943 --> 00:06:16.443]  It's Alex Jones.
[00:06:21.834 --> 00:06:22.614]  Good news!
[00:06:22.614 --> 00:06:23.275]  Oh yeah?
[00:06:23.275 --> 00:06:26.557]  Yeah, we've rolled back the ban on gain-of-function research.
[00:06:26.557 --> 00:06:26.937]  Really?
[00:06:26.937 --> 00:06:31.799]  So now it's legal for us to modify viruses and make them more deadly and transmissible to humans.
[00:06:31.799 --> 00:06:33.280]  Why would you want to do that?
[00:06:33.280 --> 00:06:36.882]  Well, it's important that we be prepared in case something like that happened in the future.
[00:06:36.882 --> 00:06:42.205]  In case somebody modifies a deadly virus to be more infectious and able to transmit to humans?
[00:06:42.205 --> 00:06:42.906]  Can you imagine?
[00:06:43.846 --> 00:06:45.046]  Yeah, sounds dangerous.
[00:06:45.046 --> 00:06:45.527]  No, no, no.
[00:06:45.527 --> 00:06:45.987]  It's fine.
[00:06:45.987 --> 00:06:50.248]  We're doing it at a Level 4 weapons research lab in Wuhan, China.
[00:06:50.248 --> 00:06:51.328]  Very secure.
[00:06:51.328 --> 00:06:52.709]  Okay, good.
[00:06:52.709 --> 00:06:54.149]  Terrible news.
[00:06:54.149 --> 00:06:55.210]  Oh no!
[00:06:55.210 --> 00:06:59.851]  There's been an outbreak of a mysterious new respiratory virus in Wuhan, China.
[00:06:59.851 --> 00:07:00.391]  Wuhan, China?
[00:07:00.391 --> 00:07:01.992]  Like where the research lab is?
[00:07:01.992 --> 00:07:02.672]  Yeah, yeah, exactly.
[00:07:02.672 --> 00:07:04.552]  Like right where the lab is.
[00:07:04.552 --> 00:07:05.853]  So do you think it could have come from the lab?
[00:07:06.758 --> 00:07:09.542]  No, absolutely not.
[00:07:09.542 --> 00:07:11.704]  I see how you could make that mistake, but no, no, no.
[00:07:11.704 --> 00:07:21.537]  The virus, the deadly virus with the artificial furin cleavage sites that make it able to infect humans, that came from the farmer's market down the road from the dangerous bioweapons lab.
[00:07:21.537 --> 00:07:23.059]  And you expect us to believe that?
[00:07:23.519 --> 00:07:25.380]  I'll ban you from the internet if you don't.
[00:07:25.380 --> 00:07:26.081]  Oh, God.
[00:07:26.081 --> 00:07:26.841]  No need to worry.
[00:07:26.841 --> 00:07:29.984]  The global medical establishment's always preparing for these types of things.
[00:07:29.984 --> 00:07:38.850]  In fact, like, two months ago, they held a course called Event 201, where they basically predicted exactly what would happen, right down to the type of virus and where it came from.
[00:07:38.850 --> 00:07:40.671]  So they're, like, totally on top of this.
[00:07:40.671 --> 00:07:43.594]  Actually, they're gonna do nothing for months and let it spread all over the world.
[00:07:43.594 --> 00:07:45.015]  But it started in China, right?
[00:07:45.015 --> 00:07:46.636]  Like, can't we at least halt travel with them?
[00:07:47.276 --> 00:07:49.697]  I didn't realize you were a racist.
[00:07:49.697 --> 00:07:49.877]  What?
[00:07:49.877 --> 00:07:54.038]  Yeah, I didn't realize you had some deep, seething hatred of Asian people.
[00:07:54.038 --> 00:07:55.979]  In fact, I think it's despicable.
[00:07:55.979 --> 00:07:58.039]  Whoa, I'm talking about the virus.
[00:07:58.039 --> 00:07:58.639]  Oh, the virus?
[00:07:58.639 --> 00:07:59.500]  It's here now.
[00:07:59.500 --> 00:08:00.300]  Yeah, I bet.
[00:08:00.300 --> 00:08:01.360]  Yeah, it came on a plane from China.
[00:08:01.360 --> 00:08:03.000]  There's nothing we can do.
[00:08:03.000 --> 00:08:04.541]  Well, what do we know about the virus so far?
[00:08:04.941 --> 00:08:09.763]  Not a lot, but we're going to go ahead and assume that it's the deadliest thing in the world and everybody's scared.
[00:08:09.763 --> 00:08:10.663]  We're all scared.
[00:08:10.663 --> 00:08:12.884]  You didn't seem very worried about it when it was in China.
[00:08:12.884 --> 00:08:13.244]  Well, no, no.
[00:08:13.244 --> 00:08:14.564]  I was calling you a racist then.
[00:08:14.564 --> 00:08:15.405]  That's what was important.
[00:08:15.405 --> 00:08:17.225]  But now, we're very scared of the virus.
[00:08:17.225 --> 00:08:18.006]  Everybody's scared.
[00:08:18.006 --> 00:08:18.866]  You're scared.
[00:08:18.866 --> 00:08:22.067]  Well, does it affect certain ages or populations or groups?
[00:08:22.067 --> 00:08:23.007]  Anything like that?
