[00:00:15.035 --> 00:00:16.136]  InfoWars.
[00:00:16.136 --> 00:00:17.336]  Tomorrow's news.
[00:00:17.336 --> 00:00:17.797]  Today.
[00:00:17.797 --> 00:00:22.799]  Hello Americans, I'm Paul Harvey.
[00:00:22.799 --> 00:00:24.740]  If I were the devil.
[00:00:25.610 --> 00:00:29.795]  If I were the Prince of Darkness, I'd want to engulf the whole world in darkness.
[00:00:29.795 --> 00:00:36.381]  And I'd have a third of its real estate and four-fifths of its population, but I wouldn't be happy until I had seized the ripest apple on the tree.
[00:00:36.381 --> 00:00:37.763]  Thee!
[00:00:39.278 --> 00:00:42.400]  So I've set about however necessary to take over the United States.
[00:00:42.400 --> 00:00:46.223]  President Kennedy has been seriously wounded by this shooting.
[00:00:46.223 --> 00:00:47.664]  I'd subvert the churches first.
[00:00:47.664 --> 00:00:49.805]  I'd begin with a campaign of whispers.
[00:00:49.805 --> 00:00:53.488]  With the wisdom of the serpent, I would whisper to you as I whispered to Eve.
[00:00:53.488 --> 00:00:54.649]  Do as you please.
[00:00:54.649 --> 00:00:57.211]  To the young, I would whisper that the Bible is a myth.
[00:00:57.211 --> 00:01:00.693]  I would convince them that man created God instead of the other way around.
[00:01:00.693 --> 00:01:05.156]  I would confide that what's bad is good and what's good is square.
[00:01:05.156 --> 00:01:07.378]  And the old, I would teach to pray after me.
[00:01:08.298 --> 00:01:11.519]  Our father, which art in Washington.
[00:01:11.519 --> 00:01:12.740]  And then I'd get organized.
[00:01:12.740 --> 00:01:18.782]  I'd educate authors in how to make lurid literature exciting so that anything else would appear dull and uninteresting.
[00:01:18.782 --> 00:01:22.204]  I'd threaten TV with dirtier movies and vice versa.
[00:01:22.204 --> 00:01:23.985]  I'd peddle narcotics to whom I could.
[00:01:23.985 --> 00:01:27.266]  I'd sell alcohol to ladies and gentlemen of distinction.
[00:01:27.266 --> 00:01:29.107]  I'd tranquilize the rest with pills.
[00:01:30.778 --> 00:01:42.446]  If I were the devil, I'd soon have families at war with themselves, churches at war with themselves, and nations at war with themselves, until each in its turn was consumed.
[00:01:42.446 --> 00:01:46.688]  And with promises of higher ratings, I'd have mesmerizing media fanning the flames.
[00:01:46.688 --> 00:01:50.371]  The President of the United States is racist.
[00:01:50.371 --> 00:01:55.634]  If I were the devil, I would encourage schools to refine young intellects, but neglect the disciplined emotions of young adults.
[00:01:55.934 --> 00:01:57.015]  Those run wild.
[00:01:57.015 --> 00:01:59.939]  Within a decade, I'd have prisons overflowing.
[00:01:59.939 --> 00:02:02.301]  I'd have judges promoting pornography.
