[00:00.000 --> 00:05.000]  Big Brother, mainstream media, government cover-ups.
[00:05.000 --> 00:08.000]  You want answers? Well, so does he.
[00:08.000 --> 00:12.000]  He's Alex Jones on the GCN Radio Network.
[00:12.000 --> 00:33.000]  And now, live from Austin, Texas, Alex Jones.
[00:33.000 --> 00:36.000]  Hello and welcome to another podcast for Green Scene Daily.
[00:36.000 --> 00:39.000]  I'm Aaron Hillis and my special guest is Alex Jones,
[00:39.000 --> 00:42.000]  one of the subjects of a new film called New World Order,
[00:42.000 --> 00:44.000]  playing at the South by Southwest Film Festival.
[00:44.000 --> 00:46.000]  Alex, you have so many titles.
[00:46.000 --> 00:48.000]  I don't even know how to introduce you.
[00:48.000 --> 00:50.000]  How would you introduce yourself?
[00:50.000 --> 00:52.000]  Well, I've got a syndicated radio show.
[00:52.000 --> 00:54.000]  I run some alternative news sites,
[00:54.000 --> 00:56.000]  infowars.com, prisonblood.com,
[00:56.000 --> 00:59.000]  and I've also made 20 documentary films.
[00:59.000 --> 01:02.000]  And we're actually touring around in his vehicle right now,
[01:02.000 --> 01:04.000]  which is outfitted with his bullhorn.
[01:04.000 --> 01:06.000]  So we can do a little bit of interview
[01:06.000 --> 01:08.000]  and if you hear Alex ranting a little bit,
[01:08.000 --> 01:12.000]  it's because he's educating the good folks of Austin.
[01:12.000 --> 01:14.000]  He's got his microphone out.
[01:14.000 --> 01:17.000]  Ladies and gentlemen, the New World Order is the sworn enemy
[01:17.000 --> 01:19.000]  of all three humanity.
[01:19.000 --> 01:21.000]  The New World Order is a private consortium
[01:21.000 --> 01:23.000]  of corporations, banks, and defense contractors
[01:23.000 --> 01:26.000]  who publicly write in thousands and thousands of white papers
[01:26.000 --> 01:28.000]  that they want to set up a worldwide tier
[01:28.000 --> 01:30.000]  on the outside of the power of any nation state
[01:30.000 --> 01:32.000]  so that they can never be defeated.
[01:32.000 --> 01:34.000]  They will then disarm the nation states,
[01:34.000 --> 01:37.000]  set up worldwide taxes, pay directly to them.
[01:37.000 --> 01:39.000]  Now, the mainstream media will attack anybody
[01:39.000 --> 01:41.000]  that talks about this until now.
[01:41.000 --> 01:43.000]  The elites are in Time Magazine, Wall Street Journal,
[01:43.000 --> 01:45.000]  Financial Times of London, bragging
[01:45.000 --> 01:47.000]  that a one-world government is being set up
[01:47.000 --> 01:50.000]  but to save us from the economic crisis
[01:50.000 --> 01:52.000]  that the banks themselves created.
[01:52.000 --> 01:54.000]  You got to love it. They create the crisis off of the solution.
[01:54.000 --> 01:56.000]  The Hungarian dialectic.
[01:56.000 --> 01:58.000]  And through this one-world government,
[01:58.000 --> 02:00.000]  we will pay our taxes directly to them.
[02:00.000 --> 02:02.000]  Hey, how you doing, sir?
[02:02.000 --> 02:03.000]  Thank you, sir.
[02:03.000 --> 02:05.000]  All right, man.
[02:05.000 --> 02:07.000]  How are you gentlemen doing?
[02:07.000 --> 02:09.000]  Give it a rest. Limbaugh would be happy.
[02:09.000 --> 02:11.000]  Well, we'll try.
[02:11.000 --> 02:13.000]  Limbaugh has bad news, isn't he?
[02:13.000 --> 02:15.000]  He's part of the false left-right paradigm.
[02:15.000 --> 02:17.000]  He was locked from that false left-right paradigm.
[02:17.000 --> 02:19.000]  You're the man, Joe.
[02:19.000 --> 02:21.000]  You're the man, too, my friend.
[02:21.000 --> 02:23.000]  All right, take care.
[02:23.000 --> 02:25.000]  It's really great to see a moment like that
[02:25.000 --> 02:27.000]  because so many people know who you are
[02:27.000 --> 02:29.000]  and you have a lot of fans
[02:29.000 --> 02:31.000]  and a lot of people have been listening to
[02:31.000 --> 02:33.000]  all the ideas that you have for a great many years.
[02:33.000 --> 02:35.000]  But how did you get your start?
[02:35.000 --> 02:37.000]  I mean, in the film, which talks a lot
[02:37.000 --> 02:39.000]  about people who have...
[02:39.000 --> 02:41.000]  Good luck. Thank you, sir.
[02:41.000 --> 02:45.000] ...who have ideas that are strong,
[02:45.000 --> 02:47.000]  that are maybe not popular.
[02:47.000 --> 02:49.000]  But you're figured prominently in this
[02:49.000 --> 02:51.000]  and you mentioned that it was Waco,
[02:51.000 --> 02:53.000]  the Waco incident with David Koresh
[02:53.000 --> 02:55.000]  that you first really felt in passion.
[02:55.000 --> 02:57.000]  I mean...
[02:57.000 --> 02:59.000]  All right.
[02:59.000 --> 03:01.000]  We are live. It is the Alex Jones show.
[03:01.000 --> 03:03.000]  Alex will be in later.
[03:03.000 --> 03:05.000]  That was Alex over at South by Southwest.
[03:05.000 --> 03:07.000]  I'm talking about the new IFC project,
[03:07.000 --> 03:09.000]  New World Order.
[03:09.000 --> 03:11.000]  And we're going to go over a couple of articles out there.
[03:11.000 --> 03:13.000]  There's a wired blog
[03:13.000 --> 03:15.000]  and a couple others that, you know,
[03:15.000 --> 03:17.000]  just want to go and savagely attack Jones
[03:17.000 --> 03:19.000]  for what he's done.
[03:19.000 --> 03:21.000]  However, there is a very interesting
[03:21.000 --> 03:23.000]  article over at Politico.
[03:23.000 --> 03:25.000]  And, of course, we're doing stories about it
[03:25.000 --> 03:27.000]  over at Prison Planet and Infowars.
[03:27.000 --> 03:29.000]  Bilderbergers excite conspiracies.
[03:29.000 --> 03:31.000]  Now, this is a four-page article
[03:31.000 --> 03:33.000]  without any of the hit piece.
