[00:00.000 --> 00:19.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[00:19.000 --> 00:24.000]  Radio, radio, radio, radio.
[00:24.000 --> 00:25.000]  Welcome to the Alex Jones Show.
[00:25.000 --> 00:29.000]  I'm David Knight, your host on this Sunday, March 1st, 2015.
[00:29.000 --> 00:37.000]  I'm going to be joined by reporters live in Chicago at the site of the black site that has been discovered there
[00:37.000 --> 00:39.000]  and been reported on by the Guardian.
[00:39.000 --> 00:40.000]  It took a while.
[00:40.000 --> 00:44.000]  It wasn't really something that local press was looking into, interestingly enough.
[00:44.000 --> 00:45.000]  And we had protesters there.
[00:45.000 --> 00:47.000]  There was a protest from several different organizations.
[00:47.000 --> 00:49.000]  Our reporters were there to cover it.
[00:49.000 --> 00:53.000]  They were complaining about the fact that their local press did not cover it.
[00:53.000 --> 00:58.000]  No doubt their local press is basically taking the side of the police.
[00:58.000 --> 01:04.000]  This is something that has roots in the war on drugs and it has influences on Gitmo.
[01:04.000 --> 01:12.000]  We can see pieces of where this country is going with the NDAA Act, the Indefinite Detention Act that Obama signed
[01:12.000 --> 01:15.000]  and then said, don't worry, I'm not going to actually do that.
[01:15.000 --> 01:20.000]  I'm not really going to detain people without having them charged with anything.
[01:20.000 --> 01:23.000]  Hold them indefinitely, without charge, without trial.
[01:23.000 --> 01:25.000]  I would never do that.
[01:25.000 --> 01:29.000]  We see this as happening in his hometown in Chicago.
[01:29.000 --> 01:35.000]  We see that Obama and Rom and many others in power knew about this over a long period of time.
[01:35.000 --> 01:37.000]  How many more of these sites are there in Chicago?
[01:37.000 --> 01:39.000]  How many more are there across the country?
[01:39.000 --> 01:43.000]  Is this a template for what we're going to see in other parts of the country?
[01:43.000 --> 01:45.000]  This is how they roll it out.
[01:45.000 --> 01:49.000]  They come out into the big cities that are easily corrupted.
[01:49.000 --> 01:50.000]  It's easy to hide this stuff.
[01:50.000 --> 01:53.000]  It's easy to compartmentalize this.
[01:53.000 --> 01:55.000]  Let's listen to some of the headlines we've got from the Guardian here.
[01:55.000 --> 02:00.000]  Gestapo tactics at U.S. police black site ring alarm from Chicago to Washington.
[02:00.000 --> 02:06.000]  Another one, held for hours at secret Chicago black site, quote, you're a hostage and it's kidnapping.
[02:06.000 --> 02:08.000]  Another one, that disappeared.
[02:08.000 --> 02:12.000]  Chicago police detain Americans and abuse laden black site.
[02:12.000 --> 02:15.000]  Another one, I sat in that place for three days, man.
[02:15.000 --> 02:21.000]  Chicago, when details his abusive confinement inside the police's black site.
[02:21.000 --> 02:23.000]  So we're going to talk about that.
[02:23.000 --> 02:27.000]  We're going to have Joe Biggs joining us in the second hour.
[02:27.000 --> 02:29.000]  We're also going to be talking about what happened at CPAC.
[02:29.000 --> 02:34.000]  Of course, there's been a lot of action in the political side this last week at CPAC.
[02:34.000 --> 02:39.000]  We've had Jeff Bush making an appearance there, getting booed by many, some walking out on him.
[02:39.000 --> 02:44.000]  But the interesting thing is, he actually bust in supporters from, guess where?
[02:44.000 --> 02:45.000]  K Street.
[02:45.000 --> 02:46.000]  Yeah, K Street.
[02:46.000 --> 02:50.000]  To lobbyists, what Wall Street is to the stock market.
[02:50.000 --> 02:53.000]  That's where they bust people in from to support Jeff Bush.
[02:53.000 --> 02:57.000]  Of course, he didn't back down on immigration like Marco Rubio did.
[02:57.000 --> 03:05.000]  He doubled down on illegal immigrants, on the entitlements, on driver's licenses, on voting for illegal immigrants.
[03:05.000 --> 03:08.000]  This is the way he's going to get the nomination.
[03:08.000 --> 03:13.000]  He's going to run to the statist side of everybody else in the Republican Party.
[03:13.000 --> 03:16.000]  And he's going to win over a divided field.
[03:16.000 --> 03:20.000]  Then he's going to run as a centrist statist in the general elections.
[03:20.000 --> 03:22.000]  That's what we're going to see from him.
[03:22.000 --> 03:25.000]  We're also going to be talking about political assassination.
[03:25.000 --> 03:27.000]  There was a major event, of course.
[03:27.000 --> 03:29.000]  I'm sure you've heard of it by now.
[03:29.000 --> 03:34.000]  The primary opponent of Vladimir Putin was shot near the Kremlin in the Kremlin.
[03:34.000 --> 03:41.000]  This would be equivalent to Mitt Romney just before the election being shot close to the Capitol Building or the White House.
[03:41.000 --> 03:43.000]  Shot on the White House lawn.
[03:43.000 --> 03:46.000]  A lot of people instantly said, what must be Putin?
[03:46.000 --> 03:47.000]  Maybe it is.
[03:47.000 --> 03:48.000]  Maybe it is.
[03:48.000 --> 03:50.000]  We're going to look at some other evidence to the contrary about it.
[03:50.000 --> 03:52.000]  But we're also going to take a look at that political assassination.
[03:52.000 --> 03:57.000]  We're going to look at someone who committed suicide in high political office here in America.
[03:57.000 --> 04:01.000]  Could you believe that something like that would be an assassination?
[04:01.000 --> 04:05.000]  Or does that only happen in politics in Russia?
[04:05.000 --> 04:07.000]  We've seen plenty of cases where that happens.
[04:07.000 --> 04:10.000]  We're also going to be talking about the surveillance state.
[04:10.000 --> 04:13.000]  News on black boxes for your automobiles.
[04:13.000 --> 04:16.000]  You may not know it, but if you're getting a car from 2015 on,
[04:16.000 --> 04:21.000]  every single make and model of car has a black box recorder in it.
[04:21.000 --> 04:23.000]  What are the implications of that?
[04:23.000 --> 04:29.000]  And of course, in just a year or two, we're going to have mandated vehicle-to-vehicle communication for new cars.
[04:29.000 --> 04:32.000]  Perhaps they will backdate that to older cars,
[04:32.000 --> 04:36.000]  force us to get those put into our cars in order to be able to drive on the streets.
[04:36.000 --> 04:40.000]  We're going to also talk about the new Apple Watches.
[04:40.000 --> 04:43.000]  Tim Cook said that's going to replace a lot of things.
[04:43.000 --> 04:46.000]  It's going to replace your keys. He's expecting it's going to replace cash as well.
[04:46.000 --> 05:10.000]  We'll talk about that coming up. Stay with us. We'll be right back.
[05:16.000 --> 05:33.000]  The average person's life is filled with unexpected challenges.
[05:33.000 --> 05:40.000]  Unlock the energy it takes to defeat these daily beasts with super-male or super-female vitality,
[05:40.000 --> 05:45.000]  specifically designed to assist the body in regulating proper hormone balance
[05:45.000 --> 05:49.000]  to create superior vitality in males and females.
[05:49.000 --> 06:17.000]  Supercharge and conquer your world at n4slife.com or call 188-253-3139.
[06:17.000 --> 06:30.000]  Worldwide, you're listening to the Alex Jones Show.
[06:30.000 --> 06:33.000]  Welcome back to the Alex Jones Show. I'm David Knight, your host today on this Sunday,
[06:33.000 --> 06:35.000]  March 1st, 2015.
[06:35.000 --> 06:39.000]  In the next hour, we're going to be talking to our reporters live in Chicago,
[06:39.000 --> 06:44.000]  looking at this black site where there is kidnapping.
[06:44.000 --> 06:48.000]  Because that's what it is. When you arrest somebody and you hold them for days
[06:48.000 --> 06:51.000]  and you don't charge them with a crime, that is kidnapping.
[06:51.000 --> 06:56.000]  So we have reports of essentially the beginnings of the NDAA.
[06:56.000 --> 07:01.000]  But maybe where the NDAA began was in Chicago.
[07:01.000 --> 07:06.000]  We have an article. We're going to go over and talk about that before Joe Biggs comes on with us in the next hour.
[07:06.000 --> 07:14.000]  Talking about how perhaps the corruption and the practices in Chicago were exported to Gitmo,
[07:14.000 --> 07:20.000]  and maybe set up the example for the NDAA, which, of course, Chicago and Obama signed,
[07:20.000 --> 07:24.000]  promising that he would never indefinitely detain people without charges,
[07:24.000 --> 07:26.000]  that he would not disappear people.
[07:26.000 --> 07:30.000]  They were already doing it in his hometown. He knew about it.
[07:30.000 --> 07:36.000]  He knew about it. It's got big consequences for the election there, even though the local press is pushing back
[07:36.000 --> 07:40.000]  the Guardian from the UK, exposed this story, looking for connections to Gitmo.
[07:40.000 --> 07:42.000]  That's how they stumbled on this story.
[07:42.000 --> 07:44.000]  So there is a connection. We're going to talk about that connection.
[07:44.000 --> 07:48.000]  We're going to talk to Joe Biggs about the demonstration there yesterday
[07:48.000 --> 07:54.000]  and what he's seen in the local press who basically are trying to push this back to water this down.
[07:54.000 --> 08:00.000]  Say, wow, this is Chicago. People just don't understand that in a big city, the police get kind of rough with people.
[08:00.000 --> 08:05.000]  It's just the way it is. Just get used to that. No, that's just corruption. That's all it is.
[08:05.000 --> 08:09.000]  We're also going to talk about the political assassination in Russia.
[08:09.000 --> 08:11.000]  We're going to talk about the surveillance state.
[08:11.000 --> 08:16.000]  But before we get to all of those, I want to talk about CPAC, because there was a lot of news this last week,
[08:16.000 --> 08:19.000]  a lot of political news. There's a big field of Republicans,
