[00:00.000 --> 00:07.200]  The answer to 1984 is 1776.
[00:07.200 --> 00:10.200]  You're listening to the Alex Jones Show.
[00:10.200 --> 00:18.400]  Ladies and gentlemen, it is Sunday, already the ninth day of September 2018, and we're
[00:18.400 --> 00:23.080]  only, what, 58 days out now from this historic election?
[00:23.080 --> 00:31.200]  50, eight days out, my friends, and you've seen the massive censorship.
[00:31.200 --> 00:36.520]  They took us off Twitter, and then they took us off of the iPhone app that we just launched
[00:36.520 --> 00:40.640]  five weeks ago, that over 2 million downloads.
[00:40.640 --> 00:42.200]  So adults could get it and come here.
[00:42.200 --> 00:46.000]  They let you have porn sites, they've got, you know, the Catholic Church in Pennsylvania
[00:46.000 --> 00:51.720]  where half the priests are pedophiles, the known pedophiles can have apps, the pornographers
[00:51.720 --> 00:57.680]  can all have apps, but info wars, ladies and gentlemen, you can have gambling apps, everything.
[00:57.680 --> 01:01.560]  But Alex Jones, he can't have that in the letter.
[01:01.560 --> 01:08.760]  They said because I mean spirited, and then I appear to humiliate, intimidate a targeted
[01:08.760 --> 01:10.840]  individual or group.
[01:10.840 --> 01:14.200]  And that is the CNN reporter, we're going to get into that coming up later.
[01:14.200 --> 01:19.480]  But the good news is America more and more sees through what's happening, and James Woods
[01:19.480 --> 01:22.880]  has come out to my defense and saying the organized banning of me on the Internet is
[01:22.880 --> 01:27.280]  they're getting a real fascism, trust me, and no sooner had James Woods put that out
[01:27.280 --> 01:36.600]  last night that we now have one of the heroes of Benghazi, the guy the whole movie 13 hours
[01:36.600 --> 01:40.320]  has made about hero Benghazi suspended from Twitter for criticizing Obama.
[01:40.320 --> 01:45.080]  Chris Peranto had some choice words for the former president who came out at press conference
[01:45.080 --> 01:47.840]  on Friday and said that he took credit for the economy.
[01:47.840 --> 01:54.160]  Trump didn't do anything, and that it was a conspiracy theory Benghazi didn't even exist.
[01:54.160 --> 01:58.480]  So you think about that.
[01:58.480 --> 02:02.480]  It's truly sick Twitter suspended Benghazi hero up to criticism of the president who
[02:02.480 --> 02:05.960]  left him there to die basically tried to kill him.
[02:05.960 --> 02:10.760]  And if you talk to the person that killed your friends and tried to kill you and got
[02:10.760 --> 02:17.000]  caught lying about it, then you are the monster you are the bad guy.
[02:17.000 --> 02:19.200]  That is truly sick.
[02:19.200 --> 02:23.240]  And now they've banned him with a one day suspension on Twitter.
[02:23.240 --> 02:26.920]  And first it's a day, then it's a week, then they ban you entirely.
[02:26.920 --> 02:30.200]  And they're doing it to everyone and acting like, oh, you violated the rules.
[02:30.200 --> 02:33.840]  They let the left do whatever violence they want, call for whatever they want.
[02:33.840 --> 02:37.520]  The protected individuals are criminals in the power structure who can go around and
[02:37.520 --> 02:38.520]  do whatever they want.
[02:38.520 --> 02:39.520]  I don't want to be criticized.
[02:39.520 --> 02:42.520]  Well, suppressing people from being able to have their speech is only going to make
[02:42.520 --> 02:43.520]  a matter.
[02:43.520 --> 02:47.480]  Now, here's the big news we've been breaking down and a lot more of it's coming up here
[02:47.480 --> 02:51.720]  today and info wars.com and news wars.com and I want yours to be joining me during
[02:51.720 --> 02:54.880]  the four to six PM transmission right now.
[02:54.880 --> 02:58.560]  And it's so critical that you remember it isn't just talking the background when I
[02:58.560 --> 03:02.480]  say if you don't spread the live feeds, if you don't spread info wars.com, port slash
[03:02.480 --> 03:05.000]  show, they'll win.
[03:05.000 --> 03:07.800]  And in critical times like this, when the neocons and others are trying to get a full
[03:07.800 --> 03:12.840]  scale war going in Syria and US air strikes have begun there and the Russians have been
[03:12.840 --> 03:16.160]  warning of more chemical false flags being prepared.
[03:16.160 --> 03:23.200]  You better know that it's time to be focused and involved and really keeping our eyes open
[03:23.200 --> 03:28.000]  and watching our six as well because history is unfolding and what happens if Russia retaliates.
[03:28.000 --> 03:30.400]  This could spend on control very, very quickly.
[03:30.400 --> 03:35.000]  But again, we're in the middle of a Shiite Sunni civil war that's spilling into Europe
[03:35.000 --> 03:39.640]  and it's all part of that EU plan that's on info wars.com report EU intentionally collapsing
[03:39.640 --> 03:44.680]  European countries with illegals, this was four years ago, and it's in the Kalargi plan,
[03:44.680 --> 03:46.960]  the plan to actually collapse Europe into the Middle East.
[03:46.960 --> 03:54.760]  This is the official UN plan developed by Austrian Royal team more than 60 years ago.
[03:54.760 --> 04:00.200]  So that is such a critical article up on info wars.com.
[04:00.200 --> 04:04.880]  But that said, this is an incredible time to be alive.
[04:04.880 --> 04:10.120]  We are 58 days out from the election.
[04:10.120 --> 04:11.320]  And I know you're frosty.
[04:11.320 --> 04:13.280]  I know you're focused, but you can feel it.
[04:13.280 --> 04:14.520]  You can see it.
[04:14.520 --> 04:15.520]  It's unbelievable.
[04:15.520 --> 04:16.520]  They're trying to shut me down.
[04:16.520 --> 04:17.520]  They're trying to shut everybody down.
[04:17.520 --> 04:18.520]  They're getting ready to stage.
[04:18.520 --> 04:21.320]  I believe terror attacks on the media and blame me because they keep having the talking
[04:21.320 --> 04:24.240]  point that I'm calling for violence when they're the ones doing it.
[04:24.240 --> 04:26.040]  So everybody have your video cameras ready.
[04:26.040 --> 04:29.440]  They want to kill everybody's live feeds so we can't cover what really happens when they
[04:29.440 --> 04:30.440]  pull their false flag.
[04:30.440 --> 04:33.720]  So I'm telling you maximum vigilance, they're trying to have a coup against the president.
[04:33.720 --> 04:35.480]  They're even in mainstream news.
[04:35.480 --> 04:38.480]  They're even in mainstream media admitting that they've got insiders trying to block
[04:38.480 --> 04:40.080]  his agenda and overthrow him.
[04:40.080 --> 04:44.400]  This country is in the middle of a civil war with powerful criminal globalist forces, but
[04:44.400 --> 04:48.480]  we have the constitution and history and right on our side and the economy is getting better.
[04:48.480 --> 04:52.080]  So we're in the fight, but need more focused and more involved than ever.
[04:52.080 --> 04:53.320]  Again, I'm Alex Jones.
[04:53.320 --> 04:56.520]  This is the info war next year's news today.
[04:56.520 --> 04:57.520]  Please pray for us.
[04:57.520 --> 05:00.840]  We need your prayers.
[05:00.840 --> 05:06.000]  Filling your body is hard work, that's why we've introduced the info wars life daily
[05:06.000 --> 05:08.760]  digestive pack to help you fuel it right.
[05:08.760 --> 05:14.000]  Combine flora life everyday maintenance and carnivore to help you fuel your gut and body
[05:14.000 --> 05:17.280]  and take advantage of the powerful nutrients you receive.
[05:17.280 --> 05:20.160]  There's no better way to power your body.
[05:20.160 --> 05:25.120]  Flora life is a powerful probiotic supplement with 20 of the most potent clinically study
[05:25.120 --> 05:26.880]  probiotic strains.
[05:26.880 --> 05:32.080]  Even paired with carnivore, our incredible enzyme formula that helps you break down nutrients.
[05:32.080 --> 05:36.680]  These formulas fuel your gut and your body to help you fight toxins and stay fueled
[05:36.680 --> 05:38.080]  all day.
[05:38.080 --> 05:42.520]  These incredible formulas can help keep your body in tip top shape in the fight against
[05:42.520 --> 05:45.560]  stress, age and outside toxins.
[05:45.560 --> 05:50.320]  There's no better time to try flora life and carnivore to see how well they can support
[05:50.320 --> 05:51.320]  your body.
[05:51.320 --> 05:55.480]  Don't miss out on the chance to fuel your body and support recovery.
[05:55.480 --> 06:04.160]  Try the info wars life daily digestive pack today from the front lines of the information
[06:04.160 --> 06:05.160]  war.
[06:05.160 --> 06:06.160]  It's Alex Jones.
[06:06.160 --> 06:11.960]  Ladies and gentlemen, thank you for joining us on this live transmission.
[06:11.960 --> 06:17.200]  It is Sunday, September 9th, 2018.
[06:17.200 --> 06:21.640]  And we're going to be here live with myself, Owen Schroer and others as we track the US
[06:21.640 --> 06:30.320]  bombardment under orders of President Donald J. Trump of Syrian forces entering the last
[06:30.320 --> 06:33.800]  al-Qaida ISIS area of Aleppo.
[06:33.800 --> 06:40.880]  And Trump earlier in the week had pledged strikes against Assad forces if they went
[06:40.880 --> 06:44.200]  into that final area on the border with Turkey.
[06:44.200 --> 06:48.840]  Turkey is threatened to invade if those ISIS al-Qaida forces are driven out.
[06:48.840 --> 06:52.040]  This is the last area stronghold at ISIS and al-Qaida hold.
[06:52.040 --> 06:56.280]  And we're going to be looking at the geopolitical ramifications of this coming up a little bit
[06:56.280 --> 06:57.280]  later in this transmission.
