[00:00:05.134 --> 00:00:06.435]  Big Brother.
[00:00:06.435 --> 00:00:08.196]  Mainstream media.
[00:00:08.196 --> 00:00:09.978]  Government cover-ups.
[00:00:09.978 --> 00:00:11.560]  You want answers?
[00:00:11.560 --> 00:00:13.081]  Well, so does he.
[00:00:13.081 --> 00:00:17.305]  He's Alex Jones on the GCN Radio Network.
[00:00:17.305 --> 00:00:21.369]  And now, live from Austin, Texas, Alex Jones.
[00:00:23.928 --> 00:00:32.371]  Well, we've had former top Bush administration officials, experts on Iran, come out and say this whole plot is funny and manufactured.
[00:00:32.371 --> 00:00:36.313]  We've had Bob Mayer, the former CIA black-op commander, come out and say they're totally fake.
[00:00:36.313 --> 00:00:43.795]  Ray McGovern, former top CIA analyst to Reagan, and of course Bush Jr., come out and say it's totally phony.
[00:00:43.795 --> 00:00:45.196]  There are literally now...
[00:00:46.136 --> 00:00:51.379]  Hundreds, I can't even keep track, of top experts coming out and saying this is totally fake and phony.
[00:00:51.379 --> 00:00:56.641]  We now have the affidavits they used to arrest this used car salesman, drunk pothead.
[00:00:56.641 --> 00:01:05.205]  He was just trying to do a drug deal with the very Los Zetas that the Justice Department allows to ship drugs in and ships guns into Mexico.
[00:01:05.205 --> 00:01:07.026]  So, a cover for Fast and Furious.
[00:01:08.692 --> 00:01:12.395]  A pretext to launch war against Iran.
[00:01:12.395 --> 00:01:18.681]  And the consensus of experts is Israel has green-lighted an attack and is trying to get the U.S.
[00:01:18.681 --> 00:01:19.562]  to do it.
[00:01:19.562 --> 00:01:22.724]  Congressman King labels Iran a terror plot, an act of war.
[00:01:22.724 --> 00:01:26.908]  Says Obama should have troops on standby for a strike, not even having Israel strike.
[00:01:26.908 --> 00:01:30.251]  Joining us for the next 30 minutes is Lieutenant Colonel Anthony Schaefer.
[00:01:30.251 --> 00:01:34.335]  His bio is too long, but he ran operations trying to kill bin Laden and was blocked.
[00:01:34.855 --> 00:01:44.826]  He's best-selling author of Operation Dark Heart and he dropped a bombshell two days ago and we wrote an article about it at Infowars.com on Andrew Napolitano's Fox Business Show.
[00:01:44.826 --> 00:01:45.847]  We're going to break in a moment.
[00:01:45.847 --> 00:01:54.236]  We'll get kicked off here now saying that he has an FBI Justice Department source that told him this whole plot was not in the computer system.
[00:01:54.236 --> 00:01:56.097]  So this isn't just experts.
[00:01:56.758 --> 00:02:00.901]  Saying it looks phony, it's fake, it's a pretext for war, a political smokescreen.
[00:02:00.901 --> 00:02:07.086]  He says he talked to a Justice Department official who has the clearance and said it isn't in the system and it should be.
[00:02:07.086 --> 00:02:10.569]  So joining us is Anthony Schafer.
[00:02:10.569 --> 00:02:12.310]  Colonel, good to have you with us.
[00:02:12.310 --> 00:02:13.191]  Thank you for having me back.
[00:02:13.191 --> 00:02:13.871]  Good to be on again.
