[00:00:06.041 --> 00:00:07.343]  Big Brother.
[00:00:07.343 --> 00:00:09.105]  Mainstream media.
[00:00:09.105 --> 00:00:10.867]  Government cover-ups.
[00:00:10.867 --> 00:00:12.449]  You want answers?
[00:00:12.449 --> 00:00:14.011]  Well, so does he.
[00:00:14.011 --> 00:00:18.197]  He's Alex Jones on the GCN Radio Network.
[00:00:18.197 --> 00:00:22.242]  And now, live from Austin, Texas, Alex Jones.
[00:00:39.019 --> 00:00:42.722]  It's already Tuesday, the 14th day of July 2015.
[00:00:42.722 --> 00:00:44.584]  I'm your host Alex Jones.
[00:00:44.584 --> 00:00:49.828]  Paul Joseph Watson is back from his investigation in Europe, back in London.
[00:00:49.828 --> 00:00:53.972]  He's going to be joining us on several huge topics.
[00:00:53.972 --> 00:00:57.335]  The fake ISIS beheading videos.
[00:00:58.496 --> 00:01:02.939]  that have been revealed of the situation in Greece.
[00:01:02.939 --> 00:01:15.027]  This member of the Russian Parliament or Duma, high-level coming out, breaking down that the negotiations are already going on with the Russian military and the oligarchs to remove Putin and break up Russia.
[00:01:15.027 --> 00:01:20.431]  And they're talking about that happening by August or September.
[00:01:20.431 --> 00:01:25.034]  Larry Elder, syndicated radio host, best-selling author,
[00:01:26.432 --> 00:01:32.078]  We'll be joining us to break down the race hype that's being pushed across the country.
[00:01:32.078 --> 00:01:44.871]  And I gotta say something, the Ku Klux Klan and other white supremacist groups say they're gonna go to Charleston this weekend, nearby the church, where nine people were killed.
[00:01:44.871 --> 00:01:46.173]  And I do believe the people were killed there.
[00:01:47.724 --> 00:01:51.047]  The perpetrator looks like he might have been wound up.
[00:01:51.047 --> 00:01:52.769]  He was on an amnesiac drug.
[00:01:52.769 --> 00:01:54.210]  I said, look for that.
[00:01:54.210 --> 00:01:56.252]  If he's on an amnesiac, it may be staged.
[00:01:56.252 --> 00:02:00.156]  And sure enough, he was on one of the most powerful amnesiacs there is.
[00:02:00.156 --> 00:02:06.322]  Some of what Sirhan Sirhan was on, what they admit, he was drugged up to then believe he had shot RFK.
[00:02:06.322 --> 00:02:10.226]  But side issue, I don't know if I'm going to send any reporters
[00:02:12.073 --> 00:02:13.074]  But I'm tempted to.
[00:02:13.074 --> 00:02:17.098]  The problem is, and it's a good thing, the Klan doesn't show up most of the time.
[00:02:17.098 --> 00:02:20.742]  They say they are, but a bunch of other rabble will.
[00:02:20.742 --> 00:02:26.268]  You know, it's one thing if you want to be a white supremacist or want to be a white separatist, and that's your worldview.
[00:02:26.268 --> 00:02:32.175]  I don't agree with it, but I can respect your view and understand it, just like the black separatist of the Nation of Islam.
[00:02:34.358 --> 00:02:39.662]  But when you want to go gloat over dead people, it's just beyond the pale and disgusting.
[00:02:39.662 --> 00:02:44.065]  Now, liberals will say, when I criticize them, that it's censorship.
[00:02:44.065 --> 00:02:47.147]  No, saying I disagree with them doing this is not censorship.
[00:02:47.147 --> 00:02:52.570]  Stopping them from doing it would be censorship.
[00:02:52.570 --> 00:02:57.293]  But that said, people should go get in their face under the First Amendment.
[00:02:57.293 --> 00:03:02.097]  It's like these people that go to dead veterans' funerals.
[00:03:03.666 --> 00:03:13.210]  And then say you deserve to die because God hates fags, you use that slang term.
[00:03:13.210 --> 00:03:22.754]  And to say you died because the military's cursed now, as if it's their issue or as if it's their fault, even according to your perspective.
[00:03:22.754 --> 00:03:29.637]  I mean, it's trolling at the highest levels.
[00:03:29.637 --> 00:03:32.638]  And it's despicable and just feels like bad luck.
[00:03:34.226 --> 00:03:40.153]  I mean the God-fearing side of me just cringes watching people do this type of stuff.
[00:03:40.153 --> 00:03:48.802]  Go to somebody's funeral that's done nothing to you and then add some other issue to it.
[00:03:48.802 --> 00:03:51.645]  It's almost like those groups are paid to do that.
[00:03:51.645 --> 00:03:54.589]  Ku Klux Klan plans to rally at South Carolina State House.
[00:03:56.977 --> 00:04:16.127]  And then to March, NAACP commenced South Carolina Confederate flag removal, and the Klan's idiocy makes the other idiocy of people actually thinking that the Confederate flag is evil and a symbol of slavery, it makes that look legitimate.
[00:04:16.127 --> 00:04:19.388]  And that's how this is done.
[00:04:19.388 --> 00:04:23.710]  So we'll be breaking all of that down coming up today.
[00:04:23.710 --> 00:04:26.192]  Robert Tosh Plumlee will be joining us.
[00:04:27.185 --> 00:04:33.710]  The current black ops contractor who's testified before Congress many times, one of the most famous whistleblowers who's alive.
[00:04:35.819 --> 00:04:39.643]  And you ask, how can he still be flying C-130s for the CIA and others?
[00:04:39.643 --> 00:04:42.425]  Because he never blew the whistle on something illegal.
[00:04:42.425 --> 00:04:43.947]  He's a hero.
[00:04:43.947 --> 00:04:46.309]  And a lot of folks in the government support him.
[00:04:46.309 --> 00:04:49.111]  So, he's back from some recent missions.
[00:04:49.111 --> 00:04:51.153]  He'll be joining us via video Skype.
[00:04:51.153 --> 00:04:55.117]  He was the first one to expose the Benghazi Stinger missiles and more.
[00:04:55.117 --> 00:04:58.099]  And now even Congress is covering it and he wants to talk about it.
[00:05:00.174 --> 00:05:11.899]  On Monday, Obama's Defense Secretary said that the Pentagon's ban on transgendered individuals is outdated and the administration has ordered a study to end the practice.
[00:05:11.899 --> 00:05:28.425]  At a time when our troops have learned from experience that the most important qualification for service members should be whether they are able and willing to do their job, our officers and enlisted personnel are faced with certain rules that tell them the opposite, the Defense Secretary said.
[00:05:29.185 --> 00:05:39.850]  In December, Air Force Secretary Deborah Lee James said anyone who is capable of accomplishing the job should be able to serve, adding that times change.
[00:05:39.850 --> 00:05:43.591]  It is also supported by the former Defense Secretary Chuck Hagel.
[00:05:43.591 --> 00:05:51.775]  Contrast all those statements of inclusiveness with soldiers at Fort Hood being told that Christians are a radical terror threat.
[00:05:51.775 --> 00:05:54.636]  You can find more reports on InfoWars.com.
[00:05:59.893 --> 00:06:05.056]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[00:06:05.056 --> 00:06:11.160]  Secret 12 is a binary of nutrimedical grade bioavailable coenzyme forms of B12.
[00:06:11.160 --> 00:06:15.943]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[00:06:15.943 --> 00:06:19.525]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[00:06:19.525 --> 00:06:21.486]  No needles, no injections.
[00:06:21.486 --> 00:06:26.629]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[00:06:29.631 --> 00:06:33.133]  When cells become toxic, they die early and aging sets in.
[00:06:33.133 --> 00:06:41.376]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:06:41.376 --> 00:06:46.798]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:06:46.798 --> 00:06:49.319]  You want the best that's out there at the lowest price anywhere?
[00:06:49.319 --> 00:06:51.420]  We now have the synergistic solution.
[00:06:51.420 --> 00:06:55.602]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[00:06:59.757 --> 00:07:05.882]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[00:07:05.882 --> 00:07:10.466]  Introducing the new Infowarslife.com oil of oregano formulation.
[00:07:10.466 --> 00:07:18.173]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[00:07:18.413 --> 00:07:23.939]  We have now procured the most high quality and potent forms of oregano oil on the market.
