[00:00:04.946 --> 00:00:06.246]  Big Brother.
[00:00:06.246 --> 00:00:08.027]  Mainstream media.
[00:00:08.027 --> 00:00:09.788]  Government cover-ups.
[00:00:09.788 --> 00:00:11.368]  You want answers?
[00:00:11.368 --> 00:00:12.908]  Well, so does he.
[00:00:12.908 --> 00:00:17.110]  He's Alex Jones on the GCN Radio Network.
[00:00:17.110 --> 00:00:21.151]  And now, live from Austin, Texas, Alex Jones.
[00:00:40.248 --> 00:00:44.071]  Ladies and gentlemen, we've got several big guests coming up today.
[00:00:44.071 --> 00:00:50.075]  We've got former congressman Dr. Ron Paul coming on the broadcast.
[00:00:50.075 --> 00:00:57.740]  And then we have Kurt Haskell, who witnessed the federal government getting the underwear bomber on the plane.
[00:00:57.740 --> 00:01:03.204]  Well, now we learn that the Islamicists that attacked, supposedly over in France,
[00:01:05.896 --> 00:01:11.138]  They were in the same safe house and trained by the same people, Ammar al-Awlaki.
[00:01:11.138 --> 00:01:14.859]  So to be clear, I'm not saying there aren't radical Muslim terrorists.
[00:01:14.859 --> 00:01:17.899]  I'm not saying that this probably wasn't a real attack.
[00:01:17.899 --> 00:01:26.582]  I'm saying upstream, the West is funding, financing, and protecting these people so that special interests can take our freedoms.
[00:01:26.582 --> 00:01:32.884]  And I want to open the phones up today and get your take on all of this.
[00:01:34.198 --> 00:01:38.340]  This is obviously the new big kickoff.
[00:01:38.340 --> 00:01:40.221]  They've said on the news, this will never end.
[00:01:40.221 --> 00:01:42.622]  It's like the war on drugs.
[00:01:42.622 --> 00:01:44.543]  Get ready to give up all your liberties.
[00:01:44.543 --> 00:01:48.625]  ISIS is going to be attacking America, MI6, CIA.
[00:01:48.625 --> 00:01:49.746]  They're all saying it.
[00:01:49.746 --> 00:01:50.046]  Why?
[00:01:50.046 --> 00:01:51.407]  It's metastasized.
[00:01:51.407 --> 00:01:52.687]  It's spread.
[00:01:52.687 --> 00:01:53.648]  It's all over.
[00:01:53.648 --> 00:01:57.710]  We can't stop it.
[00:01:57.710 --> 00:01:59.951]  France deploys 10,000 troops on the streets.
[00:01:59.951 --> 00:02:02.092]  Checkpoints everywhere.
[00:02:02.092 --> 00:02:03.093]  For three punks.
[00:02:04.292 --> 00:02:13.577]  Who went to Al-Qaeda training camps in Yemen and now the girlfriend has run through Turkey to Syria.
[00:02:13.577 --> 00:02:30.266]  Where our government and other governments in the West have given tens of billions of dollars the last four plus years to these very groups to run around doing to Syria what was done in Paris on a scale of... They've killed over 300,000 people.
[00:02:30.266 --> 00:02:31.287]  That's a number about a year old.
[00:02:32.756 --> 00:02:34.077]  It's slowed down some.
[00:02:34.077 --> 00:02:43.302]  It's close to 350,000 people killed, most of them civilians, by Al-Qaeda and affiliated ISIS scumbag formations out of Saudi Arabia.
[00:02:43.302 --> 00:02:46.404]  That's who's quarterbacking and funding the whole deal.
[00:02:46.404 --> 00:02:51.106]  Well, more than quarterbacking, it's kind of the back office, if you use a football analogy.
[00:02:51.106 --> 00:02:55.569]  Or baseball analogy.
[00:02:55.569 --> 00:02:55.909]  What's 350,000?
[00:02:59.693 --> 00:03:00.313]  Divided by 20.
[00:03:00.313 --> 00:03:02.494]  Can you guys do that?
[00:03:02.494 --> 00:03:11.398]  And that's how many times bigger the ISIS-Al Qaeda bloodbath has been for Syria alone.
[00:03:11.398 --> 00:03:18.841]  Over 100,000 last numbers we've gotten since Al Qaeda liberated, with Western backing, Libya.
[00:03:18.841 --> 00:03:26.084]  And now they're taking their time killing all the non-radical Muslims, all the Alawites, any Christians they can get their mittens on.
[00:03:27.043 --> 00:03:28.504]  Alex, we have that number.
[00:03:28.504 --> 00:03:29.285]  We have the number?
[00:03:29.285 --> 00:03:29.605]  Yes, sir.
[00:03:29.605 --> 00:03:29.625]  17,500.
[00:03:29.625 --> 00:03:29.945]  So 17,500 times.
[00:03:29.945 --> 00:03:31.706]  We need to do a story on that.
[00:03:31.706 --> 00:03:32.307]  Numbers vary.
[00:03:32.307 --> 00:03:32.367]  250,000, 300,000.
[00:03:32.367 --> 00:03:39.411]  But if you add it all together, it's over 300,000 on average have died in the four and a half year, quote, civil war, started by the West and backed by the West.
[00:03:39.411 --> 00:03:40.452]  17,000 times more people plus.
[00:03:40.452 --> 00:03:40.932]  If you divide 20 into 350,000.
[00:03:59.531 --> 00:04:01.493]  Think about that.
[00:04:01.493 --> 00:04:04.815]  17,000 plus times as many people as died in France.
[00:04:04.815 --> 00:04:09.379]  You would think it was the end of the world, what happened in France.
[00:04:09.379 --> 00:04:14.083]  You would think that flying saucers landed and blew up every major city, how big the story is.
[00:04:14.083 --> 00:04:15.904]  I'm sad 20 people are dead.
[00:04:15.904 --> 00:04:23.570]  That many people died in a couple hours yesterday on US highways.
[00:04:23.570 --> 00:04:26.873]  And then media gets to, and the government gets to act like it's for free speech.
[00:04:29.551 --> 00:04:31.772]  Just like Obama did with the interview being hacked.
[00:04:31.772 --> 00:04:33.513]  Turned out that was an inside job.
[00:04:33.513 --> 00:04:35.154]  Not North Korea.
