[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[00:10.000 --> 00:11.000]  You want answers?
[00:11.000 --> 00:13.000]  Well, so does he.
[00:13.000 --> 00:33.000]  He's Alex Jones on the GCN Radio Network, and now, live from Austin, Texas, Alex Jones.
[00:33.000 --> 00:35.000]  Welcome, ladies and gentlemen.
[00:35.000 --> 00:41.000]  Welcome, and thank you for joining us today.
[00:41.000 --> 00:51.000]  We're going to be live for the next four hours on this live Monday edition, the 28th day of July, 2008.
[00:51.000 --> 00:59.000]  We've got Dr. Stan Monteith popping in in one hour for 30 minutes to talk about the amazing interview he did with Lindsay Williams,
[00:59.000 --> 01:06.000]  who worked in the oil fields and has really leaked a lot of key information that turned out to be very accurate about the oil companies.
[01:06.000 --> 01:10.000]  And we're also lining up, Lindsay Williams will probably be on today, if not today, tomorrow.
[01:10.000 --> 01:16.000]  But I wanted to get Dr. Stan Monteith concerning the report he broke last week with Williams,
[01:16.000 --> 01:21.000]  who's been death-threaded and claims that he is going to soon suspend doing interviews.
[01:21.000 --> 01:24.000]  We're going to see if we can get him on before he does that.
[01:24.000 --> 01:31.000]  I don't know why you would quit doing radio interviews and shut down your website, which he's done, over death threats.
[01:31.000 --> 01:33.000]  I don't understand it.
[01:33.000 --> 01:35.000]  I mean, I get death threats all the time.
[01:35.000 --> 01:39.000]  I've had all sorts of things go on that just, you know, people calling up my wife saying,
[01:39.000 --> 01:45.000]  the little dogs in the backyard, you're in a little white house, I'm watching you right now, you went to the store today,
[01:45.000 --> 01:48.000]  you effing bitch, I'm going to cut your throat.
[01:48.000 --> 01:51.000]  I mean, you know, that's the kind of things that have happened over the years.
[01:51.000 --> 01:53.000]  And my wife never backed down.
[01:53.000 --> 01:56.000]  In fact, she was getting death threats when she was my girlfriend.
[01:56.000 --> 02:02.000]  And because she instinctively realizes this stuff doesn't go away if you give in to threats.
[02:02.000 --> 02:07.000]  It doesn't go away. You have to go in through and beyond the New World Order.
[02:07.000 --> 02:09.000]  You have to fully commit to it.
[02:09.000 --> 02:12.000]  I'm not knocking Lindsey Williams, we're supporting.
[02:12.000 --> 02:20.000]  Just this intimidation business, once they figured out that I wasn't going to back down after I'd physically been attacked by four hired thugs
[02:20.000 --> 02:24.000]  after all sorts of other things that happened.
[02:24.000 --> 02:29.000]  Once that had taken place, the enemy realized I am never shutting up.
[02:29.000 --> 02:35.000]  They can kill me today. I will never shut up. I will never back down.
[02:35.000 --> 02:37.000]  I will never surrender.
[02:37.000 --> 02:43.000]  For a lot of people out there who haven't been tested by the fire yet, you know, they still question, oh, is there a New World Order,
[02:43.000 --> 02:47.000]  despite the fact that Barack Obama was calling for it from Berlin last week.
[02:47.000 --> 02:51.000]  A lot of you are still in denial despite the fact everything we've talked about is real.
[02:51.000 --> 02:58.000]  Let me tell you, when you get visits from the FBI, when you get visits from the Secret Service,
[02:58.000 --> 03:03.000]  when you get all sorts of other things happening to you over the years,
[03:03.000 --> 03:09.000]  or when you pull up in a parking lot and special forces guys jump out and run over and threaten you to your face,
[03:09.000 --> 03:13.000]  oh yeah, that happened to me nine years ago.
[03:13.000 --> 03:19.000]  When things like that happen and when they let you know that they'll kill you whenever they want,
[03:19.000 --> 03:24.000]  then you realize just how real this is.
[03:24.000 --> 03:28.000]  This is as real as it gets, ladies and gentlemen.
[03:28.000 --> 03:32.000]  The New World Order is attacking every single one of you right now financially.
[03:32.000 --> 03:36.000]  They're destroying our treasury. They are annihilating our currency.
[03:36.000 --> 03:41.000]  They have debased our industrial capacity down to almost nothing.
[03:41.000 --> 03:45.000]  One in 40 homes is in foreclosure.
[03:45.000 --> 03:52.000]  Ford and General Motors are preparing to collapse according to Bloomberg and other major publications.
[03:52.000 --> 03:55.000]  The New World Order has engineered all of this, as we told you they would,
[03:55.000 --> 04:00.000]  when we got the IMF and World Bank documents that were leaked in 2002.
[04:00.000 --> 04:02.000]  They are raping you.
[04:02.000 --> 04:07.000]  I told you three months ago that oil would peak out at $145 a barrel.
[04:07.000 --> 04:15.000]  It did exactly that. In fact, it went up to $149 and that it would then drop down to about $120 a barrel
[04:15.000 --> 04:20.000]  until next summer when it will go to $200 a barrel.
[04:20.000 --> 04:23.000]  They do this each year. They run it up and then when it drops,
[04:23.000 --> 04:26.000]  first they run it up to $2 a gallon.
[04:26.000 --> 04:32.000]  Then you get mad three summers ago and they drop it back down to $1.75 and they run it up to $250.
[04:32.000 --> 04:36.000]  Then they drop it back down to $2 and they run it up to $3 and they drop it down to $250.
[04:36.000 --> 04:42.000]  Then they run it up to $350 and they drop it down to $275 and they run it up to $450 a gallon.
[04:42.000 --> 04:44.000]  Then they drop it down to $390.
[04:44.000 --> 04:49.000]  Pavlovian psychological conditioning, they're training you.
[04:49.000 --> 04:52.000]  We know the ball game. We know the enemy's playbook.
[04:52.000 --> 04:55.000]  We're here telling you exactly what's going on.
[04:55.000 --> 04:58.000]  We've proven it. We've got the inside scoop.
[04:58.000 --> 05:01.000]  This is the place to be. We'll be right back.
[05:01.000 --> 05:04.000]  Gas prices are out of control.
[05:04.000 --> 05:08.000]  Fight back by doing what thousands of listeners to the Alex Jones show have done.
[05:08.000 --> 05:11.000]  Developed by a major oil company, a product that really works.
[05:11.000 --> 05:15.000]  Introducing SFRs protect a complete fuel system and engine treatment.
[05:15.000 --> 05:21.000]  One bottle increases mileage for up to six months. Fleet tested by major oil companies showing improvements in every car tested.
[05:21.000 --> 05:25.000]  Stop paying mechanics your hard-earned money to have your injection system cleaned.
[05:25.000 --> 05:31.000]  Protecta cleans up to 95% of new injector condition in just one tank full and is safe for all cars.
[05:31.000 --> 05:38.000]  Test conducted by General Motors conclude fuel injectors can partially plug in as little as 5,000 miles due to poor gasoline quality.
[05:38.000 --> 05:46.000]  Fight high fuel prices by purchasing a protecta fuel system treatment for only $9.95 and receive an engine treatment free at $12.95 value.
[05:46.000 --> 05:50.000]  Satisfaction guaranteed or your money back, go to OilCompanySecret.com.
[05:50.000 --> 05:55.000]  That's OilCompanySecret.com or call 888-USE-SFR-1.
[05:55.000 --> 06:00.000]  That's 888-873-7371.
[06:00.000 --> 06:10.000]  It is a big idea. A new world order. In the near future, Earth is dominated by a powerful world government.
[06:10.000 --> 06:15.000]  It's known as the Bilderberg. Could their objective be world domination?
