[00:00:04.971 --> 00:00:06.271]  Big Brother.
[00:00:06.271 --> 00:00:08.032]  Mainstream media.
[00:00:08.032 --> 00:00:09.793]  Government cover-ups.
[00:00:09.793 --> 00:00:11.373]  You want answers?
[00:00:11.373 --> 00:00:12.934]  Well, so does he.
[00:00:12.934 --> 00:00:17.115]  He's Alex Jones on the GCN Radio Network.
[00:00:17.115 --> 00:00:21.197]  And now, live from Austin, Texas, Alex Jones.
[00:00:28.201 --> 00:00:30.102]  Welcome, ladies and gentlemen, welcome.
[00:00:30.102 --> 00:00:34.505]  We're at the Midway Point in this week's Global Transmission Against Tyranny.
[00:00:34.505 --> 00:00:36.987]  It is Wednesday, the 28th day of March 2012.
[00:00:36.987 --> 00:00:42.591]  We're going to be live here for the next three hours, Lord willing.
[00:00:43.524 --> 00:00:46.768]  Wow, what a big broadcast lined up today.
[00:00:46.768 --> 00:00:48.871]  I've got Hattari militia acquitted.
[00:00:48.871 --> 00:00:51.013]  Doesn't mean they're gonna be getting out of jail.
[00:00:51.013 --> 00:00:57.721]  Dovetailing with Italian newspaper, the supposed Jewish school shooting Patsy.
[00:00:58.832 --> 00:01:03.735]  Worked for French intelligence, as if I needed to have a newspaper tell me that.
[00:01:03.735 --> 00:01:05.816]  All the earmarks are there.
[00:01:05.816 --> 00:01:16.442]  And now, even the French news is saying government knew and may have been involved, and that he didn't shoot the video of the shooting that was magically given to Al Jazeera.
[00:01:16.442 --> 00:01:20.625]  No, French intelligence did that, or Israeli intelligence.
[00:01:20.625 --> 00:01:23.867]  But generally, the French will only do something if they're running it.
[00:01:23.867 --> 00:01:25.508]  They're well known for being very territorial.
[00:01:26.826 --> 00:01:28.467]  In their crimes.
[00:01:28.467 --> 00:01:32.529]  This is perfect for Sarkozy's reelection.
[00:01:32.529 --> 00:01:38.392]  Lapin was, of course, ahead of him.
[00:01:38.392 --> 00:01:46.516]  And so instead of just arresting her, making up some prostitution rape charges like they did on Dominique Strauss-Kahn, who was way ahead in the polls.
[00:01:46.516 --> 00:01:51.038]  By the way, it turned out all that was fake, but they've re-indicted him again on some garbage.
[00:01:51.038 --> 00:01:55.200]  Pimping, they're calling it, because he at least let her in the room, even though she was a maid.
[00:01:55.200 --> 00:01:56.381]  Took the whole thing as a setup.
[00:01:58.063 --> 00:02:02.092]  Well, it doesn't look like we know the whole thing's a setup, but the question is, how deep does it go?
[00:02:02.092 --> 00:02:03.736]  So we've got that report.
[00:02:04.639 --> 00:02:06.660]  And those two go together.
[00:02:06.660 --> 00:02:10.822]  Also, our report that we put out last night is up on the Drudge Report.
[00:02:10.822 --> 00:02:14.103]  Fear of radiation treated as psychiatric disorder.
[00:02:14.103 --> 00:02:27.189]  But the newspapers in Japan, we've got links to them here out of the Irish Examiner, are reporting reactor radiation fatally high, radiation sickness, people dying.
[00:02:27.189 --> 00:02:29.210]  But you don't get medical treatment.
[00:02:29.210 --> 00:02:32.372]  And you don't get a compensation from Tokyo Electric Power.
[00:02:32.972 --> 00:02:35.513]  They just tell you you're mentally ill, kind of like our troops.
[00:02:35.513 --> 00:02:38.414]  They're ordered to blow up Kamasuya, full of U.S.
[00:02:38.414 --> 00:02:40.995]  and European-sold nerve gas.
[00:02:40.995 --> 00:02:42.175]  There's a big mushroom cloud.
[00:02:42.175 --> 00:02:42.915]  It rains down.
[00:02:42.915 --> 00:02:46.176]  Radiation detectors go off in Kuwait and Iraq.
[00:02:46.176 --> 00:02:50.538]  The chemical tape turns black with the stripes on it.
[00:02:50.538 --> 00:02:52.919]  They tell them, that's a false alarm.
[00:02:52.919 --> 00:02:56.380]  No need to put on the hazmat gear.
[00:02:56.380 --> 00:03:00.641]  By the way, enjoy your brainstem rotting.
[00:03:00.641 --> 00:03:02.462]  When you go in to get some medical treatment,
[00:03:04.346 --> 00:03:08.469]  We're going to tell you you're mentally ill and give you some Prozac and take your Second Amendment away.
[00:03:08.469 --> 00:03:09.730]  But it doesn't stop there.
[00:03:09.730 --> 00:03:21.520]  When you die, and you sign that form to have part of your paycheck taken out all those years in the military, so your wife or your husband, your widow or widower gets that money, the insurance company's going to keep it.
[00:03:21.520 --> 00:03:27.464]  They signed a secret agreement with the Department of Defense in 1999 to take your money.
[00:03:27.464 --> 00:03:28.665]  Ha ha ha!
[00:03:28.665 --> 00:03:31.868]  Because good people run the federal government.
[00:03:32.927 --> 00:03:34.228]  There is no federal government.
[00:03:34.228 --> 00:03:43.011]  It's a hijacked criminal conduit for offshore banks to absolutely rape this country 5,000 ways from Sunday.
[00:03:43.011 --> 00:03:46.172]  And I get a little cynical, a little angry about it.
[00:03:46.172 --> 00:03:47.333]  But what am I supposed to do?
[00:03:47.333 --> 00:03:51.035]  I'm out here risking my life, my name, my treasure.
[00:03:51.035 --> 00:03:54.156]  I have to face all sorts of stuff every day I don't even talk about on air.
[00:03:55.143 --> 00:04:00.925]  I know how real the New World Order is, because they've tried to buy me off, they've threatened me, they've physically attacked me.
[00:04:00.925 --> 00:04:03.006]  My life has been like a movie.
[00:04:03.006 --> 00:04:05.887]  The whole thing, beyond fiction.
[00:04:05.887 --> 00:04:06.968]  Beyond.
[00:04:06.968 --> 00:04:10.289]  Reality is stranger than fiction.
[00:04:10.289 --> 00:04:13.050]  And so no one would believe any of it.
[00:04:13.050 --> 00:04:16.572]  No one would believe that they take the baby parts and put them in cosmetics.
[00:04:16.572 --> 00:04:19.633]  Not in China, as they've done for 20 years, but now the U.S.
[00:04:19.633 --> 00:04:19.893]  does it.
[00:04:20.691 --> 00:04:21.712]  Of course, it's all admitted.
[00:04:21.712 --> 00:04:29.398]  Who would believe that PepsiCo products have fetal parts in them, or the vaccines?
[00:04:29.398 --> 00:04:32.400]  I saw that last year about PepsiCo and the fetal tissue.
[00:04:32.400 --> 00:04:39.946]  I didn't even believe it, and I went and read the federal court case, and PepsiCo admits it, and has blocked release of it even to their shareholders.
[00:04:39.946 --> 00:04:42.388]  The details of exactly the flavor secret.
[00:04:44.684 --> 00:04:50.616]  I mean, when I can't even believe it and it's true, we're not in Kansas anymore.
[00:04:50.616 --> 00:04:52.139]  Imagine what we don't know!
[00:04:52.139 --> 00:04:54.203]  Okay, big news coming up, big guest.
[00:04:54.203 --> 00:04:55.726]  I'll tell you all about it on the other side.
[00:05:01.172 --> 00:05:16.647]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[00:05:16.647 --> 00:05:21.352]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[00:05:21.352 --> 00:05:25.416]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions,
[00:05:26.010 --> 00:05:34.092]  It also comes equipped with the proper applicators and devices needed to deliver your Silver Solutions directly to key target areas.
[00:05:34.092 --> 00:05:42.075]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[00:05:42.075 --> 00:05:51.638]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.SilverLungs.com to learn more about how the Silver Lungs System works.
[00:05:52.418 --> 00:05:56.343]  As well, we are always ready to answer any questions you may have.
[00:05:56.343 --> 00:05:59.146]  That's www.silverlungs.com.
[00:06:00.700 --> 00:06:05.703]  Folks, Iran and the Mideast nuclear mess is already ballooning our gas prices.
[00:06:05.703 --> 00:06:18.210]  Whether you're struggling with food costs, which are being blown up by gas costs now, or know that when the Mideast showdown explodes, whatever food supply you have is all you'll get because of huge panic demand.
[00:06:18.210 --> 00:06:20.651]  eFoods Direct Family Packs are the answer.
[00:06:20.651 --> 00:06:23.632]  Now the most affordable best food is saving you up to 50%
[00:06:24.653 --> 00:06:25.013]  I think so.
[00:06:48.126 --> 00:06:50.469]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[00:06:50.469 --> 00:06:53.433]  Call 800-409-5633 or efoodsdirect.com slash Alex.
[00:07:00.439 --> 00:07:01.500]  I had tried everything.
[00:07:01.500 --> 00:07:07.003]  I'd cut back the amount of food I was eating, I was lifting weights and jogging, but nothing was working.
