[00:00:04.995 --> 00:00:06.296]  Big Brother.
[00:00:06.296 --> 00:00:08.077]  Mainstream media.
[00:00:08.077 --> 00:00:09.838]  Government cover-ups.
[00:00:09.838 --> 00:00:11.419]  You want answers?
[00:00:11.419 --> 00:00:12.979]  Well, so does he.
[00:00:12.979 --> 00:00:17.141]  He's Alex Jones on the GCN Radio Network.
[00:00:17.141 --> 00:00:21.203]  And now, live from Austin, Texas, Alex Jones.
[00:00:27.176 --> 00:00:30.177]  Thank you for joining us today, ladies and gentlemen.
[00:00:30.177 --> 00:00:36.759]  It is Thursday, the 16th day of September 2010.
[00:00:36.759 --> 00:00:42.060]  We've got Christopher Monckton, the third Viscount of Brenchley and Monckton.
[00:00:42.060 --> 00:00:46.702]  He'll be joining us coming up in the second hour today.
[00:00:46.702 --> 00:00:53.524]  Then in the last 30 minutes of the third hour, we have Wayne Madsen, investigative journalist, very well respected.
[00:00:54.644 --> 00:00:58.406]  Of course, written for some of the biggest newspapers and magazines in the country.
[00:00:58.406 --> 00:01:01.608]  And he has a lot of credibility with us.
[00:01:01.608 --> 00:01:05.730]  Pretty shocking information he's got out today.
[00:01:05.730 --> 00:01:11.233]  Blackwater XE sells conducting false flag terror attacks in Pakistan.
[00:01:11.233 --> 00:01:21.278]  So, we'll try to learn more from him on this amazing information he's put out when he joins us coming up later today.
[00:01:26.004 --> 00:01:33.367]  There's a article that Kurt Nimmo posted up at InfoWars.com that really clarified a lot of things for me today.
[00:01:33.367 --> 00:01:50.695]  It deals with Greenpeace and a ad that they put out a few years ago where they show this young child, probably eight, nine years old, threateningly looking at the camera
[00:01:52.369 --> 00:01:57.190]  And he's dressed up kind of like a Sith Lord or something from Star Wars.
[00:01:57.190 --> 00:02:07.954]  And the way they put makeup on him, the way they shot it, he's meant to be very ominous and look like an adult.
[00:02:07.954 --> 00:02:17.596]  And of course, this is the psychological image that a lot of young males especially aspire to, is to be big, tough guys.
[00:02:17.596 --> 00:02:18.657]  And the message is,
[00:02:19.616 --> 00:02:22.138]  You're either with us or you're against us.
[00:02:22.138 --> 00:02:31.965]  Our parents are basically terrorists if they don't go along with the global carbon taxes and a revolution is here and we're coming for you.
[00:02:31.965 --> 00:02:35.208]  Now since then we've seen Al Gore last year tell
[00:02:35.788 --> 00:02:38.472]  High schools and middle schools and different speeches.
[00:02:38.472 --> 00:02:39.974]  Tell your parents what to do.
[00:02:39.974 --> 00:02:41.196]  Boss them around.
[00:02:41.196 --> 00:02:43.059]  They're not as smart as you.
[00:02:43.059 --> 00:02:47.326]  They don't understand how serious man-made global warming is.
[00:02:47.326 --> 00:02:50.571]  Basically, you've got to give in to our total tyranny or the Earth's going to die.
[00:02:52.150 --> 00:02:56.754]  This is such fundamental, bedrock, super tyranny.
[00:02:56.754 --> 00:03:04.701]  I mean, when you've got the government and its spokesmen out there telling children to boss their parents around, it doesn't get much worse than that.
[00:03:04.701 --> 00:03:12.848]  And since then, we've seen countless news articles and statements by the environmental leaders and the big central banks that are pushing the carbon tax.
[00:03:13.709 --> 00:03:22.659]  Where they say over and over again that, well, the public's too dumb to accept the carbon taxes, so we've got to do this in an authoritarian way for their own good.
[00:03:22.659 --> 00:03:29.666]  And we need to start arresting people that criticize man-made global warming, or anybody that questions us should be arrested.
[00:03:30.487 --> 00:03:36.689]  These are outrageous tyrants, and it has nothing to do with the environment or the planet or the earth.
[00:03:36.689 --> 00:03:38.769]  And so I do want to go over that today.
[00:03:38.769 --> 00:03:46.551]  Paul Watson is going to be publishing in the next hour and a half a detailed report that I worked on with him this morning, going over the different facets of this.
[00:03:46.551 --> 00:03:48.992]  But I will get in.
[00:03:50.032 --> 00:04:15.103]  To what's going to be in the article coming up at the bottom of this hour before it's published because I want to try to simply and succinctly connect all the dots between the government and the media literally trying to take your children away from you and turn them into Maoist youth brigades to be used against the population and statements by Bill Gates that
[00:04:16.840 --> 00:04:20.421]  We need to, you know, kill one granny so we can hire ten teachers.
[00:04:20.421 --> 00:04:21.762]  That's another divide and conquer.
[00:04:21.762 --> 00:04:23.242]  It's the children against the parents.
[00:04:23.242 --> 00:04:25.203]  It's the young against the old.
[00:04:25.203 --> 00:04:32.225]  And it's this artificial scarcity paradigm of if you're going to get ahead, you're going to have to bomb and kill some Iraqis.
[00:04:32.225 --> 00:04:34.726]  Or you're going to have to kill an old lady.
[00:04:34.726 --> 00:04:39.068]  Or if we're going to save the earth, you're going to have to whip your parents into line.
