[00:00:05.871 --> 00:00:07.172]  Big Brother.
[00:00:07.172 --> 00:00:08.953]  Mainstream media.
[00:00:08.953 --> 00:00:10.715]  Government cover-ups.
[00:00:10.715 --> 00:00:12.296]  You want answers?
[00:00:12.296 --> 00:00:13.837]  Well, so does he.
[00:00:13.837 --> 00:00:18.020]  He's Alex Jones on the GCN Radio Network.
[00:00:18.020 --> 00:00:22.083]  And now, live from Austin, Texas, Alex Jones.
[00:00:32.751 --> 00:00:56.495]  The evidence is mounting, and mounting very, very quickly, that there is a massive cover-up underway, taking place, dealing with what's really happening with Ebola, not just here, but in Europe and Africa, the Middle East, and around other parts of the world.
[00:00:56.495 --> 00:00:59.616]  If you've got healthcare workers that have some protection getting it,
[00:01:00.495 --> 00:01:13.825]  You better believe the people in the waiting rooms, the people on the ambulances, the people that were around these individuals when they get sick, the people that flew on the airplane with the nurse when she was contagious and had a fever, have been exposed.
[00:01:13.825 --> 00:01:17.808]  And you would expect to see some cases.
[00:01:17.808 --> 00:01:24.993]  The fact that they say there aren't any new cases, other than this doctor that came in from Africa,
[00:01:26.223 --> 00:01:36.569]  The fact that they're saying there are no new cases, when we have medical doctors on and off the record, as well as border patrol, saying that they're being told people with Ebola are being disappeared.
[00:01:36.569 --> 00:01:40.751]  And we're even naming the hospitals where this is happening.
[00:01:40.751 --> 00:01:46.494]  That's all up on InfoWars.com and PrisonPlanet.com right now.
[00:01:46.494 --> 00:01:53.038]  In fact, I'm going to have our guys move some of the Kit Daniels, Paul Watson,
[00:01:54.582 --> 00:02:08.296]  Don Salazar articles about that breaking news yesterday and put that into a new post that has all three of those articles in it so that it stays on the front page of Infowars.com.
[00:02:08.296 --> 00:02:17.986]  Because that is major, major news and we need to force a debate about where are these people going that are disappearing?
[00:02:20.683 --> 00:02:30.174]  Notice we're not hearing rebuttals from the Harry Truman Medical Center there in Missouri.
[00:02:30.174 --> 00:02:41.646]  To the medical doctor that told us that he's talked to doctors there that are his friends and nurses and they say people come in that look like they have Ebola in one case, blood coming out of every orifice, and they are disappeared by the feds.
[00:02:42.594 --> 00:02:46.476]  That's what senior Border Patrol people have said on record and others off record.
[00:02:46.476 --> 00:02:49.437]  And then we have another major medical doctor saying the same thing.
[00:02:49.437 --> 00:02:57.500]  And we're following up, let's not exaggerate, more than 20 other medical doctors and nurses right now.
[00:02:57.500 --> 00:03:00.421]  And a lot of these are getting confirmed.
[00:03:00.421 --> 00:03:03.842]  Confirmed that they work at these medical facilities around the country.
[00:03:03.842 --> 00:03:06.383]  And that they're saying the same thing.
[00:03:06.383 --> 00:03:11.185]  We're getting hits on the East Coast and then right up the middle from Texas right up into Illinois.
[00:03:13.393 --> 00:03:15.894]  Where people are traveling.
[00:03:15.894 --> 00:03:19.154]  Who came into Dallas and came into New York and other areas.
[00:03:19.154 --> 00:03:25.715]  So, I don't know how bad it really is, but it's bad.
[00:03:25.715 --> 00:03:29.116]  And the government is in the news spinning and saying, oh, there's no confidence in us.
[00:03:29.116 --> 00:03:30.096]  Why are people panicking?
[00:03:30.096 --> 00:03:31.417]  Ebola's no big deal.
[00:03:31.417 --> 00:03:36.698]  Because you said you could be vomited on by somebody that had it and you wouldn't get sick, and that's just not true.
[00:03:36.698 --> 00:03:38.798]  Clearly this Ebola's gotten stronger.
[00:03:38.798 --> 00:03:42.979]  Clearly it used to only live in the body for three days, or you'd be infectious and it'd show up in three days.
[00:03:44.423 --> 00:03:49.664]  Now it's 21 days, then 41 days, then 70 days.
[00:03:49.664 --> 00:03:54.666]  And everything we've been told has turned out to not be true.
[00:03:54.666 --> 00:03:56.666]  So that's why there's a loss of confidence.
[00:03:56.666 --> 00:03:59.347]  I don't want this to be a pandemic.
[00:03:59.347 --> 00:04:01.408]  I don't want this to even be an epidemic.
[00:04:01.408 --> 00:04:02.588]  I want this to go away.
[00:04:02.588 --> 00:04:04.088]  I live here just like you do.
[00:04:04.088 --> 00:04:07.489]  I have children.
[00:04:07.489 --> 00:04:09.930]  I don't want the ratings that come with a crisis like this.
[00:04:12.281 --> 00:04:15.583]  Because it distracts and diverts from all the other big news.
[00:04:15.583 --> 00:04:19.124]  Obama moving to use executive orders to totally open the borders.
[00:04:19.124 --> 00:04:21.986]  By the way, there's some good news on that front.
[00:04:21.986 --> 00:04:23.727]  Infowars.com, Steve Watson.
[00:04:23.727 --> 00:04:27.609]  Judge, Obama, a candidate for impeachment, if he gives illegals green cards.
[00:04:28.689 --> 00:04:35.471]  That was announced yesterday that Obama is just saying issue resident alien cards to anybody that wants them.
[00:04:35.471 --> 00:04:36.812]  That was announced yesterday.
[00:04:36.812 --> 00:04:39.813]  We're going to get into that report as well.
[00:04:39.813 --> 00:04:43.854]  But again, doctor in New York City is sick with Ebola.
[00:04:43.854 --> 00:04:48.456]  And then you got the governor making statements like he's self-quarantined.
[00:04:48.456 --> 00:04:54.638]  Everybody knows he was on the subway, bowling, restaurants, and taxi cabs.
[00:04:54.638 --> 00:04:56.558]  And the New York governor's lying as usual.
[00:04:56.558 --> 00:04:57.659]  That's why there's no conference.
[00:05:00.367 --> 00:05:10.915]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[00:05:10.915 --> 00:05:17.380]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:05:17.380 --> 00:05:19.741]  I jump out of bed ready to fight these criminals every day.
[00:05:19.741 --> 00:05:22.824]  I look forward to waking up and taking my super male vitality.
[00:05:22.824 --> 00:05:29.689]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWars Life.
[00:05:30.245 --> 00:05:33.906]  The government's Department of Homeland Security is buying up loads of ammo.
[00:05:33.906 --> 00:05:38.168]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:05:38.168 --> 00:05:39.948]  Can you put two and two together?
[00:05:39.948 --> 00:05:47.811]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:05:47.811 --> 00:05:48.952]  But for how long?
[00:05:48.952 --> 00:05:51.172]  Go to InfidelBodyArmor.com.
[00:05:51.172 --> 00:05:55.594]  Spelled I-N-F-I-D-E-L BodyArmor.com.
[00:05:55.594 --> 00:05:58.415]  Infidel Body Armor just won't quit.
[00:05:59.997 --> 00:06:01.318]  The experts are clear.
[00:06:01.318 --> 00:06:08.444]  Sunlight, purified water, healthy non-GMO food, and having a good attitude is essential to a healthy immune system.
[00:06:08.444 --> 00:06:14.710]  But I go further with Super Nascent Iodine X2 from Infowarsline.com.
[00:06:14.710 --> 00:06:22.677]  50% stronger than our original and revolutionary Nascent Iodine formula, coming from a deep-earth crystal source that no other supplier has.
[00:06:22.677 --> 00:06:27.701]  Most other forms of iodine come from seaweed in areas plagued by Fukushima and other contaminants.
[00:06:27.961 --> 00:06:28.982]  Not our iodine.
[00:06:28.982 --> 00:06:35.328]  It comes from over 200 million year old crystal salt deposits and is tested and proven to be completely pure.
[00:06:35.328 --> 00:06:37.350]  Visit Infowarslife.com today.
[00:06:37.350 --> 00:06:38.932]  See the informational videos.
[00:06:38.932 --> 00:06:40.894]  Read the information there compiled.
[00:06:40.894 --> 00:06:45.699]  And for a limited time, when you use promo code NOW at checkout, you get an additional
[00:06:46.159 --> 00:06:50.244]  5% off the entire family of InfoWarsLife.com products.
[00:06:50.244 --> 00:06:55.690]  Secure your Survival Shield X2 today at InfoWarsLife.com or call toll free 888-253-3139.
[00:07:00.015 --> 00:07:09.682]  Using unparalleled research in the development of a synergistic formulation based around the key concepts of super-oxygenation, the next level in cleansing is here.
[00:07:09.682 --> 00:07:19.609]  With key ingredients backed by real clinical studies, the new Oxy-Powder, available through InfoWars Life, was invented during Dr. Group's research on the toxification of our bodies.
[00:07:19.609 --> 00:07:22.531]  Many herbal colon cleansers are harsh on the body,
[00:07:22.731 --> 00:07:23.011]  I think?
[00:07:37.688 --> 00:07:37.948]  We're good.
[00:08:09.343 --> 00:08:28.317]  Ladies and gentlemen, the Ebola crisis is beginning to spiral out of control.
[00:08:28.317 --> 00:08:30.578]  We can unequivocally say the fix is in.
[00:08:30.578 --> 00:08:33.701]  There is a concerted, orchestrated,
[00:08:35.251 --> 00:08:56.496]  Effort taking place right now, ladies and gentlemen, by the state, federal, and also UN world government systems to deceive the public of the planet, from Africa to the United States, from Spain to Japan, about the true scope of this crisis.
[00:08:56.496 --> 00:09:01.817]  The populist continent of Africa, home to close to a
[00:09:03.220 --> 00:09:24.430]  Billion people, what is it, 800 million or something, has at least five countries with people contracting Ebola, spreading it at an exponential growth curve, set to be 1.4 million by the end of the year, according to the World Health Organization's own computer models.
[00:09:24.430 --> 00:09:32.074]  Ebola has mutated over 300 times this year alone, according to the World Health Organization and CDC.
[00:09:33.444 --> 00:09:44.427]  We know that it now can live in the body and basically be contagious over a very long period of time, not the previous three days.
[00:09:44.427 --> 00:09:49.468]  There's evidence that it's also contagious, not just when you're showing symptoms, but before.
[00:09:49.468 --> 00:09:55.789]  But there's a concerted effort run by the new czar to lie to the public about that.
[00:09:55.789 --> 00:09:59.390]  That's why there's a massive loss of confidence taking place.
[00:10:01.348 --> 00:10:04.630]  We interviewed a medical doctor yesterday on air.
[00:10:04.630 --> 00:10:20.181]  The story and the video is up on InfoWars.com, who talked about the Truman Medical Center in Missouri, where reportedly at least one patient showing signs of Ebola, bleeding out of every orifice, was disappeared.
[00:10:20.181 --> 00:10:30.449]  Now whether they had Ebola or not, the disappearance of patients in Dallas and in Kansas City, outside Kansas City and other areas,
[00:10:31.311 --> 00:10:37.732]  This is a big deal.
[00:10:37.732 --> 00:10:49.194]  And the media is so lapdog, the establishment dinosaur media, that's the only reason that they're able to pull stuff like this.
[00:10:49.194 --> 00:10:50.275]  This is a big deal.
[00:10:50.275 --> 00:10:56.816]  We have a former senior Border Patrol agent that we were put in contact with by current Border Patrol people that are senior.
[00:10:58.544 --> 00:11:06.906]  On record, here, earlier in the month, saying they're disappearing people who have Ebola coming in over the border.
[00:11:06.906 --> 00:11:12.808]  And the CDC has vans and people in spacesuits disappearing them.
[00:11:12.808 --> 00:11:15.188]  That was three weeks ago.
[00:11:15.188 --> 00:11:21.050]  Border agent Zach Taylor, he joined us on the broadcast, October 10th.
[00:11:25.063 --> 00:11:30.585]  We have another major medical doctor in Dallas who manages major hospitals.
[00:11:30.585 --> 00:11:34.147]  I'll just leave it at that.
[00:11:34.147 --> 00:11:43.430]  Who told us exactly what we heard from the medical doctor by name yesterday, a week and a half ago.
[00:11:43.430 --> 00:11:49.933]  When Anthony Gucciardi and Paul Joseph Watson traveled to Dallas to investigate.
[00:11:51.767 --> 00:11:52.788]  I know this individual.
[00:11:52.788 --> 00:11:54.869]  He also lives in Austin part of the time.
[00:11:54.869 --> 00:11:56.750]  I'll just leave it at that.
[00:11:56.750 --> 00:11:59.532]  This medical doctor.
[00:11:59.532 --> 00:12:02.754]  Paul Watson was there as well.
[00:12:02.754 --> 00:12:06.477]  Before he flew back to England last Monday.
[00:12:06.477 --> 00:12:12.781]  So do you understand that straight-faced medical doctors are saying this is going on?
[00:12:12.781 --> 00:12:14.842]  And no one rebuffs us.
[00:12:14.842 --> 00:12:15.843]  No one responds.
[00:12:21.618 --> 00:12:24.280]  It's going on.
[00:12:24.280 --> 00:12:26.522]  There is a cover-up taking place.
