[00:00.000 --> 00:15.000]  This world can't disagree, they don't understand how it can be.
[00:15.000 --> 00:20.000]  Crashing through the lies and disinformation, it's Alex Jones.
[00:20.000 --> 00:29.000]  And it's not my part of you, it's a fact, and you know that it's true.
[00:29.000 --> 00:33.000]  Gentlemen, it's Tuesday, February 7th, 2017.
[00:33.000 --> 00:38.000]  And we've got stunning information and documentation today to break down
[00:38.000 --> 00:45.000]  as we give you the latest analysis of the global war taking place against the huge mega corporations
[00:45.000 --> 00:51.000]  and their attempt to establish a out of control oppressive technocracy.
[00:51.000 --> 00:54.000]  Again, I'm Alex Jones, your host. Thank you so much for joining us today.
[00:54.000 --> 00:58.000]  I'm going to get into all the news, and I mean all of it coming up in the next segment.
[00:58.000 --> 01:03.000]  I want to talk about something that affects us all, and that's life and death.
[01:03.000 --> 01:10.000]  A lot of people I talk to never even get to meet any of their grandparents, much less all four of them.
[01:10.000 --> 01:15.000]  And my grandmother was almost 93 years old when she died this morning at about 130,
[01:15.000 --> 01:19.000]  and she was still cogent a few days ago when I went and visited with her.
[01:19.000 --> 01:22.000]  But she'd had breast cancer for about six years.
[01:22.000 --> 01:25.000]  She'd had breast cancer before, and they'd removed part of her breast.
[01:25.000 --> 01:30.000]  She got breast cancer six, seven years ago and decided to not be operated on
[01:30.000 --> 01:33.000]  and that she would just go home when God was ready for her.
[01:33.000 --> 01:40.000]  And at almost 93 years of age last night, she went home to be with her Lord and Savior Jesus Christ.
[01:40.000 --> 01:46.000]  But the reason it's important is I don't really cry for the 93-year-old woman
[01:46.000 --> 01:50.000]  who I knew my whole life and loved so much and who taught me so much.
[01:50.000 --> 01:56.000]  I cry for the 30-year-old woman who went and got the second round of polio shots
[01:56.000 --> 02:02.000]  when my mother was four years old and her brother was nine years old
[02:02.000 --> 02:07.000]  that paralyzed her and almost killed her and took her years to be able to walk again.
[02:07.000 --> 02:09.000]  She was a beauty queen.
[02:09.000 --> 02:15.000]  And then I think about the SV-40 cancer viruses that were admittedly in that vaccine as well
[02:15.000 --> 02:21.000]  and to think about how they soft killed my grandmother way back in the early 1950s.
[02:21.000 --> 02:28.000]  So they got her way back in the early 1950s when she was 30 years old.
[02:28.000 --> 02:32.000]  Everybody should really think about that and think about what vaccines are doing to people today,
[02:32.000 --> 02:37.000]  especially our military, that are shot up with so many experimental ones as well.
[02:37.000 --> 02:41.000]  And I just think about how magic it is to have all these great ancestors
[02:41.000 --> 02:45.000]  and to know that I'll have progeny into the future and I'll be one of their ancestors.
[02:45.000 --> 02:50.000]  I just want to deliver for humanity and really build something beautiful and great.
[02:50.000 --> 02:52.000]  And so did my grandmother.
[02:52.000 --> 02:58.000]  And all four of my grandparents were great, interesting people in different ways.
[02:58.000 --> 03:03.000]  I really can't say who my favorite was of any of them, but it's just great that I knew them.
[03:03.000 --> 03:09.000]  And I hope spiritually that I can resonate to the plane that they're going to be on
[03:09.000 --> 03:16.000]  with God and transcend this fallen plane we're on and be with her again.
[03:16.000 --> 03:20.000]  She was very, very a few days ago.
[03:20.000 --> 03:23.000]  She'd be conscious talking about things, be completely there,
[03:23.000 --> 03:27.000]  and then just suddenly be somewhere completely else, talking to her dead brother
[03:27.000 --> 03:30.000]  and talking to other members of her family.
[03:30.000 --> 03:33.000]  So she believed she was already in heaven.
[03:33.000 --> 03:40.000]  And I think about Colonel Craig Roberts, who was a Marine Corps sniper and veteran helicopter pilot,
[03:40.000 --> 03:44.000]  investigator, and best-selling author, sniper, one-shot, one-kill,
[03:44.000 --> 03:46.000]  who exposed Oklahoma City as an inside job and so much more
[03:46.000 --> 03:50.000]  and the murder of police officers by the Clinton mafia to cover it up.
[03:50.000 --> 03:56.000]  And he died for about 10 minutes on the operating table for colon cancer
[03:56.000 --> 03:59.000]  and was there at the portal with the angel.
[03:59.000 --> 04:01.000]  The decision was made to send him back.
[04:01.000 --> 04:03.000]  They'd already walked off and he came back to life.
[04:03.000 --> 04:06.000]  And atheists, people that don't believe in God and people that are in other cultures,
[04:06.000 --> 04:12.000]  they have that same near-death or death experience.
[04:12.000 --> 04:15.000]  So just know this, there's a lot going on in this world,
[04:15.000 --> 04:18.000]  but I just want my grandmother to know that I love her and I appreciate her
[04:18.000 --> 04:23.000]  and I can still feel her presence now and so I can feel my first grandparents
[04:23.000 --> 04:28.000]  that went Jerry Jones, my dad's dad, back when I was only six years old.
[04:28.000 --> 04:32.000]  And it's just good that I will carry them forward with me.
[04:32.000 --> 04:35.000]  I hope my children will carry forth my energy and my spirit with them
[04:35.000 --> 04:37.000]  just as they carry my genetics.
[04:37.000 --> 04:40.000]  And so let's just all think about our fallen grandparents
[04:40.000 --> 04:43.000]  and of course our parents and everyone we love.
[04:43.000 --> 04:47.000]  But you know, the most important thing to do is to reach out for the young today
[04:47.000 --> 04:51.000]  that are under all the GMO and all the chemical attack and all the cultural attack
[04:51.000 --> 04:53.000]  and defend them because that's who really matters.
[04:53.000 --> 04:56.000]  He is the young. They are the future.
[04:56.000 --> 04:58.000]  After all, we were all young ones.
[05:26.000 --> 05:29.000]  As double standards pleaded all night for their colleagues to vote no
[05:29.000 --> 05:31.000]  on DeVos becoming Secretary of Education.
[05:31.000 --> 05:35.000]  I'll admit, there were some good points brought up by the double standards against DeVos,
[05:35.000 --> 05:36.000]  a rarity indeed.
[05:36.000 --> 05:40.000]  But if the double standards hadn't been like the boy who cried wolf for the last year and a half,
[05:40.000 --> 05:44.000]  Trump is Hitler, Trump is racist, Russian hacking, Republicans won't accept results,
[05:44.000 --> 05:47.000]  there's a Muslim ban, then maybe their effort to stop DeVos could work.
[05:47.000 --> 05:50.000]  But they've been the boy who cried wolf for far too long
[05:50.000 --> 05:54.000]  and no one wants to hear the wolf story again from the double standards.
[05:54.000 --> 05:57.000]  This is Owen Schreuer for infowars.com.
[06:24.000 --> 06:29.000]  Become a member. It discounts on the amazing products and free shipping when you sign up for auto-ship
[06:29.000 --> 06:33.000]  and you're able to promote the products to friends and family and neighbors in your community
[06:33.000 --> 06:36.000]  and make money while helping people at the same time.
[06:36.000 --> 06:37.000]  Another win-win.
[06:37.000 --> 06:42.000]  That's why I'm a member of the young Jebedy team at infowarsteam.com and you can be too.
[06:42.000 --> 06:45.000]  It's simple. Just go to infowarsteam.com today.
[06:45.000 --> 06:47.000]  Complete a short sign up and you're part of the team.
[06:47.000 --> 06:50.000]  That's infowarsteam.com or infowarshealth.com.
[06:50.000 --> 06:57.000]  So many people call into my radio show and tell me how young Jebedy and the products at infowarsteam.com have changed their lives.
[06:57.000 --> 07:25.000]  Check it out for yourself today.
[07:25.000 --> 07:31.000]  Plus, you can take it with you to jumpstart cars, trucks, buses, 18-wheelers, heavy equipment, even airplanes.
[07:31.000 --> 07:38.000]  The system provides an endless supply of off-the-grid electricity, allowing you to create your own private power grid, literally anywhere in the world.
[07:38.000 --> 07:43.000]  Perfect for cabins, remote locations, any time you need to get off the grid for a while.
[07:43.000 --> 07:46.000]  Go to privatepowergrid.com to watch this thing in action.
[07:46.000 --> 07:48.000]  That's privatepowergrid.com.
[07:48.000 --> 07:56.000]  Even better, use coupon code private at checkout and get a second PPX Energy Unit for free. Check it out at privatepowergrid.com.
[07:56.000 --> 08:02.000]  That's privatepowergrid.com.
[08:02.000 --> 08:05.000]  These arrogant globalists thought they defeated humanity.
[08:05.000 --> 08:09.000]  The truth is, whether it's Obama or George Soros, they're losers.
[08:09.000 --> 08:14.000]  Everything they had, everything they threw against us, failed.
[08:14.000 --> 08:20.000]  Now, just because we defeated these tyrants for now, doesn't mean we've won the war.
[08:20.000 --> 08:24.000]  The war has happened within our hearts, within our souls and our minds.
[08:24.000 --> 08:28.000]  We have to be good. We have to be pure. We have to be strong.
[08:28.000 --> 08:30.000]  We have to build prosperity.
[08:30.000 --> 08:40.000]  We have to bring every one of every race, color, and creed together if we're going to truly defeat these tyrants who believe we were going to fail, who believe their divide and conquer would work.
[08:40.000 --> 08:48.000]  Yes, we've won the first face, but the battle for the soul of humanity has just begun.
[08:48.000 --> 08:56.000]  But Obama and Hillary and Soros, you were losers from the day you were born.
[08:56.000 --> 09:13.000]  This is the heart of 1776. Get a white male!
[09:13.000 --> 09:18.000]  It's also what happens when you listen to the radio host, Alex Jones.
[09:18.000 --> 09:22.000]  Move, kids! Get out of the way!
[09:22.000 --> 09:29.000]  We pledge allegiance to one flag, and that flag is the American flag.
[09:29.000 --> 09:33.000]  Info warriors help to rule the rumor that President Obama is an ISIS supporter.
[09:33.000 --> 09:37.000]  It's been a cozy relationship from the beginning.
[09:37.000 --> 09:43.000]  I will not let you down. You'll be very, very impressed, I hope, and I think we'll be speaking out loud.
[09:43.000 --> 09:45.000]  Donald Trump and Alex Jones.
[09:45.000 --> 09:51.000]  This means that Donald Trump will be the 45th President of the United States.
[09:51.000 --> 09:56.000]  Waging war on corruption. It's Alex Jones.
[10:21.000 --> 10:29.000]  The bullying of the so-called left and how that ties into the legislature of the state, the dean of UC Berkeley,
[10:29.000 --> 10:33.000]  defending the physical attack on people that they don't agree with.
[10:33.000 --> 10:38.000]  So that's all coming up today.
[10:38.000 --> 10:47.000]  First off, there's a tactic that the mainstream media is using where they pretend that Info Wars is discredited and not cutting edge.
[10:47.000 --> 10:55.000]  And then they connect that to Trump and pretend that he's discredited, hoping to split Trump off from his base.
[10:55.000 --> 11:00.000]  Now, Trump knows they're doing this, but they every day say, Alex Jones is Trump's brain.
[11:00.000 --> 11:06.000]  Trump is everything from Alex Jones. No, Trump has agreed with me on a few things that are overwhelmingly documented.
[11:06.000 --> 11:11.000]  Trump is his own person. I don't say that because I don't want to sit here and make the president mad.
[11:11.000 --> 11:17.000]  I say that because it's true. But clearly they're trying to hurt Trump by driving him away from his base.
[11:17.000 --> 11:20.000]  It's not working. He's delivering in spades.
[11:20.000 --> 11:31.000]  But every day I see scores of these articles. Info Wars is behind President Trump's idea that the media is covering up terrorist attacks, the Washington Post.
[11:31.000 --> 11:41.000]  Then they show headlines where myself, Paul Watson, and countless others, but they only show screenshots.
[11:41.000 --> 11:55.000]  You can't go see it for yourself. It's a screenshot where we go show where police chiefs, the FBI, you name it, are told to cover up the fact that Islamists are carrying out attacks just like San Bernardino.
[11:55.000 --> 12:06.000]  Now, the truth is, Trump has trolled the media when he spoke at Central Command in Florida yesterday at their headquarters because he knows they'll bring all this out now and lose this debate.
[12:06.000 --> 12:15.000]  He trolled them. He baited them. I wish I was that smart. See, that's the Trump dimension. He knows everything I know and then knows how to really play these people.
[12:15.000 --> 12:21.000]  I mean, I know how to play them too, but I don't know how he has the energy at 70 years old. It's just incredible.
[12:21.000 --> 12:28.000]  And this is all coming from Trump. That's what's amazing. I mean, some of it's Bannon, but notice that they keep saying, Bannon is Trump's brain.
[12:28.000 --> 12:35.000]  Bannon makes all the decisions. Now, Bannon goes and researches the laws to carry out the plan of Trump.
[12:35.000 --> 12:42.000]  So, yes, he's there assisting him, just like the magician's assistant, but it's not Bannon running the show.
[12:42.000 --> 12:49.000]  It's not Roger Stone running the show. It's not Alex Jones running the show. It's not Matt Dredge running the show. It's Trump.
[12:49.000 --> 12:55.000]  President Trump made a whopper. Oh, another whopper like illegals vote.
[12:55.000 --> 13:02.000]  I have George Soros publicly organizing illegals to vote today, announcing it himself.
[13:02.000 --> 13:08.000]  They have all these states trying to pass laws for illegals to vote, and they look at us and go, there's no illegals voting.
[13:08.000 --> 13:16.000]  There's no people voting in dead people's names, even though you get caught. There's no Atlantic Ocean. There's no sun at high noon. There's no...
[13:16.000 --> 13:22.000]  It's gotten to a point where there's not even being reported, he said, at military leaders U.S. Central Command.
[13:22.000 --> 13:29.000]  And in many cases, the very, very dishonest press doesn't want to report it. They have their reasons, and you understand that.
[13:29.000 --> 13:34.000]  So then they go on to say, oh, here's where he got it. They got it from Alex Jones.
[13:34.000 --> 13:42.000]  Again, pretending they control reality, pretending they define things, and saying info wars is discredited.
[13:42.000 --> 13:51.000]  And thus, by extension, Trump. When the more Trump embraces the new media and the independent media, the more he will continue to get this agenda done.
[13:51.000 --> 13:58.000]  I mean, take Matt Drudge. If you didn't have Matt Drudge, and MSM actually even got this right last year, then Trump wouldn't have gotten elected.
[13:58.000 --> 14:05.000]  Because info wars is strong, but we don't have the total dominance of Drudge to force a meme or a topic out there.
[14:05.000 --> 14:15.000]  We can do it sometimes, but not every time. So if it wasn't for info wars, and Drudge, and Breitbart, and Trump knows that, he wouldn't be in the position he's in.
[14:15.000 --> 14:25.000]  So the media thinks Trump's dumb and is trying to cut him off from his base and from the fount of his agenda, which is Americana Constitution.
[14:25.000 --> 14:31.000]  So I'm going to go through a whole stack of news documenting.
[14:31.000 --> 14:36.000]  I mean, Homeland Security was told eight years ago, do not say Islamic terror.
[14:36.000 --> 14:43.000]  And when you stop somebody, you can't ask where they're coming from, or if they're a Wahhabist, or look on their cell phones.
[14:43.000 --> 14:53.000]  So you're coming from Yemen, you're coming from Saudi Arabia, you're coming from Sudan, you're coming from places that are war zones, like Somalia, a totally failed state.
[14:53.000 --> 14:58.000]  And you can't even ask when it comes up in a data sheet that you're al-Qaeda, are you with al-Qaeda?
[14:58.000 --> 15:06.000]  They can ask me if I'm part of a criminal group, they can ask me if I've got drugs, they can ask me if I've got fruits and vegetables, but you can't ask the Islamists this.
[15:06.000 --> 15:11.000]  They're actually in the news saying, oh, Trump may lose his appeal now, because he mentioned Islam.
[15:11.000 --> 15:22.000]  Congress will make no law respecting establishment of religion, or whatever the exercise they're of, but you can bar someone that's part of a religious group that its tenant is to bomb and kill innocents.
[15:22.000 --> 15:26.000]  That's a cult, comprende, not a violation of the First Amendment.
[15:26.000 --> 15:35.000]  When you've sworn allegiance to a murderous military death cult, you don't have a right to come here, just like every other nation has a right to bar whoever they want.
[15:35.000 --> 15:48.000]  And it's clear in law what they're saying now through the courts is, oh no, we can open up to anybody we want, anybody can come here, which is globalism, which is the end of our sovereignty.
[15:48.000 --> 15:56.000]  So, M4 Wars is by President Trump's idea that the media is covering up terrorist attacks, and that was on CNN last night, this morning it's everywhere.
[15:56.000 --> 16:00.000]  And sure, it gives us a little bit of traffic, but they have dwindling audiences of idiots.
[16:00.000 --> 16:08.000]  This is mainly a Psyop, so that Spicer and people read this and go, look, Mr. President, more about how Alex Jones is your boss.
[16:08.000 --> 16:14.000]  Don't listen to him, go with the mainline Republicans, listen to Priebus, that goes on, by the way, behind the scenes.
[16:14.000 --> 16:19.000]  Word for word. So, we're going to be getting into that whole stack.
[16:19.000 --> 16:26.000]  We're going to be getting into how Starbucks in Saudi Arabia won't serve women, but Starbucks is fine with that.
[16:26.000 --> 16:32.000]  They just want to create racial division here in America and above, how our country is so bad.
[16:32.000 --> 16:41.000]  We're also going to get into the dollar jumping and stock market going back up to all-time highs, despite the fact that Goldman Sachs, JPMorgan, Bloomberg,
[16:41.000 --> 16:45.000]  all these suspects have been trying to drive the dollar down with Soros.
[16:45.000 --> 16:53.000]  It failed again, turkeys, and more major TV sets that are coming out admit they actually watch you in live time and listen to you and sell the data.
[16:53.000 --> 16:56.000]  Vizio's the latest, we'll tell you about that.
[16:56.000 --> 17:03.000]  Yeah, more fake news, we broke, we broke TVs watching and listening to you because it was in a Google press release to their shareholders.
[17:03.000 --> 17:13.000]  Fifteen years ago, Paul Watson broke that. Oh, it was fake news. For years, they said, Crazy Alex Jones, there's your TVs watching, listen to you.
[17:13.000 --> 17:21.000]  Yeah, I was so crazy, a Time Warner engineer who held patents, came and met with me pulling up as, you know, $200,000 Mercedes and said,
[17:21.000 --> 17:28.000]  I just can't do it anymore, Alex. Here's the blueprints. The new scientific Atlantic cable boxes have microphones listening to you with keywords.
[17:28.000 --> 17:34.000]  Oh, oh, such fake news, all now proven correct.
[17:34.000 --> 17:37.000]  That's why we're exploding, you're contracting. I talked to Joe Rogan last night.
[17:37.000 --> 17:45.000]  He said, clearly, this is the biggest podcast in his seven and a half year history, dwarfing stuff that's been up there seven years.
[17:45.000 --> 17:50.000]  In fact, it's had, because you can't see on iTunes.
[17:50.000 --> 17:55.000]  I don't even know, Joe didn't tell me how to talk about this. I'm gonna go ahead and talk about it. I'm gonna skip this break to have time.
[17:55.000 --> 18:05.000]  Joe said it is definitely censorship, because he is all the top iTunes shows of all time, and they won't even let him have but a couple up there.
[18:05.000 --> 18:13.000]  Even though they say this is our top shows of all time, Joe has every top podcast of all time on there, but they will not even show it.
[18:13.000 --> 18:23.000]  And this one, they're purposely burying, because we mentioned Pizzagate, just like YouTube won't let it trend, even though it should have been number one on YouTube the first day
[18:23.000 --> 18:30.000]  and then gotten 20 million views, but they killed it where it was only on his channel, but you basically couldn't share it to the most viewed channels.
[18:30.000 --> 18:35.000]  It didn't take its place in poll position, so it only got 2.2 million or whatever.
[18:35.000 --> 18:39.000]  So that's how they operate, that's how they censor, that's how they control.
[18:39.000 --> 18:43.000]  And Breitbart had its apps kicked off a month and a half ago off of iTunes.
[18:43.000 --> 18:51.000]  They paid for them years ago, they were there and they said, you're racist, we're kicking you off when there's nothing even racist there, which we always said.
[18:51.000 --> 18:57.000]  First they ban the racist, which I don't agree with, I don't agree with what they're saying, but if you ban them, everybody else is next.
[18:57.000 --> 19:05.000]  And now you notice, the Democrats can say, kill whites, whites are evil, whites are bad, whites say that.
[19:05.000 --> 19:10.000]  You're an effing white male, that's okay, that's loving.
[19:10.000 --> 19:15.000]  But we can't even say that that's racist or we're shut down.
[19:15.000 --> 19:18.000]  We're all in this together.
[19:18.000 --> 19:22.000]  And Trump's busy trying to keep the economy going, defend the borders.
[19:22.000 --> 19:29.000]  I get exposing Obama's bill he signed to start restricting the press is down the road.
[19:29.000 --> 19:37.000]  I get Trump has bigger fish to fry than the fact that his own chief strategist news site is being censored.
[19:37.000 --> 19:41.000]  But this is a big deal for America and Trump needs to start addressing it, and he is.
[19:41.000 --> 19:49.000]  He's first is crediting the MSM that says Trump's crazy. We're not covering up Islamic attacks.
[19:49.000 --> 19:50.000]  We're not playing them down.
[19:50.000 --> 20:01.000]  The FBI two years before knew that the two San Bernardino shooters were going to Saudi Arabia and other countries to train for terror attacks and were threatened with civil rights criminal indictment.
[20:01.000 --> 20:09.000]  If they didn't drop investigations of the mosque, that came out a week after and the FBI leaked that they were told to say it wasn't terrorist.
[20:09.000 --> 20:18.000]  Even though they went to a Christmas party targeting Christians and Jews because of their religion, but that's okay.
[20:18.000 --> 20:25.000]  And on and on and on, they say it's not Islamic terror when they run over people or I mean this is crazy.
[20:25.000 --> 20:27.000]  And then they go, oh my gosh, info wars is insane.
[20:27.000 --> 20:32.000]  It says we're covering up and Trump's insane for saying it.
[20:32.000 --> 20:36.000]  No Trump just trolled you.
[20:36.000 --> 20:40.000]  You are the ones that are now talking about we don't cover up this.
[20:40.000 --> 20:43.000]  You cover up black on white crime statistics.
[20:43.000 --> 20:48.000]  Reporters all over the country have been told you cover up Islamic rapes and murders in Europe.
[20:48.000 --> 20:51.000]  More police unions are coming out and saying in Sweden and Germany.
[20:51.000 --> 20:59.000]  They've been ordered to cover it up and you've got the nerve to shake your finger at us and say we're covering.
[20:59.000 --> 21:03.000]  Oh, kind of like we said the polls were fake and Trump was going to win kind of like that.
