[00:00:05.083 --> 00:00:06.385]  Big Brother.
[00:00:06.385 --> 00:00:08.147]  Mainstream media.
[00:00:08.147 --> 00:00:09.930]  Government cover-ups.
[00:00:09.930 --> 00:00:11.512]  You want answers?
[00:00:11.512 --> 00:00:13.055]  Well, so does he.
[00:00:13.055 --> 00:00:17.261]  He's Alex Jones on the GCN Radio Network.
[00:00:17.261 --> 00:00:21.307]  And now, live from Austin, Texas, Alex Jones.
[00:00:22.774 --> 00:00:24.195]  Let's make this a year of action.
[00:00:24.195 --> 00:00:25.676]  That's what most Americans want.
[00:00:25.676 --> 00:00:28.378]  Raising the debt ceiling does not increase our debt.
[00:00:28.378 --> 00:00:30.440]  Nobody is listening to your teleconference.
[00:00:30.440 --> 00:00:31.781]  The debate is settled.
[00:00:31.781 --> 00:00:33.182]  Climate change is a fact.
[00:00:33.182 --> 00:00:41.629]  And if people can't trust not only the executive branch, but also don't trust Congress and don't trust federal judges, then we're going to have some problems.
[00:00:41.629 --> 00:00:44.491]  What difference at this point does it make?
[00:00:50.638 --> 00:00:54.403]  Welcome to the Alex Jones Show on this Sunday, June 8, 2014.
[00:00:54.403 --> 00:00:56.245]  I guess everything is awesome.
[00:00:56.245 --> 00:00:57.147]  Or maybe not.
[00:00:57.147 --> 00:00:58.088]  We're going to find out.
[00:00:58.088 --> 00:00:59.690]  There's a lot of breaking news.
[00:00:59.690 --> 00:01:01.893]  Alex is going to be joining us in the second hour.
[00:01:01.893 --> 00:01:05.798]  We're going to talk about the overwhelming of the borders.
[00:01:06.218 --> 00:01:11.503]  Is this something that is just incompetence, or is it a takedown of America by design?
[00:01:11.503 --> 00:01:13.605]  We believe the latter is the case.
[00:01:13.605 --> 00:01:23.394]  When you look at the soaring unemployment numbers, and of course they like to play games with the unemployment figures, constantly reviving them every quarter, redefining what unemployment means.
[00:01:23.394 --> 00:01:28.639]  But when you look at the core numbers, when you look at how many people are working as a percentage of the population,
[00:01:29.159 --> 00:01:40.487]  That tells the story accurately and so we're gonna look at what's happening with that and of course there's a lot of news and drudge and elsewhere about the massive dumping of children into the U.S.
[00:01:40.487 --> 00:01:42.148]  from Central and South America.
[00:01:42.148 --> 00:01:44.109]  They're being told go to the United States.
[00:01:44.109 --> 00:01:46.131]  They will not refuse you.
[00:01:46.131 --> 00:01:50.234]  I remember when they opened up Hong Kong Disney World and they were so overwhelmed by people
[00:01:51.215 --> 00:01:53.056]  Trying to get their children into Disney World.
[00:01:53.056 --> 00:01:58.237]  But parents, Chinese parents, were going to Disney World even after it was completely full and closed.
[00:01:58.237 --> 00:01:59.377]  They weren't taking any more tickets.
[00:01:59.377 --> 00:02:05.259]  They would lift their children over the gates and drop them into Disney World.
[00:02:05.259 --> 00:02:09.060]  Well folks, America is no Disney World.
[00:02:09.060 --> 00:02:11.781]  If you're thinking about doing this for your children's benefit,
[00:02:12.441 --> 00:02:21.846]  We're going to talk about what is being exposed as far as ongoing information about child trafficking, human trafficking, the dangers of transporting these children.
[00:02:21.846 --> 00:02:25.588]  What's going to happen when they come to the United States and they're by themselves without any parents?
[00:02:25.588 --> 00:02:28.870]  Well, of course, Obama is going to be their parent.
[00:02:28.870 --> 00:02:31.592]  The United States government is going to be their parent.
[00:02:31.592 --> 00:02:38.436]  They are going to be raised from a very early age seeing the government as their benefactors, having no idea
[00:02:39.116 --> 00:02:49.885]  about the foundations of liberty that we have all enjoyed and basically essentially becoming wards of the state and devotees of the state.
[00:02:49.885 --> 00:03:00.795]  They're going to balkanize America with people who have no connection to an earlier culture, have no understanding of individual liberty and how human nature
[00:03:01.475 --> 00:03:05.299]  Is always working against that, trying to consolidate power.
[00:03:05.299 --> 00:03:11.224]  That was the legacy that our founders gave us when we were in Copenhagen talking to some of the demonstrators there.
[00:03:11.224 --> 00:03:25.597]  Several of them said, you know, we envy you for having the kind of people founding your country like Jefferson and others who wrote about individual liberty, who wrote about what is necessary for a government to be controlled so that it doesn't control the people.
[00:03:25.597 --> 00:03:27.598]  And I said, well, of course, they've gotten around that.
[00:03:27.598 --> 00:03:28.259]  And they said, yeah, but
[00:03:28.679 --> 00:03:29.500]  The fact that you
[00:03:45.287 --> 00:03:47.509]  Foundation, that can be swept away.
[00:03:47.509 --> 00:03:57.557]  So of course the government, all governments since the time of Plato, have wanted to get children at a very early age and raise them away from the family to become the dominant influence in their life.
[00:03:57.557 --> 00:04:03.181]  I believe that's what's really behind this open door policy on immigration, trying to get these anchor children.
[00:04:03.181 --> 00:04:06.244]  Of course we've had anchor babies in the past, now they have anchor children.
[00:04:06.244 --> 00:04:09.867]  But having these children come in and be wards of the state,
[00:04:10.667 --> 00:04:18.233]  It's not just something that's going to implode the economy, and Alex is going to talk about how it is part of a long-term globalist plan.
[00:04:18.233 --> 00:04:20.315]  They're not going to have jobs, neither are we.
[00:04:20.315 --> 00:04:26.460]  The sector of service, the service sector of the economy, is going to be replaced by robots.
[00:04:26.460 --> 00:04:27.761]  They're already doing that.
[00:04:27.761 --> 00:04:31.124]  First they took the manufacturing base, they sent it to China.
[00:04:32.205 --> 00:04:36.286]  Next, they're taking the service base that's left here in the United States.
[00:04:36.286 --> 00:04:37.746]  That's going to be replaced with robots.
[00:04:37.746 --> 00:04:39.067]  So what are these people going to do?
[00:04:39.067 --> 00:04:48.689]  Well, they're going to use one group against the other as they take us down economically, as we can see that they have already taken down Central American companies.
[00:04:48.689 --> 00:04:49.129]  Stay with us.
[00:04:49.129 --> 00:04:50.749]  We're going to be right back with news.
[00:04:50.749 --> 00:04:53.310]  And we'll take your calls also in the second hour.
[00:04:53.310 --> 00:04:55.430]  Get your response to what Alex has to say.
[00:04:55.430 --> 00:04:56.071]  So stay with us.
[00:04:59.096 --> 00:05:05.279]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential forklift situation?
[00:05:05.279 --> 00:05:08.561]  The police are shoving people, shoving Alex, shoving the crowd.
[00:05:08.561 --> 00:05:10.382]  Here we go, folks, I'm being a sergeant!
[00:05:10.382 --> 00:05:16.725]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
