[00:00:04.830 --> 00:00:06.131]  Big Brother.
[00:00:06.131 --> 00:00:07.892]  Mainstream media.
[00:00:07.892 --> 00:00:09.653]  Government cover-ups.
[00:00:09.653 --> 00:00:11.234]  You want answers?
[00:00:11.234 --> 00:00:12.795]  Well, so does he.
[00:00:12.795 --> 00:00:16.977]  He's Alex Jones on the GCN Radio Network.
[00:00:16.977 --> 00:00:21.039]  And now, live from Austin, Texas, Alex Jones.
[00:00:28.732 --> 00:00:40.116]  Phyllis Schlafly, founder of the Eagle Forum, has been on the cutting edge of warning of the globalist plan to implode our borders and open up our sovereignty to the rest of the world, particularly Latin America.
[00:00:40.116 --> 00:00:43.197]  We'll be joining us again in the second hour.
[00:00:43.197 --> 00:00:54.421]  Today, I say again because she was on a month ago or so, we said that we would have her back on the eve of Obama's promised executive action that the Republicans are already caving on.
[00:00:55.916 --> 00:01:00.739]  That's what Senator Sessions is saying, and that is what Boehner is announcing.
[00:01:00.739 --> 00:01:02.781]  Oh, we don't want a government shutdown.
[00:01:02.781 --> 00:01:03.641]  We promised that.
[00:01:03.641 --> 00:01:08.024]  Remember when they had their, quote, landslide a few weeks ago?
[00:01:08.024 --> 00:01:11.927]  The biggest political realignment in over 100 years in this country.
[00:01:11.927 --> 00:01:12.988]  They said two things.
[00:01:12.988 --> 00:01:18.292]  Boehner and McConnell sent the signal that night and then that morning.
[00:01:18.292 --> 00:01:20.013]  That Tuesday night and that Wednesday morning.
[00:01:21.365 --> 00:01:34.176]  They both said that we're not going to repeal Obamacare, and that we can't repeal Obamacare to take wind out of the sails.
[00:01:34.176 --> 00:01:43.304]  And they went on to say, and we're not going to shut the government down over immigration reform, which is really just the end of the country, merging us into the North American Union.
[00:01:43.304 --> 00:01:47.288]  Constitutional crisis should be the headline across the country.
[00:01:48.888 --> 00:01:54.850]  The end of the United States, the birth of the North American Third World Union.
[00:01:54.850 --> 00:02:00.991]  Those aren't talking points, that's reality.
[00:02:00.991 --> 00:02:15.315]  Only in the mainline libertarian conservative movement, Krauthammer, Paul, a handful of others are saying this is treasonous, this is illegal, impeach, cut off funding.
[00:02:17.096 --> 00:02:19.617]  Senator Sessions is saying the same thing.
[00:02:19.617 --> 00:02:20.738]  Walter Jones is saying it.
[00:02:20.738 --> 00:02:22.459]  But I mean, that is a handful.
[00:02:22.459 --> 00:02:26.101]  This is outrageous!
[00:02:26.101 --> 00:02:27.602]  And it's being done.
[00:02:27.602 --> 00:02:33.685]  And Mexico and Guatemala are thanking Obama, who arrogantly last week said, hey, don't heckle me.
[00:02:33.685 --> 00:02:36.726]  Protesters, you know, from Mexico that want... I mean, there's never going to be enough.
[00:02:36.726 --> 00:02:39.488]  I already changed the law.
[00:02:39.488 --> 00:02:45.591]  See, before he even did an executive order, Obama said, I changed the law.
[00:02:49.511 --> 00:02:55.596]  Back in January, the Border Patrol told us, and it even took InfoWars five months to get up off our big fat butts.
[00:02:55.596 --> 00:02:58.838]  I'm talking about me.
[00:02:58.838 --> 00:03:02.881]  We have our ICE and Border Patrol contacts, and they go, listen, come down to this area.
[00:03:02.881 --> 00:03:03.922]  We're ordered to just let them in.
[00:03:03.922 --> 00:03:05.183]  That's all we can tell you.
[00:03:05.183 --> 00:03:10.467]  Just come down to McAllen, come down to Brownsville, come down to these points, and you're going to see something.
[00:03:10.467 --> 00:03:14.189]  Because they can't even tell you, or they're going to violate their, you know, quote, orders.
[00:03:14.189 --> 00:03:15.851]  They can just say, you might want to come look here.
[00:03:16.837 --> 00:03:31.502]  Well, we finally went down there and there were the buses coming across every hour being loaded onto US buses with the Border Patrol fencing the money through the local emergency managers who we interviewed to give them the federal vouchers to go anywhere they wanted.
[00:03:31.502 --> 00:03:34.803]  Men, women, children, you name it.
[00:03:34.803 --> 00:03:41.845]  And to take them to Baptist, Catholic, you name it, churches as staging grounds for three hots and a cut.
[00:03:43.447 --> 00:03:45.648]  I mean, this is a planned program.
[00:03:45.648 --> 00:03:55.571]  As one senior Border Patrol agent said, we can't tell you what the orders are because we've been ordered not to, but the Border Patrol now completes the smuggling process.
[00:03:55.571 --> 00:03:56.251]  Do you understand?
[00:03:56.251 --> 00:04:02.693]  This is the full-on, conquering takedown of the Republic.
[00:04:02.693 --> 00:04:07.775]  And Obama wouldn't be pulling something this ultra-bold.
[00:04:07.775 --> 00:04:08.395]  Ultra-bold.
[00:04:10.160 --> 00:04:18.004]  If he didn't have backing by the big banks and by the Chamber of Commerce and by the Republican Blue Blood leadership.
[00:04:18.004 --> 00:04:20.105]  And now you're seeing it right in your face.
[00:04:20.105 --> 00:04:30.250]  And by the way, when they're done opening the border up and they think they've got a veto vote on the American people, they're going to start the bail-ins and start taking money out of your bank accounts.
[00:04:30.250 --> 00:04:34.973]  They're going to federalize your pension funds and take part of it, one piece at a time.
[00:04:37.182 --> 00:04:38.824]  Death panels, whole nine yards.
[00:04:38.824 --> 00:04:40.425]  You want to live in the gutter?
[00:04:40.425 --> 00:04:42.648]  You want to be bankrupted by design?
[00:04:42.648 --> 00:04:44.430]  You want to be loaded?
[00:04:44.430 --> 00:04:47.033]  Baby, you got it.
[00:04:47.033 --> 00:04:47.634]  You want it?
[00:04:47.634 --> 00:04:48.075]  You got it.
[00:04:48.075 --> 00:04:49.336]  I'm not talking to my listeners.
[00:04:49.336 --> 00:04:53.921]  I'm talking to all the new people that tune in off of our 180-something affiliates.
[00:04:53.921 --> 00:04:55.083]  I mean, you want it?
[00:04:55.083 --> 00:04:55.864]  You're gonna get it.
[00:04:58.720 --> 00:05:05.142]  When I first got online and I seen the price of the X2 and the DNA Force, I was a little hesitant, but I pulled the trigger on it.
[00:05:05.142 --> 00:05:06.122]  It has changed my life.
[00:05:06.122 --> 00:05:08.303]  I've been taking it for about 24 days now.
[00:05:08.303 --> 00:05:09.824]  Counting the weights, gaining shape.
[00:05:09.824 --> 00:05:12.365]  InfoWarsLive.com.
[00:05:12.365 --> 00:05:13.825]  You've heard the callers to the show.
[00:05:13.825 --> 00:05:17.826]  Several months back, I started taking your nascent iodine and your super meal.
[00:05:17.826 --> 00:05:19.807]  Prior to this, I was barely walking.
[00:05:19.807 --> 00:05:22.448]  Now, I'm able to function as a human again.
[00:05:22.568 --> 00:05:40.876]  Whether it's Survival Shield Nascent Iodine or DNA Force, Super Male Vitality, Super Female Vitality, Lung Cleanse, Fluoride Shields, Oxy Powder, I believe that all of these products will blow you away like they've done the thousands of other customers that have visited Infowarslife.com.
[00:05:40.876 --> 00:05:46.079]  There's just amazing what it's able to do to actually detox the body.
[00:05:46.079 --> 00:05:46.939]  It's great stuff.
[00:05:47.039 --> 00:05:47.940]  I'm going to promote something.
[00:05:47.940 --> 00:05:50.944]  It's got to be something I personally use and that I believe in.
[00:05:50.944 --> 00:05:57.672]  Check out Infowarslife.com today and the entire line of groundbreaking, cutting-edge, hardcore products.
[00:05:58.792 --> 00:06:03.393]  The average person's life is filled with unexpected challenges.
[00:06:03.393 --> 00:06:09.774]  Unlock the energy it takes to defeat these daily beasts with super male or super female vitality.
[00:06:09.774 --> 00:06:19.176]  Specifically designed to assist the body in regulating proper hormone balance to create superior vitality in males and females.
[00:06:19.176 --> 00:06:23.997]  Supercharge and conquer your world at Infowarslife.com or call 1-888-253-3139.
[00:06:28.800 --> 00:06:32.462]  The government's Department of Homeland Security is buying up loads of ammo.
[00:06:32.462 --> 00:06:36.744]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:06:36.744 --> 00:06:38.505]  Can you put two and two together?
[00:06:38.505 --> 00:06:46.369]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:06:46.369 --> 00:06:47.510]  But for how long?
[00:06:47.510 --> 00:06:54.153]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[00:06:54.153 --> 00:06:56.975]  Infidel Body Armor just won't quit.
[00:06:58.621 --> 00:07:02.344]  This December marks 20 years that I've been on the air.
[00:07:02.344 --> 00:07:12.931]  Kicking off on Cyber Monday and throughout the entire week, we're offering the biggest sales in the history of InfoWars.com celebrating my 20 years on air.
[00:07:12.931 --> 00:07:17.734]  And we do it by bringing our listeners the very best high-quality products.
[00:07:17.734 --> 00:07:21.797]  Free shipping storewide on ProGun Made in America t-shirts.
[00:07:21.977 --> 00:07:24.199]  High quality water filtration systems.
[00:07:24.199 --> 00:07:25.901]  But not just free shipping.
[00:07:25.901 --> 00:07:27.922]  30% off Super Mill Vitality.
[00:07:27.922 --> 00:07:29.584]  20% off all colloidal silver.
[00:07:29.584 --> 00:07:31.005]  Buy four, get one free.
[00:07:31.005 --> 00:07:36.290]  With your purchase of one bottle of DNA Force, you get two free bottles of Survival Shield Nason Iodine.
[00:07:36.290 --> 00:07:37.951]  Absolutely free.
[00:07:37.951 --> 00:07:38.592]  A $60 value.
[00:07:38.592 --> 00:07:46.739]  We're also offering 50% off a year membership at PrisonPlanet.tv and upping the number of people that can use each membership to 20.
[00:07:46.739 --> 00:07:47.400]  20 years on air.
[00:07:48.761 --> 00:08:06.228]  I'm beginning a new effort to fix as much of our immigration system as I can on my own.
