[00:00:15.879 --> 00:00:16.999]  InfoWars.
[00:00:16.999 --> 00:00:18.180]  Tomorrow's news.
[00:00:18.180 --> 00:00:19.401]  Today.
[00:00:19.401 --> 00:00:22.623]  An unrelenting stream of immigration.
[00:00:22.623 --> 00:00:24.404]  Non-stop.
[00:00:24.404 --> 00:00:26.565]  Non-stop.
[00:00:26.565 --> 00:00:30.207]  Folks like me who were Caucasian of European descent
[00:00:31.010 --> 00:00:37.778]  For the first time in 2017, we'll be in an absolute minority in the United States of America.
[00:00:37.778 --> 00:00:39.740]  Absolute minority.
[00:00:39.740 --> 00:00:47.990]  Fewer than 50% of the people in America, from then and on, will be white European stock.
[00:00:47.990 --> 00:00:49.592]  That's not a bad thing.
[00:00:49.592 --> 00:00:51.194]  That's a source of our strength.
[00:01:12.468 --> 00:01:18.774]  When I was in office, the numbers were annually about 300, four and a thousand a year.
[00:01:18.774 --> 00:01:21.316]  We're now getting that in a matter of six to eight weeks.
[00:01:50.135 --> 00:01:51.036]  It's so obvious.
[00:01:51.036 --> 00:02:01.784]  Who wants to have open borders where jails and prisons of other countries are being busloaded into buses and trains and being sent into our country?
[00:02:01.784 --> 00:02:03.945]  Releasing criminals into the streets.
[00:02:03.945 --> 00:02:05.526]  They're releasing prisoners.
[00:02:05.526 --> 00:02:10.670]  They're releasing murderers, rapists, drug dealers into our country.
[00:02:10.670 --> 00:02:13.132]  And you say, who would do that?
[00:02:13.132 --> 00:02:15.554]  And they know it's happening and they just let it happen.
[00:02:16.252 --> 00:02:19.773]  We're already seeing climate refugees around the world.
[00:02:19.773 --> 00:02:31.416]  If you think migration has been a problem in Europe from the Syrian war, or even from what we see now, wait until you see 100 million people for whom the entire food production capacity has collapsed.
[00:02:31.416 --> 00:02:37.058]  Sir, why do you think that this administration has allowed virtually an open border?
[00:02:38.424 --> 00:02:42.187]  I believe that they're trying to change the demographics of the electorate.
[00:02:42.187 --> 00:02:44.229]  That's what I believe that they're doing.
[00:02:44.229 --> 00:02:49.372]  They want to stay in power and the only way to stay in power is to continue to get elected.
[00:02:49.372 --> 00:02:52.715]  They can't get elected on their policies because their policies are bad.
[00:02:57.009 --> 00:03:05.976]  And all while they're coming across, we've got groups out in the desert, running the drugs, running the child trafficking, sex trafficking, all of that, being aided and abetted.
[00:03:05.976 --> 00:03:12.181]  Venezuela, Cuba, Colombia, all day.
[00:03:12.181 --> 00:03:12.661]  Hundreds.
[00:03:12.661 --> 00:03:23.190]  Every one of them put money in the cartel's pockets, in the NGOs in America who are aiding and abetting the invasion of this country, in their pockets, and in the Democrat open border leftists that are inviting this into our country.
[00:03:28.351 --> 00:03:31.675]  Secretary Mayorkas, for the record, are you aware?
[00:03:31.675 --> 00:03:42.107]  Have you authorized CBP agents to release illegal aliens into America without identifying, screening, or vetting them properly?
[00:03:42.107 --> 00:03:45.632]  Or harvesting even basic biometric data like fingerprints?
[00:03:47.043 --> 00:03:55.607]  Congressman, our nation's sovereignty stands strong, and our brave men and women in the Border Patrol and throughout U.S.
