[00:00:05.211 --> 00:00:06.532]  Big Brother.
[00:00:06.532 --> 00:00:08.293]  Mainstream media.
[00:00:08.293 --> 00:00:10.054]  Government cover-ups.
[00:00:10.054 --> 00:00:11.634]  You want answers?
[00:00:11.634 --> 00:00:13.175]  Well, so does he.
[00:00:13.175 --> 00:00:17.377]  He's Alex Jones on the GCN Radio Network.
[00:00:17.377 --> 00:00:25.061]  And now, live from Austin, Texas, Alex Jones.
[00:00:25.061 --> 00:00:27.142]  It is the first day
[00:00:28.707 --> 00:00:35.049]  of March 2011 on this live Tuesday edition.
[00:00:35.049 --> 00:00:38.570]  Thank you so much for joining us today.
[00:00:38.570 --> 00:00:40.950]  The news is intensifying.
[00:00:40.950 --> 00:00:46.392]  The frequency of just earth-shaking events are accelerating.
[00:00:46.392 --> 00:00:49.873]  We're going to have a jam-packed transmission for you today.
[00:00:50.593 --> 00:01:03.757]  Joining us from Beirut, the one, the only, international TV host Max Keiser will be joining us from the Middle East with breaking news coming up in the next hour.
[00:01:03.757 --> 00:01:10.680]  He's got breaking news and developments dealing with Blackwater training in Israel and planning a strike in Lebanon.
[00:01:11.440 --> 00:01:25.571]  It's also been confirmed that they're training with South African mercenary companies all over Africa for intensified strikes there as well, not just in and around Palestine.
[00:01:25.571 --> 00:01:33.958]  We also then have joining us part three of the live interview with Pastor Lindsey Williams with his inside oil company connections.
[00:01:33.958 --> 00:01:34.839]  Remember in October,
[00:01:35.399 --> 00:01:40.141]  When oil was $65, $70 a barrel, he said it would soon go to $150.
[00:01:40.141 --> 00:01:44.123]  Within six months to a year, that's now moving up in that direction.
[00:01:44.123 --> 00:01:49.406]  He was told that by a former CEO of one of the big three oil companies known to myself.
[00:01:49.406 --> 00:01:50.286]  We can't give you the source.
[00:01:50.626 --> 00:01:57.193]  Of course, Ken Fromm was the former head of operations for Atlantic Richfield, died last December, so we can now reveal that source.
[00:01:57.193 --> 00:02:12.448]  Continuing, we have Webster Tarpley popping in in the last 30 minutes to talk about what's happening in North Africa and the Middle East and the domino effect, generally triggered by commodity prices increasing due to ongoing dollar devaluation and speculation.
[00:02:12.448 --> 00:02:14.149]  So we're going to be breaking that down.
[00:02:14.910 --> 00:02:19.351]  Bernie Madoff did a big interview with New York Magazine.
[00:02:19.351 --> 00:02:24.712]  I continue to be impressed by the interviews that New York Magazine gets.
[00:02:24.712 --> 00:02:33.774]  And they did a tape jailhouse interview with Bernie Madoff, where Madoff basically told the truth.
[00:02:33.774 --> 00:02:36.134]  Whole government is a Ponzi scheme.
[00:02:36.134 --> 00:02:38.775]  He went on to say Goldman Sachs is a Ponzi scheme.
[00:02:38.775 --> 00:02:41.055]  And the media kind of spun it like, well, this guy's a crook.
[00:02:41.055 --> 00:02:42.856]  Well, yeah, the founder of the Nasdaq.
[00:02:43.795 --> 00:02:53.619]  I mean, the modern derivatives investment banking system since the end of Glass-Steagall in 99 is a Ponzi scheme.
[00:02:53.619 --> 00:02:58.861]  I mean, how many top economists do I have to have on to explain that?
[00:02:58.861 --> 00:03:06.465]  But the issue here is, all of these entitlements, all of these interest payments,
[00:03:07.605 --> 00:03:15.787]  to these private banks are based on always increasing the amount of debt because it is a Ponzi scheme.
[00:03:15.787 --> 00:03:28.469]  And we're now entering those final phase of the situation where it basically becomes amplified and where the hyperinflation begins to rear its ugly head.
[00:03:28.469 --> 00:03:35.171]  Just last week they had another big treasury auction and record numbers
[00:03:36.292 --> 00:03:36.552]  I think?
[00:04:00.952 --> 00:04:23.946]  With this historically that that that governments tend to start wars to get out of depressions and governments almost always Try to have police state crackdowns as their answer to these type of economic Developments this type of economic climate so we're gonna be going over all of that as well today when we come back after the break also
[00:04:25.131 --> 00:04:33.178]  I have predicted it here, ad nauseum, because I understand the mindset, the modus operandi of the globalist.
[00:04:33.178 --> 00:04:36.962]  And I have the executive order signed by Bill Clinton.
[00:04:36.962 --> 00:04:40.605]  And they normally put stuff on the books decades before they implement it.
[00:04:40.605 --> 00:04:47.972]  The TSA is rolling out on the streets of America, now searching even small children on street corners and getting off trains.
[00:04:47.972 --> 00:04:50.093]  Now they want to take your DNA to get on the airplane.
[00:04:50.839 --> 00:04:53.707]  And it's all a psychological warfare test.
[00:04:53.707 --> 00:04:56.315]  This is our prisoner enslavement training.
[00:04:56.315 --> 00:04:58.120]  We're going to come back and cover that.
[00:04:58.120 --> 00:04:58.541]  Stay with us.
[00:05:02.177 --> 00:05:04.639]  And you're subject to other police action.
[00:05:04.639 --> 00:05:05.901]  Tyranny is here.
[00:05:05.901 --> 00:05:09.444]  The grim future foretold in 1984 has become reality.
[00:05:09.444 --> 00:05:12.086]  It really says that the state is God.
[00:05:12.086 --> 00:05:17.951]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:05:17.951 --> 00:05:24.197]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:05:24.597 --> 00:05:30.580]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:05:30.580 --> 00:05:34.761]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:05:34.761 --> 00:05:39.043]  Prepare to enter the secretive world of emergency dictatorship.
[00:05:39.043 --> 00:05:44.985]  Body scanners, sound cannons, citizen spies, stage terror and cameras on every street corner.
[00:05:44.985 --> 00:05:48.547]  It's only the beginning of the New World Order's hellish plan.
[00:05:48.547 --> 00:05:50.528]  The police state isn't coming.
[00:05:50.528 --> 00:05:50.968]  It's here.
[00:05:51.628 --> 00:06:00.372]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:06:00.372 --> 00:06:02.013]  Hello friends, this is Alex Jones.
[00:06:02.013 --> 00:06:05.395]  You've heard me talk about Calden 5 Star Soaps for years.
[00:06:05.395 --> 00:06:10.617]  This is an American made product of the highest quality and compares to nothing you will find in stores.
[00:06:10.617 --> 00:06:14.059]  You can buy factory direct, shipped via UPS right to your door.
[00:06:14.059 --> 00:06:16.400]  Check them out on the web at 5starsoap.com.
[00:06:17.020 --> 00:06:20.543]  Or call 800-340-7091.
[00:06:20.543 --> 00:06:21.684]  Take my word for it.
[00:06:21.684 --> 00:06:24.346]  Once you've used pure soap, you won't buy anything else.
[00:06:24.346 --> 00:06:30.872]  Since 1947, Calvin's Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[00:06:30.872 --> 00:06:32.373]  Buy American and stay clean.
[00:06:32.373 --> 00:06:35.656]  As well as support InfoWars, visit 5starsoap.com today.
[00:06:35.656 --> 00:06:36.056]  Or call 1-800-340-7091.
[00:06:36.056 --> 00:06:37.397]  Well, Marty, what do you have to say?
[00:06:40.680 --> 00:06:48.603]  As founder and owner for over 63 years, satisfaction is guaranteed on W Dirtback.
[00:06:48.603 --> 00:06:52.885]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com.
[00:06:52.885 --> 00:06:53.566]  Thank you!
