[00:00.000 --> 00:26.560]  All right, ladies and gentlemen, this is the Alex Jones show here on this Wednesday,
[00:26.560 --> 00:40.000]  29th 2019. Filling in for Alex, I am Owen Shroyer. Big shoes to fill today on the heels of the
[00:40.000 --> 00:50.680]  Mueller statement that was just given on the hill. Now we're going to air the entire thing in
[00:50.680 --> 00:58.680]  the next segment or maybe we'll do it in the second segment or the third segment. But we're
[00:58.680 --> 01:05.400]  going to air the whole thing, probably in the next segment. In fact, I'm just wargaming it all
[01:05.400 --> 01:09.520]  on air right now. We're going to do it in the next segment because I do believe we have more
[01:09.520 --> 01:14.240]  time in that segment than the third segment. And if I'm right, crew, just give me a note on that.
[01:14.240 --> 01:19.880]  I think it fits in better in the next segment. So that's what we're going to do. And we may air
[01:19.880 --> 01:25.560]  it a couple times. And I'll maybe do some live commentary over it the first time. Maybe we'll
[01:25.560 --> 01:29.800]  just air it fully through and then I can come back and do some commentary. And then we can take
[01:29.800 --> 01:42.080]  your calls later on as we are guest free today. But I have stacks of news to get to. Much of
[01:42.080 --> 01:50.160]  it is very important culture news and political news. But they are about to re drum up Russian
[01:50.160 --> 01:58.360]  collusion. What I mean, what else do you need to say? They they they're really about to drum
[01:58.360 --> 02:06.880]  this backup. That's what this is. And it's really stunning. It's really stunning that we've come
[02:06.880 --> 02:15.240]  full circle now and we're right back to where we began with Russian collusion. Something that has
[02:15.240 --> 02:25.960]  been totally disproven. And at this point, if you really believe that Donald Trump colluded with
[02:25.960 --> 02:37.520]  Russia for, I mean, whatever that means in the mythical world, these people live in, you really
[02:37.520 --> 02:46.600]  have lost all ability to think for yourself. That's what it really comes down to. If you if
[02:46.600 --> 02:56.520]  you really think that Donald Trump was part of a big conspiracy with Putin or Russia or any one
[02:56.520 --> 03:04.840]  from Russia or some other big conspiracy involving Russia in order to steal the 2016 election from
[03:04.840 --> 03:11.560]  Hillary Clinton, if you really believe that you have lost the ability to think for yourself.
[03:11.560 --> 03:21.320]  You are under MK ultra mind control with the television flicker rate, putting you in a trance
[03:21.320 --> 03:33.640]  and then CIA agents, part of some modern day operation mockingbird on TV, telling you what to
[03:33.640 --> 03:48.120]  think. This is not a game. This is the real world. And when I realize that that's what's going on,
[03:48.120 --> 03:59.440]  and it just hits you like a rush. And I'm looking to get this phone call on air today. But as soon
[03:59.440 --> 04:06.920]  as Bob Mueller finished giving his statement, a Democrat called into C span. And if it's not the
[04:06.920 --> 04:15.680]  epitome of where the Democrat voter is right now intellectually, well, I'd hope it's not. But sadly,
[04:15.680 --> 04:31.680]  I think it is. And it can be so easily reverse engineered to show them how they reached that point
[04:31.680 --> 04:39.040]  in the thought process, even though none of it's real. But yeah, folks, they were testing with the
[04:39.040 --> 04:45.200]  flicker rates of the TVs. They have CIA agents acting like newsmen on television. This all came
[04:45.200 --> 04:50.640]  out in the Frank church hearings. It's clearly still going on. I can't believe it. But I'm actually
[04:50.640 --> 04:55.440]  witnessing it. We're going to air the full mother's Mueller statement on the other side of this break.
[04:55.440 --> 05:25.400]  This is the Alex Jones show and we're defeating the leftist. I got mob on the streets by fans that almost all of us said, we used to love you on air was so good to see you on the iTunes or on YouTube. Are you coming back? We're at info wars.com. We're at news wars.com. All watches launches on summit dot news. We have our own videos. We have our own articles. They're trying to destroy us. But thanks to you.
[05:25.440 --> 05:47.280]  And others having us on info wars. We're still checking along. So we're there folks. Tomorrow's news today info wars dot com. I'm at info wars dot com and news wars dot com. We knew this censorship is coming forever. We have our own video
[05:47.280 --> 05:58.520]  streams, our own audio streams, and it's all free to air. Anybody can use it. Reupload and do whatever you want. People go to info wars dot com and news wars dot com. That's where they find it. You know, there's what things go websites. Go there.
[05:58.520 --> 06:22.520]  Ladies and gentlemen, Bob Mueller has just given a statement on his report. We air it right now on the Alex Jones show, everyone. And thank you for being here.
[06:22.520 --> 06:51.520]  Two years ago, the acting Attorney General asked me to serve as special counsel, and he created the special counsel's office. The appointment order directed the office to investigate Russian interference in the 2016 presidential election. This included investigating any links or coordination between the Russian government and individuals associated with the Trump campaign.
[06:51.520 --> 07:06.520]  I remember this would have happened while Obama was president during our investigation. I'm speaking out today because our investigation is complete. The Attorney General has made the report on our investigation largely public.
[07:06.520 --> 07:29.520]  We are formally closing the special counsel's office. And as well, I'm resigning from the Department of Justice to return to private life. I'll make a few remarks about the results of our work. But beyond these few remarks, it is important that the offices written work speak for itself.
[07:29.520 --> 07:50.520]  Let me begin where the appointment order begins, and that is interference in the 2016 presidential election. As alleged by the grand jury in an indictment, Russian intelligence officers who are part of the Russian military launched a concerted attack on our political system.
[07:50.520 --> 08:10.520]  The indictment alleges that they used sophisticated cyber techniques to hack into computers and networks used by the Clinton campaign. They stole private information and then released that information through fake online identities and through the organization WikiLeaks.
[08:10.520 --> 08:17.520]  The releases were designed and timed to interfere with our election and to damage a presidential candidate.
[08:17.520 --> 08:34.520]  And at the same time as the grand jury alleged in a separate indictment, a private Russian entity engaged in a social media operation where Russian citizens posed as Americans in order to influence an election.
[08:34.520 --> 08:49.520]  These indictments contain allegations and we are not commenting on the guilt or the innocence of any specific defendant. Every defendant is presumed innocent unless and until proven guilty.
[08:49.520 --> 09:07.520]  The indictments allege and the other activities in our report describe efforts to interfere in our political system. They needed to be investigated and understood. That is among the reasons why the Department of Justice established our office.
[09:07.520 --> 09:16.520]  That is also a reason we investigated efforts to obstruct the investigation. The matters we investigated were of paramount importance.
[09:16.520 --> 09:23.520]  It was critical for us to obtain full and accurate information from every person we questioned.
[09:23.520 --> 09:38.520]  A subject of an investigation obstructs that investigation or lies to investigators. It strikes at the core of their government's effort to find the truth and hold wrongdoers accountable.
[09:38.520 --> 09:48.520]  Let me say a word about the report. The report has two parts addressing the two main issues we were asked to investigate.
[09:48.520 --> 10:07.520]  The first volume of the report details numerous efforts emanating from Russia to influence the election. This volume includes a discussion of the Trump campaign's response to this activity as well as our conclusion that there was insufficient evidence to charge a broader conspiracy.
[10:07.520 --> 10:19.520]  In the second volume, the report describes the results and analysis of our obstruction of justice investigation.
[10:19.520 --> 10:36.520]  In order appointing me special counsel authorized us to investigate actions that could obstruct the investigation. We conducted that investigation and we kept the office of the acting Attorney General apprised of the progress of our work.
[10:36.520 --> 10:52.520]  And as that forth in the report after that investigation, if we had had confidence that the President clearly did not commit a crime, we would have said so. We did not, however, make a determination as to whether the President did commit a crime.
[10:52.520 --> 11:11.520]  The introduction to the volume two of our report explains that decision. It explains that under long standing department policy, a President cannot be charged with a federal crime while he is in office. That is unconstitutional.
[11:11.520 --> 11:18.520]  Even if the charge is kept under seal and hidden from public view, that too is prohibited.
[11:18.520 --> 11:27.520]  The special counsel's office is part of the Department of Justice and by regulation it was bound by that department policy.
[11:27.520 --> 11:29.520]  So here he is giving the media their narrative.
[11:29.520 --> 11:33.520]  Therefore not an option we could consider.
[11:33.520 --> 11:35.520]  He would have charged Trump if it was legal.
[11:35.520 --> 11:45.520]  The President's written opinion explaining the policy makes several important points that further informed our handling of the obstruction investigation.
[11:45.520 --> 11:51.520]  Those points are summarized in our report and I will describe two of them for you.
[11:51.520 --> 12:04.520]  First, the opinion explicitly permits the investigation of a sitting President because it is important to preserve evidence while memories are fresh and documents available.
[12:04.520 --> 12:11.520]  Among other things that evidence could be used if there were co-conspirators who could be charged now.
[12:11.520 --> 12:24.520]  And second, the opinion says that the Constitution requires a process other than the criminal justice system to formally accuse a sitting President of wrongdoing.
