[00:00:15.661 --> 00:00:16.781]  InfoWars.
[00:00:16.781 --> 00:00:17.961]  Tomorrow's News.
[00:00:17.961 --> 00:00:23.043]  Today.
[00:00:23.043 --> 00:00:26.183]  Ladies and gentlemen, we are live.
[00:00:26.183 --> 00:00:32.085]  Thank you so much for joining us here on this first day of August 21st.
[00:00:33.512 --> 00:00:33.732]  23.
[00:00:33.732 --> 00:00:35.133]  Again, I'm your host, Alex Jones.
[00:00:35.133 --> 00:00:39.434]  We've got an incredible broadcast lined up for you today.
[00:00:39.434 --> 00:00:44.376]  I'm here on the road, but I'll be back in Austin in the next few days.
[00:00:44.376 --> 00:00:48.757]  So much is coming into focus right now.
[00:00:48.757 --> 00:00:55.440]  So much is unfolding, completely proving everything we warned about with the New World Order.
[00:00:55.440 --> 00:00:59.521]  And John Bowne put together an excellent report yesterday with the title that
[00:01:00.746 --> 00:01:05.569]  Says it all, New World Order stooge bans modern civilization.
[00:01:05.569 --> 00:01:07.350]  And that's what Biden's doing.
[00:01:07.350 --> 00:01:09.851]  I mean, they're just banning everything.
[00:01:09.851 --> 00:01:11.512]  They're banning the combustion engine.
[00:01:11.512 --> 00:01:16.935]  They're banning all these gas powered systems from home heating to stoves to
[00:01:18.348 --> 00:01:26.851]  I mean, this is a real post-industrial depopulationist cult making their move on us in ways that have just never, never, ever been seen before.
[00:01:45.408 --> 00:01:48.391]  And it's quite the moment to be alive.
[00:01:48.391 --> 00:01:55.277]  It's quite the moment as a country and as a world to be faced with this.
[00:01:55.277 --> 00:01:57.759]  But it's very, very real.
[00:01:57.759 --> 00:02:08.328]  And when I say the world, if they can take down America and that idea of aspiring to all this freedom and, quite frankly, largesse that we have, then the rest of the world won't settle for being slaves.
[00:02:08.328 --> 00:02:09.870]  And so that's what this really comes down to.
[00:02:11.178 --> 00:02:13.359]  We've got such a broadcast lined up for you today.
[00:02:13.359 --> 00:02:16.001]  Some big guests as well.
[00:02:16.001 --> 00:02:18.522]  And we've got people all over the world fighting back.
[00:02:18.522 --> 00:02:25.566]  We've got folks in the 15-minute cities that have started in the UK saying no and already defeating them by standing up.
[00:02:25.566 --> 00:02:31.510]  We also have folks refusing to be cash with society and demanding to pay cash and then walking out of the stores.
[00:02:31.510 --> 00:02:33.451]  This is how the rebellion starts.
[00:02:33.451 --> 00:02:40.315]  We have the flood of illegal aliens being brought in and images of the New York Post shot in New York of just massive
[00:02:40.962 --> 00:02:48.405]  Massive, massive numbers of people flooding into the hotels and spilling out of the streets.
[00:02:48.405 --> 00:02:49.665]  All taxpayer paid for.
[00:02:49.665 --> 00:02:56.148]  Obviously, we got more information on that bio lab with the COVID rats and mice with the Chinese running it.
[00:02:56.148 --> 00:02:58.788]  The Chinese Communist Party in Fresno, California.
[00:02:58.788 --> 00:03:05.671]  I mean, this country is wide open for attack while Biden declares the American people are the number one enemy that have got to be dealt with.
[00:03:06.630 --> 00:03:08.251]  So this is all coming up.
[00:03:08.251 --> 00:03:10.532]  Now, we're going to come back from break in a moment.
