[00:00:04.967 --> 00:00:06.269]  Big Brother.
[00:00:06.269 --> 00:00:08.051]  Mainstream media.
[00:00:08.051 --> 00:00:09.813]  Government cover-ups.
[00:00:09.813 --> 00:00:10.854]  You want answers?
[00:00:10.854 --> 00:00:12.936]  Well, so does he.
[00:00:12.936 --> 00:00:17.141]  He's Alex Jones on the GCN Radio Network.
[00:00:17.141 --> 00:00:21.205]  And now, live from Austin, Texas, Alex Jones.
[00:00:22.318 --> 00:00:25.721]  We've only got him for about 15 minutes, maybe less, because of votes coming up.
[00:00:25.721 --> 00:00:28.343]  Congressman Ron Paul needs no introduction.
[00:00:28.343 --> 00:00:36.089]  Globally now recognized as the true leader of the Liberty Movement against collectivism and corruption.
[00:00:36.089 --> 00:00:38.871]  We've got a host of questions for him.
[00:00:38.871 --> 00:00:43.374]  Sir, gold is exploding, silver is exploding right now.
[00:00:43.374 --> 00:00:45.616]  The Federal Reserve is monetizing now 70% of the debt.
[00:00:47.057 --> 00:00:47.618]  Well, it's huge.
[00:01:02.191 --> 00:01:12.735]  And it has started, and whether it comes about and really is identified as the big event, and everybody recognizes it within the next 30 days or so, I'm not positive.
[00:01:12.735 --> 00:01:15.136]  But I believe it is the beginning, but it's been going on.
[00:01:15.136 --> 00:01:21.319]  You know, you and others have been talking about commodity prices going up, but even Greenspan today had talks.
[00:01:21.499 --> 00:01:24.501]  Hey, we better keep an eye on this inflation, you know.
[00:01:24.501 --> 00:01:30.504]  But what he fails to see is so many others fail to see is inflation is when they print the money and create the credit out of thin air.
[00:01:30.504 --> 00:01:33.005]  And then the price increases come afterwards.
[00:01:33.005 --> 00:01:35.306]  We've known there's been inflation.
[00:01:35.306 --> 00:01:36.987]  Now we're just looking for the bad result.
[00:01:36.987 --> 00:01:38.528]  So yes, this is big.
[00:01:38.528 --> 00:01:41.869]  And that surge in gold today is a big issue.
[00:01:41.869 --> 00:01:43.010]  Today I was talking to staff.
[00:01:43.490 --> 00:01:45.051]  But I didn't say the price of gold was up.
[00:01:45.051 --> 00:01:49.913]  I said, well, the dollar was just further devalued, you know, against gold, which is the ultimate test.
[00:01:49.913 --> 00:01:52.554]  Devaluation's not good for anybody.
[00:01:52.554 --> 00:01:59.637]  But when you grill Bernanke monthly in the banking committee, he almost sometimes does laugh when you talk about inflation.
[00:01:59.637 --> 00:02:05.080]  He acts like it's no issue, but the head of Walmart says that inflation is going to be very serious.
[00:02:05.680 --> 00:02:07.902]  Well, I think it's further along than we realize.
[00:02:07.902 --> 00:02:13.867]  You've probably seen the stories about how the retail people are fooling the people for a while.
[00:02:13.867 --> 00:02:21.354]  At least they try, you know, to make the bottles a little smaller and put 15 ounces in a bag instead of 16 ounces and, you know, just cutting corners.
[00:02:21.354 --> 00:02:23.976]  But that is not the solution to inflation.
