[00:00:05.259 --> 00:00:06.560]  Big Brother.
[00:00:06.560 --> 00:00:08.322]  Mainstream media.
[00:00:08.322 --> 00:00:10.083]  Government cover-ups.
[00:00:10.083 --> 00:00:11.665]  You want answers?
[00:00:11.665 --> 00:00:13.226]  Well, so does he.
[00:00:13.226 --> 00:00:17.410]  He's Alex Jones on the GCN Radio Network.
[00:00:17.410 --> 00:00:21.473]  And now, live from Austin, Texas, Alex Jones.
[00:00:35.069 --> 00:00:36.350]  Welcome to the Alex Jones Show.
[00:00:36.350 --> 00:00:36.971]  I'm David Knight.
[00:00:36.971 --> 00:00:37.851]  I'll be your host today.
[00:00:37.851 --> 00:00:41.194]  Alex will be joining us in the next segment briefly.
[00:00:41.194 --> 00:00:45.238]  This is February the 19th, 2015.
[00:00:45.238 --> 00:00:50.803]  And everybody is talking about the coming of artificial intelligence.
[00:00:50.803 --> 00:00:53.765]  Is it going to be an existential threat to humanity?
[00:00:53.765 --> 00:00:55.487]  Is it going to wipe out humanity?
[00:00:55.487 --> 00:00:59.490]  Of course, we've had the utopian visions of Ray Kurzweil.
[00:01:00.191 --> 00:01:05.475]  But we're going to be talking today to one of the pioneers of artificial intelligence, Dr. Hugo DeGaris.
[00:01:05.475 --> 00:01:15.681]  I would call his work that he put out about ten years ago, The Artelect War, I would call it a seminal step in the discussion as to where we're going with artificial intelligence.
[00:01:15.681 --> 00:01:23.146]  Of course, he believes that it's not only probable, but inevitable, that we are going to have super-intelligent machines.
[00:01:23.146 --> 00:01:25.128]  That we begin it, that they finish it.
[00:01:25.128 --> 00:01:29.911]  Think of Terminator, where the Skynet became self-aware, and then Malevolent.
[00:01:30.531 --> 00:01:36.656]  He is definitely in the dystopian camp, as we have also seen with Elon Musk, with Stephen Hawkins.
[00:01:36.656 --> 00:01:42.441]  Even Bill Gates came out and said he was concerned about it, even though Microsoft was saying, no, we're not concerned about it at all.
[00:01:42.441 --> 00:01:43.482]  It's just fine.
[00:01:43.482 --> 00:01:45.383]  And of course, Ray Kurzweil is working with Google.
[00:01:45.383 --> 00:01:54.451]  They've been busy acquiring all of the key technologies, the key companies that are developing the technologies that would be used for artificial robots.
[00:01:54.451 --> 00:01:59.335]  And I think even more troubling in the near term is a war between
[00:02:00.920 --> 00:02:04.423]  And over, not over artificial intelligence, whether it's going to be developed.
[00:02:04.423 --> 00:02:07.645]  Of course, that's the central premise of Dr. DeGaris.
[00:02:07.645 --> 00:02:08.946]  We're going to talk to him about that.
[00:02:08.946 --> 00:02:18.193]  What concerns me so much is that it's going to be used by the elites, that it won't be necessarily a war over artificial intelligence, but a war using artificial intelligence.
[00:02:18.193 --> 00:02:22.597]  And we keep seeing this come up over and over again throughout these DARPA projects.
