[00:00:04.872 --> 00:00:06.193]  Big Brother.
[00:00:06.193 --> 00:00:07.955]  Mainstream media.
[00:00:07.955 --> 00:00:09.716]  Government cover-ups.
[00:00:09.716 --> 00:00:11.297]  You want answers?
[00:00:11.297 --> 00:00:12.258]  Well, so does he.
[00:00:12.258 --> 00:00:17.041]  He's Alex Jones on the GCN Radio Network.
[00:00:17.041 --> 00:00:24.326]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.326 --> 00:00:26.888]  It is Wednesday, my friends.
[00:00:26.888 --> 00:00:27.529]  Wednesday.
[00:00:28.769 --> 00:00:33.157]  The 28th day of April 2010.
[00:00:33.157 --> 00:00:38.045]  We're going to be live here for the next four hours.
[00:00:38.045 --> 00:00:39.167]  Reverend Manning.
[00:00:41.621 --> 00:00:50.828]  James David Manning is going to be joining us on a host of issues with his expose and his continued investigation of Barack Hussein Obama.
[00:00:50.828 --> 00:00:52.709]  He will be joining us coming up in the next hour.
[00:00:52.709 --> 00:00:59.114]  Then we have Christine Ebersole, star of television, films, and of course, the theater.
[00:01:01.149 --> 00:01:13.536]  She had quite an experience with the TSA over the weekend and she'll tell her story here for the first time coming up for about 30 minutes for part of the third hour today.
[00:01:15.350 --> 00:01:15.550]  I think
[00:01:34.682 --> 00:01:37.303]  Has got over an 80% approval rating.
[00:01:37.303 --> 00:01:40.444]  Napolitano's views are very populist, very popular.
[00:01:40.444 --> 00:01:50.909]  You've seen all the national polls where 80 plus percent of the public, including many Democrats, close to a majority of Democrats, disagree with what the government's doing.
[00:01:50.909 --> 00:01:54.970]  And so they want to divide us along party lines.
[00:01:54.970 --> 00:01:58.572]  Well, I'm just outside of the whole party line situation to begin with.
[00:01:58.572 --> 00:02:01.173]  I'm not bipartisan.
[00:02:01.173 --> 00:02:04.214]  I'm not in that controlled system.
[00:02:06.257 --> 00:02:21.868]  And we're also going to discuss the Arizona situation because Judge Andrew Napolitano, we're going to play that clip when we come back in the next break, he has said he thinks what's happening in Arizona is a bad idea from a political strategy point of view.
[00:02:21.868 --> 00:02:26.391]  And I can certainly see his point of view and agree with him to a certain extent.
[00:02:26.391 --> 00:02:30.494]  What's constitutional is to have the federal government do their job and protect our borders.
[00:02:32.222 --> 00:02:36.011]  And prosecute people that knowingly hire illegal aliens.
[00:02:36.011 --> 00:02:37.855]  That would fix the problem very quickly.
[00:02:37.855 --> 00:02:40.822]  Not have two or three raids of a meat packing plant.
[00:02:42.324 --> 00:02:43.785]  Or a Walmart every year.
[00:02:43.785 --> 00:02:50.709]  You know, you've got a million plus illegals coming in a year, tens of millions here, and then they arrest a few thousand at staged raids.
[00:02:50.709 --> 00:02:52.170]  I mean, give me a break.
[00:02:52.170 --> 00:02:54.972]  It's kind of like these Goldman Sachs hearings they're having right now.
[00:02:54.972 --> 00:03:07.520]  They're burning a few low-level underlings for, you know, selling cruddy derivatives and telling their customers it was AAA gold, consciously knowing it was crud.
[00:03:07.520 --> 00:03:10.122]  Or, well, you've all seen the senator
[00:03:11.414 --> 00:03:16.156]  Quoting the email because he had to to explain what they were saying.
[00:03:16.156 --> 00:03:24.320]  Senator Carl Levin talking about Goldman Sachs execs saying this this particular stock is absolute crap.
[00:03:24.320 --> 00:03:31.143]  But they use the SHIT term with a Y on the end of it.
[00:03:31.143 --> 00:03:33.944]  And it's it's it's it's caused quite a sensation.
[00:03:33.944 --> 00:03:36.445]  So we're going to play an edited version of this.
[00:03:36.445 --> 00:03:38.626]  A lot of talk radio because it is part of the government.
[00:03:38.626 --> 00:03:39.446]  A senator said it.
[00:03:42.287 --> 00:03:42.507]  Are you
[00:04:00.339 --> 00:04:02.440]  Play it here, plus it's ridiculous.
[00:04:02.440 --> 00:04:12.204]  You kill a million Iraqis in a fake war, in a fraudulent war, and that's okay, and torture's okay, and torture of children's okay, but heaven forbid somebody hear a cuss word.
[00:04:12.204 --> 00:04:19.627]  I mean, that's how ridiculous things have gotten in this society.
[00:04:19.627 --> 00:04:25.990]  So that is coming up as well in this hour.
[00:04:27.473 --> 00:04:33.078]  I also want to take phone calls, but I would specifically ask listeners, because I want to hear what you have to say on this.
[00:04:33.078 --> 00:04:35.820]  What did you think watching the Goldman Sachs hearings yesterday?
[00:04:35.820 --> 00:04:36.781]  Dog and Pony Show?
[00:04:36.781 --> 00:04:37.302]  Whitewash?
[00:04:37.302 --> 00:04:42.606]  What do you think about Blank Fine?
[00:04:42.606 --> 00:04:43.127]  Testimony?
[00:04:44.571 --> 00:04:49.097]  I've got a clip of him on Fox News where he was just lying perpetually.
[00:04:49.097 --> 00:04:50.859]  That's all coming up as well.
[00:04:50.859 --> 00:04:54.304]  We'll tell you what's happening with the stock market globally as it plunges right now.
[00:04:54.304 --> 00:04:57.388]  Carbon tax is completely collapsing worldwide.
[00:04:57.388 --> 00:04:58.309]  Great news on that front.
[00:04:58.309 --> 00:04:58.750]  Stay with us.
[00:05:00.623 --> 00:05:07.287]  When you're out on the road, the last place you want to be is on the road.
[00:05:07.287 --> 00:05:12.431]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:05:12.431 --> 00:05:21.157]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[00:05:21.157 --> 00:05:25.219]  They sew pride in every stitch.
[00:05:25.219 --> 00:05:27.161]  Guarantee you'll love the way they fit.
[00:05:29.640 --> 00:05:34.224]  They put a Diamond Gusset in the crotch, where you need it most.
[00:05:34.224 --> 00:05:38.087]  Blue Diamond Gussets, got it.
[00:05:38.087 --> 00:05:39.308]  Others don't.
[00:05:39.308 --> 00:05:41.450]  We turn jeans inside out.
[00:05:41.450 --> 00:05:43.231]  Diamond Gusset Jeans.
[00:05:43.231 --> 00:05:46.133]  Made in the USA with unparalleled quality.
[00:05:46.133 --> 00:05:52.759]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection, so you can ride all day with confidence.
[00:05:52.759 --> 00:05:55.461]  Order yours at gusset.com.
[00:05:55.461 --> 00:05:57.823]  Diamond Gusset Jeans, got it.
[00:05:57.823 --> 00:05:58.684]  Others don't.
[00:06:02.376 --> 00:06:04.879]  And you're subject to other police action.
[00:06:04.879 --> 00:06:06.140]  Tyranny is here.
[00:06:06.140 --> 00:06:10.024]  The grim future foretold in 1984 has become reality.
[00:06:10.024 --> 00:06:12.306]  It really says that the state is God.
[00:06:12.306 --> 00:06:18.172]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:06:18.172 --> 00:06:24.399]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:06:24.839 --> 00:06:30.802]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:06:30.802 --> 00:06:35.003]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:06:35.003 --> 00:06:39.285]  Prepare to enter the secretive world of emergency dictatorship.
[00:06:39.285 --> 00:06:45.227]  Body scanners, sound cameras, citizen spies, stage terror, and cameras on every street corner.
[00:06:45.227 --> 00:06:48.789]  It's only the beginning of the New World Order's hellish plan.
[00:06:48.789 --> 00:06:50.750]  The police state isn't coming.
[00:06:50.750 --> 00:06:51.190]  It's here.
[00:06:51.870 --> 00:06:58.696]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv
[00:07:00.188 --> 00:07:01.109]  You worry.
[00:07:01.109 --> 00:07:03.130]  You see the signs and worry about the future.
[00:07:03.130 --> 00:07:05.672]  You worry about economic turmoil and food shortages.
[00:07:05.672 --> 00:07:07.774]  How to be prepared while preserving your sanity?
[00:07:07.774 --> 00:07:09.375]  Your answer may be at hand.
