[00:00:07.387 --> 00:00:09.189]  Big Brother.
[00:00:09.189 --> 00:00:11.631]  Mainstream media.
[00:00:11.631 --> 00:00:14.874]  Government cover-ups.
[00:00:14.874 --> 00:00:16.536]  You want answers?
[00:00:16.536 --> 00:00:18.718]  Well, so does he.
[00:00:18.718 --> 00:00:25.004]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:00:27.955 --> 00:00:30.677]  It is Sunday the 22nd day of October 2017.
[00:00:30.677 --> 00:00:34.739]  We're gonna be live here as we are each Sunday 4 to 6 p.m.
[00:00:34.739 --> 00:00:37.280]  Central then Lord willing I'll be back tomorrow 11 a.m.
[00:00:37.280 --> 00:00:38.841]  Central the 3 p.m.
[00:00:38.841 --> 00:00:41.642]  with The Alex Jones Show with yours truly.
[00:00:41.642 --> 00:00:45.504]  Don't forget David Knight kicks it all off here with our live broadcast on radio and TV.
[00:00:45.504 --> 00:00:48.706]  It's on broadcast at 8 a.m.
[00:00:48.706 --> 00:00:51.347]  in the morning and then my broadcast is followed at 3 p.m.
[00:00:51.347 --> 00:00:52.368]  by the War Room with Owen Schroyer.
[00:00:54.369 --> 00:01:02.613]  Man, Vegas is definitely a cover-up of multiple shooters, just like my sources in the FBI said when the bodies weren't even cold, sadly, three weeks ago.
[00:01:02.613 --> 00:01:03.534]  That's all coming out.
[00:01:03.534 --> 00:01:07.996]  Vegas bombshell video shows 17 ambulances pulling bodies out of hooters.
[00:01:07.996 --> 00:01:09.457]  I mean, there were shootings all over.
[00:01:09.457 --> 00:01:11.418]  The real numbers are being covered up.
[00:01:11.418 --> 00:01:16.661]  DARPA's come out and admitted at the World Economic Forum they can mind-control you with waves from a distance.
[00:01:16.661 --> 00:01:17.842]  That's coming up.
[00:01:17.842 --> 00:01:18.762]  And so much more.
[00:01:18.762 --> 00:01:20.363]  Trump's got the globalists on the run.
[00:01:20.363 --> 00:01:21.584]  But first, a key
[00:01:22.344 --> 00:01:30.185]  Report, ladies and gentlemen, dealing with convicted pedophiles still working in Hollywood.
[00:01:30.185 --> 00:01:38.767]  At this very moment, a convicted child molester is in close proximity to child actors directing them in a fantasy of his own making.
[00:01:38.767 --> 00:01:48.509]  This idea about a boy who could touch people and see how they die and how it would affect his life and how it was a mystery to him most of his life.
[00:01:49.409 --> 00:01:55.573]  And I thought, well, why don't we let him find out why and let it be the most awful thing he should have never found out to begin with.
[00:01:55.573 --> 00:01:57.654]  So we kind of just ran with it like that.
[00:01:57.654 --> 00:02:10.002]  A product of Miramax and Disney, praised and supported by film industry icons like Francis Ford Coppola, Victor Salva was convicted of molesting the star of his debut movie, Clown House,
[00:02:10.202 --> 00:02:16.210]  Back in 1988, the actor speaking of his abuse, Nathan Forrest Winters, said of Salva,
[00:02:26.923 --> 00:02:34.506]  Regardless that Salva spent three years in prison for the molestation, his career resumed after he was released.
[00:02:34.506 --> 00:02:46.110]  In a recent film of Salva's titled Jeepers Creepers 3, Salva even wrote a scene in normalizing the sexual abuse between a stepfather and his stepdaughter.
[00:02:46.110 --> 00:02:53.533]  Salva's latest film, Old Hag Syndrome, is described as a psychological thriller centered around the nightmares of children.
[00:02:53.533 --> 00:02:54.613]  Kit Daniels writes,
[00:02:54.813 --> 00:03:06.980]  Not long after the Walt Disney Company bought Bob and Harvey Weinstein's company Miramax in 1993, convicted child molester Victor Salva was pegged to direct Disney's film Powder.
[00:03:06.980 --> 00:03:16.545]  This is important to note because Disney now faces potential lawsuits for doing nothing about Harvey Weinstein's alleged predatory behavior.
[00:03:16.545 --> 00:03:23.068]  If Disney knew or had reason to know and Weinstein stayed on with Disney to helm Miramax until 2005,
[00:03:24.209 --> 00:03:32.250]  The LA Times reported on October 31st, 1995, as controversy swirled around filmmaker Victor Salva.
[00:03:32.250 --> 00:03:39.112]  Salva's agent said that a good showing at the box office may salvage the 37-year-old director's career.
[00:03:39.112 --> 00:03:41.772]  At least three studios are meeting with him.
[00:03:41.772 --> 00:03:44.433]  One has already given Victor scripts to read.
[00:03:44.433 --> 00:03:52.494]  Three studios had no problem hiring a convicted child molester as long as he produced a good showing at the box office.
[00:03:52.774 --> 00:03:59.040]  Is it any surprise, then, how Weinstein was able to get away with his reported behavior for decades?
[00:03:59.040 --> 00:04:12.113]  Meanwhile, Harvey Weinstein, according to Page Six, is arriving to his group therapy sessions 15 minutes late, and when it was his turn to speak, launched into a speech about how this is all a conspiracy against him.
[00:04:12.814 --> 00:04:22.199]  In related Hollywood implosion news, Jeff Bezos had known for two years about ousted Amazon Studios chief Roy Price's behavior.
[00:04:22.199 --> 00:04:28.042]  On top of Price's sexual power trips, he was also trying to get his own sketchy show off the ground.
[00:04:28.422 --> 00:04:41.688]  About a young woman who is sold into sex slavery to a psychotic imperial tide dwarf named Mr. Goodtimes, where she is drugged, bashed with a machete, and told she will be assaulted like a dead fish.
[00:04:41.688 --> 00:04:47.431]  Is it just me, or does it seem like Hollywood should be injected with a huge dose of penicillin?
[00:04:47.731 --> 00:04:53.920]  Seven black athletes and one white guy, James Toback, with 15 to 20 girls a day, in and out of the house.
