[00:00:11.625 --> 00:00:12.746]  Big Brother.
[00:00:12.746 --> 00:00:14.547]  Mainstream media.
[00:00:14.547 --> 00:00:16.488]  Government cover-ups.
[00:00:16.488 --> 00:00:18.148]  You want to stop tyranny?
[00:00:18.148 --> 00:00:19.809]  Well, so does he.
[00:00:19.809 --> 00:00:24.512]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:26.380 --> 00:00:33.946]  Coming to you live from the ATX, it is Thursday, the 14th day of December, 2017.
[00:00:33.946 --> 00:00:37.969]  We're going to be live here for the next four hours.
[00:00:37.969 --> 00:00:39.671]  John Rappaport's going to join us.
[00:00:39.671 --> 00:00:42.713]  Mark Dice coming up the third hour.
[00:00:42.713 --> 00:00:46.036]  Open phones starting in the first hour.
[00:00:46.036 --> 00:00:53.042]  But I got to tell you, we played some of the big highlights of the congressional hearings yesterday.
[00:00:54.713 --> 00:01:08.736]  about the criminal activity of the Clinton stay-behind network inside the Justice Department trying to frame the president to steal and overturn the 2016 election.
[00:01:08.736 --> 00:01:13.698]  But this thing went on all day and so we weren't able to watch all of it.
[00:01:13.698 --> 00:01:15.178]  We played some bombshell clips.
[00:01:17.182 --> 00:01:25.810]  Then last night and this morning, I found more clips and the crew brought more clips to my attention that are unbelievable.
[00:01:25.810 --> 00:01:40.723]  Because if Congressman Jordan, Jim Jordan, and if Congressman Trey Gowdy said the things they said last week they knew were coming out, they came out this week, they then foreshadowed what's going to happen next week, and that is the resignation
[00:01:42.651 --> 00:01:48.776]  of Andrew McCabe, the head of the FBI, because he's in the emails that they held off till the night before the hearing.
[00:01:48.776 --> 00:01:50.057]  They held them off till Tuesday night.
[00:01:50.057 --> 00:02:03.767]  Then, of course, they had the hearings actually on Wednesday, where he's in the meeting quarterbacking how to bring down Trump during the election and saying, don't panic, we're going to defeat him.
[00:02:03.767 --> 00:02:05.469]  And then they run the whole fake fusion.
[00:02:06.755 --> 00:02:13.518]  GPS deal and they've got the Justice Department paying millions to the wife of the head of the Justice Department, Russia Unit!
[00:02:13.518 --> 00:02:18.521]  I mean, total collusion!
[00:02:18.521 --> 00:02:31.027]  It'd be like the judge, the jury, and the prosecutor in your trial all being a father, a wife, the judge is the father, the prosecutor is the wife, and then they've got 11 children and they're the jury.
[00:02:31.840 --> 00:02:33.482]  You'd say, recuse yourself.
[00:02:33.482 --> 00:02:34.423]  Conflict of interest.
[00:02:34.423 --> 00:02:42.610]  It doesn't... This is as bad as Hitler sitting in judgment of the Nazis in Nuremberg.
[00:02:42.610 --> 00:02:44.232]  I mean, this is... Whoa.
[00:02:44.232 --> 00:02:52.240]  This is so over-the-top, arrogant, belligerent, hubris-filled, chutzpah-filled, bravado-filled.
[00:02:53.868 --> 00:03:12.059]  The arrogance, the recklessness, the fake confidence that criminals and scum and betas engage in, when betas finally get in a man's world and get together as a group of betas and start engaging in criminal activity, they just do things alphas would never do.
