[00:00:04.861 --> 00:00:06.162]  Big Brother.
[00:00:06.162 --> 00:00:07.923]  Mainstream media.
[00:00:07.923 --> 00:00:09.683]  Government cover-ups.
[00:00:09.683 --> 00:00:11.264]  You want answers?
[00:00:11.264 --> 00:00:12.185]  Well, so does he.
[00:00:12.185 --> 00:00:17.027]  He's Alex Jones on the GCN Radio Network.
[00:00:17.027 --> 00:00:21.069]  And now, live from Austin, Texas, Alex Jones.
[00:00:32.290 --> 00:00:37.053]  It is the 18th day of October 2009 on this Sunday edition.
[00:00:37.053 --> 00:00:46.320]  We are going to have wide open phones today for all the great listeners that are out there across the country and the world.
[00:00:46.320 --> 00:00:50.643]  The toll free number to join us is 888-201-2244.
[00:00:50.643 --> 00:00:51.424]  That's 888-201-2244.
[00:00:51.424 --> 00:00:56.748]  We will get you up and on the air.
[00:00:56.748 --> 00:01:00.090]  Okay, here are the important stacks of news I have in front of me.
[00:01:03.667 --> 00:01:12.513]  Number one, it has been confirmed that the German government, the British government, the U.S.
[00:01:12.513 --> 00:01:28.945]  government, and other government leaders are having special flu shots for themselves that don't have thimerosal mercury, that don't have aluminum, that don't have indralucan-2, that don't have these other adjuvants in them,
[00:01:31.607 --> 00:01:47.923]  In many cases, according to the medical doctors and brain surgeons and epidemiologists and endocrinologists and virologists we've interviewed here on this radio show, in many cases the adjuvants are worse than the RNA and the cancer viruses that are in all the major vaccines.
[00:01:51.994 --> 00:02:05.438]  And all over the world, in the United States, England, you name it, medical workers, doctors, nurses are refusing, en masse, the vast majority, in polls, to take the shot.
[00:02:05.438 --> 00:02:11.179]  And so the public's saying, well then how can you try to force us to take the vaccine?
[00:02:11.179 --> 00:02:14.420]  We'll be talking about that today in great detail.
[00:02:14.420 --> 00:02:15.821]  I mentioned this Friday
[00:02:16.801 --> 00:02:17.822]  But never got to it.
[00:02:17.822 --> 00:02:24.405]  It was a Wall Street Journal article, Wednesday, October 14th, I read while I was in the airport in Los Angeles.
[00:02:24.405 --> 00:02:28.408]  Insurers stand against committee's plan.
[00:02:28.408 --> 00:02:34.031]  Industry's opposition, driven by weakened mandates for coverage, widens divide with Congress.
[00:02:34.031 --> 00:02:35.632]  Influence still possible.
[00:02:35.632 --> 00:02:42.536]  And they go on to admit that the insurance companies basically wrote the bill and that they want government-run healthcare.
[00:02:44.801 --> 00:02:54.207]  See, the controlled left says, oh, you're on insurance company payroll if you don't want government-run health care.
[00:02:54.207 --> 00:02:54.727]  Excuse me?
[00:02:54.727 --> 00:03:01.092]  Excuse me?
[00:03:01.092 --> 00:03:08.676]  It's the insurance companies that are threatening to back out because it doesn't have all the big government health care in it now.
[00:03:08.676 --> 00:03:09.997]  A lot of it's been stripped away.
[00:03:09.997 --> 00:03:10.678]  It's still bad.
[00:03:11.872 --> 00:03:28.502]  And they're in there saying they want liability protection, they want to be able to put $5,000 fines on people a year, not $2,000 fines from the government if you don't go buy insurance from them.
[00:03:29.537 --> 00:03:32.238]  They want money kept out of your paycheck and given to them.
[00:03:32.238 --> 00:03:36.079]  Because the insurance companies are another arm of the banks.
[00:03:36.079 --> 00:03:38.500]  And that's what the global carbon tax is.
[00:03:38.500 --> 00:03:40.720]  That's what the income tax is.
[00:03:40.720 --> 00:03:45.922]  That's what all these taxes are, is to give more and more of your paycheck to the banks.
[00:03:45.922 --> 00:03:50.663]  The same ones that have run the entire derivative scam.
[00:03:50.663 --> 00:03:52.544]  So we're going to be breaking that down today.
[00:03:54.554 --> 00:04:12.799]  Also, it's getting a lot of attention, while we're busy looking at healthcare and busy worrying about the balloon boy and all the rest of this, they are set in December to vote for the New World Treaty to set up the global taxing system.
