[00:00.000 --> 00:07.000]  You're listening to the Alex Jones show.
[00:30.000 --> 00:41.000]  We're going to take you everywhere today here on the Alex Jones show.
[00:41.000 --> 00:45.000]  Owen Schroyer filling in for Alex, but you will be hearing from Alex today.
[00:45.000 --> 00:49.000]  We've got a couple of guests, Antonio Sabato Jr. as well as Joy Villa,
[00:49.000 --> 00:54.000]  but I'm going to hit every headline that I think is important here before we roll on here.
[00:54.000 --> 00:57.000]  So this is what you can expect from the show today.
[00:57.000 --> 01:05.000]  U.S. companies post-profit, excuse me, post-profit growth not seen in six years from the Wall Street Journal.
[01:05.000 --> 01:11.000]  So there you go, more stock records, more business surging, more confidence high since Trump has become president.
[01:11.000 --> 01:13.000]  You didn't really see these headlines under Obama.
[01:13.000 --> 01:18.000]  Dow hits record high as Wall Street cheers strong earnings season.
[01:18.000 --> 01:23.000]  Yeah, the Wall Street records continue to reach new highs, whether you think that's good or bad.
[01:23.000 --> 01:25.000]  Regardless, it keeps happening.
[01:25.000 --> 01:30.000]  Seven ways Trump is taking back America's culture from Dr. Susan Berry.
[01:30.000 --> 01:31.000]  That one's from Breitbart.
[01:31.000 --> 01:36.000]  Yes, we'll highlight those ways, just certain culture wars that Trump is changing
[01:36.000 --> 01:41.000]  that now we don't need to be so politically correct about things like transgenders and abortion.
[01:41.000 --> 01:44.000]  We can have open conversations and open dialogue about it.
[01:44.000 --> 01:48.000]  Russia defends slashing U.S. mission as hope fades of better ties.
[01:48.000 --> 01:54.000]  So these U.S. diplomats, Russian diplomats, the relationship is not getting better.
[01:54.000 --> 01:56.000]  They're being removed from countries.
[01:56.000 --> 02:03.000]  So clearly, as you can see, folks, as the United States stock market is increasing, gas is falling, prices here.
[02:03.000 --> 02:04.000]  That's bad for Russia.
[02:04.000 --> 02:08.000]  We've got U.S. diplomats, Russia diplomats leaving their countries.
[02:08.000 --> 02:11.000]  So clearly, Trump is a Russian agent and is colluding with Russia.
[02:11.000 --> 02:13.000]  That only makes sense.
[02:13.000 --> 02:16.000]  That's only what the logical thinking mind would assume.
[02:16.000 --> 02:20.000]  Daily presidential tracking poll has President Trump down.
[02:20.000 --> 02:24.000]  And a 39% approval rating, this is his lowest, I think, yet.
[02:24.000 --> 02:25.000]  I don't understand this one.
[02:25.000 --> 02:27.000]  It seems to me like he's getting more popular.
[02:27.000 --> 02:31.000]  This might be more of an indication of Congress's popularity.
[02:31.000 --> 02:33.000]  So it'll be interesting to see.
[02:33.000 --> 02:37.000]  But one way he can get his popularity up.
[02:37.000 --> 02:38.000]  Here we go.
[02:38.000 --> 02:42.000]  Is to actually start investigating some of these crooks like Comey, Clinton, and Lynch.
[02:42.000 --> 02:44.000]  There's a story from Breitbart.
[02:44.000 --> 02:49.000]  How's judiciary asked for a new special counsel for Clinton, Comey, and Lynch?
[02:49.000 --> 02:54.000]  Alex talked yesterday about Representative King from Iowa wanting to open up that investigation.
[02:54.000 --> 02:57.000]  If President Trump wants to get his popularity up in those polls,
[02:57.000 --> 03:01.000]  that is one guaranteed way to do it, to start investigating Lynch and Comey and Clinton.
[03:01.000 --> 03:04.000]  I guarantee you that would soar his popularity.
[03:04.000 --> 03:07.000]  Many Americans are too drugged out to work.
[03:07.000 --> 03:11.000]  According to these studies, you've got about 6% of Americans that can't go into work
[03:11.000 --> 03:15.000]  because they're too drugged out or they have some sort of disability.
[03:15.000 --> 03:19.000]  You can thank that to the chemicals and the food and water and the big farm pushing it down our throats.
[03:19.000 --> 03:20.000]  This is a funny one.
[03:20.000 --> 03:24.000]  Hashtag no confederate campaign against HBO slave drama takes off.
[03:24.000 --> 03:25.000]  So here's the story.
[03:25.000 --> 03:26.000]  Nobody knew about this.
[03:26.000 --> 03:29.000]  This is a show that HBO is thinking about doing.
[03:29.000 --> 03:31.000]  Rush Limbaugh talks about it.
[03:31.000 --> 03:33.000]  And all of a sudden, this is a funny thing.
[03:33.000 --> 03:34.000]  The liberals.
[03:34.000 --> 03:36.000]  The liberals are the ones doing this.
[03:36.000 --> 03:41.000]  The show was going to be created by liberals to basically make modern day society look like,
[03:41.000 --> 03:44.000]  I guess, a slave society for black people.
[03:44.000 --> 03:46.000]  You know, that's what they wanted to do.
[03:46.000 --> 03:49.000]  Well, the liberals got mad, started the hashtag no confederate campaign.
[03:49.000 --> 03:52.000]  So now HBO is like, hey, wait, liberals, we're on the same team.
[03:52.000 --> 03:56.000]  Don't worry, we're going to make America look bad with this show.
[03:56.000 --> 03:58.000]  So please give us a chance.
[03:58.000 --> 04:00.000]  Put the no confederate campaign on hold.
[04:00.000 --> 04:04.000]  You're going to like how bad we make America look with our new special.
[04:04.000 --> 04:07.000]  Couldn't make it look any worse than Nancy Pelosi does.
[04:07.000 --> 04:16.000]  She says she believes she will be speaker again and can smell a good midterm election coming up.
[04:16.000 --> 04:18.000]  These people are so out of touch with reality.
[04:18.000 --> 04:20.000]  It's not even funny.
[04:20.000 --> 04:21.000]  We're going to hear a report from Alex Jones.
[04:21.000 --> 04:23.000]  They are Venezuela.
[04:23.000 --> 04:28.000]  Venezuela braces for a day of fresh violence and wake of Maduro power grab victory.
[04:28.000 --> 04:30.000]  So a victory for Maduro and Venezuela.
[04:30.000 --> 04:35.000]  The communist utopia continues to spiral into absolute and total collapse.
[04:35.000 --> 04:39.000]  WikiLeaks releases thousands of hacked background campaign emails.
[04:39.000 --> 04:40.000]  Wow.
[04:40.000 --> 04:41.000]  Well, this should be interesting.
[04:41.000 --> 04:42.000]  Hmm.
[04:42.000 --> 04:45.000]  I wonder how the internet's what the internet's going to be doing today.
[04:45.000 --> 04:50.000]  I wonder if anybody's going to be going through those Macron emails and searching keywords and terms like soros.
[04:50.000 --> 04:53.000]  I don't know, maybe pizza or something weird like that, a pizza map.
[04:53.000 --> 04:54.000]  I don't know.
[04:54.000 --> 04:56.000]  We're going to hear a report from Alex Jones on Venezuela when we come back.
[04:56.000 --> 05:08.000]  More news for you on the other side.
[05:08.000 --> 05:15.000]  Police departments across the country are now using an invasive surveillance tool called Stingrays,
[05:15.000 --> 05:22.000]  which use cell phone towers to intercept phone calls and text messages without warrants.
[05:22.000 --> 05:31.000]  The technology comes courtesy of the FBI, who have forced our nation's police departments into signing non-disclosure agreements,
[05:31.000 --> 05:35.000]  forbidding them from publicly talking about the technology.
[05:35.000 --> 05:43.000]  Needless to say, this is a direct violation of our Fourth Amendment and they have no legal authority for warrantless Stingray spying,
[05:43.000 --> 05:51.000]  where we now know that police are collecting information on thousands of innocent people who are not even suspected of any crimes.
[05:51.000 --> 05:56.000]  Once again, more evidence that the police state isn't coming, it's already here.
[05:56.000 --> 06:25.000]  This is Darren McBreen and I invite you to join the resistance, infowars.com.
[06:25.000 --> 06:30.000]  When bacteria infect your gums, it can enter your bloodstream and even contribute to blood clots and heart attacks.
[06:30.000 --> 06:37.000]  That's why the Last Surgeon General's report on oral health warns that your oral health can have a serious impact on your entire body.
[06:37.000 --> 06:40.000]  Super blue fluoride-free toothpaste is a groundbreaking new formula.
[06:40.000 --> 06:44.000]  It's loaded with good halogen iodide, so the bad halogen fluoride.
[06:44.000 --> 06:51.000]  Super blue contains natural oils and ingredients used since biblical times to help wipe out bad bacteria and eliminate bad breath.
