[00:00:04.949 --> 00:00:06.250]  Big Brother.
[00:00:06.250 --> 00:00:08.012]  Mainstream media.
[00:00:08.012 --> 00:00:09.793]  Government cover-ups.
[00:00:09.793 --> 00:00:11.374]  You want answers?
[00:00:11.374 --> 00:00:12.916]  Well, so does he.
[00:00:12.916 --> 00:00:17.099]  He's Alex Jones on the GCN Radio Network.
[00:00:17.099 --> 00:00:21.183]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.451 --> 00:00:25.771]  Welcome to the Alex Jones Show.
[00:00:25.771 --> 00:00:29.792]  I'm David Knight, your host on this Thursday, and we have a lot of news.
[00:00:29.792 --> 00:00:33.013]  Alex Jones is going to be calling us in the next segment.
[00:00:33.013 --> 00:00:37.634]  He's got a report that he has filed about the arrest of Cliven Bundy.
[00:00:37.634 --> 00:00:41.895]  Of course, Cliven Bundy announced last night that he was going to be heading to Oregon.
[00:00:41.895 --> 00:00:43.516]  There was a live broadcast.
[00:00:43.516 --> 00:00:45.876]  We're going to have an update on what's going on in that situation.
[00:00:45.876 --> 00:00:51.278]  The last four people who were there in that refuge went out, broadcast last night that they were being surrounded by the FBI.
[00:00:52.378 --> 00:00:54.498]  They also called Franklin Graham.
[00:00:54.498 --> 00:00:56.299]  He is also on his way.
[00:00:56.299 --> 00:00:59.659]  Presumably they won't arrest Franklin Graham.
[00:00:59.659 --> 00:01:16.383]  They arrested Cliven Bundy on conspiracy charges and they say that it relates to what happened in Nevada because clearly when you look at the message that went out last night he said it's time for all we the people, Americans, patriots, militia, we need to go and we need to be louder than they are.
[00:01:16.963 --> 00:01:18.224]  He didn't go with arms.
[00:01:18.224 --> 00:01:20.126]  He's not calling for violent revolution.
[00:01:20.126 --> 00:01:22.288]  He's not conspiring to overthrow the government.
[00:01:22.288 --> 00:01:26.271]  He's exercising, just as the others were, his First Amendment rights.
[00:01:26.271 --> 00:01:28.793]  We have a right to peacefully assemble.
[00:01:28.793 --> 00:01:32.356]  We have a right to petition our government for a redress of grievances.
[00:01:32.356 --> 00:01:38.261]  You know, that's the right to complain about your government, the right to complain to your government.
[00:01:38.261 --> 00:01:41.905]  A lot of people are very upset because these guys showed up with weapons, you know.
[00:01:41.905 --> 00:01:44.547]  Well, we have a Second Amendment that covers that as well.
[00:01:44.847 --> 00:01:46.168]  You have a right to keep and bear arms.
[00:01:46.168 --> 00:01:49.191]  They didn't violate the Second Amendment, which protects that.
[00:01:49.191 --> 00:01:51.472]  There's a state law that doesn't conflict with that either.
[00:01:51.472 --> 00:01:55.335]  Of course, we said from the beginning that this is what this was about.
[00:01:55.335 --> 00:02:00.900]  That they wanted to get the Bundy family as an act of revenge for what happened in Nevada.
[00:02:00.900 --> 00:02:05.804]  I think it's very clear that you have to do this neighborhood by neighborhood.
[00:02:05.804 --> 00:02:06.745]  That neighborhood woke up.
[00:02:07.205 --> 00:02:15.767]  When they saw the excessive use of force, when they saw the BLM come in and rope off a little remote area in the middle of the desert and say, First Amendment area.
[00:02:15.767 --> 00:02:17.307]  It was outrageous.
[00:02:17.307 --> 00:02:23.829]  The violence, the predation, the negating of our First Amendment rights.
[00:02:23.829 --> 00:02:24.949]  It angered the community.
[00:02:24.949 --> 00:02:28.690]  They stood together and helped him to take his cattle back.
[00:02:28.690 --> 00:02:33.711]  And if they're saying that that was a conspiracy, Cliven Bundy clearly said, I'm not telling anybody what to do.
[00:02:33.711 --> 00:02:35.292]  I'm telling you what I'm doing.
[00:02:36.212 --> 00:02:36.732]  I was there.
[00:02:36.732 --> 00:02:37.693]  We've got it on tape.
[00:02:37.693 --> 00:02:40.334]  So that's something where we need to stand together.
[00:02:40.334 --> 00:02:41.534]  We need to understand what's going on.
[00:02:41.534 --> 00:02:44.875]  But we need to understand that it has to be done community by community.
[00:02:44.875 --> 00:02:51.998]  It has to be done in a way that people clearly understand that this is a defensive operation, not an offensive operation.
[00:02:51.998 --> 00:02:53.519]  They went into Oregon.
[00:02:53.519 --> 00:02:55.699]  They didn't know the people there, the territory.
[00:02:55.699 --> 00:03:01.382]  They were easily portrayed by the leftist media as being dangerous, aggressive yahoos.
[00:03:01.382 --> 00:03:03.382]  And there were some dangerous, aggressive yahoos there.
[00:03:03.382 --> 00:03:04.483]  We said from the very beginning.
[00:03:05.063 --> 00:03:13.986]  That there are Fed provocateurs that were pushing them to do things that made absolutely no sense from a strategic standpoint, from a tactical standpoint.
[00:03:13.986 --> 00:03:24.390]  When they wanted to go talk to people at a meeting with 400 people, they wanted to talk about what could be done in terms of managing the public lands better by doing it at a local level.
[00:03:24.850 --> 00:03:26.092]  They were going to have a peaceful meeting.
[00:03:26.092 --> 00:03:30.678]  Clearly the community of 400 people were not afraid of these people going to speak to them.
[00:03:30.678 --> 00:03:33.682]  That's when they arrested the group that was going there.
[00:03:33.682 --> 00:03:35.704]  That's when they shot Lavoie Finnegan.
[00:03:35.704 --> 00:03:38.448]  So Alex Jones is going to be talking to us about that.
[00:03:38.448 --> 00:03:41.792]  We also have news about the global financial meltdown continuing.
[00:03:42.762 --> 00:03:45.344]  We have another day of massive stocks.
[00:03:45.344 --> 00:03:46.785]  It's not really news anymore.
[00:03:46.785 --> 00:03:48.287]  We don't cover this on a daily basis.
[00:03:48.287 --> 00:03:51.469]  Every day there's hundreds of points being lost.
[00:03:51.469 --> 00:03:54.292]  One market or the other is going down several percent.
[00:03:54.292 --> 00:03:57.995]  It was the Asian markets the last couple of days have been plummeting.
[00:03:57.995 --> 00:04:01.138]  We now have dollar and global stocks are falling.
[00:04:01.878 --> 00:04:08.623]  Evidently, because of, everybody is saying it's because of Janet Yellen's comments yesterday that she made in one of the houses of Congress.
