[00:00.000 --> 00:11.480]  Big Brother mainstream media government cover-ups you want answers well
[00:11.480 --> 00:19.040]  so does he he's Alex Jones on the GCN radio network and now live from Austin
[00:19.040 --> 00:28.160]  Texas Alex Jones strap yourselves in it is April 4th 2011 on this Monday
[00:28.160 --> 00:34.360]  edition over Minnesota governor Jesse Ventura and of course the man behind the
[00:34.360 --> 00:41.320]  hit TV show conspiracy theory on true TV kicked off his latest publicity tour
[00:41.320 --> 00:46.800]  promoting an amazing new book that we by the way are now shipping out 63 documents
[00:46.800 --> 00:51.880]  the government doesn't want you to read available at info wars.com he's gonna be
[00:51.880 --> 00:57.520]  joining us from New York today he was on good morning America and said that he
[00:57.520 --> 01:03.160]  would like to be Ron Paul's running mate that he would run with Ron Paul in the
[01:03.160 --> 01:08.240]  2012 election I talked in a little bit privately about this months ago before he
[01:08.240 --> 01:11.880]  went down to Mexico but I didn't know if he was serious or not and we'll find out
[01:11.880 --> 01:16.640]  today if he really is when former Minnesota governor Jesse Ventura joins
[01:16.640 --> 01:24.920]  us here on the live broadcast in the meantime obviously there is an insane
[01:24.920 --> 01:32.120]  amount of important news to cover chief among it the open calls restrict the
[01:32.120 --> 01:40.080]  First Amendment by US senator Lindsey Graham and others after the Florida
[01:40.080 --> 01:45.360]  pastor torched the Quran after putting it on trial now he says he's gonna put
[01:45.360 --> 01:51.760]  Muhammad on trial and there have been at least 24 deaths in Afghanistan due to
[01:51.760 --> 01:56.520]  rioting that's going on and the system is pushing to restrict the First
[01:56.520 --> 02:00.600]  Amendment openly I was listening to local talk radio last night even called
[02:00.600 --> 02:03.920]  into the Kenny Romair show because about 20% or so I listened for an hour
[02:03.920 --> 02:09.040]  roughly 20% of the callers he was taking call after call were for restricting the
[02:09.040 --> 02:14.640]  First Amendment or we're saying that we don't have a right to burn a Quran a
[02:14.640 --> 02:19.960]  Bible the American flag you name it now whereas all of that is obviously
[02:19.960 --> 02:24.400]  disrespectful and distasteful and dangerous it's still the First Amendment
[02:24.400 --> 02:28.040]  that's what it's all about live in a free society some would be breaking this
[02:28.040 --> 02:32.320]  down but also the way the media the left and controlled right both of the
[02:32.320 --> 02:36.680]  control left and right are more and more pushing kind of the European model of
[02:36.680 --> 02:40.400]  well you can have free speech as long as it doesn't incite somebody but if you
[02:40.400 --> 02:43.960]  say something that could upset somebody we're gonna go ahead and find you or
[02:43.960 --> 02:48.520]  clap you and irons we've seen similar things out of cast Sunstein the White
[02:48.520 --> 02:55.600]  House regulations are so I want to look at these attempts to mainline the idea
[02:55.600 --> 02:59.920]  of restricting free speech and the controlled right wing loves to say
