[00:00.000 --> 00:11.760]  big brother mainstream media government cover-ups you want answers well
[00:11.760 --> 00:19.300]  so does he he's alex jones on the GCN radio network and now live from austin
[00:19.300 --> 00:28.480]  texas alex jones welcome to the alex jones show today i'm david night your
[00:28.480 --> 00:33.760]  host on this monday february the 9th 2015 and be joined in the next hour but
[00:33.760 --> 00:37.200]  paul joseph watson from the uk we're going to talk about some breaking news
[00:37.200 --> 00:41.840]  there's a lot of breaking news across the waterfront today we've got the us
[00:41.840 --> 00:47.000]  continuing to push for escalation in ukraine continuing to push for war
[00:47.000 --> 00:51.160]  right at the door front of the russians this is essentially the cuban
[00:51.160 --> 00:56.280]  missile crisis in reverse and of course ted cruise whose father was very much
[00:56.280 --> 01:00.440]  involved in the fight against castro knows very well the history of the cuban
[01:00.440 --> 01:04.080]  missile crisis but now they're essentially setting this up in reverse
[01:04.080 --> 01:08.080]  trying to start in my opinion and then the opinion of most of the people in
[01:08.080 --> 01:11.200]  europe who are very concerned about this looks like they're trying to start a
[01:11.200 --> 01:15.600]  massive war with russia so we're gonna be talking about that we've also got the
[01:15.600 --> 01:21.040]  looming budget crisis for homeland security not fully funding homeland
[01:21.040 --> 01:27.040]  security and senator mccluskey out of maryland is issuing some dire
[01:27.040 --> 01:31.720]  warnings that this is something to be very scared about she says it leaves us
[01:31.720 --> 01:38.320]  open to attacks from ghoulish grim predators there you go the only thing
[01:38.320 --> 01:44.200]  saving you from ghoulish grim predators is the tsa i'm sorry i thought they were
[01:44.200 --> 01:48.160]  the ghoulish grim predators we've also got the supreme court weighing in on gay
[01:48.160 --> 01:52.480]  marriage saying that that's okay to have gay marriage and so now i guess that
[01:52.480 --> 01:57.680]  some politically appointed judges say that they're going to redefine marriage i
[01:57.680 --> 02:01.080]  guess we should all just shut up and accept the definition like we should
[02:01.080 --> 02:05.320]  shut up and take our vaccines they don't need our consent they don't care
[02:05.320 --> 02:11.080]  what the majority of people think about marriage and of course i first saw this
[02:11.080 --> 02:14.920]  story we'll talk about this in the next segment but this first came up when i was
[02:14.920 --> 02:19.920]  traveling with libertarian candidate for president north carolina andre maru he
[02:19.920 --> 02:23.760]  was asked about gay marriage i'll tell you what he said 20 some odd years ago
[02:23.760 --> 02:29.040]  that was 92 so that's about 23 years ago i think it still holds today and i'm
[02:29.040 --> 02:33.160]  very sad to see the libertarian party essentially changed their position on
[02:33.160 --> 02:39.640]  this and of course hsbc hong kong shanghai bank the bank that got its start
[02:39.640 --> 02:46.760]  in the drug opium wars of china they're at it again we've had whistleblowers in
[02:46.760 --> 02:50.960]  the past we've interviewed several times avert stern on the nightly news as well
[02:50.960 --> 02:55.400]  as on the radio program here alex jones radio program blowing the whistle on
[02:55.400 --> 02:59.840]  money laundering they've been caught multiple times laundering money for drug
[02:59.840 --> 03:05.600]  dealers for terrorists abroad now they've been caught with tax evasion schemes it
[03:05.600 --> 03:10.200]  just keeps coming but of course if we look at what's happened in the past i'm
[03:10.200 --> 03:14.320]  sure they'll get off with a slap on the wrist nobody ever goes to jail remember
[03:14.320 --> 03:18.360]  what the department of justice said they said you know these money laundering
[03:18.360 --> 03:21.920]  scandals that are so gigantic anybody else would go to jail but you know it
[03:21.920 --> 03:26.320]  really doesn't serve a purpose which is what eric holders justice department
