[00:00:04.930 --> 00:00:06.231]  Big Brother.
[00:00:06.231 --> 00:00:08.011]  Mainstream media.
[00:00:08.011 --> 00:00:09.752]  Government cover-ups.
[00:00:09.752 --> 00:00:11.352]  You want answers?
[00:00:11.352 --> 00:00:12.892]  Well, so does he.
[00:00:12.892 --> 00:00:17.094]  He's Alex Jones on the GCN Radio Network.
[00:00:17.094 --> 00:00:21.195]  And now, live from Austin, Texas, Alex Jones.
[00:00:35.672 --> 00:00:39.355]  I woke up at about 6 a.m.
[00:00:39.355 --> 00:00:59.233]  this morning and I went and made some coffee and I got in the shower and I walked out on the back porch in my robe and it just absolutely hit me like a ton of bricks how we defeat the New World Order.
[00:00:59.233 --> 00:01:00.835]  How we turn the tide against these people.
[00:01:02.472 --> 00:01:06.414]  And it's so incredibly simple and hiding in everyone's face.
[00:01:06.414 --> 00:01:17.161]  And I made the determination to come in here this morning and to put out this basic idea.
[00:01:17.161 --> 00:01:23.585]  And it's an idea you've heard before, but it hit me how essential it is.
[00:01:23.585 --> 00:01:27.788]  And it's so simple, but so also powerful at the same time.
[00:01:29.213 --> 00:01:35.578]  That it's hard to even properly describe it.
[00:01:35.578 --> 00:01:42.464]  And so what I'm going to do is I'm just not even going to say it right now.
[00:01:42.464 --> 00:01:57.417]  Because when you're having a clear thought, there's just thousands of data points condensed into that clarion understanding.
[00:02:00.097 --> 00:02:16.683]  But then how do you communicate that and express that in a way that is simply put, but also carries the great depth of palette and bouquet?
[00:02:16.683 --> 00:02:28.227]  And then I walked in here and began going over the giant stacks of news the guys had printed off from every major news source out there, alternative and dinosaur, governmental and corporate.
[00:02:29.625 --> 00:02:32.306]  Grassroots and establishment.
[00:02:32.306 --> 00:02:48.855]  And staring down at the page I saw being said by Ted Cruz, exactly what I was going to come on air and say to you today.
[00:02:48.855 --> 00:02:50.216]  That it's here.
[00:02:50.216 --> 00:02:53.638]  We're being prepared for total martial law.
[00:02:54.773 --> 00:03:06.020]  Total surveillance, total taxation, total control, a revolution of criminality, and the only answer is to not become acclimated by it.
[00:03:06.020 --> 00:03:13.305]  We're at that key point where it's emerged, it's out in the open, before it goes to the next level of open takeover.
[00:03:13.305 --> 00:03:15.166]  And this is really happening.
[00:03:15.166 --> 00:03:17.047]  It's now here.
[00:03:17.047 --> 00:03:22.210]  And we're only seeing a few prominent people tell it like it is,
[00:03:23.314 --> 00:03:31.741]  And even though it's simple and it's true, in a world of universal deceit, telling the truth is a revolutionary act.
[00:03:31.741 --> 00:03:36.284]  And when we come back, I'll quantify what I'm getting at here, but here's the CBS News article.
[00:03:36.284 --> 00:03:38.146]  It's up on InfoWars.com.
