[00:00:15.156 --> 00:00:16.277]  InfoWars.
[00:00:16.277 --> 00:00:17.477]  Tomorrow's News.
[00:00:17.477 --> 00:00:17.817]  Today.
[00:00:28.130 --> 00:00:33.372]  From the front lines of the Information War, it's Alex Jones!
[00:00:49.839 --> 00:00:53.161]  It's Wednesday, June 16th.
[00:00:53.161 --> 00:01:03.168]  The year is 2021 and I am your host, Alex Jones.
[00:01:03.168 --> 00:01:06.910]  Incredible things are happening as we speak.
[00:01:06.910 --> 00:01:14.375]  The fires of liberty and a global awakening are exploding.
[00:01:14.375 --> 00:01:17.897]  And the forces of corruption are striking back.
[00:01:20.365 --> 00:01:45.660]  You know, I always have, I don't want to call it guilt, but a lot of drive and inner fire that makes me angry at myself for not doing more and not really stating how real this tyrannical takeover is to really get it across to people that fighting back is what makes our world good and that lying down is what makes our world horrible.
[00:01:45.660 --> 00:01:49.322]  And that I'm usually years ahead of major developments
[00:01:50.560 --> 00:01:55.822]  But sometimes when I'm too close to something, I'm behind the curve.
[00:01:55.822 --> 00:02:00.283]  And that's not really the case here.
[00:02:00.283 --> 00:02:03.124]  But at the same time, I think I could have done a better job.
[00:02:03.124 --> 00:02:16.389]  And I'm just going to leave it at that, because it is overwhelming the evidence that criminal elements of the federal government provocateured and staged January 6th
[00:02:17.592 --> 00:02:19.874]  And I saw it coming.
[00:02:19.874 --> 00:02:24.577]  I warned people they were going to pull a false flag.
[00:02:24.577 --> 00:02:35.764]  And they did it masterfully the way they roped in a bunch of people through Q and the way they infiltrated the Oath Keepers and the Proud Boys and others.
[00:02:35.764 --> 00:02:46.691]  And now because of court documents that have come out, it's confirmed that 20 FBI agents, actual agents, and informants
[00:02:49.143 --> 00:02:58.027]  Led the attack with a consortium of Antifa like Jaden X on record admitting days before they were going to try to burn the Capitol down.
[00:02:58.027 --> 00:03:02.489]  And of course the police were put in the middle of it, undermanned by design.
[00:03:02.489 --> 00:03:15.335]  This was a psychological warfare operation to manipulate a crowd, and President Trump was set up, I was set up, and I've been saying that since the day it happened, but
[00:03:16.218 --> 00:03:20.160]  I've been in contact with the great folks over at Revolver News.
[00:03:20.160 --> 00:03:24.523]  I've been working with them, so I'm giving them my feedback on this for several weeks.
[00:03:24.523 --> 00:03:43.855]  I had been working with other folks to get the information, obviously, out to the great Tucker Carlson, and Tucker did a really splendid job last night, so I'm going to air the entire 15-minute monologue coming up, and then the investigative journalist from Revolver News
[00:03:45.027 --> 00:03:47.949]  That really should get a Pulitzer Prize for what he's done.
[00:03:47.949 --> 00:04:06.800]  Darren Beattie will be joining us, but you need to read the full report at Revolver News, and that is, unindicted co-conspirators in the January 6th case raises disturbing questions of federal foreknowledge.
[00:04:06.800 --> 00:04:09.581]  And that is putting it extremely lightly.
[00:04:09.581 --> 00:04:14.484]  That is why they will not release the information.
[00:04:16.345 --> 00:04:29.311]  And I've wondered if I subconsciously haven't really gone after this because I was in the middle of all this and felt guilty for not seeing it coming.
[00:04:29.311 --> 00:04:30.572]  And I really think that's the case.
[00:04:30.572 --> 00:04:35.614]  I mean, I've been all over this like flies on you-know-what, but we should have been even more intensely focused on this.
[00:04:37.939 --> 00:04:40.220]  Because this is the key, and I'll explain when we come back.
[00:04:40.220 --> 00:04:54.485]  They're getting ready to stage massive false flags to blame on us, so we need to expose this false flag to stop the next false flags that I believe will be much bigger and more devastating and will usher in hell on earth that I'll lay out so you get tomorrow's news today when we come back.
[00:04:54.485 --> 00:04:56.646]  And, I mean, I'll give you all the inside baseball.
[00:05:00.564 --> 00:05:09.088]  Scientists agree magnesium is the most important cofactor in the body, regulating and controlling hundreds of pathways.
[00:05:09.088 --> 00:05:12.630]  Magnesium is required for your body to do the following.
[00:05:12.630 --> 00:05:14.891]  Helps convert food into energy.
[00:05:15.521 --> 00:05:18.044]  Helps with muscle contraction function.
[00:05:18.044 --> 00:05:20.026]  Helps regulate the nervous system.
[00:05:20.026 --> 00:05:23.929]  Helps with protein building in the muscles and so much more.
[00:05:23.929 --> 00:05:29.735]  And now it's available in this concentrated form of ionized fizzy magnesium.
[00:05:29.735 --> 00:05:30.476]  It tastes great.
[00:05:31.036 --> 00:05:32.217]  I take it in the morning.
[00:05:32.217 --> 00:05:33.657]  I take it in the evening.
[00:05:33.657 --> 00:05:38.700]  It is so essential in my life, and I hope all of you will check it out and try it.
[00:05:38.700 --> 00:05:41.761]  It's available at InfoWarsTore.com right now.
[00:05:41.761 --> 00:05:45.543]  This is the best formula from our research you're going to find out there.
[00:05:45.543 --> 00:05:49.584]  So if you've already enjoyed other magnesium formulas, give this one a try.
[00:05:49.584 --> 00:05:54.066]  I think you're going to love it at the same time it funds the InfoWar, which is a true 360 win.
[00:05:54.066 --> 00:05:58.508]  Now exclusively available at InfoWarsTore.com for only $19.95.
[00:06:19.443 --> 00:06:24.386]  Welcome, ladies and gentlemen, to this live June 16th Wednesday transmission.
[00:06:24.386 --> 00:06:29.149]  Every day I'm on air could be my very last.
[00:06:29.149 --> 00:06:35.473]  Every day that you're tuning in could be the last time you ever hear this broadcast live.
[00:06:35.473 --> 00:06:42.457]  I am like a man on a piece of wreckage in the ocean with large tiger sharks circling me.
[00:06:42.457 --> 00:06:43.778]  But that's okay.
[00:06:43.778 --> 00:06:46.780]  I didn't think that I would make it this far in the fight against the New World Order.
[00:06:47.862 --> 00:06:52.025]  I always knew it would be up to others that will win the fight in the end because we don't have a choice.
[00:06:52.025 --> 00:06:55.967]  This is such an incredible anti-human evil that we face.
[00:06:55.967 --> 00:07:05.753]  But you saw it trend over the weekend, arrest Alex Jones, the number one thing, a political search term.
[00:07:05.753 --> 00:07:09.735]  Alex Jones turned to number one, period.
[00:07:09.735 --> 00:07:12.417]  And you see the left just lying about us constantly.
[00:07:13.916 --> 00:07:17.158]  I'm saying arrest me for January 6th because they know they staged it.
[00:07:17.158 --> 00:07:17.999]  They know they did it.
[00:07:17.999 --> 00:07:19.580]  They even had that Time Magazine article.
[00:07:19.580 --> 00:07:21.881]  In fact, print me that again, guys.
[00:07:21.881 --> 00:07:23.803]  The Time Magazine article from a few months ago.
[00:07:23.803 --> 00:07:32.208]  I forget the exact headline, but it was a headline like, learn about the secret coalition that worked together and the cabal that stopped Trump.
[00:07:32.208 --> 00:07:34.930]  And they admit they set us up on January 6th.
[00:07:34.930 --> 00:07:35.350]  All of it.
[00:07:35.350 --> 00:07:36.971]  So criminals love to brag.
[00:07:36.971 --> 00:07:39.253]  They love to celebrate.
[00:07:39.253 --> 00:07:42.615]  At the same time, while they try to put myself and President Trump in
[00:07:43.661 --> 00:07:45.062]  Prison for January 6th.
[00:07:45.062 --> 00:07:47.865]  That's not going to happen because they don't want a real investigation of it.
[00:07:47.865 --> 00:08:04.239]  I could destroy them in court, destroy them in Congress, destroy in front of any grand jury in five minutes and show that 20 FBI agents and hundreds of informants in federal court documents that Tucker Carlson covered last night.
[00:08:04.239 --> 00:08:07.422]  I made the decision not to get into this until it broke on Tucker.
[00:08:09.597 --> 00:08:11.418]  Because I thought he'd do a better job than I did.
[00:08:11.418 --> 00:08:11.698]  He did.
[00:08:11.698 --> 00:08:12.779]  He did a great job in 15 minutes.
[00:08:12.779 --> 00:08:15.761]  We're going to be playing it coming up.
[00:08:15.761 --> 00:08:23.585]  And we have Darren Beattie, the incredible investigative journalist, who I did work with some on the story, joining us as well in the second hour.
[00:08:23.585 --> 00:08:26.807]  Been working on it with him a little bit for the last few weeks with some other great folks.
[00:08:26.807 --> 00:08:29.528]  So that's all happening.
[00:08:29.528 --> 00:08:31.449]  That's all about to unfold here.
[00:08:31.449 --> 00:08:39.174]  But you need to understand that the reason this is so important is that they are preparing
[00:08:40.635 --> 00:09:01.141]  Massive false flags, probably at the end of the summer, maybe even sooner, that are going to trigger a huge, bloody race war in this country and the attempt to have gun confiscation, which will cause a civil war, which is the plan of the globalists to once and for all scuttle and wreck the country for communist China and the EU to take over.
[00:09:01.141 --> 00:09:05.443]  The globalists hate Russia and they hate America because of the two linked up.
[00:09:05.443 --> 00:09:08.164]  The Carnegie Endowment always admitted you would have a land bridge
[00:09:11.329 --> 00:09:16.791]  From Alaska to Russia, and you could have a system linking the whole world.
[00:09:16.791 --> 00:09:22.354]  We have the troops, we have the resources, we have the culture, we have the ingenuity, we have everything.
[00:09:22.354 --> 00:09:24.174]  And that a Russia-U.S.
[00:09:24.174 --> 00:09:27.596]  link-up would be the world power, period.
[00:09:27.596 --> 00:09:28.656]  No debate.
[00:09:28.656 --> 00:09:32.938]  Just from geographical control alone.
[00:09:32.938 --> 00:09:40.221]  And it basically ends at that point, because Russia sits in the middle of the main world, and then the United States sits in the middle of the Americas, the New World.
[00:09:41.190 --> 00:09:56.715]  And I'm not going to go into all the books and scientific reports and historical analyses that have been done on that, but we are to be destroyed, so is Russia, and then out of that the EU and China are to rise and rule the entire planet and then depopulate.
[00:09:56.715 --> 00:10:03.717]  And so they have a kept group of criminals, globalists, communists, perverts, pedophiles that run the Justice Department.
[00:10:03.717 --> 00:10:06.338]  I mean, it's a club of pedophiles at the top.
[00:10:06.338 --> 00:10:07.599]  They're pretty much all pedophiles.
[00:10:09.730 --> 00:10:12.871]  That's why you saw them cover up Penn State and all the rest of it.
[00:10:12.871 --> 00:10:19.033]  And I knew about that from Ted Gunderson, who said the pedophiles were taking over the FBI.
[00:10:19.033 --> 00:10:23.395]  He learned after he retired and left the FBI, he was in line to be the FBI director.
[00:10:23.395 --> 00:10:25.836]  He's the kind of guy that wanted to be the director.
[00:10:25.836 --> 00:10:30.397]  That was the old FBI that had its own problems, but the new one was just satanic.
[00:10:30.397 --> 00:10:32.098]  And we can all see the fruits of that.
[00:10:33.696 --> 00:10:35.257]  So here's the big announcement.
[00:10:35.257 --> 00:10:42.922]  They got court documents and others are now having to come out as they try to try and have trials.
[00:10:42.922 --> 00:11:02.655]  We're almost six months out, these people being held in solitary confinement, that the feds had up to 20 agents, hundreds of informants inside, and they were basically leading the Proud Boys, leading the other organizations like Oath Keepers,
[00:11:03.430 --> 00:11:11.472]  And that doesn't mean that the majority of Oath Keepers are bad or Stuart Rhodes is bad, but I mean, it was riddled, riddled with actual federal officers.
[00:11:11.472 --> 00:11:17.734]  And that's why you'd see a few of them indicted, and later they had to drop the charges, because that was one hand not knowing what the other hand was doing.
[00:11:17.734 --> 00:11:23.216]  But we're in there leading it, just like Jaden X was inside, leading it with his crew of Antifoam.
[00:11:23.216 --> 00:11:31.259]  We have video of them getting out of their black uniforms into their Make America Great Again gear.
[00:11:31.259 --> 00:11:32.459]  So, it's all coming out.
[00:11:33.317 --> 00:11:40.981]  We're going to talk to the investigative reporter coming up next hour, but I just want to telegraph to all of you and be one billion percent clear, one trillion.
[00:11:40.981 --> 00:11:45.823]  I want to be just to infinity clear on this, okay?
[00:11:45.823 --> 00:12:02.692]  They didn't produce hundreds of TV shows, hundreds of movies, hundreds of thousands of news articles the last five, six years about race war and killing the white people and white people are the devil and white people are killing blacks in record numbers.
[00:12:04.102 --> 00:12:11.884]  Not just here, but Black Lives Matter is a worldwide movement that Western countries are bad, that capitalism is bad, that white people are bad.
[00:12:11.884 --> 00:12:15.984]  So the government can then speak for black people.
[00:12:15.984 --> 00:12:18.505]  Corporations can hide behind black people as their spokespersons.
[00:12:18.505 --> 00:12:20.085]  It has nothing to do with black people.
[00:12:20.085 --> 00:12:26.427]  They're just being used as the guilt figurehead to then get everyone to sign on to a globalist agenda.
[00:12:26.427 --> 00:12:32.908]  And then out of that, they're going to trigger events, bombings, shooting attacks of black churches, colleges.
[00:12:34.133 --> 00:12:34.713]  We're good to go.
[00:12:52.962 --> 00:13:18.059]  And really all that is, is as the globalists take the nation over, as the globalists try to take the guns, they will stage events, they will escalate a civil war, and they will call everyone fighting for America and freedom and the Second Amendment and right to life, Nazis, and then stir up racial conflict in the middle of it, to then try to sell that idea in the media, and get everybody else to come out and declare, no, we're with the government, and we're with the confiscation of guns, we're not Nazis.
[00:13:18.059 --> 00:13:20.701]  So that's the whole movement to buffalo everybody into that.
[00:13:20.701 --> 00:13:21.882]  And when the FBI says, oh,
[00:13:22.944 --> 00:13:27.709]  The Q movement is getting ready to start killing federal agents everywhere and killing citizens.
[00:13:27.709 --> 00:13:37.358]  They mean federal agents that are Q, manipulating people who are not part of the federal government or the FBI to carry out attacks.
[00:13:37.358 --> 00:13:39.059]  And that's the FBI's specialty.
[00:13:39.059 --> 00:13:48.008]  Even 10 years ago, the New York Times had the headline that the FBI triggered and created all of the last decade's terror attacks.
[00:13:50.974 --> 00:14:04.603]  And I can go through every major event, where it was a black supremacist, white supremacist, islamicist, you name it, they would go wind them up, they would direct them, they would give them the bomb, they would let them then carry out the attacks so the FBI would get more funding.
[00:14:04.603 --> 00:14:09.746]  So, yeah, the FBI created the Unabomber as well.
[00:14:09.746 --> 00:14:11.047]  There's the headline right there.
[00:14:11.047 --> 00:14:12.388]  And the CIA.
[00:14:12.388 --> 00:14:15.690]  So this is done over and over again, and this time,
[00:14:17.822 --> 00:14:21.628]  The Secret Service, the FBI, at the highest levels were all involved.
[00:14:21.628 --> 00:14:26.536]  And they directly tried to set the President up, they tried to set me up, but it misfired.
[00:14:26.536 --> 00:14:31.123]  There were people that thought they were going in there with some rapid reaction team that's come out, but with the zip ties.
[00:14:32.259 --> 00:14:43.306]  To grab the members of Congress and all that, and then it would have been such a huge, real crisis that they could have brought in permanent martial law, which they already had set up and ready with the barbed wire and the troops they were going to call up.
[00:14:43.306 --> 00:14:48.730]  But it misfired, so that looked like tyranny instead of a response to, you know, a horrible attack.
[00:14:48.730 --> 00:14:56.355]  And it's because a bunch of people fought twice at the end, a lot of veterans and people that thought they were being secretly commanded by Trump, but really it was the FBI through Q.
[00:14:59.398 --> 00:15:08.406]  And so it was going to be so horrible that they thought that they probably would have killed Trump that day, probably would have killed me, and then started their civil war with America.
[00:15:08.406 --> 00:15:12.249]  But by the grace of God, the whole thing basically was a flop.
[00:15:12.249 --> 00:15:13.090]  It fizzled out.
[00:15:13.090 --> 00:15:15.292]  It was like a, not really a dud.
[00:15:16.272 --> 00:15:19.895]  You can have a hot shell, a hot round that was overloaded, and boom!
[00:15:19.895 --> 00:15:22.257]  You fire your rifle and you can tell it was a hot load.
[00:15:22.257 --> 00:15:29.182]  Or you can have one that's a misfire, or kind of a fizzle-out, is the term I hear my grandpa use.
[00:15:29.182 --> 00:15:35.967]  Where the shot goes out, it's like a shotgun, but you shoot a slug out of a shotgun and it doesn't even go through the piece of metal you were shooting.
[00:15:35.967 --> 00:15:40.751]  It was kind of a weak load that didn't fully detonate all the powder.
[00:15:40.751 --> 00:15:41.752]  That's what happened there.
[00:15:42.446 --> 00:15:51.595]  But they're organizing rapidly and getting total martial law set up and everything, and the lockdown was a drill for that, for the big event.
[00:15:51.595 --> 00:15:55.939]  And we better start talking about that and getting ready because they're not going to give up, I guarantee you.
