[00:00:04.810 --> 00:00:06.110]  Big Brother.
[00:00:06.110 --> 00:00:07.891]  Mainstream media.
[00:00:07.891 --> 00:00:09.631]  Government cover-ups.
[00:00:09.631 --> 00:00:11.212]  You want answers?
[00:00:11.212 --> 00:00:12.152]  Well, so does he.
[00:00:12.152 --> 00:00:16.953]  He's Alex Jones on the GCN Radio Network.
[00:00:16.953 --> 00:00:21.014]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.446 --> 00:00:31.408]  I always love surprises and today's radio show will be extremely power-packed.
[00:00:31.408 --> 00:00:35.309]  We got David Icke joining us today from the United States.
[00:00:35.309 --> 00:00:37.949]  He's out in New Mexico.
[00:00:37.949 --> 00:00:43.631]  We got Max Keiser on the death of the dollar that now seems to be imminent.
[00:00:43.631 --> 00:00:46.051]  And then Alan Watt of Cutting Through the Matrix.
[00:00:46.051 --> 00:00:47.252]  All three today.
[00:00:47.252 --> 00:00:51.213]  If that isn't a power-packed, informative lineup, I don't know what is.
[00:00:52.873 --> 00:00:58.136]  So, coming up, David Icke, Max Keiser, and Alan Watt on the show.
[00:00:58.136 --> 00:01:16.929]  But all of that is overshadowed by the dollar plunging to record lows, gold surging, surging right up to $1,048 and change today.
[00:01:16.929 --> 00:01:18.810]  And that's the last time I checked an hour ago.
[00:01:20.162 --> 00:01:24.646]  Before I worked on other news stories here at the office.
[00:01:24.646 --> 00:01:40.519]  Now, we've got articles posted that make the point the dollar tumbling and gold exploding, gold rising like a Saturn rocket into the sky is not cause for celebration.
[00:01:40.519 --> 00:01:42.541]  I will assure you.
[00:01:42.541 --> 00:01:44.903]  I would have loved to have been wrong about all of this.
[00:01:44.903 --> 00:01:46.504]  I would have loved to not
[00:01:49.798 --> 00:01:58.020]  I've read Club of Rome and UN documents and George Soros statements and seen what the globalists have done in third world countries over and over again and first world nations.
[00:01:58.020 --> 00:02:01.980]  I would have loved for them to be liars, but they are not liars.
