[00:00:06.234 --> 00:00:07.535]  Big Brother.
[00:00:07.535 --> 00:00:09.317]  Mainstream media.
[00:00:09.317 --> 00:00:11.058]  Government cover-ups.
[00:00:11.058 --> 00:00:12.659]  You want answers?
[00:00:12.659 --> 00:00:14.201]  Well, so does he.
[00:00:14.201 --> 00:00:18.384]  He's Alex Jones on the GCN Radio Network.
[00:00:18.384 --> 00:00:22.507]  And now, live from Austin, Texas, Alex Jones.
[00:00:28.308 --> 00:00:29.488]  I cannot fail.
[00:00:29.488 --> 00:00:31.629]  I will not fail.
[00:00:31.629 --> 00:00:42.452]  I have got to cover all of this news that I've been chomping at the bit last night, this morning, and today to cover here.
[00:00:42.452 --> 00:00:48.693]  We've got Syrian girl who, by the way, her family was ousted by the Assad regime decades ago.
[00:00:48.693 --> 00:00:51.754]  It's now on record that she is in Australia.
[00:00:51.754 --> 00:00:55.215]  She's been on national television over there in debate so we can tell you where she's coming from.
[00:00:56.756 --> 00:00:59.077]  And she is who she says she is.
[00:00:59.077 --> 00:01:03.420]  And she, a year ago, came out and laid out what was really gonna happen.
[00:01:03.420 --> 00:01:10.223]  21 months into this, our so-called government, Banker Run, is launching al-Qaeda attacks.
[00:01:10.223 --> 00:01:15.306]  And there's US aircraft carriers, British ships, you name it, French.
[00:01:15.306 --> 00:01:19.708]  The Germans have announced that they are massing troops.
[00:01:19.708 --> 00:01:23.510]  German cabinet decides to send troops to Turkey-Syria border.
[00:01:23.510 --> 00:01:24.391]  It's on, folks.
[00:01:25.011 --> 00:01:48.322]  An incredible Western started proxy war using Al Qaeda to destabilize the country and they're getting ready to invade and the US and Russians have been meeting because there are Russian spits and ants on record there fighting US and British and other Arab special forces backed by Al Qaeda in proxy battles.
[00:01:49.400 --> 00:01:50.661]  This is amazing.
[00:01:50.661 --> 00:01:59.848]  You know, 2012 is coming up, the end of the world, 21st, and I've always said it's pure bull, but there's a lot of analysts saying this could spark a nuclear war.
[00:01:59.848 --> 00:02:05.992]  Kind of like South Obsidia, Abkhazia, Georgia situation back in 2008 on 888.
[00:02:05.992 --> 00:02:08.594]  So, I mean, this is crazy.
[00:02:08.594 --> 00:02:11.816]  And it looks like the Russians may back down and pull out.
[00:02:11.816 --> 00:02:13.878]  And if that happens, Assad is going to run.
[00:02:15.616 --> 00:02:21.439]  And they're going to hand the country over to Al-Qaeda, they're going to kill all the Christians, and it will not be on the news.
[00:02:21.439 --> 00:02:27.081]  Or it'll be the back of the paper, like, oh, too bad, they're murdering the Alawite Muslim minority and the Christians.
[00:02:27.081 --> 00:02:33.224]  Oh, the Jews that were there for 3,000 years in Damascus, they're being killed too.
[00:02:33.224 --> 00:02:34.185]  And that's what's going on.
[00:02:34.185 --> 00:02:36.566]  I mean, it is so crazy.
[00:02:36.566 --> 00:02:41.048]  But the general public can't find their state capital, doesn't know the three branches of government.
[00:02:42.648 --> 00:02:45.870]  Most high school seniors don't know who the first president was.
[00:02:45.870 --> 00:02:48.051]  You know, they do those national polls every year.
[00:02:48.051 --> 00:02:55.276]  So when you're dealing with drooling idiots, the government runs Al Qaeda!
[00:02:55.276 --> 00:02:59.638]  To take over a country, slaughter people, it's so immoral.
[00:02:59.638 --> 00:03:04.201]  And again, Syrian girl, her family was run out of there by Assad's daddy.
[00:03:04.201 --> 00:03:05.382]  She hates him!
[00:03:05.382 --> 00:03:08.304]  She's a Sunni!
[00:03:08.304 --> 00:03:09.985]  Assad's are the minority Alawites.
[00:03:14.102 --> 00:03:18.465]  Oh, it's so unbelievable.
[00:03:18.465 --> 00:03:20.706]  But I liken it to being blind.
[00:03:20.706 --> 00:03:28.331]  If you're visually impaired, you can't see something.
[00:03:28.331 --> 00:03:31.933]  And if you can see, you're going, look, I'm telling you that there's a blue sky right there.
[00:03:31.933 --> 00:03:33.054]  Well, I've been blind my whole life.
[00:03:33.054 --> 00:03:34.555]  I don't know what a blue sky looks like.
[00:03:34.555 --> 00:03:35.456]  Describe it to me, Alex.
[00:03:36.320 --> 00:03:40.263]  It's the same thing with the general public, except I'm going, hey, this is going on here, it's all admitted.
[00:03:40.263 --> 00:03:41.304]  Oh, conspiracy theory!
[00:03:41.304 --> 00:03:46.048]  Because thinking and being involved and being informed, that's a conspiracy theory.
[00:03:46.048 --> 00:03:51.593]  In fact, now a lot of people think it's weird to be able to talk proficiently and have a big vocabulary.
[00:03:51.593 --> 00:04:04.584]  They think you're showing off when you use varied semantical combinations to try to describe the true tenor and palate of a development.
[00:04:06.650 --> 00:04:07.831]  They think that's showing off.
[00:04:07.831 --> 00:04:26.972]  They don't understand that the reality is so multifaceted, multivariate, that even the greatest verbal prose cannot describe the incredible five-sense, three-dimensional interface that takes us to
[00:04:30.236 --> 00:04:32.837]  The heights of wisdom.
[00:04:32.837 --> 00:04:35.098]  Now, I said I must cover it all.
[00:04:35.098 --> 00:04:37.198]  That's coming up at the bottom of the hour.
[00:04:37.198 --> 00:04:44.921]  Then we've got Lord Montoon who got thrown out of the new UN conference they're having, openly calling for brainwashing kids, global carbon taxes, it's on.
[00:04:44.921 --> 00:04:50.163]  He literally ferreted out the Copenhagen global government tax three years ago and blew that up.
[00:04:51.434 --> 00:04:54.840]  Uh, it was a massive victory, and he's got devastating info as well.
[00:04:54.840 --> 00:04:58.106]  Second hour coming up, but first, the News Blitz!
[00:04:58.106 --> 00:04:59.629]  Straight ahead, stay with us!
[00:05:03.524 --> 00:05:11.631]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:05:11.631 --> 00:05:15.715]  Alex and his staff have used these pure soap products for years.
[00:05:15.715 --> 00:05:23.021]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:05:23.021 --> 00:05:25.824]  See them on the web at 5starsoap.com.
[00:05:26.024 --> 00:05:30.869]  Or call 800-340-7091 for a free catalog.
[00:05:30.869 --> 00:05:36.814]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:05:36.814 --> 00:05:42.219]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:05:42.219 --> 00:05:44.201]  This is an amazing deal.
[00:05:44.201 --> 00:05:49.446]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:05:49.446 --> 00:05:51.608]  See them on the web at 5starsoap.com.
[00:05:52.168 --> 00:05:53.933]  Or call 800-340-7091 for a free catalog.
[00:06:01.227 --> 00:06:05.351]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[00:06:05.351 --> 00:06:06.552]  Don't be one of them!
[00:06:06.552 --> 00:06:12.257]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[00:06:12.257 --> 00:06:22.065]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[00:06:22.065 --> 00:06:28.751]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases.
[00:06:28.851 --> 00:06:33.192]  Such as strep, staph, pneumonia, colds, flus, and other harmful pathogens.
