[00:00.000 --> 00:25.000]  Welcome to the Alex Jones Show on the Sunday, September 13, 2015.
[00:25.000 --> 00:27.000]  I'm David Knight, your host today.
[00:27.000 --> 00:32.000]  Alex Jones is going to be joining us in the next segment with a breakdown of today's news
[00:32.000 --> 00:34.000]  and there is a lot of it.
[00:34.000 --> 00:37.000]  We've got an article here from, that's just from the Drudge Report.
[00:37.000 --> 00:38.000]  Give them a hat tip.
[00:38.000 --> 00:44.000]  The New York Times talking about Justice Breyer, one of the Supreme Court justices who is promoting a new book.
[00:44.000 --> 00:48.000]  He's going to be on the Colbert late show tomorrow night on CBS,
[00:48.000 --> 00:52.000]  the new show that Stephen Colbert has taken over from David Letterman.
[00:52.000 --> 00:57.000]  He's going to be pushing that book, talking about that book. Listen to the title of the book,
[00:57.000 --> 01:02.000]  The Court and the World, American Law and the New Global Realities.
[01:02.000 --> 01:07.000]  Because, you know, we have to not be so concerned about things that are in America like the Constitution.
[01:07.000 --> 01:12.000]  We really need to make our decisions based on what the rest of the world is doing.
[01:12.000 --> 01:17.000]  That's essentially the thrust of his book and as the New York Times points out in their article,
[01:17.000 --> 01:23.000]  he is someone who more than anyone else has voted with the majority this last year.
[01:23.000 --> 01:30.000]  So at 77, Justice Breyer really is the mainstream of thought in the Supreme Court.
[01:30.000 --> 01:34.000]  And what we're seeing, regardless of what you think about these different issues,
[01:34.000 --> 01:41.000]  what we're seeing over and over again, is a court that of course legislates unashamedly, legislates from the bench.
[01:41.000 --> 01:44.000]  They don't really care what the laws are, they don't care what the Constitution is,
[01:44.000 --> 01:51.000]  they don't see Congress see their job as interpreting the Constitution or the laws that Congress passes in light of the Constitution.
[01:51.000 --> 01:57.000]  No, they're there to reflect what they consider to be the wishes of the people.
[01:57.000 --> 02:00.000]  That's what we saw with the Supreme Court's decisions on marriage.
[02:00.000 --> 02:03.000]  It really wasn't a constitutional determination.
[02:03.000 --> 02:11.000]  They were basically, they threw in some issues out of, they threw in the amendment about some of the amendments
[02:11.000 --> 02:16.000]  after the Civil War that were set up to establish equal protection for slaves,
[02:16.000 --> 02:22.000]  establish the legal rights of former slaves who were now free to give them voting rights and other rights.
[02:22.000 --> 02:25.000]  They threw some of that stuff in that clearly was not what it was talking about.
[02:25.000 --> 02:30.000]  Look, if you want to talk about Supreme Court decisions, just look at the abortion decision
[02:30.000 --> 02:36.000]  where they said that the right to kill your child is a decision of privacy.
[02:36.000 --> 02:40.000]  Clearly, they're cherry picking and playing with the definitions of privacy.
[02:40.000 --> 02:43.000]  They could care less about your privacy when it comes to dragnet surveillance.
[02:43.000 --> 02:49.000]  They could care less about your privacy at the airport when the government sticks their hands on you and makes demands of you.
[02:49.000 --> 02:53.000]  They don't care one fig about your privacy.
[02:53.000 --> 02:58.000]  This is simply the straws that they use to reflect their personal agenda.
[02:58.000 --> 03:02.000]  And now they're saying that they're doing things that reflect what America wants.
[03:02.000 --> 03:09.000]  But now we're moving to the position where they're unashamedly talking about reflecting global values.
[03:09.000 --> 03:16.000]  And he even references how much of a crisis is created when some Supreme Court justices
[03:16.000 --> 03:20.000]  referred to foreign law as a basis for the decision in the past.
[03:20.000 --> 03:24.000]  They even brought up calls for impeachment, as it should.
[03:24.000 --> 03:30.000]  They took an oath to the Constitution, not to the French law, not to British law, not to German law,
[03:30.000 --> 03:34.000]  not to any other law, not to the UN's regulations.
[03:34.000 --> 03:36.000]  They took an oath to the Constitution.
[03:36.000 --> 03:39.000]  But of course, we've been seeing this going on for a very long time.
[03:39.000 --> 03:42.000]  What is different about all this is what we continue to see.
[03:42.000 --> 03:44.000]  The mask is coming off.
[03:44.000 --> 03:47.000]  They've tried to pretend that they're operating under the rules that we've had.
[03:47.000 --> 03:50.000]  They try to pretend that they are operating under the Constitution,
[03:50.000 --> 03:52.000]  which gives them their legitimate authority.
[03:52.000 --> 03:55.000]  If they had legitimate authority, they would be operating under it.
[03:55.000 --> 04:00.000]  When they get out from underneath the Constitution, they delegitimize their authority.
[04:00.000 --> 04:05.000]  But now they're doing it openly, just as we saw the mask come off with the NSA.
[04:05.000 --> 04:12.000]  There was an amazing article from James Clapper saying that the US intelligence community is kind of like Spider-Man.
[04:12.000 --> 04:16.000]  He says Spider-Man is known for his precognitive spidey senses.
[04:16.000 --> 04:20.000]  Well, many of our customers expect us to be clairvoyant when it comes to things.
[04:20.000 --> 04:24.000]  Interesting that James Clapper would talk about being clairvoyant.
[04:24.000 --> 04:33.000]  We talk about precognition because James Clapper has been from the very beginning intimately tied into geospatial intelligence.
[04:33.000 --> 04:38.000]  It looks at your activity that tries to map you out in the human domain analytics.
[04:38.000 --> 04:44.000]  Now, the analogy to Spider-Man is with great power comes great responsibility.
[04:44.000 --> 04:49.000]  And if you throw away the Constitution, you've thrown away your responsibility as well as your authority.
[04:49.000 --> 04:52.000]  Stay with us. Alex Jones is going to break down the news when we come back.
[04:52.000 --> 05:04.000]  We'll be right back after this break.
[05:22.000 --> 05:27.000]  Call toll free 888-253-3139.
[05:52.000 --> 05:58.000]  That's infowarslife.com or call 888-253-3139.
[06:22.000 --> 06:26.000]  Thousands flock to anti-migrant demonstrations in Eastern Europe.
[06:26.000 --> 06:30.000]  Top feminist says put all men in concentration camps.
[06:30.000 --> 06:34.000]  She writes for the Guardian. She's not joking. She says she's not joking.
[06:34.000 --> 06:38.000]  And end heterosexuality. That's been the plan the whole time.
[06:38.000 --> 06:41.000]  Psychopaths are running the world. Former U.S. Marine blows the whistle.
[06:41.000 --> 06:44.000]  On Syrian false flag exposes real agenda.
[06:44.000 --> 06:48.000]  GOP defund Planned Parenthood even if it didn't break the law.
[06:48.000 --> 06:51.000]  Well, it did break the law and we shouldn't be funding it.
[06:51.000 --> 06:56.000]  Continuing private property expropriated by German state for refugees.
[06:56.000 --> 06:59.000]  That's just some of the headlines up on infowars.com.
[06:59.000 --> 07:01.000]  We're breaking down today.
[07:01.000 --> 07:04.000]  But first off, let's look at the quote migrant crisis.
[07:04.000 --> 07:09.000]  Because within that you have a prism through which you can see all the spectrums of lies.
[07:09.000 --> 07:12.000]  The entire cacophony of fraud.
[07:12.000 --> 07:15.000]  First off, they're not migrants.
[07:15.000 --> 07:21.000]  A migrant would be, say, Bedouin in Saudi Arabia who by law are allowed as desert people
[07:21.000 --> 07:26.000]  to just basically cross highways wherever they want, block traffic, do whatever they want.
[07:26.000 --> 07:30.000]  It's kind of like farmers are allowed to drive 10 miles an hour down the side of the road with their tractor.
[07:30.000 --> 07:34.000]  Because it's part of the culture. It's part of commerce.
[07:34.000 --> 07:36.000]  It's part of what was before.
[07:36.000 --> 07:41.000]  It's like Native Americans are allowed on their ancestral lands to basically do their own rituals
[07:41.000 --> 07:46.000]  and to engage in some of those ancient migrations.
[07:46.000 --> 07:48.000]  That is what a migrant is.
[07:48.000 --> 07:56.000]  People out of North Africa, the Middle East, Asia, you name it, coming in on boats, coming in on planes,
[07:56.000 --> 08:03.000]  driving in, walking in, carjacking, truckjacking, and then coming in by the hundreds of thousands per month per country
[08:03.000 --> 08:08.000]  and just demanding everything free is not a migrant.
[08:08.000 --> 08:13.000]  See if I show up at your house and knock on the door and say,
[08:13.000 --> 08:18.000]  hi, I'm a migrant and I'd like you to have me move into your bedroom as they're doing in Sweden,
[08:18.000 --> 08:20.000]  telling them how's the illegals.
[08:20.000 --> 08:23.000]  I would be an invader and you'd laugh at me and say, get off my front porch.
[08:23.000 --> 08:27.000]  But see if you're brought in by the government and put on welfare, given driver's license, voting cards,
[08:27.000 --> 08:29.000]  you're now a protected group.
[08:29.000 --> 08:32.000]  And it's wrong. I can't go to Saudi Arabia.
[08:32.000 --> 08:34.000]  I can't go to Syria.
[08:34.000 --> 08:36.000]  I can't go to Libya and get stuff for free.
[08:36.000 --> 08:39.000]  I can't have a baby for free. It's a fraud.
[08:39.000 --> 08:45.000]  And this is a political, admitted, clowered, piven plan to collapse the West and it's working quite nicely.
[08:45.000 --> 08:47.000]  Okay?
[08:47.000 --> 08:48.000]  It's crazy.
[08:48.000 --> 08:55.000]  And then in Germany and in Hungary and in Romania and in France and in other countries,
[08:55.000 --> 09:02.000]  in England, in the UK, they're banning, quote, anti-migrant demonstrations.
[09:02.000 --> 09:07.000]  And if you pull even recent immigrants that came legally, they don't want this either.
[09:07.000 --> 09:11.000]  They're not crazy. They're running from the destabilization of the Middle East.
[09:11.000 --> 09:15.000]  And a lot of people argue, well, the West destabilized you with all these wars, so we deserve it.
[09:15.000 --> 09:20.000]  I was against this. You were against this. Most of those wars were unpopular.
[09:20.000 --> 09:25.000]  NATO and others launched this attack on Syria and these aren't even the Syrians we attacked that are coming in.
[09:25.000 --> 09:29.000]  These are the Wahhabist on record that are coming in.
[09:29.000 --> 09:34.000]  They're very people who've been involved in the takeover. Now they can't get the central government of Damascus.
[09:34.000 --> 09:38.000]  They can't get the last third of the country that has the biggest population, so they're out there with nothing.
[09:38.000 --> 09:41.000]  So they are refugees from their attempt to take over.
[09:41.000 --> 09:47.000]  They launched an evil revolution with Saudi Arabian forces and Qatari forces and others with the West backing them.
[09:47.000 --> 09:51.000]  This has all been declassified. Defense Intelligence Head, the general, went public.
[09:51.000 --> 09:57.000]  Deputy Head of the CIA went public this week. Everything we told you years ago now, I'll admit it, because we have the sources.
[09:57.000 --> 10:03.000]  And so that failed, so they won't try to go back into Iraq. They're getting kicked out of there, so they're coming here.
[10:03.000 --> 10:09.000]  Which, again, is the class of civilizations. They stabilize the Middle East, put their forces in, and then just have them go around raising havoc,
[10:09.000 --> 10:12.000]  and then call them angel cakes when they come here.
[10:12.000 --> 10:21.000]  Just like four years ago with the attempted overthrow of Egypt, they took out our old ally, put in the Wahhabist, again, the Muslim Brotherhood.
[10:21.000 --> 10:26.000]  They went around enslaving, blowing up churches, murdering people in mass, killing tens of thousands.
