[00:00:02.037 --> 00:00:03.737]  Big Brother.
[00:00:03.737 --> 00:00:06.058]  Mainstream media.
[00:00:06.058 --> 00:00:07.818]  Government cover-ups.
[00:00:07.818 --> 00:00:09.919]  You want to stop tyranny?
[00:00:09.919 --> 00:00:12.059]  Well, so does he.
[00:00:12.059 --> 00:00:20.261]  Live from the Infowars.com studios, it's Alex Jones.
[00:00:20.261 --> 00:00:22.782]  22 days out from the election, my friends.
[00:00:22.782 --> 00:00:25.943]  And of course, the Democrats are going to contest it.
[00:00:25.943 --> 00:00:28.803]  The inauguration is 100 days out.
[00:00:28.803 --> 00:00:30.364]  That's the real number to look at.
[00:00:31.254 --> 00:00:55.387]  Because Pelosi says, out of the 20th Amendment, they are intending to hold up the inauguration so that the President then does not get installed by the voters, but then the Democrat House will then vote on who becomes the President, and or they have other procedures where they can go to the states and have them vote and do it.
[00:00:55.387 --> 00:00:58.429]  It's going to be a fiasco of biblical
[00:00:59.363 --> 00:01:02.064]  Biblical proportions and that's their plan.
[00:01:02.064 --> 00:01:03.304]  That's what they're pushing for.
[00:01:03.304 --> 00:01:06.886]  But let's get into it right now.
[00:01:06.886 --> 00:01:12.348]  I got up here about two and a half hours ago and already been getting prepared for a day and a half of this Sunday show.
[00:01:14.485 --> 00:01:17.066]  And I was going through the Gateway Pundit stack of articles.
[00:01:17.066 --> 00:01:19.466]  They had me print all the Gateway Pundit articles.
[00:01:19.466 --> 00:01:23.507]  And I just reeled back, because I recognized the name.
[00:01:23.507 --> 00:01:29.309]  It's the main global envoy, or the voice of the UN, on the COVID-19 response.
[00:01:29.309 --> 00:01:32.309]  He's in line to be the head of the WHO next.
[00:01:32.309 --> 00:01:36.490]  And he came out and said, we've got to end the lockdowns and end the COVID-19 responses.
[00:01:36.490 --> 00:01:38.631]  It's causing way more death than it's saving.
[00:01:38.631 --> 00:01:39.251]  This is insane.
[00:01:41.269 --> 00:01:47.331]  So, you hear the record skip, you hear the car crash noise right there.
[00:01:47.331 --> 00:01:56.295]  It was the UN back in December of last year said, hey, vaccines are killing people, they're untested, we need to pause vaccines, the public doesn't believe in them, the doctors don't believe in them.
[00:01:56.295 --> 00:01:59.896]  But they said, but we're just giving them by Bill and Melinda Gates Foundation told what to do.
[00:01:59.896 --> 00:02:02.657]  So even the UN, the global government system itself,
[00:02:04.127 --> 00:02:05.427]  It's just a puppet.
[00:02:05.427 --> 00:02:08.348]  And what they say is God.
[00:02:08.348 --> 00:02:14.589]  When they say it, Big Tech says, that's policy, that's the end of it, you're not allowed to go against that even if you're a medical doctor.
[00:02:14.589 --> 00:02:25.732]  They say you don't need vitamin D, then you can't say as a medical doctor you need vitamin D. They say you don't need vitamin C, the FBI will SWAT team you.
[00:02:25.732 --> 00:02:30.693]  But now Fauci say you need to say, oh wait, okay, we'll drop the charges, Fauci's God.
[00:02:30.693 --> 00:02:33.454]  So Fauci's God, Bill Gates is God, the UN's God,
[00:02:34.721 --> 00:02:36.302]  None of us have any rights.
[00:02:36.302 --> 00:02:45.686]  But now even the UN's head envoy for global COVID-19 response comes out, cover next segment, and says, we've got to stop this.
[00:02:45.686 --> 00:02:48.187]  This is causing millions to die already.
[00:02:48.187 --> 00:02:50.208]  Hundreds of millions are going to die.
[00:02:50.208 --> 00:02:51.668]  Well, what do you think the plan is?
[00:02:51.668 --> 00:02:55.570]  But see, I don't want to judge this individual, but he's up at this high level.
[00:02:55.570 --> 00:02:56.650]  I looked at his pedigree.
[00:02:56.650 --> 00:02:57.731]  It's pretty, pretty globalist.
[00:02:58.951 --> 00:03:00.172]  Obviously.
[00:03:00.172 --> 00:03:04.396]  But even some of these people get to a moment of truth and wake up finally.
[00:03:04.396 --> 00:03:08.940]  But regardless, the horse already left the barn.
[00:03:08.940 --> 00:03:10.462]  Cow's already left the barn.
[00:03:10.462 --> 00:03:11.423]  Genie's already out of the bottle.
[00:03:12.932 --> 00:03:14.713]  Train already left the station.
[00:03:14.713 --> 00:03:20.055]  And it's already going to be devastating, de-de-de-de-devastating to our economy.
[00:03:20.055 --> 00:03:22.496]  It's going to put millions of people out of work.
[00:03:22.496 --> 00:03:24.937]  It's going to bankrupt tens of millions in the Western world.
[00:03:24.937 --> 00:03:27.299]  But the third world, it's already a death sentence.
[00:03:27.299 --> 00:03:28.539]  Millions are already dead.
[00:03:28.539 --> 00:03:36.563]  And I want the left and the Democrats and Fauci and Gates to know, we know they're behind it.
[00:03:36.563 --> 00:03:38.664]  So they can be discredited and exposed for
[00:03:39.758 --> 00:03:41.740]  The progenitors of the Nazis.
[00:03:41.740 --> 00:03:43.341]  They're not sons of the Nazis.
[00:03:43.341 --> 00:03:45.102]  They're not neo-Nazis.
[00:03:45.102 --> 00:03:46.263]  They're not Nazis.
[00:03:46.263 --> 00:03:51.887]  They're the eugenics global scientific control freak cult that the Nazis were just a spinoff of.
[00:03:51.887 --> 00:03:55.070]  But the Nazis wanted to make it based around Aryan white people.
[00:03:55.070 --> 00:03:58.132]  The globalists want to kill everybody.
[00:03:58.132 --> 00:04:02.095]  In fact, they don't like people that they see as elitist or high IQ.
[00:04:02.095 --> 00:04:04.837]  So it's even more aggressive than the Nazis.
[00:04:04.837 --> 00:04:05.638]  If that's possible.
[00:04:06.351 --> 00:04:11.477]  So, truly sick, true elitism, we have this massive info.
[00:04:11.477 --> 00:04:15.141]  We're going to break it all down when we come back.
[00:04:15.141 --> 00:04:26.473]  And then the election, and then the ongoing COVID lockdowns, and then Keith Olbermann saying arrest Trump as a terrorist, arrest all his supporters, destroy us, put us in gulags.
[00:04:26.473 --> 00:04:27.695]  I mean, you talk about a crazy
[00:04:29.321 --> 00:04:30.982]  And you've got the New York Times calling for the U.N.
[00:04:30.982 --> 00:04:32.142]  to take over the U.S.
[00:04:32.142 --> 00:04:33.323]  More articles out on that.
[00:04:33.323 --> 00:04:41.467]  And you've got a left-wing Antifa security guard shooting an unarmed man to death in Denver at a demonstration at a Patriot prayer group.
[00:04:41.467 --> 00:04:42.867]  The media trying to cover that up.
[00:04:42.867 --> 00:04:45.889]  And those guys were going to kidnap the Michigan governor.
[00:04:45.889 --> 00:04:49.630]  It's now confirmed they're all Antifa and BLM.
[00:04:49.630 --> 00:04:50.791]  Not just a few of them.
[00:04:50.791 --> 00:04:53.972]  There are a bunch of leftist, libtard terrorists.
[00:04:53.972 --> 00:04:54.533]  We'll be right back.
[00:04:59.949 --> 00:05:06.475]  There are almost no free independent media infrastructures in the United States, much less in the entire world.
[00:05:06.475 --> 00:05:12.521]  InfoWars is standalone with our own radio and TV satellite uplinks at hundreds of stations picking us up.
[00:05:12.521 --> 00:05:22.951]  Almost no one else has that, especially anybody covering real issues of global populism, the right to self-defense, and exposing the anti-human globalist death agenda.
[00:05:23.732 --> 00:05:27.973]  That's why when we go out and shoot videos, they're at Band.Video.
[00:05:27.973 --> 00:05:32.414]  They're not allowed to be on Twitter, on YouTube, on Facebook.
[00:05:32.414 --> 00:05:47.737]  That's why it's so precious, because if censorship expands to everyone, which it is now, with AI monitoring and controlling what you can say and do, it's going to be the OACs like Band.Video and the now redesigned InfoWars.com that become more and more important, which they are.
[00:05:48.177 --> 00:05:56.191]  And the enemy is suing us, attacking us, hacking us, lying about us, sabotaging us, infiltrating us, trying to shut us down right now.
[00:05:56.191 --> 00:05:57.654]  They're coming after everyone.
[00:05:57.654 --> 00:05:58.595]  So spread the word now.
[00:06:18.795 --> 00:06:22.099]  22 days to the election.
[00:06:22.099 --> 00:06:31.313]  But that date is now not important because the Democrats that each state have set on record, they're going to challenge the whole thing.
[00:06:31.313 --> 00:06:32.214]  And so we are 100 days out.
[00:06:34.309 --> 00:06:38.171]  After Election Day will be 79 days out.
[00:06:38.171 --> 00:06:40.112]  The 79 days of hell.
[00:06:40.112 --> 00:06:44.475]  The attempts to break up this country and bring us down and put us under world government.
[00:06:44.475 --> 00:06:46.536]  It's all been announced.
[00:06:46.536 --> 00:06:50.238]  More articles in the Boston Globe, the LA Times, you name it.
[00:06:50.238 --> 00:06:54.840]  Agreeing with the New York Times that the UN should come in and oversee our elections.
[00:06:54.840 --> 00:06:57.402]  That we should be put under world government.
[00:06:57.402 --> 00:07:00.523]  It's simply amazing to be living during this time.
[00:07:00.523 --> 00:07:01.344]  That's all coming up.
[00:07:03.939 --> 00:07:19.031]  Meanwhile, this is not a joke, the Major Mathematic Association of the United States says 2 plus 2 is racist, 2 plus 2 equals 4 is racist, and that mathematics is white and bad and is not real.
[00:07:19.031 --> 00:07:27.398]  So we've now officially, I'm not joking, entered 1984 where Winston's being tortured and he says the ability to say 2 plus 2 equals 4 is freedom.
[00:07:27.398 --> 00:07:30.941]  By the end of it, O'Brien tortures him so bad he believes it's whatever number O'Brien says.
[00:07:31.724 --> 00:07:39.351]  Math Association says math inherently carries human bias, citing critical race theory.
[00:07:39.351 --> 00:07:44.275]  Also, Ghislaine Maxwell, as we find out, attended anti-human trafficking summits.
[00:07:44.275 --> 00:07:46.637]  Well, of course she did.
[00:07:46.637 --> 00:07:54.083]  The head of the Amber Alert system that gives them the database was convicted of child trafficking and changed her name.
[00:07:54.083 --> 00:07:56.786]  I mean, who do you think these people are?
[00:07:56.786 --> 00:07:58.127]  They're in command.
[00:07:59.528 --> 00:08:08.656]  And there's no place you want to be when you're running this stuff better than in the position of tracking children and others that are missing.
[00:08:08.656 --> 00:08:10.918]  That's all coming up.
[00:08:10.918 --> 00:08:17.744]  And the left is so mad that Trump's got a huge bust of child trafficking, child rape, child murder, snuff films.
[00:08:17.744 --> 00:08:22.027]  I've got a stack of news where they're just busting them all over the U.S., all over the world.
[00:08:22.027 --> 00:08:27.032]  And the desperate leftist media just gets more and more scared because their religion is pedophilia.
[00:08:28.339 --> 00:08:33.762]  They took over every major institution, not just the Catholic Church, not just Penn State.
[00:08:33.762 --> 00:08:34.743]  But we're learning everything.
[00:08:34.743 --> 00:08:38.125]  That's all coming up as well.
[00:08:38.125 --> 00:08:43.829]  And we also have a left-wing security guard charged with first-degree murder in Denver, shooting a Trump supporter.
[00:08:44.960 --> 00:08:46.941]  The media tried to spin it.
[00:08:46.941 --> 00:08:56.843]  First said it was a right-winger who killed somebody, then they had to admit that it was an Antifa supporter who worked for local Channel 9 who had bragged about how he was going to get right-wingers.
[00:08:56.843 --> 00:09:00.684]  And he executed a guy shooting him in the head at point-blank range.
[00:09:00.684 --> 00:09:06.225]  It's a very powerful report at Band.Video and Infowars.com by John Baum.
[00:09:06.225 --> 00:09:08.146]  Execution by liberal media in Denver.
[00:09:08.146 --> 00:09:12.307]  So it's not just Antifa or BLM that stalks
[00:09:13.356 --> 00:09:17.078]  Patriot Prayer Group meetings in Portland or in Denver.
[00:09:17.078 --> 00:09:20.281]  It's now Channel 9.
