[00:00:05.006 --> 00:00:06.307]  Big Brother.
[00:00:06.307 --> 00:00:08.088]  Mainstream media.
[00:00:08.088 --> 00:00:09.849]  Government cover-ups.
[00:00:09.849 --> 00:00:11.429]  You want answers?
[00:00:11.429 --> 00:00:12.990]  Well, so does he.
[00:00:12.990 --> 00:00:17.172]  He's Alex Jones on the GCN Radio Network.
[00:00:17.172 --> 00:00:22.035]  And now, live from Austin, Texas, Alex Jones.
[00:00:22.035 --> 00:00:29.098]  We have a very important radio show lined up for you today.
[00:00:29.098 --> 00:00:33.241]  Massive issues of great import.
[00:00:33.241 --> 00:00:33.801]  Coming up...
[00:00:36.704 --> 00:00:44.468]  David Icke is going to be on with us in the third and fourth hour for two full hours today to talk about a host of issues.
[00:00:44.468 --> 00:00:51.171]  Always interesting to get his perspective and his take on the world through his rose-colored darkly.
[00:00:51.171 --> 00:01:02.077]  We all wear one, so we all have different perspectives as our soul stares out through our eyes into the wider universe.
[00:01:02.077 --> 00:01:05.679]  No man is an island to himself, though we feel like it sometimes.
[00:01:07.768 --> 00:01:17.637]  Sam LaBriere is going to be joining us with some huge breaking news on that Bilderberg steering group meeting they had for four days last week that ended on Friday.
[00:01:17.637 --> 00:01:20.700]  He'll be popping in for 30 minutes in the next hour.
[00:01:20.700 --> 00:01:30.789]  A lot of things have been crystallizing for me.
[00:01:30.789 --> 00:01:33.471]  Or my level of knowledge has been hitting jump points.
[00:01:36.758 --> 00:01:41.660]  I tend to always gradually learn more about how the world works and how the globalists operate.
[00:01:41.660 --> 00:01:50.283]  And I'm always having basic realizations about their program, their paradigm, the way they carry out their operations.
[00:01:50.283 --> 00:02:02.127]  But just like with development of technologies or development of the species, or earthquakes with tectonic developments, things tend to happen in big jumps.
[00:02:02.127 --> 00:02:05.348]  And I have jump points all the time, but I had a big one last night.
[00:02:06.607 --> 00:02:07.748]  Almost knocked me over.
[00:02:07.748 --> 00:02:23.701]  And when something's fresh and new to you, you know, there's so many possibilities and so many fractal factors that enter into it, it's almost indescribable.
[00:02:23.701 --> 00:02:29.726]  And I was scrabbling around in the house looking for my little voice recorder so I could do an audio blog and couldn't find it.
[00:02:32.619 --> 00:02:53.767]  And then always in the morning, there's the day's distractions and office business and other things that seem to cloud the pronunciation, the articulation of the deeper truths.
[00:02:53.767 --> 00:02:59.689]  But so much of what I'm going to talk about today, we've already stated in so many ways here, it's just that it really hit me last night.
[00:03:02.560 --> 00:03:06.541]  Like a ton of bricks that the public really is being dumbed down.
[00:03:06.541 --> 00:03:24.027]  The public really is having the English language and other major world languages reduced in the vocabulary size and in the speed of speech and that large portions of the population are basically mentally retarded now.
[00:03:24.027 --> 00:03:27.088]  Both chemically but also culturally.
[00:03:27.088 --> 00:03:30.729]  And that it's a feedback loop and this race to the bottom, this race
[00:03:35.396 --> 00:03:48.946]  Away from Renaissance to a type of bleeding, squat, ogre-like, grunting creatures.
[00:03:48.946 --> 00:04:03.576]  I saw a video clip up on PrisonPlanet.com and InfoWars.com called Corporate Media Cyberbullying Propaganda from a television program called Yo Teach.
[00:04:07.025 --> 00:04:11.006]  And when I watch this, I realize how much I'm out of the loop.
[00:04:11.006 --> 00:04:22.169]  I think I've got a handle on the globalists and what they're doing and how they're operating, but I'm mainly reading newspapers and watching cable news and reading government documents and bills.
[00:04:22.169 --> 00:04:33.332]  And the government documents and bills and white papers and MIT and Stanford Research Institute and IBM Prospectus and Google reports to stockholders.
[00:04:35.327 --> 00:04:35.767]  Are you kidding?
[00:04:51.147 --> 00:04:57.169]  I mean, mainstream TV news is quantum mechanics compared to things like Yo Teach.
[00:04:57.169 --> 00:04:59.229]  I'll explain when we get back and break down all the big news.
[00:04:59.229 --> 00:05:00.190]  Stay with us.
[00:05:00.190 --> 00:05:06.052]  This is Alex Jones, and I want to tell you again about a company that has supported us in the truth movement for years.
[00:05:06.052 --> 00:05:07.352]  Inner Health Botanicals.
[00:05:07.352 --> 00:05:11.613]  This company produces the highest quality superfood around, called Inner Food.
[00:05:11.613 --> 00:05:13.474]  My wife just loves the stuff.
[00:05:13.474 --> 00:05:19.796]  And now, the health ranger Mike Adams has awarded Inner Food his Editor's Choice Award for Best Superfood of 2009.
[00:05:20.916 --> 00:05:23.797]  Inner Food is loaded with 20 great organic ingredients.
[00:05:23.797 --> 00:05:25.537]  No fillers, no sweeteners.
[00:05:25.537 --> 00:05:28.538]  It would be impossible to blend this up for a better price.
[00:05:28.538 --> 00:05:30.258]  And their formula really works.
[00:05:30.258 --> 00:05:33.059]  This is the real thing for the great health you need.
[00:05:33.059 --> 00:05:34.559]  Try the NutriCafe.
[00:05:34.559 --> 00:05:39.321]  Their great organic coffee infused with polysaccharides that boosts the immune system.
[00:05:39.321 --> 00:05:41.741]  A truly healthy coffee that tastes great.
[00:05:41.741 --> 00:05:44.202]  And take it from me folks, it really does taste great.
[00:05:44.202 --> 00:05:46.302]  Don't forget to try their other great products.
[00:05:46.302 --> 00:05:47.423]  Go to www.
[00:05:57.007 --> 00:06:07.091]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:06:07.091 --> 00:06:14.094]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well funded.
[00:06:14.671 --> 00:06:21.253]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:06:21.253 --> 00:06:23.233]  Well, Obama's already fudging.
[00:06:23.233 --> 00:06:25.734]  He's fudged since day one in this election.
[00:06:25.734 --> 00:06:37.297]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[00:06:37.297 --> 00:06:38.978]  It's not about left or right.
[00:06:38.978 --> 00:06:40.318]  It's about a one-world government.
[00:06:40.828 --> 00:06:47.736]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:06:47.736 --> 00:06:56.006]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:06:56.006 --> 00:06:57.588]  The Obama Deception.
[00:06:57.588 --> 00:06:58.790]  The people strike back.
[00:07:00.503 --> 00:07:05.025]  There's a guy named MZ in Santa Cruz, California who owns one of our affiliate radio stations.
[00:07:05.025 --> 00:07:07.587]  He got laid off from a job he loved many years ago.
[00:07:07.587 --> 00:07:17.272]  He was devastated, but it taught him a lesson very early in life that even when you do a great job for someone and your boss tells you how much he appreciates you every day, there is no job security.
[00:07:17.272 --> 00:07:23.476]  You are always in danger of losing your job unless you take charge of your livelihood and own your own business.
[00:07:23.476 --> 00:07:26.177]  Since you are the boss, nobody can fire you.
[00:07:26.177 --> 00:07:28.538]  So MZ has been his own boss for over 37 years.
[00:07:29.679 --> 00:07:36.283]  And he is passionate about turning other people on to the joys and benefits of working for themselves and not for others.
[00:07:36.283 --> 00:07:46.850]  MZ wants to tell you about a low cost home business opportunity involving the marketing of healthful dark chocolate that can help people lose weight and set you up with an impressive compounding monthly income.
[00:07:46.850 --> 00:07:50.873]  Visit chocolate.ownmyself.com and check out the opportunity.
[00:07:50.873 --> 00:07:53.615]  That's chocolate.ownmyself.com.
[00:07:53.795 --> 00:07:57.758]  We are going to break down what's happening in Iran today, what's going on in Pakistan, North Korea,
[00:08:24.255 --> 00:08:36.139]  It's as if someone flipped a light switch and global crises are blowing up across the planet.
[00:08:36.139 --> 00:08:41.001]  North Korea is threatening to nuke South Korea or Japan if anyone stops their ships.
[00:08:41.001 --> 00:08:49.724]  This is as great an escalation as the Cuban Missile Crisis.
[00:08:49.724 --> 00:08:53.505]  Hillary Clinton says they're going to start boarding the North Korean ships.
[00:08:55.387 --> 00:09:09.620]  The White House says China is behind it and supports it, but when you actually read what the Chinese ambassador to the UN has said, he said, do not attack and do not engage in provocation with the North Koreans.
[00:09:09.620 --> 00:09:15.145]  And they've also told the North Koreans to not engage in provocations.
[00:09:15.145 --> 00:09:17.707]  So more lies by the media.
[00:09:17.707 --> 00:09:20.730]  China does not support what's going on.
[00:09:23.240 --> 00:09:32.883]  And the average dumbed-down person out there who's tuning in for the first time, a mainline liberal or a mainline fake conservative, will think, oh, what, are you for North Korea?
[00:09:32.883 --> 00:09:34.763]  No, I'm not for North Korea.
[00:09:34.763 --> 00:09:48.047]  I'm not for Donald Rumsfeld in the mid-1990s as the chairman of ABB, the Swiss nuke company, transferring the nuclear reactors to North Korea so they could build their atomic weapons.
[00:09:52.935 --> 00:10:01.318]  No, I don't like the fact that the U.S., British, and Israeli governments armed through AQ Khan Laboratories Pakistan.
[00:10:01.318 --> 00:10:05.059]  And then you should ask the question, why are they passing nukes out?
[00:10:05.059 --> 00:10:11.542]  Why are they handing out nuclear weapons like party favors at a six-year-old's birthday party?
[00:10:11.542 --> 00:10:19.685]  To every little third world backwash nation.
[00:10:19.685 --> 00:10:19.905]  Why?
[00:10:21.288 --> 00:10:50.207]  And then you'll understand what surrogate states are, and how they plan to destabilize India, and China, with Pakistan, Afghanistan, North Korea's situation, and Japan, and how Russia's being destabilized and circled by Poland, Ukraine, Czech Republic, Georgia, and other client states of NATO.
[00:10:50.207 --> 00:10:50.868]  It's a fact.
[00:10:51.983 --> 00:11:03.031]  Right as Kim Jong-il's about to transfer power to his son, dying of cancer, dying of multiple strokes, now admitting he's on death's doorstep, probably dead in the next year.
[00:11:03.031 --> 00:11:15.300]  Unless he can hang on by his fingernails with, like Fidel Castro, it's amazing what you can do with government medical care at the highest levels.
[00:11:15.300 --> 00:11:18.162]  With top physicians attending to you.
[00:11:22.122 --> 00:11:38.633]  Right when his twenty-something-year-old punk son is about to get power, right when the state is its most dangerous and volatile, they say they're going to start searching their ships for WMDs or any weapons.
[00:11:38.633 --> 00:11:49.060]  Artillery, machine guns, they say you can't sell that to anybody when it's the only export they've got to buy the fuel oil and grain so their inner party can still
[00:11:50.387 --> 00:11:59.273]  Pig out on Colby Beef, and so their population, millions of which have died in the last decade of starvation, can have some chance of living.
[00:11:59.273 --> 00:12:05.778]  I don't want to hear about how we've got to have World War III with North Korea, because they might be shipping out artillery.
[00:12:05.778 --> 00:12:06.699]  Give.
[00:12:06.699 --> 00:12:07.559]  Me.
[00:12:07.559 --> 00:12:08.460]  A break.
[00:12:08.460 --> 00:12:12.523]  When the New World Order gave them the frickin' nukes.
[00:12:12.523 --> 00:12:19.328]  Now stick that in your fake conservative... You think it's manly to be a warmonger, when you can't even find the stupid country on a map.
[00:12:21.684 --> 00:12:28.786]  You think driving around and flexing your muscles and wearing shirts with big skulls on it and black bandanas is tough?
[00:12:28.786 --> 00:12:37.488]  But you won't learn about the Bill of Rights and Constitution now our nation's been hijacked by foreign bankers who are trying to start World War III.
[00:12:37.488 --> 00:12:41.829]  World War III is a political diversion while they steal everything we've got.
[00:12:41.829 --> 00:12:46.030]  Everything that is nailed down and isn't nailed down.
[00:12:46.030 --> 00:12:51.171]  And I'm not knocking somebody with big muscles wearing black t-shirts with skulls and bandanas on their heads.
