[00:00:16.509 --> 00:00:17.630]  InfoWars.
[00:00:17.630 --> 00:00:18.811]  Tomorrow's news.
[00:00:18.811 --> 00:00:19.151]  Today.
[00:00:27.884 --> 00:00:34.807]  And it's time for humanity to stand up in the Info War and say, I don't know what's going to happen at the end of this, but you want to fight?
[00:00:34.807 --> 00:00:37.448]  You better believe you've got one!
[00:00:37.448 --> 00:00:43.951]  From the front lines of the Information War, it's Alex Jones.
[00:01:08.601 --> 00:01:15.564]  For many years, doctors have received bonuses for adherence to the latest drug therapy protocol.
[00:01:15.564 --> 00:01:20.846]  Drugs that are known to be dangerous, such as statins and antidepressants.
[00:01:20.846 --> 00:01:26.129]  And now we know that insurance companies are paying doctors to fully vaccinate your children.
[00:01:26.849 --> 00:01:43.749]  This incentive program for vaccinating babies can be found in the Blue Cross Blue Shield Doctor Incentives Booklet and specifies that every patient under the age of two that receives the currently prescribed 24 inoculations is worth a $400 payout to that doctor.
[00:01:45.951 --> 00:01:54.661]  For further motivation, they get paid by the hundred and they have to vaccinate a certain percentage of their total patients or they don't get anything.
[00:01:54.661 --> 00:02:01.728]  Blue Cross Blue Shield say that a doctor needs to vaccinate 63% of their patients in order to qualify.
[00:02:02.469 --> 00:02:14.152]  The average American pediatrician has about 1,500 patients and would have to have at least 945 of them fully vaccinated in order to get paid anything.
[00:02:14.152 --> 00:02:20.294]  At $40,000 for every 100, this works out to $360,000.
[00:02:20.294 --> 00:02:28.416]  This is why most pediatricians won't provide care for families who don't completely submit to the latest childhood vaccine protocol.
[00:02:29.036 --> 00:02:35.722]  We are talking over a quarter million dollars, which is more than the average pediatrician's yearly salary.
[00:02:35.722 --> 00:02:46.012]  Research shows that an unvaccinated child's risk of death increases by over 5,000 percent when they receive the current vaccine schedule.
[00:02:46.012 --> 00:02:54.099]  And doctors are now beginning to use virtual reality to help them administer these poisons to children who instinctively know better.
[00:02:57.370 --> 00:03:00.152]  Can you take the needle out?
[00:03:00.152 --> 00:03:02.273]  Take the needle out?
[00:03:02.273 --> 00:03:04.414]  Do you have a needle?
[00:03:04.414 --> 00:03:06.255]  Yes, but it's a small one.
[00:03:06.255 --> 00:03:11.817]  Mom is here to help you.
[00:03:11.817 --> 00:03:15.519]  I don't want to!
[00:03:15.519 --> 00:03:16.900]  I don't want to!
[00:03:16.900 --> 00:03:18.380]  I don't want to!
[00:03:18.380 --> 00:03:24.283]  I don't want to!
[00:03:24.283 --> 00:03:25.824]  I'm scared!
[00:03:28.383 --> 00:03:29.825]  How are you, Luigi?
[00:03:29.825 --> 00:03:31.207]  Do you like superheroes?
[00:03:46.437 --> 00:03:46.637]  Hi!
[00:03:46.637 --> 00:03:48.018]  You're back!
[00:03:48.018 --> 00:03:48.779]  You're back!
[00:03:48.779 --> 00:03:51.500]  Wow, I can't believe it!
[00:03:51.500 --> 00:03:54.102]  First, the ice pollen.
[00:03:54.102 --> 00:03:54.823]  It's very quick.
[00:03:54.823 --> 00:03:55.043]  Come here.
[00:03:55.043 --> 00:03:57.544]  Wait a minute.
[00:03:57.544 --> 00:03:59.025]  Uh-huh.
[00:03:59.025 --> 00:04:00.346]  Done.
[00:04:00.346 --> 00:04:01.227]  Now, the fire fruit.
