[00:00:02.105 --> 00:00:03.787]  Big Brother.
[00:00:03.787 --> 00:00:06.110]  Mainstream media.
[00:00:06.110 --> 00:00:07.912]  Government cover-ups.
[00:00:07.912 --> 00:00:09.995]  You want to stop tyranny?
[00:00:09.995 --> 00:00:12.137]  Well, so does he.
[00:00:12.137 --> 00:00:16.723]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:30.825 --> 00:00:38.491]  It is November 11th, 2019 on this Monday, live worldwide broadcast.
[00:00:38.491 --> 00:00:41.533]  I am your host, Alex Jones.
[00:00:41.533 --> 00:00:53.602]  And a lot of you that watch us on television, we simulcast radio and TV, probably been asking why lately I've been out front when we start the show many times, instead of behind the desk.
[00:00:56.132 --> 00:01:05.859]  Over the years, many times I've gotten up to go to the map wall or go to a video feed and point some things out like a weatherman would do, but this would be a political weatherman.
[00:01:05.859 --> 00:01:23.351]  But with only 357 days left to this historic election, I'm doing it because I want to note visually to everyone that we're not in Kansas anymore, that the world is really on the brink
[00:01:24.241 --> 00:01:33.203]  Of total breakdown and disaster if good people don't exert our full political, cultural, economic, and spiritual will.
[00:01:33.203 --> 00:01:38.544]  Because if we fail at that, we're going to have to exert our physical will because we'll have no other choice.
[00:01:38.544 --> 00:01:44.505]  Because what's coming at us is so damn evil, there will be worldwide massive civil war and violence.
[00:01:44.505 --> 00:01:48.166]  Because if we fail, there will have to be.
[00:01:48.166 --> 00:01:51.347]  And I'm not saying that to sound tough.
[00:01:51.347 --> 00:01:51.987]  It's just a fact.
[00:01:53.652 --> 00:01:57.174]  Now you see when we do exert our will against tyrants, good things happen.
[00:01:57.174 --> 00:02:01.237]  When we don't, all hell breaks loose.
[00:02:01.237 --> 00:02:06.740]  So let me walk towards the camera a little bit here.
[00:02:06.740 --> 00:02:12.023]  Something I've never done to really get people's attention.
[00:02:12.023 --> 00:02:20.488]  Because I'm gonna lay out information here on the show today that is of the complete paramount importance
[00:02:23.976 --> 00:02:30.000]  Nikki Haley, the former governor, who became the head U.N.
[00:02:30.000 --> 00:02:35.864]  ambassador from the U.S., had her issues, and I've had problems with her.
[00:02:35.864 --> 00:02:46.071]  But she at least understands that it's treason when you undermine the president and try to set him up, and when he signs an executive order, you take it and throw it in a trash can.
[00:02:46.071 --> 00:02:51.074]  Or when he says, bring me Infowars.com articles daily, and you refuse to do it,
[00:02:53.226 --> 00:03:08.152]  That is treason against the voters, against the system, because every tyrant group that undermines the president or overthrows the system always says they're doing it for the best of the society.
[00:03:08.152 --> 00:03:20.877]  But now we understand that, and we already knew this was going on, I don't just believe Nikki Haley, we knew this was going on with Rex Tillerson, the Secretary of State, former ExxonMobil CEO, and
[00:03:22.227 --> 00:03:29.491]  Former head of Homeland Security and General John Kelly.
[00:03:29.491 --> 00:03:41.759]  And they were not just trying to undermine the president, they were blocking his agenda and then leaking information to cover their ass with the establishment because they came from the establishment.
[00:03:41.759 --> 00:03:49.664]  And because they're not their own men, they're followers who might have physical courage in the case of Kelly, but he doesn't have moral courage.
[00:03:50.575 --> 00:03:55.397]  We're going to roll through this and lay this out and prove it today.
[00:03:55.397 --> 00:03:57.459]  But here's the key.
[00:03:57.459 --> 00:04:11.226]  Understanding how the deep state has already tried to take Trump out the previous two times, we can defeat this third attempt and then stop future attempts.
[00:04:11.226 --> 00:04:13.707]  Because this isn't even about Trump.
[00:04:13.707 --> 00:04:19.510]  This is about due process, about our country, and about we the people, and about us getting control of our government back.
[00:04:20.626 --> 00:04:23.027]  What they're doing is illegal.
[00:04:23.027 --> 00:04:28.831]  And the fact that we forced the deep state out in the open to admit they're doing all this is a seismic event.
[00:04:28.831 --> 00:04:31.352]  So the blueprints of victory are here.
[00:04:31.352 --> 00:04:33.353]  The blueprints of our enslavement are here as well.
[00:04:33.353 --> 00:04:39.137]  We have to go over this judiciously, and we will when we come back after this 60-second break.
[00:04:39.137 --> 00:04:42.739]  Please, however you're watching or listening, tell folks to tune in now.
[00:04:43.399 --> 00:04:44.400]  You're listening on local radio.
[00:04:44.400 --> 00:04:46.042]  Tell folks it's in the local station.
[00:04:46.042 --> 00:04:53.892]  If you're listening at Band.Video or watching at Band.Video or InfoWars.com or it's last show, be the Paul Revere's this country and the world needs.
[00:04:53.892 --> 00:04:55.394]  Please, everything hangs on you.
[00:05:00.565 --> 00:05:04.229]  Folks ask me, Alex, why do you have two different types of iodine?
[00:05:04.229 --> 00:05:12.216]  Well, that's because different types of physiologies, different types of metabolic systems in people will like different formulas.
[00:05:12.216 --> 00:05:14.798]  It's just that simple.
[00:05:14.798 --> 00:05:21.204]  X3 is the deep earth crystal iodine and two other types because some people need all three types to absorb.
[00:05:21.204 --> 00:05:21.745]  Others like
[00:05:22.305 --> 00:05:24.406]  The Pure Atomic Iodine.
[00:05:24.406 --> 00:05:25.126]  Get both.
[00:05:25.126 --> 00:05:26.566]  They're both great for you.
[00:05:26.566 --> 00:05:30.988]  Whichever one you like, use that and give the other to family or friends.
[00:05:30.988 --> 00:05:33.209]  Bottom line, iodine is essential.
[00:05:33.209 --> 00:05:34.549]  That's why I harp on it.
[00:05:34.549 --> 00:05:38.730]  The globalists want you to be deficient in it for a lot of reasons.
[00:05:38.730 --> 00:05:41.971]  Lower IQ, makes you sluggish, you don't live as long.
[00:05:41.971 --> 00:05:42.732]  It's simple.
[00:05:42.732 --> 00:05:46.953]  Get your high quality iodine at InfoWarsTore.com and help fund the InfoWar.
[00:05:47.313 --> 00:05:49.435]  InfowarStore.com.
[00:05:49.435 --> 00:05:52.117]  We've got a huge sale running right now, but it's about to end.
[00:05:52.117 --> 00:05:53.938]  It's the Iodine Challenge.
[00:05:53.938 --> 00:05:56.741]  Both types of iodine with selenium for 60% off together.
[00:06:10.345 --> 00:06:15.169]  Big Brother, mainstream media, government cover-ups.
[00:06:15.169 --> 00:06:16.870]  You want to stop tyranny?
[00:06:16.870 --> 00:06:18.532]  Well, so does he.
[00:06:18.532 --> 00:06:24.416]  Live from the Infowars.com studios, it's Alex Jones.
[00:06:24.416 --> 00:06:29.120]  It was late in 2017, and newspapers across the country reported
[00:06:39.488 --> 00:06:47.474]  That InfoWars was banned from the President reading it in the White House.
[00:06:47.474 --> 00:06:51.617]  And John Kelly later confirmed that indeed that was the case.
[00:06:51.617 --> 00:06:54.680]  Now, we now know in hindsight why that was.
[00:06:54.680 --> 00:07:01.105]  In fact, we knew back at the time via Roger Stone and Mike Cernovich and their sources that were separate but very, very accurate.
[00:07:02.850 --> 00:07:12.996]  Soros, via General McMaster, had gotten Fiona Hill in, who then loaded the National Security Council and the State Department with Soros operatives.
[00:07:12.996 --> 00:07:17.900]  Trump's removed about half of them so far, that we know of.
[00:07:17.900 --> 00:07:27.826]  We specifically, as loyal Americans, who want to stop globalists that have hijacked our nation, specifically exposed
[00:07:30.114 --> 00:07:35.015]  The individuals by name and exactly how they were doing it and how they were sabotaging the president.
[00:07:35.015 --> 00:07:43.598]  We even had sources who would be out at dinner, high-powered donors, billionaires, with McMaster and he would be drunk saying Trump's an idiot, Trump's a fool.
[00:07:43.598 --> 00:07:45.478]  We here in the establishment know how to run things.
[00:07:45.478 --> 00:07:47.139]  He'll be out in just a few months.
[00:07:47.139 --> 00:07:57.802]  They called the president up and couldn't even get him on the phone so they called Roger Stone and they had Roger's phones tapped
[00:07:58.823 --> 00:08:06.266]  He got a bunch of death threats the next day, and so did I. We got told, if you don't keep your mouth shut, you're dead.
[00:08:06.266 --> 00:08:12.269]  And I had people I know call up that have worked high-level CIA, you name it, and threatened me, basically.
[00:08:12.269 --> 00:08:16.831]  I told them, piss up a rope, and you better make sure I don't see you coming.
[00:08:16.831 --> 00:08:19.912]  Because I'm an American, and I'll piss on you.
[00:08:19.912 --> 00:08:21.453]  How's that sound?
[00:08:21.453 --> 00:08:25.615]  So, this is what this all comes down to, is a political clash
[00:08:27.438 --> 00:08:34.042]  That has hijacked the country.
[00:08:34.042 --> 00:08:43.349]  And they think they own it and all they do is glad hand around talking about how smart they are and how great they are and how good they are and how all the rest of us are scum.
[00:08:45.094 --> 00:08:47.775]  And that's where the Hollywood hatred of America comes from.
[00:08:47.775 --> 00:08:49.916]  It's where the Americans are dumb.
[00:08:49.916 --> 00:08:50.976]  America was never great.
[00:08:50.976 --> 00:08:52.417]  It'll never be that great.
[00:08:52.417 --> 00:08:59.159]  You wonder why the mainline professors and mainline universities and mainline Republicans even have that attitude.
[00:08:59.159 --> 00:09:08.363]  Because when you are conquering a nation and selling it off and butchering it and dumbing it down and psychologically demoralizing it and poisoning it, that's all in the WikiLeaks.
[00:09:08.363 --> 00:09:10.423]  You can turn the damn TV on and see it though.
[00:09:10.423 --> 00:09:13.985]  You don't need to know it's in a secret document because you can see it.
[00:09:14.892 --> 00:09:16.153]  Breaking up the family, everything.
[00:09:16.153 --> 00:09:17.334]  We're being poisoned.
