[00:00:04.973 --> 00:00:06.274]  Big Brother.
[00:00:06.274 --> 00:00:08.036]  Mainstream media.
[00:00:08.036 --> 00:00:09.797]  Government cover-ups.
[00:00:09.797 --> 00:00:11.399]  You want answers?
[00:00:11.399 --> 00:00:12.920]  Well, so does he.
[00:00:12.920 --> 00:00:17.123]  He's Alex Jones on the GCN Radio Network.
[00:00:17.123 --> 00:00:21.247]  And now, live from Austin, Texas, Alex Jones.
[00:00:33.163 --> 00:00:38.387]  It is Thursday, the 8th day of September, 2011.
[00:00:38.387 --> 00:00:41.990]  We have two mini-guests joining us.
[00:00:41.990 --> 00:00:55.840]  One of them is a caller who, at the end of the show, we couldn't finish with, but I talked to off-air, who went through the new behavior interrogation by the TSA after they grope you, after they body scan you, both.
[00:00:56.581 --> 00:00:59.284]  Then they come over and ask, are you angry?
[00:00:59.284 --> 00:01:04.308]  Just a way to harass you and laugh at you and get in your face and interrogate you.
[00:01:04.308 --> 00:01:12.616]  And if they don't like the way you don't properly grovel to them, they are a Svengali.
[00:01:12.616 --> 00:01:14.118]  They are a magician.
[00:01:14.118 --> 00:01:15.719]  They are a mind reader.
[00:01:15.719 --> 00:01:16.780]  You're a terrorist.
[00:01:16.780 --> 00:01:19.322]  You go in the database and you don't fly.
[00:01:19.322 --> 00:01:21.284]  All because they went and took a 10-hour course.
[00:01:22.347 --> 00:01:29.673]  So now the pot-bellied little groping enforcers are now mind readers.
[00:01:29.673 --> 00:01:50.809]  She was telling the story, and I did some searching last night and found a lot of articles concerning it, where after you've been groped, after you've been, even if you don't talk back to your gods, your conquerors, your dog training kings, your submission training kings, after all of it, after the microwaving, everything, then they'll come over and say, are you angry?
[00:01:51.820 --> 00:01:53.741]  You don't like what happened.
[00:01:53.741 --> 00:02:01.383]  And then they put their hands behind their backs and say little arrogant things and put their chins in the sky and walk away.
[00:02:01.383 --> 00:02:02.723]  That's how she described it.
[00:02:02.723 --> 00:02:05.624]  Just pure pleasure.
[00:02:05.624 --> 00:02:08.204]  And they're gonna be on the streets.
[00:02:08.204 --> 00:02:10.585]  I actually experienced this six years ago in England.
[00:02:11.610 --> 00:02:16.794]  You videotape anywhere, you interview people, police run over like it's very strange to say, I need to know your name right now.
[00:02:16.794 --> 00:02:18.395]  Give me your passport.
[00:02:18.395 --> 00:02:19.455]  They also do it to citizens.
[00:02:19.455 --> 00:02:21.177]  It's happened to Steve Watson.
[00:02:21.177 --> 00:02:25.199]  Okay, I'm putting you in a database, an incident report for your safety.
[00:02:25.199 --> 00:02:27.641]  Do you not like me asking you questions?
[00:02:27.641 --> 00:02:30.263]  I can call more officers immediately and take you in for questioning.
[00:02:30.263 --> 00:02:31.884]  Hmm?
[00:02:31.884 --> 00:02:34.045]  Oh no sir, thank you.
[00:02:34.045 --> 00:02:34.786]  That's better.
[00:02:34.786 --> 00:02:35.846]  Now get moving now!
[00:02:39.128 --> 00:02:40.751]  This is the new system.
[00:02:40.751 --> 00:02:46.220]  So you pull up to a checkpoint and they've got an RV, they're taking blood all over the country under federal grants, they come over.
[00:02:47.754 --> 00:02:50.115]  Alright, we're going to search the car.
[00:02:50.115 --> 00:02:50.876]  Get out of the car.
[00:02:50.876 --> 00:02:51.456]  Come over here.
[00:02:51.456 --> 00:02:53.317]  What's going on, officer?
[00:02:53.317 --> 00:02:55.458]  Just keep your mouth shut, buddy.
[00:02:55.458 --> 00:02:56.379]  Get over there.
[00:02:56.379 --> 00:03:00.180]  They prod you over to the RV and they've got the cop there with the needle.
[00:03:00.180 --> 00:03:01.061]  They take the blood.
[00:03:01.061 --> 00:03:03.642]  I mean, this is hardcore.
[00:03:03.642 --> 00:03:05.023]  They want in your body.
[00:03:05.023 --> 00:03:06.864]  They want on your person.
[00:03:06.864 --> 00:03:08.805]  That's what all this TSA stuff is about.
[00:03:08.805 --> 00:03:10.326]  Breaking the ice.
[00:03:10.326 --> 00:03:11.566]  Can we grab the genitals?
[00:03:11.566 --> 00:03:13.687]  Can we go in the pants?
[00:03:13.687 --> 00:03:15.268]  Oh, you cried and spoke out.
[00:03:15.268 --> 00:03:16.489]  We're going to sue you now.
[00:03:18.531 --> 00:03:22.634]  Because we're getting ready for the bankers to take everything.
[00:03:22.634 --> 00:03:26.737]  Oh, the austerity, the carbon taxes, the taxes to breathe.
[00:03:26.737 --> 00:03:28.378]  Hay is a pollutant.
[00:03:28.378 --> 00:03:30.259]  Can't have that on the farm.
[00:03:30.259 --> 00:03:32.721]  That's now confirmed in the news.
[00:03:32.721 --> 00:03:36.263]  Oh my gosh, everything is evil now.
[00:03:36.263 --> 00:03:38.565]  But big agribusiness is all giving waivers.
[00:03:38.565 --> 00:03:40.546]  Can't have those lemonade stands.
[00:03:40.546 --> 00:03:42.027]  Can't videotape us.
[00:03:42.027 --> 00:03:46.630]  Can't videotape your godlike government and public or life in prison.
[00:03:46.630 --> 00:03:48.231]  Oh yeah, it's time
[00:03:48.251 --> 00:03:49.292]  Time to get robbed.
[00:03:49.292 --> 00:03:54.258]  Oh, the tyrants are here.
[00:03:54.258 --> 00:03:55.640]  The tyrants have landed.
[00:03:55.640 --> 00:04:03.229]  I guess when they landed on the moon they said Tranquility Base, the eagle has landed.
[00:04:03.229 --> 00:04:07.434]  Instead of that it's Tyranny Base.
[00:04:08.717 --> 00:04:10.218]  The control freaks have landed!
[00:04:10.218 --> 00:04:15.500]  And the red carpets roll out and America learns to bow!
