[00:00:04.972 --> 00:00:06.273]  Big Brother.
[00:00:06.273 --> 00:00:08.054]  Mainstream media.
[00:00:08.054 --> 00:00:09.835]  Government cover-ups.
[00:00:09.835 --> 00:00:11.397]  You want answers?
[00:00:11.397 --> 00:00:12.958]  Well, so does he.
[00:00:12.958 --> 00:00:17.140]  He's Alex Jones on the GCN Radio Network.
[00:00:17.140 --> 00:00:21.243]  And now, live from Austin, Texas, Alex Jones.
[00:00:43.843 --> 00:00:46.806]  All right, ladies and gentlemen, we are live.
[00:00:46.806 --> 00:00:50.590]  It is Monday, the 22nd day of September 2011.
[00:00:50.590 --> 00:00:55.214]  We're going to be live here for the next three hours.
[00:00:55.214 --> 00:01:00.659]  Ted Lumpkin, the director of the great animated documentary about the history of the banking cartel.
[00:01:01.440 --> 00:01:03.961]  We'll be joining us, maker of American Dream.
[00:01:03.961 --> 00:01:06.162]  We'll be in studio in the second hour.
[00:01:06.162 --> 00:01:13.045]  We'll have open phones in the second and third hour today, probably even in the first hour today.
[00:01:13.045 --> 00:01:17.126]  I've got an article that just went up at InfoWars.com.
[00:01:17.126 --> 00:01:23.289]  Ron Paul is half a step from first place.
[00:01:23.289 --> 00:01:28.971]  And it breaks down a very simple but central fact that's hidden in plain view.
[00:01:30.069 --> 00:01:35.091]  Rick Perry has begun a rapid descent in all the poll numbers.
[00:01:35.091 --> 00:01:43.133]  Every conservative talk show I tuned into this morning, spot-checking, was talking about the fall of Rick Perry.
[00:01:43.133 --> 00:01:49.055]  Now, I said that yesterday, and some people thought, well, that's a little bit premature.
[00:01:49.055 --> 00:01:58.898]  Well, if we seize the moment and actually use this opening to further expose his agenda, it's over for Rick Perry.
[00:02:00.151 --> 00:02:02.552]  And it's the same thing for Mitt Romney.
[00:02:02.552 --> 00:02:03.532]  Here's Raw story.
[00:02:03.532 --> 00:02:04.393]  They've got a report.
[00:02:04.393 --> 00:02:05.753]  Fox News panel.
[00:02:05.753 --> 00:02:10.275]  Perry campaign near total collapse.
[00:02:10.275 --> 00:02:15.297]  And that's Brit Hume on Fox News Sunday.
[00:02:15.297 --> 00:02:17.798]  Also, we've got the Miami Herald.
[00:02:17.798 --> 00:02:19.859]  Similar headline.
[00:02:19.859 --> 00:02:20.579]  What headline?
[00:02:20.579 --> 00:02:22.200]  Rick Perry in deep trouble.
[00:02:24.107 --> 00:02:26.428]  Rick Perry is for completely open borders.
[00:02:26.428 --> 00:02:29.329]  Rick Perry is for in-state tuition for illegals when U.S.
[00:02:29.329 --> 00:02:31.209]  citizens don't get it in Texas.
[00:02:31.209 --> 00:02:32.970]  Rick Perry is for forced inoculations.
[00:02:32.970 --> 00:02:36.931]  Rick Perry is for handing our roads over to foreign companies.
[00:02:36.931 --> 00:02:38.632]  Rick Perry supported Hillarycare.
[00:02:38.632 --> 00:02:40.852]  That's even worse than Obamacare.
[00:02:40.852 --> 00:02:42.993]  Rick Perry worked for Al Gore.
[00:02:42.993 --> 00:02:47.354]  This stuff is absolute political cyanide.
[00:02:50.225 --> 00:02:52.166]  In the short term, this is helping Mitt Romney.
[00:02:52.166 --> 00:02:55.548]  Ladies and gentlemen, Mitt Romney is exactly the same.
[00:02:55.548 --> 00:02:57.249]  The exact same behavior.
[00:02:57.249 --> 00:02:57.509]  Why?
[00:02:57.509 --> 00:03:00.491]  Because he works for the exact same people.
[00:03:00.491 --> 00:03:08.656]  So if you do the math, Ron Paul in Rasmussen, in Gallup polls, and in others, is number three or number two.
[00:03:10.179 --> 00:03:14.762]  But in most polls, number three, that's where Ron Paul said in the last debate, I'm in third place right now.
[00:03:14.762 --> 00:03:18.064]  I'll pick a vice presidential running mate when I'm in first or second.
[00:03:18.064 --> 00:03:34.154]  Ladies and gentlemen, as Rick Perry falls to the wayside, and as Mitt Romney is destroyed, we have the weapon, we have the truth, we can destroy him, Ron Paul will be number one.
[00:03:34.154 --> 00:03:36.776]  He's already number two in fundraising.
[00:03:38.527 --> 00:03:43.130]  He's already number two in the Republican camp behind Mitt Romney.
[00:03:43.130 --> 00:03:44.651]  Perry hadn't released numbers yet.
[00:03:44.651 --> 00:03:47.093]  Regardless, number two, number three, we don't know.
[00:03:47.093 --> 00:03:48.073]  They say number two.
[00:03:48.073 --> 00:03:49.054]  Number three doesn't matter.
[00:03:49.054 --> 00:03:51.295]  He's number three in the polls.
[00:03:51.295 --> 00:03:53.056]  He's number two in fundraising.
[00:03:53.056 --> 00:03:56.559]  That is a major contender, ladies and gentlemen.
[00:03:56.559 --> 00:04:04.484]  And we have absolute, total, and complete ability to destroy
[00:04:06.761 --> 00:04:08.302]  Rick Perry and Mitt Romney.
[00:04:08.302 --> 00:04:15.268]  So all I have to say to you is fire at will.
[00:04:15.268 --> 00:04:16.949]  Fire, fire, fire.
[00:04:16.949 --> 00:04:19.531]  Do not wait for orders from headquarters.
[00:04:19.531 --> 00:04:21.372]  You're like, well, there's electronic voting machines.
[00:04:21.372 --> 00:04:22.173]  Well, there's corruption.
[00:04:22.173 --> 00:04:23.094]  So what?
[00:04:23.094 --> 00:04:24.775]  Destroy their candidates.
[00:04:24.775 --> 00:04:28.798]  Destroy them!
[00:04:28.798 --> 00:04:33.742]  Their election fraud systems, we've analyzed the enemy system, cannot defeat a landslide.
[00:04:36.536 --> 00:04:39.277]  Stop being losers, stop thinking we can't win.
[00:04:39.277 --> 00:04:43.159]  We win by fighting back, we win by speaking up.
[00:04:43.159 --> 00:04:45.179]  You think America's awake today?
[00:04:45.179 --> 00:04:47.360]  Imagine if Ron Paul gives them a full run.
[00:04:47.360 --> 00:04:49.601]  How many people, that's gonna wake up.
[00:04:49.601 --> 00:04:50.642]  We win either way.
[00:04:50.642 --> 00:04:56.284]  The only question is, how much blood do we get spilled on the ground from the enemy's guts?
[00:04:56.284 --> 00:04:58.064]  This psycho!
[00:04:58.064 --> 00:04:59.005]  Be right back, stay with me!
[00:05:00.339 --> 00:05:04.082]  Hello, this is Steve Schenck with an urgent update from eFoods Direct.
[00:05:04.082 --> 00:05:07.404]  Folks, we're all fighting huge food price increases.
[00:05:07.404 --> 00:05:16.490]  eFoods Direct has been doing all we can this year to help you get food before the perfect storm of exploding food prices from the 2011 harvest.
[00:05:16.490 --> 00:05:21.353]  During September, eFoods is giving you free shipping on your food supply orders.
[00:05:21.353 --> 00:05:25.116]  But you have to understand, we're entering the eye of the food cost storm.
[00:05:25.476 --> 00:05:35.885]  Ethanol is boosting gas prices and driving corn costs so high our wheat for bread is going into animal feed and pasta wheat cost has doubled since last year.
[00:05:35.885 --> 00:05:40.430]  I strongly advise you to get your order in before the free shipping deadline September 30th.
[00:05:41.030 --> 00:05:45.055]  Free shipping including Alaska and Hawaii ends September 30th.
[00:05:45.055 --> 00:05:45.356]  Call 800-409-5633.
[00:05:45.356 --> 00:05:47.799]  On the web, efoodsdirect.com slash Alex.
[00:05:47.799 --> 00:05:51.363]  That's 800-409-5633 or efoodsdirect.com slash Alex.
[00:05:51.363 --> 00:05:52.945]  Remember, you can bet your life on efoodsdirect.
[00:06:01.189 --> 00:06:16.653]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[00:06:16.653 --> 00:06:20.334]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[00:06:21.348 --> 00:06:34.120]  Not only does the Silver Lung System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[00:06:34.120 --> 00:06:41.387]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[00:06:42.068 --> 00:06:52.434]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.silverlungs.com to learn more about how the Silver Lungs System works.
[00:06:52.434 --> 00:06:56.376]  As well, we are always ready to answer any questions you may have.
[00:06:56.376 --> 00:06:59.478]  That's www.silverlungs.com.
[00:07:01.434 --> 00:07:06.138]  Alex Jones here with vital information concerning our nation's fragile food supply.
[00:07:06.138 --> 00:07:12.585]  Folks, there are some truly dangerous trends forming, and I think it's important for my listeners to do three things right away.
[00:07:12.585 --> 00:07:14.847]  Number one, study the past.
[00:07:14.847 --> 00:07:17.249]  History really does repeat itself.
[00:07:17.249 --> 00:07:20.972]  Number two, learn to spot the dangerous food shortage trends.
[00:07:22.085 --> 00:07:25.187]  Number three, take decisive action.
[00:07:25.187 --> 00:07:29.029]  A perfect storm is brewing, or a global food crisis.
[00:07:29.029 --> 00:07:34.073]  That's why I'm telling everyone to read the new book, Rising Prices, Empty Shelves.
[00:07:34.073 --> 00:07:37.475]  Warning signs that trigger the deadliest famines in history.
[00:07:38.055 --> 00:07:41.476]  Don't get caught unprepared when the crisis hits.
[00:07:41.476 --> 00:07:45.977]  This book is only available at risingpricesemptyshelves.com.
[00:07:45.977 --> 00:07:50.898]  You'll also get a free copy of Supermarket Survival, How to Cut Your Grocery Bills in Half.
[00:07:50.898 --> 00:07:55.519]  Again, that website is risingpricesemptyshelves.com.
[00:07:55.519 --> 00:08:01.441]  That's risingpricesemptyshelves.com.
[00:08:01.441 --> 00:08:07.002]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[00:08:22.651 --> 00:08:24.692]  Okay, we're live, ladies and gentlemen.
[00:08:24.692 --> 00:08:27.392]  It is Monday, the 26th day of September 2011.
[00:08:27.392 --> 00:08:38.115]  We're going to have open phones throughout the broadcast, and we have Tad Lumpkin, director and maker of the powerful film, American Dream, joining us in studio.
[00:08:38.115 --> 00:08:42.156]  Not even to so much talk about American Dream, but just to give us his political views and philosophy.
[00:08:42.156 --> 00:08:46.377]  Since I first interviewed him a few months ago, I've found that he's a very informative
[00:08:46.957 --> 00:08:51.239]  An interesting person, so he'll be joining us also with his writing partner as well.
[00:08:51.239 --> 00:08:55.282]  He's going to be in here with us and working on some new exciting projects.
[00:08:55.282 --> 00:08:55.522]  Okay!
[00:08:56.772 --> 00:08:58.754]  Here are some of the news we've got today.
[00:08:58.754 --> 00:09:05.180]  Fed program to monitor conversations is intimidation tactic.
[00:09:05.180 --> 00:09:07.582]  That's from Paul Joseph Watson.
[00:09:07.582 --> 00:09:10.244]  Zero Hedge first reported on this yesterday.
[00:09:10.244 --> 00:09:22.175]  But if you go back to two and a half, three years ago, within the Fed protest, we confirmed had US Army at them in plain clothes, including events Ron Paul was at.
[00:09:23.700 --> 00:09:31.363]  And they told the military in plain clothes, don't let Ron Paul people or Ron Paul know your army, he may try to kill you.
[00:09:31.363 --> 00:09:38.686]  So this is just the demonization of people that are actually Americans, people that actually understand our system of government.
[00:09:38.686 --> 00:09:42.408]  The traitors have taken over the government.
[00:09:42.408 --> 00:09:52.592]  So of course they're going to announce anybody that knows they're traitors, anybody that knows they're illegitimate hijackers of the system, of course they're going to name us bad guys.
[00:09:54.667 --> 00:10:04.733]  It'd be like if a hijacker could somehow fool a airline passenger list that he was really the captain and somebody got and said, that's not the captain.
[00:10:04.733 --> 00:10:06.434]  Look, you know, his uniform doesn't even fit.
[00:10:06.434 --> 00:10:11.557]  I saw him honk the captain on the head, tell him to open the cockpit door up and show us.
[00:10:11.557 --> 00:10:12.838]  They're like, shut up, shut up.
[00:10:12.838 --> 00:10:14.859]  That guy's a terrorist.
[00:10:14.859 --> 00:10:16.020]  We haven't hijacked the plane.
[00:10:19.218 --> 00:10:20.378]  It's ridiculous.
[00:10:20.378 --> 00:10:23.699]  So Paul Watson has the full breakdown on that.
[00:10:23.699 --> 00:10:29.281]  Fed program to monitor conversations, and this has been announced.
[00:10:29.281 --> 00:10:41.564]  They've announced the Federal Reserve's put out purchase orders or requests for bids for a system to track all activity on the web and all comments about them and to basically counter them.
[00:10:41.564 --> 00:10:44.185]  Because see, this is the government.
[00:10:44.185 --> 00:10:47.106]  It's illegitimate, but it is the government.
[00:10:48.208 --> 00:10:54.371]  If you've been kidnapped and somebody's got you in a basement and they're holding you ransom, they are the government.
[00:10:54.371 --> 00:10:58.373]  They are the people that run your life while you're chained down.
[00:10:58.373 --> 00:11:05.757]  And you're not going to get food and water or you're not going to live if they don't want you to.
[00:11:05.757 --> 00:11:10.539]  So of course the government has the army who works for them.
[00:11:10.539 --> 00:11:15.462]  Of course the private hijackers of the government have the army out in the Fed peaceful protest.
[00:11:16.500 --> 00:11:18.526]  Going back to 2008, so I guess three years.
[00:11:18.526 --> 00:11:19.850]  That's covering the Obama deception.
[00:11:21.181 --> 00:11:25.064]  Of course they're at Ron Paul events in Houston, surveilling the congressman.
[00:11:25.064 --> 00:11:37.452]  This is an outside group that's hijacked our military and our country, and is training the police in manuals, going back three years as well, that anyone who wants to, quote, abolish or audit the Fed is a terrorist.
[00:11:37.452 --> 00:11:47.139]  And they get cops in big stadium-sized halls and sit there and tell them, if somebody doesn't like the Federal Reserve, they hate America, and they want to kill you.
[00:11:48.749 --> 00:11:50.350]  The cops actually sit there and believe it.
[00:11:50.350 --> 00:11:51.110]  Oh, really?
[00:11:51.110 --> 00:11:53.431]  These people don't like our precious Federal Reserve.
[00:11:53.431 --> 00:11:56.032]  Yeah, the ones that have stolen tens of trillions of dollars.
[00:11:56.032 --> 00:11:58.353]  The ones that are openly setting up world government.
[00:11:58.353 --> 00:12:02.615]  The private Federal Reserve, whose foreign arms have looted all these third world countries.
[00:12:02.615 --> 00:12:07.037]  They've got the system working for them.
[00:12:07.037 --> 00:12:11.980]  And it's an emergency situation to reach out to the police and military.
[00:12:11.980 --> 00:12:14.221]  But look, it's already too late for the establishment.
[00:12:15.083 --> 00:12:16.104]  You can pull up the polls.
[00:12:16.104 --> 00:12:19.225]  I don't know, two, three years ago, it was 70 plus percent.
[00:12:19.225 --> 00:12:26.890]  Now it's 80 plus percent want to abolish or audit or restructure the private Federal Reserve.
[00:12:26.890 --> 00:12:44.700]  I'm here to tell you, 16 and a half, 17 years ago, when I first got on air, in 1995, 96, maybe one out of a hundred people knew the Federal Reserve was private, like Federal Express or Federal Credit Union or Federal Cleaners or Federal Ammunition.
[00:12:46.306 --> 00:12:54.192]  I would get hundreds of phone calls, half the phone calls on the local radio show and on the AXS TV show or more.
[00:12:54.192 --> 00:12:59.116]  We're saying you're a nut, you're a liar, the Federal Reserve is not private.
[00:12:59.116 --> 00:13:01.858]  And I heard it's code word for racism to say it is.
[00:13:01.858 --> 00:13:03.079]  That's what the media would try to use.
[00:13:04.465 --> 00:13:07.786]  It's like if you said, I'm against getting rid of posse comitatus.
[00:13:07.786 --> 00:13:09.627]  I don't want troops on the streets.
[00:13:09.627 --> 00:13:15.189]  They had put out manuals, the ADL and others, saying posse comitatus is a code word for hating black people.
[00:13:15.189 --> 00:13:18.951]  No, it's Latin.
[00:13:18.951 --> 00:13:25.193]  For the fact that you're going to have a local posse, not a federal posse, on your streets.
[00:13:25.193 --> 00:13:27.074]  Just like, hey, I don't want government-run health care.
[00:13:27.074 --> 00:13:28.494]  It's a really scary idea.
[00:13:28.494 --> 00:13:29.835]  It hadn't worked anywhere else.
[00:13:29.835 --> 00:13:31.115]  Gives total power to the government.
[00:13:31.115 --> 00:13:32.156]  What does Chris Matthews
[00:13:34.107 --> 00:13:37.608]  Carlos Watson, what do they all say on MSNBC?
[00:13:37.608 --> 00:13:39.388]  Not being for healthcare is racism.
[00:13:39.388 --> 00:13:40.268]  You're like, what does that have to do?
[00:13:40.268 --> 00:13:43.349]  It's like somebody brings you a tuna fish sandwich.
[00:13:43.349 --> 00:13:45.029]  You say, I'd rather not tuna.
[00:13:45.029 --> 00:13:46.070]  Can I have the patty melt?
[00:13:46.070 --> 00:13:47.890]  They're like, oh, don't like fish.
[00:13:47.890 --> 00:13:48.510]  That's racist.
[00:13:48.510 --> 00:13:51.871]  You're like, what does that have to do with race?
[00:13:51.871 --> 00:13:54.471]  I want to make my own choice.
[00:13:54.471 --> 00:13:57.692]  Or, you know, I like a brown suit, not a blue suit.
[00:13:57.692 --> 00:13:58.452]  Oh, that's racism.
[00:13:58.452 --> 00:14:01.473]  Everybody knows if you like a brown suit, you're racist against
[00:14:02.682 --> 00:14:04.403]  Against cardinal birds.
[00:14:04.403 --> 00:14:06.805]  And you're like, what does racism have to do with birds?
[00:14:06.805 --> 00:14:07.906]  Just shut up, racist!
[00:14:07.906 --> 00:14:09.187]  We've heard enough from you.
[00:14:09.187 --> 00:14:11.850]  It's supposed to be nonsensical.
[00:14:11.850 --> 00:14:14.532]  Like a cattle prod, politically.
[00:14:14.532 --> 00:14:23.439]  They know you're a bleeding heart, self-loathing liberal, who wants to prove that you're self-hating, so they just say, give your rights up or we say you're a racist.
[00:14:23.439 --> 00:14:26.161]  People say, okay, well, I'll do whatever you say then.
[00:14:26.161 --> 00:14:30.265]  Let us put carbon taxes on you and run your life, or we'll say you're killing the earth.
[00:14:31.240 --> 00:14:32.280]  What has Al Gore now said?
[00:14:32.280 --> 00:14:41.424]  He said it's akin to racism and segregation to not support paying him money.
[00:14:41.424 --> 00:14:44.825]  And he's told his people, go out and get in their face and say they're racist.
[00:14:44.825 --> 00:14:51.807]  And they even ask him in these different talk shows, they go, where he's on with his acolytes, they say, sir, but what does race have to do?
[00:14:51.807 --> 00:14:53.908]  And he goes, just do it.
[00:14:53.908 --> 00:14:57.289]  And they go, yes, sir.
[00:14:57.289 --> 00:14:57.849]  And it works.
[00:14:57.849 --> 00:14:59.590]  Hey, you're going to pay me carbon taxes.
[00:15:00.370 --> 00:15:02.431]  For any human activity, but I don't want to.
[00:15:02.431 --> 00:15:03.332]  Shut up, racist!
[00:15:03.332 --> 00:15:05.794]  Okay, I'll pay you, I'm sorry.
[00:15:05.794 --> 00:15:07.195]  Alright, I'm now digressing.
