[00:00:00.000 --> 00:00:04.600]  Paul watched it up just for a few minutes, he's got a worsening sore throat, but Paul
[00:00:04.600 --> 00:00:05.600]  saw the whole program.
[00:00:05.600 --> 00:00:10.560]  We're going to air like three two-minute clips that were found on YouTube that are already
[00:00:10.560 --> 00:00:11.560]  uploaded.
[00:00:11.560 --> 00:00:14.400]  I'm told the whole thing's up there now, but I haven't had a chance to see it yet.
[00:00:14.400 --> 00:00:20.600]  Paul, you saw the broadcast last night, tell us about it and the research it had in it.
[00:00:20.600 --> 00:00:21.600]  Hello, Alex.
[00:00:21.600 --> 00:00:26.480]  Yeah, it was called The Great Global Warming Swindle.
[00:00:27.080 --> 00:00:33.080]  It was on Channel 4 television, which is broadcast in the UK last night at 9pm.
[00:00:33.080 --> 00:00:42.080]  90-minute documentary, and the evidence wasn't presented on the basis of photographs of stranded
[00:00:42.080 --> 00:00:51.160]  polar bears on ice caps, ICPP representatives impersonating chimps, or shutting off the
[00:00:51.160 --> 00:00:57.000]  lights on the Eiffel Tower for five minutes, which is how the other side try and get people
[00:00:57.000 --> 00:00:59.520]  to believe that global warming is man-made.
[00:00:59.520 --> 00:01:05.880]  Yeah, they're approaching the mindless, bestial nature of a public that can't find major continents
[00:01:05.880 --> 00:01:06.880]  on a map.
[00:01:06.880 --> 00:01:13.000]  Right, and to get it straight, because the very first comment that my article received,
[00:01:13.000 --> 00:01:18.680]  which I predicted was, everyone knows that global warming is real.
[00:01:18.680 --> 00:01:22.920]  Anyone who tells us otherwise is a dumb, and then you can fill in the three-letter
[00:01:22.920 --> 00:01:23.920]  word afterwards.
[00:01:23.920 --> 00:01:28.960]  And you predicted, three weeks before, that they would say that they wanted to ban global
[00:01:28.960 --> 00:01:34.120]  warming denial, saying it's like Holocaust denial, and they've now done it.
[00:01:34.120 --> 00:01:37.200]  Well, yeah, they're preparing that.
[00:01:37.200 --> 00:01:43.040]  There was a Boston Globe journalist who came out and said, there's no time for a debate.
[00:01:43.040 --> 00:01:46.680]  The debate, though, over anyone who disagrees is akin to a Holocaust denier.
[00:01:46.680 --> 00:01:47.680]  Let's get back to the film.
[00:01:47.680 --> 00:01:48.680]  Shut up.
[00:01:48.680 --> 00:01:49.680]  Tell us about it.
[00:01:49.680 --> 00:01:54.680]  Why I mentioned that comment was, this person obviously didn't get as far as reading my
[00:01:54.680 --> 00:02:01.520]  headline, which was, powerful documentary tramps as man-made, that man-made warming
[00:02:01.520 --> 00:02:03.080]  hoax.
[00:02:03.080 --> 00:02:07.760]  We don't deny that global warming is happening, because it has always happened throughout
[00:02:07.760 --> 00:02:11.920]  the Earth's million, 4.5 billion year history.
[00:02:11.920 --> 00:02:17.280]  We don't deny it's happening, but the evidence clearly suggests that it's a natural occurrence,
[00:02:17.280 --> 00:02:18.280]  and it's not man-made.
[00:02:18.280 --> 00:02:24.040]  And regardless, the U.N. solution of global tax, even if you believe the official story,
[00:02:24.040 --> 00:02:25.040]  won't help.
[00:02:25.040 --> 00:02:33.200]  No, it'll only hit us in the pocket, and then people accused of being with the corporations,
[00:02:33.200 --> 00:02:38.400]  and with the polluters, if we dare question this religion of global warming.
[00:02:38.400 --> 00:02:41.300]  And really, they just want socialism a way to attach more wealth, what they don't know
[00:02:41.300 --> 00:02:45.560]  is the big corporations are lobbying for all of this as a way to get control.
[00:02:46.120 --> 00:02:50.920]  Yeah, just like they created peak oil to get artificial scarcity, they can manipulate it
[00:02:50.920 --> 00:02:51.920]  on a whim.
[00:02:51.920 --> 00:03:00.640]  But they had scientists, professors, climatologists, weather experts, space experts, and it was
[00:03:00.640 --> 00:03:09.760]  basically a 90-minute rebuttal of the proposition that global warming is caused by CO2 emissions.
[00:03:09.760 --> 00:03:14.280]  One of the other comments on that board was, you know, how can you deny that the Earth
[00:03:14.280 --> 00:03:16.760]  got warmer since the Industrial Revolution?
[00:03:16.760 --> 00:03:25.280]  Well, in actual fact, the Earth's temperature from the 1940s until the 1980s, which was
[00:03:25.280 --> 00:03:32.560]  when the major wave of, you know, the Industrial Revolution really kicked on after the war,
[00:03:32.560 --> 00:03:40.000]  the Earth's temperature got cooler, so much so that by the 1970s, there was political
[00:03:40.040 --> 00:03:41.880]  and media scaremongering.
[00:03:41.880 --> 00:03:48.120]  It was quite funny how they played a BBC documentary that was made in the mid-70s, which basically
[00:03:48.120 --> 00:03:55.440]  said that the new threat was global cooling, and that if we didn't take drastic steps to
[00:03:55.440 --> 00:04:03.600]  offset this coming ice age, then, you know, we were facing a basic meteorological apocalypse.
[00:04:03.600 --> 00:04:07.480]  And that was in the mid-70s, it was all about global cooling.
[00:04:07.480 --> 00:04:13.280]  Because the Earth was coming to the end of this cycle of cooling, and then after that,
[00:04:13.280 --> 00:04:18.080]  it picked up again after the 80s, because sun activity, sun radiation, sunspot activity
[00:04:18.080 --> 00:04:23.920]  increased, which is what they also proved in the program, that global temperatures match
[00:04:23.920 --> 00:04:32.040]  almost precisely sunspot activity, and they've traced it back hundreds of years.
[00:04:32.040 --> 00:04:39.520]  And they also took on Al Gore, who in his film, Inconvenient Truth, and remember, Al
[00:04:39.520 --> 00:04:44.600]  Gore is not a scientist, and neither am I, so if Al Gore can comment on this subject,
[00:04:44.600 --> 00:04:45.600]  then so can anyone else.
[00:04:45.600 --> 00:04:49.320]  He's a politician, he's a professional liar, and he takes these...
[00:04:49.320 --> 00:04:52.600]  He did not invent the internet.
[00:04:52.640 --> 00:05:02.560]  And he takes these Antarctic ice core samples, and says that they show that carbon dioxide
[00:05:02.560 --> 00:05:09.280]  leads temperature rates, as carbon dioxide goes up, so do temperature rates.
[00:05:09.280 --> 00:05:15.240]  But in actual fact, he reversed the data, it's the opposite way around, and that's shown
[00:05:15.240 --> 00:05:24.400]  in the documentary, that carbon dioxide levels lag behind temperature rise by 800 years.
[00:05:24.400 --> 00:05:27.920]  But it's the temperature rise that causes the carbon dioxide, not the other way around,
[00:05:27.920 --> 00:05:29.800]  as Al Gore claims.
[00:05:29.800 --> 00:05:34.000]  Paul Watson, thank you for joining us and giving us that basic thumbnail sketch.
[00:05:34.000 --> 00:05:38.720]  We're going to play some of these clips when we get back, and get well, my friend, continue
