[00:00.000 --> 00:29.720]  Leading a frontal assault on the lives of the New World Order, it's Alex Jones.
[00:29.720 --> 00:45.560]  We are already six days in the 2020, and the world is on fire, culturally, economically,
[00:45.560 --> 00:51.920]  spiritually, and yes, physically.
[00:51.920 --> 00:58.720]  I'm going to open the phones up now, next segment, as soon as the calls come in.
[00:58.720 --> 01:04.520]  From listeners and viewers in the great continent, and the great nation, down under
[01:04.520 --> 01:05.520]  Australia.
[01:05.520 --> 01:11.240]  You could even have a headline for this live show, Info Wars Live in Australia, because
[01:11.240 --> 01:17.920]  if you support Western values, and freedom, and the family, and a pro-human future, you
[01:17.920 --> 01:22.120]  are part of the Info War, the fight for that human future.
[01:22.120 --> 01:26.720]  And so every man, woman, and child in the world that's a listener and a viewer that
[01:26.720 --> 01:34.160]  contributes information, contributes stories, contributes word of mouth, to what we do here
[01:34.160 --> 01:38.800]  is just as vital as the person sitting in the seat, yours truly, the pumpkin head from
[01:38.800 --> 01:39.800]  Texas.
[01:39.800 --> 01:46.760]  So I want to open the phones up specifically for folks in Australia, and I should probably
[01:46.760 --> 01:51.000]  give out the regular toll number, because sometimes people can't call a 1-800 number,
[01:51.000 --> 01:52.960]  though we do get calls on that number.
[01:52.960 --> 01:55.760]  So whichever hotline's right guys, put that on screen for me, I know we've got three
[01:55.760 --> 02:01.640]  or four of them, and then put your country code in, and the hotline number, or the call-in
[02:01.640 --> 02:09.280]  local number, and we'll also give out the general number, 877-889-2539-877789.
[02:09.280 --> 02:17.000]  Alex, to talk about what's happening in Australia, obviously the millions of acres burned, obviously
[02:17.000 --> 02:24.720]  many deaths, obviously a lot of property lost, but the big story is, the concerted corporate
[02:24.720 --> 02:30.480]  media worldwide is saying it's global warming or climate change, and that if we paid carbon
[02:30.480 --> 02:36.960]  taxes to the UN and to the IMF and World Bank, and literally the Lord Rothschild, and to
[02:36.960 --> 02:42.440]  Al Gore and Obama, and Bill Clinton, who own climate exchanges in London, England, and
[02:42.440 --> 02:47.160]  Chicago, Illinois, that they will save us.
[02:47.160 --> 02:51.560]  While just by Australia is China with no environmental controls, who lobbies for our
[02:51.560 --> 02:55.040]  industries to be shut down?
[02:55.040 --> 03:01.200]  Carbon dioxide coming out of coal plants has nothing, nothing to do with the fact that
[03:01.200 --> 03:05.800]  Australia has always had giant fires.
[03:05.800 --> 03:11.360]  It's just more populated now, and it's very dry in areas, and you're going to see after
[03:11.360 --> 03:18.600]  this massive re-greening and some of the best crops you've ever seen.
[03:18.600 --> 03:23.600]  Australia is going to be a green oasis in the areas that burned in just a year or two.
[03:23.600 --> 03:28.720]  But if you watched any news show, you would think Armageddon has happened.
[03:28.720 --> 03:32.600]  Every time there's a volcano and a dust storm hits some country a thousand miles away, they
[03:32.600 --> 03:37.800]  go, look into the world, and they'll show dust storms on the news in a city looking
[03:37.800 --> 03:39.000]  all apocalyptic.
[03:39.000 --> 03:41.760]  That's always happened.
[03:41.760 --> 03:46.840]  Those dust storms are reported in the Bible.
[03:46.840 --> 03:53.400]  And historians reported on whole cities that disappeared in sandstorms had nothing to do
[03:53.400 --> 03:54.600]  with humans.
[03:54.600 --> 03:58.680]  Now this has everything to do with humans because it's the normal agricultural time
[03:58.680 --> 04:04.920]  two months ago, setting fires to clear land, to put nitrogen and other things back into
[04:04.920 --> 04:08.880]  the soil.
[04:08.880 --> 04:13.680]  Every fall in Texas, if the wind turns the wrong way, we have choking smoke, and they
[04:13.680 --> 04:15.800]  go, oh, look, pollution in the environment.
[04:15.800 --> 04:25.000]  So it's farmers in Mexico burning their fields so that they can grow crops again on them.
[04:25.000 --> 04:28.480]  That's how poor people pay for fertilizer.
[04:28.480 --> 04:31.720]  Oh, that's why Mexican produce is still so much better.
[04:31.720 --> 04:34.320]  If it's grown additionally, not with chemicals.
[04:34.320 --> 04:36.400]  Why, you have a garden.
[04:36.400 --> 04:38.760]  You put potash in it, you're going to have a lot better food.
[04:38.760 --> 04:41.800]  It's why by volcanoes, you have the best soil.
[04:41.800 --> 04:49.000]  Why does coffee grow so good in places like Hawaii because it's grown the side of volcanoes?
[04:49.000 --> 04:52.160]  It's all part of the life cycle of the planet.
[04:52.160 --> 04:59.280]  They're trying to turn into something that is alien to blame humans.
[04:59.280 --> 05:03.200]  The globalists know that I will never willingly give up.
[05:03.200 --> 05:07.040]  I've said it many times, I will never give in.
[05:07.040 --> 05:10.560]  I will never give up, but I could give out.
