[00:00:01.044 --> 00:00:10.093]  Defending the Republic from enemies foreign and domestic, it's Alex Jones!
[00:00:16.874 --> 00:00:18.336]  Hello, my friends.
[00:00:18.336 --> 00:00:32.135]  It is Sunday, July 3rd, 2011, and we have got a jam-packed special broadcast for you on the eve of our nation's birthday.
[00:00:33.189 --> 00:00:38.372]  And it will be a transmission that is executed in the spirit of 1776.
[00:00:38.372 --> 00:00:50.238]  We have the extremely powerful interview from earlier last week with Congressman Ron Paul coming up.
[00:00:50.238 --> 00:00:53.060]  And if you've already heard this, great, please
[00:00:54.571 --> 00:01:10.717]  Recorded and send it on to friends and family the congressman breaks down the fact that it is an impeachable offense That Obama has launched this war and not consulted Congress and instead said that he gets his power from the United Nations
[00:01:11.735 --> 00:01:20.902]  Then we're going to retransmit an interview we did with Gerald Salente, where he covered the mafia government that we live under.
[00:01:20.902 --> 00:01:37.914]  And then we're going to rebroadcast an interview we did on Friday live from Tripoli, where what looked like over a half million people took to the streets waving green banners and AK-47s and RPG rocket-propelled grenades, saying, we want peace, but this is a war you're bringing.
[00:01:38.434 --> 00:01:44.781]  And if your ground troops come in to Libya from NATO, it is going to be one hell of a battle.
[00:01:44.781 --> 00:01:47.804]  Folks, our country's going bankrupt.
[00:01:47.804 --> 00:01:49.586]  This war is for the banksters.
[00:01:49.586 --> 00:01:51.868]  We don't want to launch another war.
[00:01:51.868 --> 00:01:55.492]  We've already got four major wars going on.
[00:01:55.492 --> 00:02:01.198]  This is an extremely powerful interview with the chanting going on in the gunfire in the background.
[00:02:02.282 --> 00:02:24.731]  Then, we're gonna air for the first time on radio, in its entirety, with some introductions I did as well, the 30-minute long, so we'll do it in the last three segments of the broadcast, the 30-minute long keynote speech I gave at Talkers, which is the premier industry publication.
[00:02:24.731 --> 00:02:27.793]  Rush Limbaugh has been one of the previous keynote speakers, Sean Hannity.
[00:02:29.035 --> 00:02:34.150]  And many others and and so it's a testament to the great effect that all of us
[00:02:36.152 --> 00:02:37.053]  We're good to go.
[00:03:06.573 --> 00:03:11.748]  And I'm this speech is different because I was reaching out and
[00:03:12.893 --> 00:03:33.283]  Addressing the radio CEOs, the talk show hosts, the Congress people, folks like Stephen Baldwin and others, a very diverse crowd of media folks that were there, and I was specifically talking to them, and in most speeches I'm talking just to the general public, and a lot of times I feel like I'm just musing to myself about the way the world works.
[00:03:33.283 --> 00:03:36.524]  So this is something a little bit different, and folks, I think it's a great speech.
[00:03:36.524 --> 00:03:39.706]  I thought it was okay, but the reviews of it have been incredibly
[00:03:40.646 --> 00:03:41.187]  Positive.
[00:03:53.334 --> 00:03:53.634]  I don't know.
[00:04:14.713 --> 00:04:21.859]  Fourth of July with our families, and let's enjoy firecrackers while they still are legal in many areas of the country.
[00:04:21.859 --> 00:04:26.722]  And we'll see you all back here on Monday, 11 a.m.
[00:04:26.722 --> 00:04:27.703]  Central Standard Time.
[00:04:27.703 --> 00:04:32.927]  So coming up, Congressman Ron Paul on a host of key issues in his presidential run.
[00:04:32.927 --> 00:04:37.811]  Gerald Salente, Webster Griffin Tarpley from Tripoli, and the talker's keynote speech.
[00:04:37.811 --> 00:04:43.935]  I want to thank the great crew as well for putting together this special broadcast for you today.
[00:04:44.736 --> 00:04:48.943]  Ladies and gentlemen, humanity is at a historic crossroads.
[00:04:48.943 --> 00:04:52.790]  We're deciding the future of our species, our civilization.
[00:04:52.790 --> 00:04:56.596]  Liberty, in the spirit of 1776, or tyranny?
[00:04:56.596 --> 00:04:57.578]  We'll be right back.
[00:05:03.297 --> 00:05:04.558]  Tyranny is here.
[00:05:04.558 --> 00:05:08.422]  The grim future foretold in 1984 has become reality.
[00:05:08.422 --> 00:05:10.744]  It really says that the state is God.
[00:05:10.744 --> 00:05:16.609]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:05:16.609 --> 00:05:22.855]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:05:23.255 --> 00:05:29.236]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:05:29.236 --> 00:05:33.417]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:05:33.417 --> 00:05:37.698]  Prepare to enter the secretive world of emergency dictatorship.
[00:05:37.698 --> 00:05:43.639]  Body scanners, sound cannons, citizen spies, stage terror, and cameras on every street corner.
[00:05:43.639 --> 00:05:47.199]  It's only the beginning of the New World Order's hellish plan.
[00:05:47.199 --> 00:05:49.180]  The police state isn't coming.
[00:05:49.180 --> 00:05:49.600]  It's here.
[00:05:50.280 --> 00:06:02.071]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:06:02.071 --> 00:06:08.097]  We now take you live to the Central Texas Command Center in the heart of the Resistance.
[00:06:08.097 --> 00:06:10.639]  You're listening to the Alex Jones Show!
[00:06:15.916 --> 00:06:34.173]  Well, we've got Congressman Ron Paul for the next 20 minutes, and I know he's the hardest working person in Congress, and I feel a little guilty taking his time up, but he's got so much important information, and I know our audience is always chomping at the bit whenever he joins us, normally every month, but now every couple months because he's so busy.
[00:06:35.154 --> 00:06:38.135]  And I've got a whole cornucopia of things to cover here.
[00:06:38.135 --> 00:06:44.778]  The wars, the constitutional crisis, the TSA, the dirty tricks the media has been running on Ron Paul.
[00:06:44.778 --> 00:06:49.460]  And he's a good sportsman so he never really talks about it, but I think it needs to be discussed.
[00:06:49.460 --> 00:06:51.161]  But obviously he's a presidential candidate.
[00:06:51.801 --> 00:06:58.783]  He's the only candidate that is a constitutionalist and that has the solutions to help get this country on the right track.
[00:06:58.783 --> 00:07:05.385]  All the others are rhinos or globalists or neocons and we've got to get behind Ron Paul.
[00:07:05.385 --> 00:07:09.566]  But thank God he ran for president because by running he's injecting real issues.
[00:07:09.566 --> 00:07:12.567]  We've got him for the next 20 minutes and then he's gone.
[00:07:12.567 --> 00:07:18.409]  Sir, there's so much to cover but the Financial Times says the dollar is seen losing global reserve status.
[00:07:18.929 --> 00:07:22.312]  The bankers are engaged in economic terrorism in Greece.
[00:07:22.312 --> 00:07:25.915]  Now they're saying it's going to spread here.
[00:07:25.915 --> 00:07:27.757]  The recession never ended.
[00:07:27.757 --> 00:07:29.238]  You've been proven right again, sir.
[00:07:29.238 --> 00:07:34.503]  What can you say, because you're on the banking committees, what can you say about the state-of-the-world economy right now?
[00:07:35.503 --> 00:07:37.303]  Well, I think it's sick and getting thicker.
[00:07:37.303 --> 00:07:39.444]  I did read one article you probably saw today.
[00:07:39.444 --> 00:07:47.425]  They said that the dollar, the reserve standard, as the reserve standard of the world, will be coming to an end, and they added within 25 years.
