[00:00.000 --> 00:10.880]  From the front lines of the information war it's Owen Troyer you're listening to the
[00:10.880 --> 00:40.420]  Alex Jones show Google's
[00:40.420 --> 00:46.420]  fake CEO Sundar Pichai is testing my test of my giving a testimony right now
[00:46.420 --> 00:53.800]  excuse me a Google hearing Alex Jones is live right now on the hill with Roger
[00:53.800 --> 00:57.200]  Stone let's go live
[00:57.200 --> 01:06.860]  this whole rules about the EU how over passing laws about regulations all
[01:06.860 --> 01:12.020]  this stuff that just says that you opt in instead of out but still all the
[01:12.020 --> 01:16.140]  companies are allowed to spot you and control you the EU only came in and put
[01:16.140 --> 01:20.620]  pressure on Google and others so that they would be even bigger in sensors
[01:20.620 --> 01:25.180]  this is all they caught on tape with Google executives and Zuckerberg and
[01:25.180 --> 01:28.220]  others on tape from Facebook with Merkel when she says you've got to stop the
[01:28.220 --> 01:31.780]  nationalist talking about our open borders he says next year the algorithm
[01:31.780 --> 01:35.440]  goes in we're gonna stop them all cold and you know what next year was this
[01:35.440 --> 01:38.680]  year and the algorithm went in six months ago they were having congressional
[01:38.680 --> 01:42.500]  hearings in there and that committee and they were saying at lunch we saw
[01:42.500 --> 01:46.940]  info awards was the top of where this cannot be allowed and they said we saw
[01:46.940 --> 01:50.780]  that too and we fixed it by hand they said well that's not quick enough and
[01:50.780 --> 01:55.020]  they said it's it's okay the algorithm goes in in two months two months later
[01:55.020 --> 01:58.700]  the algorithm went in and everybody's really getting banned they program the
[01:58.700 --> 02:03.520]  algorithm oh don't worry a super computer decides what's hate speech all
[02:03.520 --> 02:07.980]  of them stuff didn't they misrepresent what I've said what I've done they tell
[02:07.980 --> 02:11.780]  lies about what I see it for and then I can't even respond back this is part of
[02:11.780 --> 02:15.340]  a larger plan so they want to rock or stone it's demonizing these hearings
[02:15.340 --> 02:20.940]  I think you're interested we ever decoded the serens no in the bottom line it's
[02:20.940 --> 02:25.960]  really simple Apple Google Facebook Twitter and there you have engaged in
[02:25.960 --> 02:31.580]  racketeering and anti-trust activities of violation of US law in a blatant attempt
[02:31.580 --> 02:35.540]  to strangle our first amendment rights and remove us from the so-called town
[02:35.540 --> 02:40.140]  square we're opposed to censorship left right or center doesn't matter who you
[02:40.140 --> 02:44.380]  are you should have free unfettered access to the Internet and Google also ranks as a
[02:44.380 --> 02:47.500]  utility explain that to them they operate as utility under law that's how
[02:47.500 --> 02:50.540]  they could liability protection that's how they can they can have all these
[02:50.540 --> 02:53.580]  people posting on their platforms they have a lot of really protection so should
[02:53.580 --> 02:57.460]  they be regulated like utilities they're already happy yes they're already
[02:57.460 --> 03:03.140]  happy yes and how do you think that that would work well number one Sundar
[03:03.140 --> 03:08.540]  should be charged with perjury before Congress I mean they're charging other
[03:08.540 --> 03:14.420]  people you know supposedly from the front of Congress but it's not clear 100% he
[03:14.420 --> 03:18.460]  got up there in line about his communications with people at Google
[03:18.460 --> 03:22.660]  to basically have people will vote for Democrats it's all there he says I
[03:22.660 --> 03:26.420]  know nothing about it yes it's a real email but that's not my interpretation
[03:26.420 --> 03:30.100]  of what you're saying okay he gets up there he knows damn well you turn off all
[03:30.100 --> 03:34.740]  those folks then they just don't let you have the features that most folks get
[03:34.740 --> 03:38.620]  you but you're still trapped but you're still trapped when you hopped out you
[03:38.620 --> 03:42.380]  just hopped out to be able to use and then they lie to a Google
[03:42.380 --> 03:47.340]  specifically how how do you regulate the same way the telephone companies
[03:47.340 --> 03:53.180]  regulated you can't deny somebody telephone they already passed in the 90s
[03:53.180 --> 03:57.140]  and then again in 2000 the Digital Millennium Copyright Act saved Harvard
[03:57.140 --> 04:03.980]  laws and under section 230 they are a utility and they have no liability to
[04:03.980 --> 04:13.140]  take stuff off unless it's been found to be illegal law enforcement has
[04:13.140 --> 04:18.420]  contacted them or things like that that's the way these work I'm under that
[04:18.420 --> 04:23.820]  to buy a message boards on infowords.com okay and I'm not liable when
[04:23.820 --> 04:27.180]  somebody goes on there and says I'm gonna go kill somebody now when I get
[04:27.180 --> 04:32.940]  subpoenaed for the IP address it's that many times I give law enforcement the
[04:32.940 --> 04:36.860]  subpoena that they've actually arrested. Alex Jones is 100% correct ladies and
[04:36.860 --> 04:41.980]  gentlemen. Sundar Pichai under oath said we have no plans to launch anything in
[04:41.980 --> 04:46.020]  China there is no such thing as Project Dragonfly even though it's been widely
[04:46.020 --> 04:51.820]  reported even in the Washington Post that's perjury who is Sundar Pichai who
[04:51.820 --> 05:00.580]  is the real CEO of Google will the real CEO of Google please stand up. In the last
[05:00.580 --> 05:05.020]  few months info wars has been escalating our sales to clear out inventory of
[05:05.020 --> 05:08.340]  many of our best-selling items and then I came up with the idea last week let's
[05:08.340 --> 05:11.820]  not just extend the sale of free shipping store-wide 50 to 75% off
[05:11.820 --> 05:18.580]  double-patriot points let's extend that sale but also add a free gift with every
