[00:00:15.483 --> 00:00:16.604]  InfoWars.
[00:00:16.604 --> 00:00:17.805]  Tomorrow's news.
[00:00:17.805 --> 00:00:18.125]  Today.
[00:00:19.921 --> 00:00:22.082]  It's Wednesday, October 26, 2022.
[00:00:22.082 --> 00:00:24.403]  I'm your host, Alex Jones.
[00:00:24.403 --> 00:00:38.009]  And I'm about to play in the next segment a clip of Yuval Noah Harari, the high priest of the World Economic Forum, that's what they call him, laying out their ultimate in-game secret.
[00:00:38.969 --> 00:00:43.774]  They are engineering the artificial collapse of human civilization.
[00:00:43.774 --> 00:00:54.003]  And the, quote, elites, as he calls himself, and the other globalists, are going to extract the technological know-how and resources of the human earth while they cut it off from us.
[00:00:54.924 --> 00:01:05.289]  To build undersea, underground, and space-based redoubts that will protect them from the organized collapse of civilization.
[00:01:05.289 --> 00:01:11.871]  And that's what the COVID release was, was a beta test of far more deadly bioweapons they're planning to release.
[00:01:11.871 --> 00:01:16.794]  Remember, Ian Fleming was number two in the OSS and very high level.
[00:01:17.894 --> 00:01:20.455]  In MI6 after World War II.
[00:01:20.455 --> 00:01:23.035]  And he wrote the James Bond books.
[00:01:23.035 --> 00:01:26.316]  And one of them was Moon Raker.
[00:01:26.316 --> 00:01:28.317]  Before we even gone to space.
[00:01:28.317 --> 00:01:33.278]  And in it he described a group of mad scientists that want depopulation.
[00:01:33.278 --> 00:01:36.539]  Building a space station they can go to.
[00:01:36.539 --> 00:01:40.080]  While on Earth a deadly bioweapon is released that will kill all life on Earth.
[00:01:40.080 --> 00:01:43.741]  They can then return with all the best genetic specimens.
[00:01:43.741 --> 00:01:46.442]  And the Earth will be basically like a national park for them.
[00:01:47.282 --> 00:01:51.246]  We've now seen statements like this out of Jeff Bezos.
[00:01:51.246 --> 00:02:02.177]  We've now seen statements like this out of basically all of the globalists except Elon Musk, who says he wants a pro-human future, and he's actually more and more moving towards our direction of standing against it.
[00:02:02.177 --> 00:02:06.442]  I don't know if he's hedging his bets, but regardless, he's saying and doing the right things.
[00:02:06.442 --> 00:02:09.685]  But all of them, from Bill Gates to Klaus Schwab,
[00:02:10.726 --> 00:02:13.267]  to Tim Cook are espousing this.
[00:02:13.267 --> 00:02:16.369]  This is their transhumanist religion.
[00:02:16.369 --> 00:02:26.273]  So when we come back from break, we are going to play the latest clip of Yuval Noah Harari spilling his guts to the world and admitting the plan.
[00:02:28.291 --> 00:02:30.133]  And it's not just what Harari's saying.
[00:02:30.133 --> 00:02:45.073]  All the major globalist publications and television programs, both fiction and non-fiction, promote a world without humans, and how great it's going to be, and how we're bad for the planet, and how this cataclysm is coming sometime after 2030, and our population's got to be reduced.
[00:02:45.914 --> 00:03:02.467]  So what they're doing is corralling us, locking us down, taking away our resources, turning us against each other, while they build what they believe an accelerated path of evolution to merge with cybernetic systems and genetic engineering systems to become, quote, gods.
[00:03:02.467 --> 00:03:07.611]  You've all heard Harari make similar statements to that, where he actually says, we are going to be gods.
[00:03:07.611 --> 00:03:12.996]  Ray Kurzweil, the head futurist at Google, says, I don't believe in God yet, but I'm going to become a god.
[00:03:13.556 --> 00:03:35.970]  But for them to become a god, they must play god and artificially create a cascade of cataclysms, or Armageddons, that lead to this planetary crisis, out of which they build their breakaway civilization, or their Noah's Arks, not Ark, Arks, to separate themselves from humanity.
[00:03:35.970 --> 00:03:38.592]  They believe it is their evolutionary job to call us
[00:03:39.332 --> 00:03:39.472]  I think?
[00:04:00.956 --> 00:04:03.618]  This could not be a more important issue.
[00:04:03.618 --> 00:04:06.960]  This is the central issue of the elite capture.
[00:04:06.960 --> 00:04:09.882]  Yes, the megacorporations of the world are allied with Communist China.
[00:04:09.882 --> 00:04:11.363]  Yes, they control the media.
[00:04:11.363 --> 00:04:13.825]  Yes, they control most academia and the banks.
[00:04:13.825 --> 00:04:16.767]  And yes, they are selling us that we deserve to die.
[00:04:17.567 --> 00:04:25.511]  And that this is just part of a foregone conclusion, a self-fulfilling prophecy, that for them to transcend, we must die.
[00:04:25.511 --> 00:04:32.235]  They are self-appointed, doing what Hitler did, but on a much wider, more complex scale.
[00:04:32.235 --> 00:04:43.821]  And that's why they're dividing us, that's why they're poisoning us, that's why they're dumbing us down, that's why they're trying to destroy all the educational systems, turn us into a bunch of mindless idiots, so that we don't contend for them for the future.
[00:04:43.821 --> 00:04:46.222]  This is a war for the future, a war for the world.
[00:04:46.582 --> 00:04:47.684]  A war for the species.
[00:04:47.684 --> 00:04:49.246]  We are at the crossroads.
[00:04:49.246 --> 00:04:52.149]  Thank you for joining us on this live Wednesday broadcast.
[00:04:52.149 --> 00:04:52.910]  We're gonna go to break.
[00:04:52.910 --> 00:04:56.415]  I'm gonna come back and lay all of this critical information out.
[00:04:56.415 --> 00:04:58.217]  Nothing is more important than this information.
[00:04:58.217 --> 00:05:01.482]  Stay with us.
[00:05:01.482 --> 00:05:02.203]  It's our bestseller.
[00:05:03.305 --> 00:05:07.066]  We first came out with it five years ago, and it was a moderate seller.
[00:05:07.066 --> 00:05:16.129]  But as folks tried Vitamin Mineral Fusion and experienced the way it made them feel and how healthy it made them, it has become our number one overall best seller.
[00:05:16.129 --> 00:05:18.190]  And it's been sold out for a while, but it's finally back in stock.
[00:05:18.730 --> 00:05:25.396]  Vitamin-mineral fusion doesn't just supercharge your immune system, but it helps every cellular function of the body.
[00:05:25.396 --> 00:05:32.522]  It has all the minerals, all the key amino acids, all of the essential vitamins that you need to live and be healthy.
