[00:00:00.251 --> 00:00:01.832]  We need to do this, we need to do this now.
[00:00:01.832 --> 00:00:05.654]  Okay, side issue though, because our guest is going to be with us for an hour and a half.
[00:00:05.654 --> 00:00:20.803]  He is extremely gracious to join us and I want to go over his bio in the next segment because it's so lengthy and some stations do not carry this segment.
[00:00:20.803 --> 00:00:26.987]  They carry news, but he served as State Secretary of the German Federal Ministry of Defense and Minister of Research and Technology.
[00:00:28.251 --> 00:00:33.954]  Both during Chancellor Helmut Schmidt's administration and was regarded as a rising star of German politics.
[00:00:33.954 --> 00:00:38.497]  He served 25 years as SPD member for the German Parliament.
[00:00:38.497 --> 00:00:42.959]  And of course he worked in oversight of our intelligence agencies.
[00:00:42.959 --> 00:00:47.322]  And he has clearly said that 9-11, every indicator shows, is an inside job.
[00:00:47.322 --> 00:00:49.603]  And he's Andres von Bülow joining us for the second time.
[00:00:49.603 --> 00:00:51.204]  He joined us a few years ago.
[00:00:51.204 --> 00:00:52.565]  Mr. von Bülow, we're honored!
[00:00:53.729 --> 00:00:55.530]  Hello, how are you?
[00:00:55.530 --> 00:00:56.971]  I'm very good, sir.
[00:00:56.971 --> 00:00:59.972]  Again, you're gracious to spend this much time with us.
[00:00:59.972 --> 00:01:07.896]  You've already got a best-selling book about 9-11 in Germany, but what do you want to cover in the next hour and a half?
[00:01:07.896 --> 00:01:11.497]  Well, it's not my proposition to cover anything.
[00:01:11.497 --> 00:01:12.778]  It's yours.
[00:01:12.778 --> 00:01:14.319]  You should ask me questions.
[00:01:14.319 --> 00:01:17.460]  I don't want to talk about... Well, you can ask me questions.
[00:01:18.362 --> 00:01:19.543]  I'll try to answer.
[00:01:19.543 --> 00:01:31.217]  Also I worked for 10 days in the mountains in our farm and I'm not so good in English at the moment.
[00:01:32.931 --> 00:01:35.333]  You're doing an excellent job, sir.
[00:01:35.333 --> 00:01:39.576]  Let's go over your history so people know who you are for a few minutes when we get back from break.
[00:01:39.576 --> 00:01:48.682]  And then let's talk about your experiences with intelligence agencies dealing with the East Germans when you were involved in intelligence oversight for the West Germans.
[00:01:48.682 --> 00:01:57.288]  And then let's get right into 9-11 and what you see happening on the geopolitical landscape over the horizon with your analysis of that, sir.
[00:01:57.868 --> 00:02:01.033]  Well, I watched as everybody on 9-11 what's going on in New York and in Washington and in Pennsylvania.
[00:02:01.033 --> 00:02:01.493]  We were all shocked.
[00:02:15.800 --> 00:02:28.849]  And we got the message from the American administration, the Bush administration, that Osama Bin Laden was responsible for this very clever act of aggression and terrorism.
[00:02:28.849 --> 00:02:37.775]  And a few days later they found out that 19 people were responsible for this and were doing this.
[00:02:37.775 --> 00:02:40.396]  Well, the first question I had was,
[00:02:42.309 --> 00:02:47.974]  Who profits from this?
[00:02:47.974 --> 00:02:54.639]  And I found out the least to profit about this were the Muslims and Uthman bin Laden.
[00:02:54.639 --> 00:03:00.244]  I was very doubtful about the declaration which came out from the Bush administration.
[00:03:00.244 --> 00:03:04.828]  So I looked at how things developed, how they declared that
[00:03:05.595 --> 00:03:16.598]  Iraq, Saddam Hussein was responsible for the attack, Osama Bin Laden was responsible, these nine, Muajedin were responsible, and so on and so on.
[00:03:16.598 --> 00:03:25.741]  And finally I found out that you have perhaps four options to find out or to declare what's going on.
[00:03:25.741 --> 00:03:26.501]  The first option
[00:03:26.821 --> 00:03:28.924]  It was a strike out of the blue.
[00:03:28.924 --> 00:03:30.165]  Nobody knew.
[00:03:30.165 --> 00:03:31.727]  Andres from MULO, stay there, sir.
[00:03:31.727 --> 00:03:32.288]  We've got a break.
[00:03:32.288 --> 00:03:35.452]  I want to come back and recap what you said, plunge right into it again.
[00:03:35.452 --> 00:03:38.215]  We're extremely honored to have you with us today.
[00:03:38.215 --> 00:03:40.418]  We'll be back on the other side of this quick break.
[00:03:40.418 --> 00:03:41.860]  Infowars.com, PrisonPlanet.tv.
[00:03:45.143 --> 00:03:48.265]  There is a secret that holds the world's destiny in its grasp.
[00:03:48.265 --> 00:03:50.186]  Hello, my friends, Alex Jones here.
[00:03:50.186 --> 00:03:55.189]  Learn that secret with my new film, Martial Law 9-11 Rise of the Police State.
[00:03:55.189 --> 00:04:00.051]  Martial Law plumbs the depths of the New World Order's ideology, their philosophy.
[00:04:00.051 --> 00:04:04.454]  Out of the ashes of the September 11th tragedy, a dark empire of war and tyranny has risen.
[00:04:04.454 --> 00:04:07.396]  The Constitution has been shredded, and America is now a police state.
[00:04:07.396 --> 00:04:09.877]  This film exposes not just who was behind the 9-11 attacks,
[00:04:10.077 --> 00:04:16.879]  With the roots and history of its orchestrators, Martial Law is a blazing spotlight piercing the electronic Berlin Wall of controlled corporate media.
[00:04:16.879 --> 00:04:24.342]  Plumb the depths of the elite's minds, their ideology, their driving philosophy, and uncover the power-mad cult of death that is sworn to turn the Earth into a prison planet.
[00:04:24.342 --> 00:04:26.942]  Discover the document of truth for yourself before it's too late.
[00:04:26.942 --> 00:04:28.683]  Call toll-free to get a copy of Martial Law.
[00:04:28.763 --> 00:04:29.204]  1-888-253-3139.
[00:04:29.204 --> 00:04:34.933]  Or visit InfoWars.com and the secure shopping cart.
[00:04:34.933 --> 00:04:38.358]  That's InfoWars.com or 888-253-3139.
[00:04:38.358 --> 00:04:41.804]  Or watch the film right now online at PrisonPlanet.tv.
[00:04:45.962 --> 00:04:47.323]  The War on Terrorism.
[00:04:47.323 --> 00:04:50.364]  Will it be fought overseas or will it affect us here at home?
[00:04:50.364 --> 00:04:54.947]  If you are like most folks, you want to be prepared, but can't afford an underground shelter.
[00:04:54.947 --> 00:04:55.767]  So what do you do?
[00:04:55.767 --> 00:05:00.670]  Did you know that you can use your home as a shelter against fallout and biological or chemical attacks?
[00:05:01.150 --> 00:05:03.771]  With a little know-how, it's not that difficult.
[00:05:03.771 --> 00:05:05.072]  Sheltering in Place.
[00:05:05.072 --> 00:05:09.094]  Surviving acts of terrorism from biological, chemical, and radioactive fallout.
[00:05:09.094 --> 00:05:18.518]  Developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[00:05:18.518 --> 00:05:19.139]  government.
[00:05:19.139 --> 00:05:25.582]  Gives you easy-to-follow video instructions, and walks you step-by-step through the process of preparing your home as a shelter.
[00:05:25.922 --> 00:05:30.763]  Get this critical video every American needs for only $29 plus shipping.
[00:05:30.763 --> 00:05:32.564]  Order by calling New Millennium today at 888-803-4438.
[00:05:32.564 --> 00:05:32.864]  That's 888-803-4438.
[00:05:32.864 --> 00:05:34.345]  Or order on the web at Berkeywater.com.
[00:05:44.761 --> 00:05:47.343]  Hello friends, Alex Jones here with an important question.
[00:05:47.343 --> 00:05:49.525]  When was the last time you used pure soap?
[00:05:49.525 --> 00:05:56.832]  I mean real hard to find all natural pure soap that contains no dyes, perfumes, deodorants, detergents, or other dangerous toxins.
[00:05:56.832 --> 00:06:05.440]  The Calvin Pure Soap Company, for the past 57 years, has been making triple concentrated pure soaps exclusively for healthcare professionals and hospitals.
[00:06:05.740 --> 00:06:10.562]  Now for the first time, Calvin Pure Soap is available factory direct to you and your family.
[00:06:10.562 --> 00:06:17.426]  That's great news because Calvin Pure Soap is made from all natural ingredients, is earth friendly, and completely environmentally safe.
[00:06:17.426 --> 00:06:21.768]  So if you want yesterday's values today for good old-fashioned pure soap, call 1-800-340-7091.
[00:06:25.169 --> 00:06:28.892]  Save up to 85% off supermarket and retail store prices.
[00:06:28.892 --> 00:06:31.374]  Call today for a Calvin Soap catalog at 1-800-340-7091.
[00:06:31.374 --> 00:06:31.634]  That's 1-800-340-7091.
[00:06:31.634 --> 00:06:33.715]  Or on the web at CalvinCureSoap.com.
[00:06:33.715 --> 00:06:37.078]  Try Pure Soap once and I'll guarantee you'll never use anything else.
[00:06:37.078 --> 00:06:38.359]  He's the T-Rex of political talk.
[00:06:38.359 --> 00:06:39.820]  Alex Jones on the GCN Radio Network.
[00:06:52.347 --> 00:06:57.989]  He's a best-selling author concerning government enrollment in 9-11 in Germany.
