[00:00:05.225 --> 00:00:06.546]  Big Brother.
[00:00:06.546 --> 00:00:08.308]  Mainstream media.
[00:00:08.308 --> 00:00:10.069]  Government cover-ups.
[00:00:10.069 --> 00:00:11.651]  You want answers?
[00:00:11.651 --> 00:00:12.552]  Well, so does he.
[00:00:12.552 --> 00:00:17.396]  He's Alex Jones on the GCN Radio Network.
[00:00:17.396 --> 00:00:21.440]  And now, live from Austin, Texas, Alex Jones.
[00:00:28.038 --> 00:00:34.684]  Here in Thailand, their swine flu vaccination program has just begun.
[00:00:34.684 --> 00:00:40.189]  But in other parts of the world, serious questions are being raised about the handling of the pandemic.
[00:00:41.204 --> 00:00:47.270]  Health officials around the world had believed swine flu could kill hundreds of thousands, if not millions.
[00:00:47.270 --> 00:00:52.935]  They introduced emergency measures and spent in excess of $20 billion on vaccines.
[00:00:52.935 --> 00:00:58.160]  But now Wolfgang Vodad, head of health at the Council of Europe, says they got it wrong.
[00:00:58.160 --> 00:01:04.425]  Not only that, they were misled by the World Health Organization and unduly influenced by drug companies.
[00:01:05.219 --> 00:01:14.069]  The WHO, in cooperation with some big pharmaceutical companies and their scientists, redefined pandemics and lowered the alarm threshold.
[00:01:14.069 --> 00:01:24.882]  Those new standards forced politicians in most states to react immediately and sign marketing commitments for additional and new vaccines against swine flu and spend billions of dollars to catch up.
[00:01:26.823 --> 00:01:30.065]  France is one country feeling the prick of embarrassment.
[00:01:30.065 --> 00:01:37.808]  Officials spent a staggering 1.25 billion dollars buying 94 million doses of H1N1 vaccine.
[00:01:37.808 --> 00:01:40.849]  So far only 5 million have been used.
[00:01:40.849 --> 00:01:45.911]  Now the country, like many others that bought big, is trying to sell off surplus stock.
[00:01:47.881 --> 00:01:54.743]  Having committed to buy the vaccines, Dr. Vodag says health officials then sought to justify their decision.
[00:01:54.743 --> 00:01:59.585]  Never before the search for traces of a virus was carried out so broadly and intensively.
[00:01:59.585 --> 00:02:08.548]  Besides, many cases of death that happened to coincide with seropositive H1N1 lab findings were simply attributed to swine flu and used to foster fear.
[00:02:09.881 --> 00:02:16.543]  Nearly 13,000 people worldwide have died of the virus, the largest share in the United States and Canada.
[00:02:16.543 --> 00:02:22.105]  Officials say it's now peaking in Central Europe, parts of Asia and the Middle East.
[00:02:22.105 --> 00:02:27.527]  But it hasn't been the killer some predicted, when the figure of 12,000 is compared to more than 250,000 people who die of seasonal flu each year.
[00:02:32.321 --> 00:02:40.327]  Dr. Vorag says the H1N1 vaccine was not sufficiently tested and was needlessly exposed to millions of healthy people.
[00:02:40.327 --> 00:02:43.670]  Drugmaker GlaxoSmithKline have responded by saying...
[00:02:44.525 --> 00:02:48.228]  Allegations of undue influence are misguided and unfounded.
[00:02:48.228 --> 00:02:53.233]  The WHO declared that H1N1 swine flu met the criteria for a pandemic.
[00:02:53.233 --> 00:02:56.375]  Responding to it has required unprecedented collaboration.
[00:02:56.375 --> 00:03:03.562]  As WHO has stated, legal regulations and numerous safeguards are in place to manage possible conflicts of interest.
[00:03:04.366 --> 00:03:07.228]  And that's also being reported on BBC, all over European TV and print.
[00:03:07.228 --> 00:03:13.891]  Not much of that is making it into the United States, where we have one of the most controlled mainstream medias.
[00:03:13.891 --> 00:03:16.212]  So, go back to January of last year.
[00:03:33.484 --> 00:03:41.089]  Several months before the flu hype even began, I said, you're gonna see massive flu hype.
[00:03:41.089 --> 00:03:48.814]  I don't know if it's gonna be real or not, but the government is quietly preparing for a freakout.
[00:03:48.814 --> 00:03:58.980]  Then they ran around to all the states in the United States and in Europe, but the sub-districts, and said, this is real, don't tell the public, it's the end of the world.
[00:03:58.980 --> 00:04:01.822]  We got those documents and we said, is it staged?
[00:04:02.921 --> 00:04:09.983]  Is it just a moneymaker or is it really a pandemic?
[00:04:09.983 --> 00:04:15.805]  And then we separately exposed from day one what was in the nasal and injectable flu shot.
[00:04:15.805 --> 00:04:23.468]  Cancer viruses, mercury, RNA, other chemicals.
[00:04:25.748 --> 00:04:26.889]  The list went on and on.
