[00:00.000 --> 00:24.280]  Forty-two days until the most historic election in world history, nationalism versus globalism
[00:24.280 --> 00:25.280]  up for referendum.
[00:25.280 --> 00:30.720]  You know the Democrats are already fighting dirty, and now, Trump Derangement Syndrome
[00:30.720 --> 00:34.880]  has gone into thermonuclear meltdown.
[00:34.880 --> 00:40.600]  Its Chernobyl and Fukushima and Three Mile Island all rolled into one.
[00:40.600 --> 00:46.280]  They've got prominent Democrats, prominent groups on Twitter saying murder Mike Pence,
[00:46.280 --> 00:53.600]  murder Trump, murder Ted Cruz, murder ICE, murder police, murder, murder, murder, murder,
[00:53.600 --> 00:54.600]  murder.
[00:54.600 --> 01:02.480]  Burn, death, kill, headline, dims, pursuing, quote, destruction of America.
[01:02.480 --> 01:05.040]  To stop Kavanaugh, those are the announcements.
[01:05.040 --> 01:07.480]  That's the story up on NewsWars.com.
[01:07.480 --> 01:14.160]  It is getting absolutely insane as we watch the death rows of these criminals and the
[01:14.160 --> 01:19.880]  minions that their entire ideology is the reflected glory of believing that they have
[01:19.880 --> 01:26.200]  captured and shackled the will of the West and that it is their slave and that they will
[01:26.200 --> 01:33.800]  absorb it, they will eat it, and somehow then become greater men than those they had conquered.
[01:33.800 --> 01:39.920]  But great men do not seek power, they only rise up once things become incredibly dark
[01:39.920 --> 01:44.360]  and there's no more denial that the time for resistance is here.
[01:44.360 --> 01:50.160]  Those of us being persecuted by the globalist are extremely honored because it means we
[01:50.160 --> 01:52.440]  are over the target.
[01:52.440 --> 02:00.240]  It is September 25th, 2018 on this global Tuesday worldwide transmission and you are
[02:00.240 --> 02:06.280]  in the war like everybody else just as important as I am, Matt Drudge or President Trump with
[02:06.280 --> 02:10.720]  your leadership at point blank lanes, going against the bullying, going against the peer
[02:10.720 --> 02:15.320]  pressure, going against the social conditioning and telling the truth and driving through
[02:15.320 --> 02:22.280]  the enemy line for touchdown after touchdown as we begin to demoralize the enemy not by
[02:22.280 --> 02:25.640]  suppressing them but by winning.
[02:25.640 --> 02:29.400]  Their will is now being fully broken.
[02:29.400 --> 02:35.240]  The death rows we witness now are the true shine that humanity is about to be coming
[02:35.240 --> 02:36.240]  back up.
[02:36.240 --> 02:45.440]  All right, does that mean we're offering some type of utopia, no.
[02:45.440 --> 02:50.760]  What it does mean is that the dystopia of the globalist where they want to demoralize
[02:50.760 --> 02:55.320]  us and dominate us and control us, no.
[02:55.320 --> 03:00.360]  Our will to fight is back and we are strong and we are persecuted because we're telling
[03:00.360 --> 03:01.360]  the truth.
[03:01.360 --> 03:07.080]  This is DrudgeReport.com, at least 10 minutes ago, the two top stories on DrudgeReport.com
[03:07.080 --> 03:15.600]  are these incredible reports, video Ted Cruz and his wife hounded from restaurant by angry
[03:15.600 --> 03:16.680]  leftist mob.
[03:16.680 --> 03:23.600]  That was the first article this morning by Steve Watson, Paul's capable but also reclusive
[03:23.600 --> 03:24.600]  brother.
[03:24.600 --> 03:25.600]  Just as capable as Paul.
[03:25.600 --> 03:27.520]  I wish we could get Steve back on air.
[03:27.520 --> 03:33.520]  Here of group that harassed Ted Cruz tweeted about dead cops assassinating Mike Pence.
[03:33.520 --> 03:36.920]  He's also known as snake man or pencil neck.
[03:36.920 --> 03:41.040]  He's a professor that leads the terrorist organization.
[03:41.040 --> 03:43.720]  Leftist group that harassed Ted Cruz vows, you are not safe.
[03:43.720 --> 03:49.000]  We will find you and then it gets worse.
[03:49.000 --> 03:56.160]  The leftist group again calls for the resistance, the rising up and killing Mike Pence, everyone
[03:56.160 --> 04:04.080]  else, top resistance member admits he gets paid by higher ups to show the division.
[04:04.080 --> 04:10.120]  Of course, what is in the WikiLeaks?
[04:10.120 --> 04:11.240]  What's in their own documents?
[04:11.240 --> 04:18.800]  There's top professors and psychological warfare telling Hillary three months out, we're losing
[04:18.800 --> 04:20.080]  the public's attention.
[04:20.080 --> 04:21.880]  They don't believe us.
[04:21.880 --> 04:26.760]  We need to expand culture war.
[04:26.760 --> 04:30.320]  We need to expand cultural division.
[04:30.320 --> 04:35.520]  What is that old against young, black against white, white against black, vice versa, male
[04:35.520 --> 04:42.440]  against female, female against male, north against south, just mindless idiocy.
[04:42.440 --> 04:47.360]  We should be unified by liberty and freedom and true justice and a free market that is
[04:47.360 --> 04:56.280]  our path to Valhalla, Nirvana and heaven all rolled into one.
[04:56.280 --> 05:00.760]  Stay with us, critical transmission straight ahead.
[05:00.760 --> 05:05.920]  Words cannot describe how big the stakes are for the future of humanity right now.
[05:05.920 --> 05:10.040]  Info awards is being openly targeted by the Democratic Party, leftist CIA operatives,
[05:10.040 --> 05:13.840]  the corrupt justice department and the entire Soros crime syndicate.
[05:13.840 --> 05:17.680]  People say, why would you start a fight with them because they were already dominating
[05:17.680 --> 05:22.000]  and running America into the ground and I knew we had no future if we didn't do this.
[05:22.000 --> 05:27.120]  So we've already had incredible success, but if you will simply realize how epic this
[05:27.120 --> 05:32.320]  is and understand how real this fight is and why we've been made the main target and if
[05:32.320 --> 05:38.320]  you financially support us and if you spread the word about our articles and videos, infowars.com,
[05:38.320 --> 05:43.240]  we won't just continue to stand up against these brutal scumbags, we'll win.
[05:43.240 --> 05:47.880]  We have huge sales at infowarsstore.com right now and we're still able to operate the shopping
[05:47.880 --> 05:51.360]  cart and get stuff shipped out to you despite the fact that we're trying to block our commerce
[05:51.360 --> 05:53.320]  and you're right to the market.
[05:53.320 --> 05:57.000]  But if you don't stand up and support us financially, Soros and the global Spain win.
[05:57.000 --> 06:23.000]  This is InfoWars Darkest Hour, with your support, I'm counting on you.
[06:23.000 --> 06:39.880]  Welcome to the Archive.
[06:39.880 --> 06:41.880]  Believes that we are their dinner
[06:41.960 --> 06:47.400]  But many others are breaking the trance and humanity's soul is rising
[06:47.560 --> 06:52.040]  Thanks to God. Thanks to all your actions and thanks to all of your prayers
[06:52.440 --> 06:57.560]  It is September 25th 2018 on this Tuesday worldwide broadcast
[06:57.720 --> 07:01.520]  Paul Joseph Watson is joining us coming up with huge news
[07:01.520 --> 07:06.680]  He's also hosting the fourth hour and then I've cleared the decks to take phone calls throughout the day
[07:06.680 --> 07:11.320]  Trump derangement syndrome has gone into its final meltdown
[07:12.160 --> 07:18.320]  They are frothing and calling for death and violence everywhere. They are bullying. They are intimidating
[07:18.440 --> 07:23.680]  They are trying to be alphas and and make us submit to them
[07:24.960 --> 07:29.520]  They are fully intending to steal the 2018 election
[07:29.520 --> 07:34.120]  There will be a massive red wave, but they have built a seawall of
[07:34.120 --> 07:39.160]  Of election fraud and people voting in the names of dead people and so much more
[07:40.040 --> 07:42.040]  I'm not saying that you as a
[07:42.760 --> 07:48.080]  Conservative or as a Christian should look at people who've recently died on the death rolls and then if you're in
[07:48.720 --> 07:52.840]  Cities or states that don't have voter ID laws run by Democrats to go vote
[07:53.040 --> 07:57.760]  Because those systems are already going to be fraudulent anyways no matter what you don't want to lower yourself to their area
[07:57.880 --> 08:00.360]  You want to go knock on a hundred doors yourself?
[08:00.360 --> 08:06.560]  You want to call to talk radio yourself? You want to call to C-SPAN yourself? You want to go speak at the city council yourself?
[08:07.000 --> 08:11.120]  You want to get involved and stand up against this mafia operation?
[08:11.120 --> 08:13.600]  And that's how we're going to win and in the cyber war
[08:14.080 --> 08:18.520]  Against the globalist and those that would keep our country suppressed under chai-com control
[08:19.160 --> 08:21.760]  You intensify your operations
[08:22.400 --> 08:26.160]  Spreading articles spreading video spreading links. You're going to get demonized. You're going to get attacked
[08:26.160 --> 08:30.320]  They're going to hit you with Pavlovian conditioning. They're going to even ban you. It doesn't matter
[08:32.000 --> 08:34.000]  Again most folks I know that are
[08:34.560 --> 08:40.760]  So-called in the Liberty movement or the Patriot movement who are prominent have kind of backed off under the censorship and have
[08:41.280 --> 08:43.040]  self-censored themselves
[08:43.040 --> 08:45.760]  Hoping that they can just keep those platforms because it's all they have
[08:46.320 --> 08:48.680]  We're going to lose everything and people have those attitudes
[08:49.000 --> 08:54.920]  But the good news is the general public isn't acting like that, but I've seen a crap ton of cowardice out there
[08:54.920 --> 08:58.680]  I've not seen it by Gavin McGinnis. I've not seen it by Steven Crowder
[08:59.000 --> 09:05.480]  I've not seen it by people like Anthony Comey and many many others, but we have all seen really
[09:06.400 --> 09:08.560]  saddening levels of people not just
[09:09.120 --> 09:11.840]  Not standing up for free speech now and keeping their heads down
[09:11.840 --> 09:17.320]  But also virtue signaling against info wars during all this is saying oh Jones had it coming to him
[09:18.040 --> 09:20.200]  That's what the globalist are betting on and when you do that
[09:20.200 --> 09:24.600]  Facebook and Twitter and YouTube are going to push you and they're going to make it prominent
[09:24.600 --> 09:30.560]  See part of silencing me on these platforms is that then they can go out and try it out the lie on a post
[09:31.800 --> 09:34.320]  Like Facebook promotes and is in a partnership
[09:35.120 --> 09:39.760]  With the video producers at snapchat and they put out every week huge lies about me
[09:41.080 --> 09:43.080]  About Sandy Hook about
[09:43.960 --> 09:45.960]  Now I'm harassing people
[09:45.960 --> 09:51.740]  How I went up to a poor Hispanic Native American ladies for no reason and called him Brown
[09:51.760 --> 09:57.840]  Cook what's clan and they edit the video and edit out ten instances where they call me a monkey four times
[09:58.200 --> 10:00.200]  They say my mother's married to her brother
[10:00.520 --> 10:06.480]  They she calls me you know a subhuman white person that I should go back to Europe and a pilgrim
[10:06.480 --> 10:08.760]  So I said my goodness you're brown KKK
[10:09.320 --> 10:15.280]  Well instead that cuts her going I'm a veteran and the me saying brown KKK and then playing sad music
[10:15.280 --> 10:18.880]  that's the criminal fraud of
[10:19.800 --> 10:21.800]  the fake news engines
[10:22.120 --> 10:29.700]  Then the New York Times of Washington Post Facebook all of them just opening up on me with just hellish demonization
[10:30.440 --> 10:35.280]  People say well you should have submitted to them. I'm trying to change the world. I'm in a war
[10:35.760 --> 10:39.780]  Do you think George Washington was trying to win popularity contest in British newspapers?
[10:39.780 --> 10:47.140]  They were saying George Washington was a rapist and George Washington was a murderer and George Washington was a thief
[10:47.140 --> 10:50.660]  And George Washington was a wimp and George Washington was gonna lose
[10:50.660 --> 10:57.340]  But when he ended up defeating the British Empire that nobody else had defeated and then when he refused to be king
[10:58.420 --> 11:00.420]  They tried to make him king
[11:00.460 --> 11:06.540]  Others wouldn't stand for that to quote. Thank God for the renegades need to play that today Steve Boss. What a great guy and
[11:06.540 --> 11:12.020]  When he refused to be king the king of England had a proclamation and said today
[11:13.260 --> 11:17.620]  George Washington is the greatest man alive on earth and
[11:18.700 --> 11:20.860]  When George Washington died in the UK
[11:22.180 --> 11:28.220]  They had their flags at half mass and respected him because they all knew it was all crap was all lies
[11:28.220 --> 11:34.020]  And he persevered through it and that goes back to the Teddy Roosevelt clip the Teddy Roosevelt quote
