[00:00.000 --> 00:29.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:29.000 --> 00:56.000]  Recently, President Trump launched a new offensive against progressives by drawing attention to the decrepit state of Maine.
[00:56.000 --> 01:00.000]  By drawing attention to the decrepit state of major leftist run cities.
[01:00.000 --> 01:04.000]  Wonder where he got that idea from, but forget about Baltimore.
[01:04.000 --> 01:08.000]  If Baltimore was a toilet, L.A. would be a 500 acre landfill.
[01:08.000 --> 01:13.000]  L.A. can truly lay claim to the accolade of being king of the sh** holes.
[01:13.000 --> 01:18.000]  There are now an estimated 60,000 homeless people living on the streets of L.A.
[01:18.000 --> 01:22.000]  That's a 75% rise in homelessness since 2012.
[01:22.000 --> 01:23.000]  Did you ever see I Am Legend?
[01:23.000 --> 01:24.000]  Yes.
[01:24.000 --> 01:27.000]  Okay, remember when all the f**king crazy zombie people are running at once?
[01:27.000 --> 01:28.000]  Yeah.
[01:28.000 --> 01:29.000]  That's what it's like.
[01:29.000 --> 01:30.000]  Are you serious?
[01:30.000 --> 01:55.000]  You can't believe the volume.
[01:55.000 --> 02:03.000]  I'm helping former sex pistol Johnny Rotten recently complained about homeless people littering Venice Beach with feces and needles.
[02:03.000 --> 02:08.000]  They're aggressive, and because there's an awful lot of them together, they're gangy, he said.
[02:08.000 --> 02:09.000]  When this guy...
[02:09.000 --> 02:11.000]  How would you like an ice smack in the edge?
[02:11.000 --> 02:14.000] ...is worried about other people being too aggressive.
[02:14.000 --> 02:16.000]  Chances are they're quite aggressive.
[02:16.000 --> 02:20.000]  F**k!
[02:20.000 --> 02:26.000]  Thanks to ever lighter prison sentences, crime in Los Angeles County is also on the rise.
[02:26.000 --> 02:35.000]  According to Bob Lindsay, a 40-year veteran of the Los Angeles County Sheriff's Department, murders in one area he patrols were up 900% last year.
[02:35.000 --> 02:40.000]  FBI stats also showed a 56% increase in murders in Los Angeles County.
[02:40.000 --> 02:45.000]  Crime amongst the homeless population rose by 50% over the last year.
[02:45.000 --> 02:50.000]  A nasty attack inside a West Side McDonald's.
[02:50.000 --> 02:53.000]  Business owners Rick and Susie and the workers down here say they see this all the time.
[02:53.000 --> 02:57.000]  They weren't at all surprised to hear about this violent attack on the security guard.
[02:57.000 --> 03:04.000]  They say every single day is a struggle, and they watch the homeless people every day commit crimes and violence.
[03:04.000 --> 03:07.000]  It's a standoff, and it's about to get very scary.
[03:07.000 --> 03:11.000]  A shirtless maniac armed with rocks is taunting motorists.
[03:11.000 --> 03:16.000]  Windows, but they are shatterproof. The rocks just bounce off.
[03:16.000 --> 03:22.000]  The terrified driver leaps out and flees. That's when it gets really scary.
[03:22.000 --> 03:27.000]  The shirtless dude jumps on board. Looks like he's trying to hijack the bus.
[03:27.000 --> 03:29.000]  Some of the passengers run out the back.
[03:29.000 --> 03:33.000]  Residents of modern cities often complain about the loss of tradition.
[03:33.000 --> 03:38.000]  But what could be more traditional than the return of diseases not seen since medieval times?
[03:38.000 --> 03:45.000]  Thanks to LA's ever-increasing piles of uncollected trash, Typhus has made a spectacular comeback.
[03:45.000 --> 03:50.000]  Rats gorge on the trash, multiply, and then spread the fleas that transmit the Typhus.
[03:50.000 --> 03:56.000]  Typhus is a third-world disease caused by a breakdown in society where trash pickup becomes a luxury.
[03:56.000 --> 04:04.000]  It's only normally seen in socialist hellscapes like Caracas, Venezuela, and it's not just the homeless who are getting Typhus.
[04:04.000 --> 04:09.000]  Deputy City Attorney Liz Greenwood caught it because City Hall is infested with rats.
[04:09.000 --> 04:14.000]  Who gets Typhus? It's a medieval disease that's caused by trash.
[04:14.000 --> 04:17.000]  Piles of trash like those on Cirrus Avenue.
[04:17.000 --> 04:19.000]  I thought I was going to die.
[04:19.000 --> 04:22.000]  And there you were thinking Baltimore was notorious for its rats.
[04:22.000 --> 04:25.000]  LA is known as the City of Rats.
[04:25.000 --> 04:32.000]  According to pest control companies, requests for rat exterminations are up 60% in the last 12 months.
[04:32.000 --> 04:37.000]  Hello. There are now an estimated 12 million plus rats in Los Angeles.
[04:37.000 --> 04:43.000]  Pest control professionals warn of a, quote, alarming increase in rats that is, quote, highly abnormal.
[04:43.000 --> 04:51.000]  But they can't properly clean up the mess because hysterical environmentalists are lobbying to get bills passed that beneficial rodenticides that kill them.
[04:51.000 --> 04:57.000]  I'm standing outside of City Hall. Why don't you take a look at this? It says number 98 upside down.
[04:57.000 --> 05:02.000]  They're rat trap and they're all over City Hall.
[05:02.000 --> 05:07.000]  It's never been easy to figure out the essentials of a new supplement routine.
[05:07.000 --> 05:14.000]  That's why we created the Eight Pack Power Stack, your go-to option for the building blocks of a successful approach to supplementation.
[05:14.000 --> 05:22.000]  This one stop shop for those looking to simplify or adjust their routine is perfect for new and old info warriors alike.
[05:22.000 --> 05:29.000]  With the Eight Pack Power Stack, there's no trial and error, messy bottles laying across the counter, or 20 minute morning habits.
[05:29.000 --> 05:43.000]  Just take the wake up and work or rest and recover packs each day for quick, easy to use and conveniently accessible formulas to help you reach your peak without the deep supplement knowledge, stacks of bottles and complicated routine.
[05:43.000 --> 05:47.000]  Featuring eight different formulas for a total take on your health and wellness.
[05:47.000 --> 05:52.000]  You can find what you like and get even more powerful versions in the store.
[05:52.000 --> 05:59.000]  Head to InfowarsStore.com and check out Eight Pack Power Stack today and jumpstart your supplement routine.
[05:59.000 --> 06:07.000]  Going to start contracting diseases that are dangerous.
[06:07.000 --> 06:17.000]  And guess what other progressive...
[06:38.000 --> 06:47.000]  Words offer the means to meaning and for those who will listen, the enunciation of truth.
[06:47.000 --> 06:50.000]  There is something terribly wrong with this country, isn't there?
[06:50.000 --> 06:53.000]  You designed it, sir. You wanted it foolproof. You told me every television in London.
[06:53.000 --> 06:57.000]  Cruelty and injustice, intolerance and depression.
[06:57.000 --> 07:06.000]  And where once you have the freedom to object and don't think and speak as you saw fit, you now have sensors and systems of surveillance perversing your conformity and...
[07:06.000 --> 07:09.000]  In your submachine cameras. How did this happen?
[07:09.000 --> 07:11.000]  Who's to blame?
[07:11.000 --> 07:14.000]  Well, certainly there are those who are more responsible than others.
[07:14.000 --> 07:16.000]  They will be held accountable.
[07:16.000 --> 07:22.000]  But again, truth be told, if you're looking for the guilty, you need only look into a mirror.
[07:22.000 --> 07:26.000]  I know why you did it. I know you were afraid.
[07:26.000 --> 07:36.000]  Who would it be? War, terror and disease? There were a myriad of problems which inspired to corrupt your reason and rob you of your common sense.
[07:36.000 --> 07:38.000]  Fear got the best of you.
[07:38.000 --> 07:42.000]  And in your panic, you turned to the now high Chancellor, Adam Suttler.
[07:42.000 --> 07:45.000]  He promised you order. He promised you peace.
[07:45.000 --> 07:56.000]  And all he demanded in return was your silent, obedient consent.
[07:56.000 --> 08:04.000]  There is a war. It's happening now. It will decide the fate of humanity. The time to choose sides has come.
[08:04.000 --> 08:27.000]  We are the resistance. We are the Info War.
[08:27.000 --> 08:37.000]  Ladies and gentlemen, we are live. We are broadcasting worldwide. I am your host, Alex Jones. It's Monday, August 19th, 2019.
[08:37.000 --> 08:47.000]  And I'm going to be here live for the next four hours co-hosting with Gerald Solente when he joins us coming up in the fourth hour.
[08:47.000 --> 08:55.000]  There's been so much huge breaking news in the last few weeks that I've been a little bit of an airtime hog and a pig.
[08:55.000 --> 09:11.000]  And so today we'll cover all the news, get to all the clips, but I do want to open the phones up for really the entirety of the second half of this hour and right through until Gerald Solente joins us.
[09:11.000 --> 09:18.000]  And I want to talk about the economy and a bunch of other issues with him, and he'll probably open the phones up as well.
[09:18.000 --> 09:25.000]  You've seen a big attempt by the globalists to crash the U.S. economy. Trump has so far successfully fought back against that.
[09:25.000 --> 09:35.000]  Now, Scaramucci, a truly slimy person who's only in the administration 12 days, is trying to recruit all the former cabinet members that have left to come after Trump.
[09:35.000 --> 09:40.000]  Well, those are the globalists that lied to Trump and got into the administration that he removed.
[09:40.000 --> 09:48.000]  It's simply mind-blowing to watch traders try to crash our economy. It has a name. It's called Treason.
[09:48.000 --> 09:54.000]  And Bill Maher has come out and said, we'll play it again coming up next segment,
[09:54.000 --> 10:03.000]  Bill Maher has come out and said that we need to crash the economy and he doesn't apologize for that to punish Trump.
[10:03.000 --> 10:14.000]  But then Bill Maher resist people like Tlaib, the Islamist Palestinian, when Israel says you're barred from coming to the country,
[10:14.000 --> 10:20.000]  if you plan to come here to preach the overthrow of our country, he then attacks her for that.
[10:20.000 --> 10:25.000]  Which, by the way, is totally reasonable. I mean, you shouldn't let somebody into your country that wants to overthrow it.
[10:25.000 --> 10:30.000]  But we've elected someone that wants to overthrow our country as well. In fact, the whole squad hates this nation.
[10:30.000 --> 10:36.000]  The governor of New York says we've never been a great country. That is the Democratic Party operating system.
[10:36.000 --> 10:42.000]  So Bill Maher can't talk out both sides of his mouth. I'm going to be going over that as well here today.
[10:42.000 --> 10:48.000]  But the top story is we're trying to crash the economy. Huge developments taking place in Hong Kong.
[10:48.000 --> 10:55.000]  So many massive developments like mainstream media defending Antifa violence when even AP actually got it right
[10:55.000 --> 11:02.000]  and said that it was Antifa being violent and that it was not the Proud Boy Patriots.
[11:02.000 --> 11:07.000]  So big victory there. But the rest of the media from ABC to NBC to CNN literally lied about it.
[11:07.000 --> 11:13.000]  We'll be breaking that down next segment because it illustrates how they're on the side of thug-like terrorists.
[11:13.000 --> 11:22.000]  And then there are stories like this one. They are officially in handbooks teaching in drag queen story time,
[11:22.000 --> 11:33.000]  which is really pedophile grooming time from Australia to the United States, from Germany to Scotland.
[11:33.000 --> 11:42.000]  The joys of six-year-olds having oral sex and adults performing oral sex on children. Six-year-olds.
[11:42.000 --> 11:48.000]  Unbelievable. We're going to go to this important report first. CNN supports Portland Antifa.
[11:48.000 --> 11:56.000]  The entire police force was on hand to ensure that the march to determine Antifa as a domestic terrorist organization
[11:56.000 --> 12:04.000]  went relatively smoothly. And amongst those supporting their president and the fundamental rights of all American citizens, it did.
[12:04.000 --> 12:19.000]  Is that what you feel? If you engage in violence, you're subject to the use of force, it could be arrested.
[12:19.000 --> 12:27.000]  The group on the side of liberty patiently, peacefully and respectfully obeyed the Portland police throughout the march.
[12:27.000 --> 12:34.000]  Meanwhile, Antifa once again revealed exactly why it is that their anti-American communist propaganda thuggery
[12:34.000 --> 12:45.000]  has reached the end of a majority of Americans' patience. They beat two old men and a woman.
[12:45.000 --> 12:50.000]  Chased down a father and his young daughter.
[12:50.000 --> 12:59.000]  Back to school bus transporting pro-liberty marchers with a hammer and pepper spray breaking its windows.
[12:59.000 --> 13:04.000]  And bloodying those inside.
[13:04.000 --> 13:13.000]  Their message, go home Nazis, go home. Again echoing this childish and factually incorrect demand to American citizens.
[13:13.000 --> 13:22.000]  American citizens are home anywhere within U.S. territories. And Nazis, Americans' ancestors fought and killed Nazis.
[13:22.000 --> 13:29.000]  If Antifa was accurate with their zombie like chanting, they would be chanting death to America.
[13:29.000 --> 13:36.000]  But they don't have the Cajones to do that. But anyone watching mainstream media would be led to believe otherwise.
[13:36.000 --> 13:45.000]  And of course no one supports Antifa. A leftist enforcement arm made up of angry teenagers, better than national media embarrassment CNN.
[13:45.000 --> 13:51.000]  And he writes, major consideration is being given to naming Antifa an organization of terror.
[13:51.000 --> 13:57.000]  Portland is being watched very closely. Hopefully the mayor will be able to properly do his job.
[13:57.000 --> 13:59.000]  What's your reaction to that tweet?
[13:59.000 --> 14:06.000]  This is on par with what the president does. He sides with the white supremacists. He sides with the white nationalists.
[14:06.000 --> 14:14.000]  With the domestic terrorists in our country. Just as, you know, he's incited violence against people of color.
[14:14.000 --> 14:26.000]  It's not surprising that Trump would side away from the folks who are the peaceful protesters working to safeguard their city from domestic terrorism.
[14:26.000 --> 14:30.000]  Just not surprised at all that the president sides with the white nationalists.
[14:30.000 --> 14:36.000]  That's been his motive operation since before he was elected president.
[14:36.000 --> 14:45.000]  According to CNN, Antifa are the good guys. Just peaceful protesters protecting their progressive city from evil nationalists.
[14:45.000 --> 14:50.000]  Do you feel like you're playing into their hands by showing up? Why not just let them come and protest?
[14:50.000 --> 14:56.000]  I think them coming and protesting is actually worse. They will get violence by any means necessary.
[14:56.000 --> 15:01.000]  If they get violence against Antifa, at least these are people who are prepared.
[15:01.000 --> 15:09.000]  I mean, if they just go around harassing random citizens, that's not cool. We are resisting the fascism.
[15:09.000 --> 15:13.000]  We're not allowing them to just take over our streets.
[15:13.000 --> 15:20.000]  So you're hearing from two members of Antifa. They said they're, you know, in a different group, but it is linked to Antifa.
[15:20.000 --> 15:25.000]  And their thoughts on what the president has said and their thoughts on what the right has said.
[15:25.000 --> 15:37.000]  For the same government that backed the Communist Control Act in 1954 to kick the can down the road on labeling Antifa a domestic terrorist organization is blatant negligence.
[15:37.000 --> 15:46.000]  How many more Americans need to suffer to exercise their constitutional rights under the left's brown shirt style madness?
[15:46.000 --> 16:08.000]  John Bown reporting.
[16:17.000 --> 16:23.000] .
