[00:00:11.568 --> 00:00:12.709]  Big Brother.
[00:00:12.709 --> 00:00:14.490]  Mainstream media.
[00:00:14.490 --> 00:00:15.771]  Government cover-ups.
[00:00:15.771 --> 00:00:18.093]  You want to stop tyranny?
[00:00:18.093 --> 00:00:19.754]  Well, so does he.
[00:00:19.754 --> 00:00:24.518]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:24.518 --> 00:00:30.963]  Storm clouds gather.
[00:00:30.963 --> 00:00:32.084]  War looms.
[00:00:32.084 --> 00:00:36.508]  The dictatorship run by the mullahs over in Iran.
[00:00:38.231 --> 00:00:40.772]  Yesterday threatened the mother of all wars.
[00:00:40.772 --> 00:00:42.193]  Saddam Hussein did that as well.
[00:00:42.193 --> 00:00:46.676]  Things didn't turn out didn't turn out too well with all that bluster.
[00:00:46.676 --> 00:00:55.761]  And then Trump responded saying don't ever threaten us again or the consequences you will face will be what few have suffered.
[00:00:55.761 --> 00:01:02.325]  That is obviously one of the big stories that is front and center to Iranian president.
[00:01:02.325 --> 00:01:06.267]  Never ever threaten the United States again or you will suffer.
[00:01:08.277 --> 00:01:12.199]  Consequences the likes of which few throughout history have ever suffered before.
[00:01:12.199 --> 00:01:19.742]  We are no longer a country that will stand for your demented words of violence and death.
[00:01:19.742 --> 00:01:20.262]  Be cautious.
[00:01:21.701 --> 00:01:22.561]  Don't tread on me.
[00:01:22.561 --> 00:01:24.782]  He could have added, but he didn't.
[00:01:24.782 --> 00:01:25.762]  So there you go.
[00:01:25.762 --> 00:01:36.206]  Meanwhile, I've become punch drunk to this, and it's one of the few areas we've failed in, because I don't even look for these stories, and they're just buried out there, but I see them here and there every day.
[00:01:36.206 --> 00:01:39.207]  20, 30 of them to the point I don't even cover it.
[00:01:39.207 --> 00:01:40.407]  But we're going to today.
[00:01:40.407 --> 00:01:42.548]  This is just today.
[00:01:42.548 --> 00:01:45.849]  One killed, 14 wounded as gunman opens fire in Toronto.
[00:01:45.849 --> 00:01:48.690]  Terrorism suspected, but they'll cover it up in the media.
[00:01:49.611 --> 00:01:52.632]  If it was a right winger or it was a school shooting, you never hear the end of it.
[00:01:52.632 --> 00:01:58.095]  They blame all gun owners, but when it's Islamic, underneath the old ruggy.
[00:01:58.095 --> 00:02:02.997]  Three men arrested over acid attack on three-year-old British boy.
[00:02:02.997 --> 00:02:05.098]  And of course you know where that came from.
[00:02:05.098 --> 00:02:08.760]  They now have seven acid attacks a day in London.
[00:02:08.760 --> 00:02:11.221]  Dirty, stinking Belgians, what they screamed.
[00:02:11.221 --> 00:02:16.024]  Migrant gangs pelt handicapped old lady with stones.
[00:02:16.024 --> 00:02:18.225]  This is just today, up on Infowars.com.
[00:02:20.293 --> 00:02:23.235]  And it just goes on and on from there.
[00:02:23.235 --> 00:02:27.999]  And I've got more reports of that we'll be getting into.
[00:02:27.999 --> 00:02:31.602]  Big article in the New York Times appraising George Soros and attacking me.
[00:02:31.602 --> 00:02:33.484]  And we're going to be getting into some of that.
[00:02:33.484 --> 00:02:35.745]  George Soros bet big on liberal democracy.
[00:02:35.745 --> 00:02:37.727]  Now he fears he's losing.
[00:02:37.727 --> 00:02:41.630]  Liberal democracy, is that what you call what's in the WikiLeaks, Stu?
[00:02:41.630 --> 00:02:44.853]  In the free press worldwide, have your fact-checkers run the Internet?
[00:02:45.919 --> 00:02:49.462]  Which, when we learned that two years ago on WikiLeaks, I thought was insanely bold.
[00:02:49.462 --> 00:02:58.391]  Turns out he does fund Media Matters and the Southern Poverty Law Center and Snopes and the other mail-order catalog place that now runs it all.
[00:02:58.391 --> 00:02:59.392]  I've actually got an article here.
[00:02:59.392 --> 00:03:09.702]  Remember that lady that said that the double amputee war hero was a Nazi because he had an Iron Cross
[00:03:11.209 --> 00:03:20.656]  symbol on his arm, it was the name of their unit, and it had to do with the Greeks, you know, have you ever seen Fire Engine's Lady?
[00:03:20.656 --> 00:03:29.422]  They've got that type of, it's only really an iron cross, it's an old, Scots use it, Italians use it, it's used by the Catholics, it's used by everybody.
[00:03:29.422 --> 00:03:31.243]  It's all over churches all over the world.
[00:03:31.243 --> 00:03:33.925]  Well, it even had his unit number under it.
[00:03:33.925 --> 00:03:35.146]  Doesn't matter if she called him a Nazi.
[00:03:36.198 --> 00:03:37.138]  And who is she?
[00:03:37.138 --> 00:03:37.939]  Can't make this up.
[00:03:37.939 --> 00:03:41.300]  Fact checker who misidentified ICE agent's Nazi tattoo.
[00:03:41.300 --> 00:03:44.081]  Hired by Media Matters to research alt-right.
[00:03:44.081 --> 00:03:46.042]  And so just made it up.
[00:03:46.042 --> 00:03:49.324]  That's what these folks do.
[00:03:49.324 --> 00:03:50.864]  Is just lie, lie, lie.
[00:03:50.864 --> 00:03:52.225]  But they're the fact checkers.
[00:03:52.225 --> 00:03:52.865]  Why?
[00:03:52.865 --> 00:03:56.086]  Oh, you're an SJW out of college.
[00:03:56.086 --> 00:04:00.388]  Well, we're going to hire 20,000 of you from your fever swamp.
[00:04:00.388 --> 00:04:01.609]  And we're going to go put you into
[00:04:06.738 --> 00:04:13.004]  The positions at Google, Facebook, YouTube, Twitter, all of it, and you are going to run everything.
[00:04:13.004 --> 00:04:14.985]  And you are the boss now.
[00:04:14.985 --> 00:04:16.307]  You rule America.
[00:04:16.307 --> 00:04:16.947]  You rule the world.
[00:04:16.947 --> 00:04:21.872]  It was in WikiLeaks two years ago that Soros wanted Obama to fully hand the Internet over to the UN.
[00:04:21.872 --> 00:04:23.553]  He only did it partially.
[00:04:23.553 --> 00:04:27.937]  You see what the EU is doing now with all their censorship reaching into the US.
[00:04:27.937 --> 00:04:30.099]  And they actually said that
[00:04:32.324 --> 00:04:35.487]  He would then control, and only their news would be pushed to everyone.
[00:04:35.487 --> 00:04:36.248]  And guess what?
[00:04:36.248 --> 00:04:37.689]  Hillary lost.
[00:04:37.689 --> 00:04:39.191]  They still went ahead with it, though.
[00:04:39.191 --> 00:04:42.033]  And Trump needs to do something about this.
[00:04:42.033 --> 00:04:47.279]  He's been talking about the Washington Post, now they're on about Bezos, and now they're liars, and now he made tax.
[00:04:47.279 --> 00:04:49.080]  He'll get rid of the tax exemption of Amazon.
[00:04:49.080 --> 00:04:49.901]  That's great.
[00:04:49.901 --> 00:04:54.806]  But the big enchiladas, Google, Twitter, and Facebook, that's the big enchiladas there, President.
[00:05:00.421 --> 00:05:02.762]  Fueling your body is hard work.
[00:05:02.762 --> 00:05:08.524]  That's why we've introduced the InfoWars Life Daily Digestive Pack to help you fuel it right.
[00:05:08.524 --> 00:05:16.966]  Combine FloraLife Everyday Maintenance and Carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[00:05:16.966 --> 00:05:19.187]  There's no better way to power your body.
[00:05:19.707 --> 00:05:26.613]  Floralife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[00:05:26.613 --> 00:05:37.762]  When paired with Carnivore, our incredible enzyme formula that helps you break down nutrients, these formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[00:05:37.762 --> 00:05:44.668]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[00:05:45.208 --> 00:05:51.351]  There's no better time to try Floralife and Carnivore to see how well they can support your body.
[00:05:51.351 --> 00:05:55.192]  Don't miss out on the chance to fuel your body and support recovery.
[00:05:55.192 --> 00:06:03.015]  Try the InfoWars Life Daily Digestive Pack today!
[00:06:03.015 --> 00:06:05.677]  Waging war on corruption.
[00:06:05.677 --> 00:06:10.859]  It's Alex Jones, coming to you live from the front lines of the InfoWars.
[00:06:20.597 --> 00:06:24.561]  Unbelievable the amount of news and information we have here today.
[00:06:24.561 --> 00:06:28.044]  Iran is a lot bigger foe than Iraq.
[00:06:29.645 --> 00:06:36.867]  If you know the history, you know the CIA put Saddam Hussein into power as the head of the Ba'ath security apparatus.
[00:06:36.867 --> 00:06:41.728]  They told the Ba'ath party they'd quit assassinating him in 1970.
[00:06:41.728 --> 00:06:44.649]  They put Saddam Hussein as the head of security.
[00:06:44.649 --> 00:06:51.131]  Then, nine years later, the CIA funded a coup against the Ba'athist leadership and put Saddam Hussein in.
[00:06:51.131 --> 00:06:52.731]  Three years later, the U.S.
