[00:00:04.813 --> 00:00:06.114]  Big Brother.
[00:00:06.114 --> 00:00:07.895]  Mainstream media.
[00:00:07.895 --> 00:00:09.656]  Government cover-ups.
[00:00:09.656 --> 00:00:11.238]  You want answers?
[00:00:11.238 --> 00:00:12.779]  Well, so does he.
[00:00:12.779 --> 00:00:16.982]  He's Alex Jones on the GCN Radio Network.
[00:00:16.982 --> 00:00:21.085]  And now, live from Austin, Texas, Alex Jones.
[00:00:33.211 --> 00:00:38.474]  Well, it's already Wednesday, the 20th day of November 2013.
[00:00:38.474 --> 00:00:40.676]  I am your host, Alex Jones.
[00:00:40.676 --> 00:00:43.878]  We're going to be live here for the next three hours, Lord willing.
[00:00:43.878 --> 00:00:53.544]  And then tonight, we're going to have feeds up on InfoWars.com and PrisonPlanet.com, live from Dallas via Ustream and other systems.
[00:00:54.403 --> 00:01:05.509]  We're going to have the live demonstration against the people that really were behind the assassination of John F. Kennedy, the private run-for-profit offshore banking cartel known as the Federal Reserve.
[00:01:05.509 --> 00:01:09.871]  8 o'clock, Pearl Street in downtown Dallas.
[00:01:09.871 --> 00:01:10.931]  So get there around 7.30 to 9.
[00:01:10.931 --> 00:01:17.155]  From 7.30 to 9 is when we're going to have the event 8 to 9 officially and I'll be there handing out
[00:01:18.035 --> 00:01:22.737]  Tens of thousands of free flyers to the, hopefully hundreds of folks will show up.
[00:01:22.737 --> 00:01:26.198]  Sometimes we have rallies and thousands show up, sometimes hundreds when it's impromptu.
[00:01:26.198 --> 00:01:31.640]  But I need everybody in the Dallas area to come and to get these flyers.
[00:01:31.640 --> 00:01:33.560]  I'll give people a hundred flyers a piece.
[00:01:33.560 --> 00:01:35.641]  I'll give you big posters that have been posterized.
[00:01:36.481 --> 00:01:55.856]  You name it, so you can come down Thursday or Friday, whatever day you can, and hold up the signs exposing that there's not just the assassination of JFK being an establishment coup d'etat against the Republic, but the attack on free speech signifies the fact that they're trying to say, you know, no one who disagrees the official story inside Dealey Plaza.
[00:01:55.856 --> 00:01:58.839]  Now they're saying nowhere within, you know, five blocks of it.
[00:01:58.839 --> 00:02:03.682]  The mayor's had to back off some, but we're there to show him the First Amendment is alive and well.
[00:02:04.483 --> 00:02:13.347]  And I will announce by the end of the broadcast today, I'm just going to make some final planning, where we're going to rally for the First Amendment tomorrow at 5 o'clock to give you a chance before it gets dark.
[00:02:13.347 --> 00:02:21.030]  So it's early enough, it won't be dark until 6.30, but it's still kind of hard for folks to get down there after work, but you can leave work early, meet us.
[00:02:21.030 --> 00:02:24.031]  We're going to pick someplace in downtown Dallas to have a rally tomorrow.
[00:02:24.031 --> 00:02:27.273]  We're going to march down to the barricades that are going up right now.
[00:02:27.993 --> 00:02:35.878]  At Dealey Plaza, we have John Bowne and Rob Jacobson there on the ground, and they're going to be doing some live Ustreams today.
[00:02:35.878 --> 00:02:41.281]  We're going to dial into, just like Gucci already did, from the NSA, and more.
[00:02:41.281 --> 00:02:43.843]  So continued coverage of this situation.
[00:02:43.843 --> 00:02:46.424]  It's just like Communist China in 1989.
[00:02:46.424 --> 00:02:47.385]  Americans marveled.
[00:02:47.385 --> 00:02:51.728]  What, you can't politically gather in the giant Tiananmen Square for democracy?
[00:02:52.488 --> 00:02:54.329]  And then tanks came and killed everybody?
[00:02:54.329 --> 00:02:58.932]  I mean, if you resist the police when they say no free speech, they'll kill you as well.
[00:02:58.932 --> 00:03:02.775]  Or at least they'll try, if we let it get to this point.
[00:03:02.775 --> 00:03:06.097]  And most police, by the way, that I've run into around the country support the First Amendment.
[00:03:06.889 --> 00:03:08.331]  And they're upset about what's happening.
[00:03:08.331 --> 00:03:12.555]  But the feds are trying to train them and condition them to go along with this.
[00:03:12.555 --> 00:03:18.261]  Speaking of that, you saw it in Georgia, you saw it in Alabama, you saw it in Florida this year.
[00:03:18.261 --> 00:03:19.923]  And it was a federal grant.
[00:03:19.923 --> 00:03:23.086]  Then we saw it in Arizona, Colorado, and California.
[00:03:23.086 --> 00:03:24.087]  Then Oregon.
[00:03:24.087 --> 00:03:29.513]  Now it's happening in Texas, and they're actually telling people you've got to give blood and saliva.
[00:03:31.087 --> 00:03:33.269]  They call it a survey, but they direct you.
[00:03:33.269 --> 00:03:36.811]  It's a literal false arrest, commandeering, hijacking.
[00:03:36.811 --> 00:03:39.734]  Just like the TSA sticking their hands down your pants is illegal.
[00:03:39.734 --> 00:03:45.898]  And they direct you off the checkpoint that that is a custodial arrest.
[00:03:45.898 --> 00:03:48.320]  That is, under common law, arrest.
[00:03:48.320 --> 00:03:50.222]  And if it's false, it's a felony.
[00:03:51.109 --> 00:03:53.930]  The police tried to lie about it at first until video came out.
[00:03:53.930 --> 00:03:57.570]  Now they're freaking out, apologizing, saying it was federal orders.
[00:03:57.570 --> 00:04:04.492]  And they're doing this as a beta test to get the cops ready to just direct people off and then demand blood and saliva.
[00:04:04.492 --> 00:04:06.992]  And they took it.
[00:04:06.992 --> 00:04:09.653]  And the media tries to spin it in Florida and other areas.
[00:04:09.653 --> 00:04:10.913]  Well, it's no big deal.
[00:04:10.913 --> 00:04:12.834]  I mean, you know, it's for your safety.
[00:04:12.834 --> 00:04:13.894]  We don't make you take it.
[00:04:13.894 --> 00:04:14.674]  No, they make you.
[00:04:15.424 --> 00:04:32.722]  They say, we're here taking blood and saliva, and most people in land of the free, home of the brave, North Korea, in North America, literally begin urinating on themselves, and groveling and rolling around in fetal positions to the police, and then they give the blood and everything.
[00:04:32.722 --> 00:04:34.744]  Boy, let me tell you, I mean, I've just about had enough.
[00:04:35.785 --> 00:04:38.946]  And of course they have federal funding for proctology exams on the side of the road.
[00:04:38.946 --> 00:04:41.446]  And I say that, and it sounds like a lie, but it's true.
[00:04:41.446 --> 00:04:47.968]  I mean, it's just like, it's the feds training police to go inside your body without warrants.
[00:04:47.968 --> 00:04:51.089]  I mean, the government is mad dog nuts.
[00:04:51.089 --> 00:04:55.650]  It's got a name, it's called Tyranny with a capital T, as in Tyranus.
[00:04:55.650 --> 00:04:57.331]  We'll be right back.
[00:04:57.331 --> 00:04:58.591]  Huge transmission straight ahead.
[00:05:00.003 --> 00:05:04.730]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[00:05:04.730 --> 00:05:07.854]  Why do we have the highest cancer rates on the planet?
[00:05:07.854 --> 00:05:13.423]  The highest rates of diabetes, autism, and every other major disease.
[00:05:13.423 --> 00:05:15.025]  It all comes down to one thing.
[00:05:15.325 --> 00:05:16.966]  We are what we eat.
[00:05:16.966 --> 00:05:21.648]  Our food is devoid of nutrition and processed with poisons and additives.
[00:05:21.648 --> 00:05:25.851]  Our water is filled with toxic poisons and big pharma runoff.
[00:05:25.851 --> 00:05:28.432]  All of this has been engineered by design.
[00:05:28.432 --> 00:05:34.655]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[00:05:34.655 --> 00:05:36.897]  To learn more visit InfoWarsHealth.com
[00:05:37.617 --> 00:05:44.685]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[00:05:44.685 --> 00:05:50.731]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[00:05:50.731 --> 00:05:56.918]  When you visit InfoWarsHealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[00:05:56.918 --> 00:05:59.401]  And get free shipping when you sign up for AutoShip.
[00:05:59.961 --> 00:06:01.863]  Introducing Pro-1.
[00:06:01.863 --> 00:06:05.525]  All of your filtration in one system, portable, on-the-go.
[00:06:05.525 --> 00:06:10.049]  No more do you have two or three filters to just reduce sodium fluoride.
[00:06:10.049 --> 00:06:16.174]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:06:16.174 --> 00:06:26.962]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:06:27.142 --> 00:06:33.644]  It is the only one that does it and out of the gates, we have it discounted at 10% off with promo code WATER.
[00:06:33.644 --> 00:06:48.370]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands.
[00:06:52.393 --> 00:07:02.721]  Alex Jones here with a message to fellow freedom lovers.
[00:07:02.721 --> 00:07:07.745]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:07:07.745 --> 00:07:14.911]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:07:15.051 --> 00:07:20.676]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:07:20.676 --> 00:07:24.700]  These are items that I did research on, that I personally use.
[00:07:24.700 --> 00:07:29.425]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:07:29.425 --> 00:07:34.650]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:07:34.870 --> 00:07:38.131]  Strategic Relocation 3rd Edition by Joel Skousen.
[00:07:38.131 --> 00:07:40.632]  When Disaster Strikes by Matthew Stein.
[00:07:40.632 --> 00:07:45.394]  Ferrosafe used by Homeland Security to protect yourself during any radiological event.
[00:07:45.394 --> 00:07:48.275]  Hand-cranked shortwave AM FM radios.
[00:07:48.275 --> 00:07:55.478]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[00:07:55.478 --> 00:07:56.759]  We're getting prepared.
[00:07:56.759 --> 00:07:57.419]  Are you?
[00:07:57.419 --> 00:07:58.199]  Infowarshop.com
[00:08:10.071 --> 00:08:14.161]  Resistance to tyrants is obedience to God.
[00:08:14.161 --> 00:08:16.006]  It's Alex Jones.
[00:08:26.641 --> 00:08:31.883]  Ladies and gentlemen, it is Wednesday, the 20th day of November, 2013.
[00:08:31.883 --> 00:08:35.504]  I am your host, Alex Jones.
[00:08:35.504 --> 00:08:41.947]  The news websites are InfoWars.com, PrisonPlanet.com, and PrisonPlanet.tv.
[00:08:41.947 --> 00:08:44.888]  You can follow yours truly at RealAlexJones on Twitter.
[00:08:47.793 --> 00:09:01.925]  We don't have any guests today, but we will have John Bowne and Rob Jacobson reporting from the site of the coup d'etat by the Military Industrial Banking Complex against John F. Kennedy 50 years ago Friday.
[00:09:01.925 --> 00:09:08.170]  We will have them coming up later in the hour with a live video Skype connection from Dealey Plaza.
[00:09:08.890 --> 00:09:11.132]  They will be joining us.
[00:09:11.132 --> 00:09:18.216]  Then I will get in the car at about 3 o'clock this afternoon and travel three hours up to Dallas.
[00:09:18.216 --> 00:09:26.361]  And I will be at a demonstration in front of the private run-for-profit Federal Reserve at 8 o'clock central until 9 central.
[00:09:26.361 --> 00:09:33.166]  And it's also a public liberty First Amendment emergency meeting where we're going to hand out a whole bunch of flyers.
[00:09:33.166 --> 00:09:34.767]  It's actually 30,000 now I've gotten.
[00:09:35.747 --> 00:09:37.029]  30,000 flyers.
[00:09:37.029 --> 00:09:56.006]  We need about 300 people at least to show up so I give a hundred flyers to each person to hand out Thursday and Friday and it's about JFK the two-sided flyers but it's also about the attack on the First Amendment really powerful flyers and 200 big posters that we've also printed up and put on
[00:09:56.787 --> 00:10:05.929]  Phone board for you so that you can really dominate the establishment and show them what people power in the InfoWar can do.
[00:10:05.929 --> 00:10:10.030]  How real demonstrations to take over political events.
[00:10:10.030 --> 00:10:12.510]  The Ford Foundation runs all the fake lapis scripts.
[00:10:12.510 --> 00:10:14.951]  They have them dress in clown outfits on record.
[00:10:14.951 --> 00:10:18.091]  This has all been declassified to discredit everyone.
[00:10:18.091 --> 00:10:26.213]  They'll have them, you know, so they're going to levitate the mint at a DNC demonstration and dress up in wizard outfits to look ridiculous, to look mindless.
[00:10:27.563 --> 00:10:40.029]  And then the media will just cover that and make fun of them instead of taking over events and showing how they're trying to take over Dallas in an attack on the First Amendment with 5,000 select people allowed in.
[00:10:40.029 --> 00:10:49.134]  We're just going to use the fact that they've done that as a judo move to make it literally boomerang around and politically throw them through the wall.
[00:10:49.134 --> 00:10:50.455]  They're attacking our free speech.
[00:10:51.440 --> 00:10:55.464]  I wouldn't even have gone to this, folks, if they weren't trying to ban free speech.
[00:10:55.464 --> 00:10:59.988]  But because they're doing it, I'm coming, and I'm coming with as many people as I can get.
[00:10:59.988 --> 00:11:07.336]  And I'm so busy covering other news, so busy covering other issues, that I really haven't talked about this a lot in the last month.
[00:11:07.336 --> 00:11:08.817]  I should have built it up and built it up.
[00:11:08.817 --> 00:11:10.559]  I could have had 50,000 people there, but that's okay.
[00:11:11.832 --> 00:11:23.724]  The few, the proud, the patriots will be there and I would expect thousands of listeners will come out for the 50th on Friday in Dallas to just speak out, have your own homemade signs, get our signs, whatever.
[00:11:23.724 --> 00:11:26.587]  I imagine that hundreds are going to show up tomorrow and hundreds tonight.
[00:11:27.521 --> 00:11:32.024]  And by showing up today and tomorrow, we will dominate pre-coverage.
[00:11:32.024 --> 00:11:33.465]  In fact, I called Richard this morning.
[00:11:33.465 --> 00:11:34.806]  He's already up there as well.
[00:11:34.806 --> 00:11:40.509]  I forgot that when I got him on the phone, I forgot why I had called him because he brought up a bunch of other issues to me.
[00:11:40.509 --> 00:11:43.531]  Call him and tell him the two local stations.
[00:11:43.531 --> 00:11:48.394]  He knows the ones that are great folks that are always begging me to come on, but I'm too busy to go on.
[00:11:48.394 --> 00:11:49.835]  One of them is that business talk station.
[00:11:50.555 --> 00:11:52.176]  With a huge listenership.
[00:11:52.176 --> 00:11:53.637]  And the other one's that other talk station.
[00:11:53.637 --> 00:11:56.579]  They both wanted me on just a few weeks ago and I was too busy.
[00:11:56.579 --> 00:12:01.382]  Richard knows them because that's who they contact for some reason.
[00:12:01.382 --> 00:12:05.164]  I want you to call Richard and get me set up today and tomorrow.
[00:12:05.164 --> 00:12:06.505]  I don't care about Friday.
[00:12:06.505 --> 00:12:08.867]  By then it'll be over saturation and it won't do anything.
[00:12:08.867 --> 00:12:11.268]  I need to get on those Dallas stations right now.
[00:12:11.268 --> 00:12:19.474]  So I'm kind of wargaming this on air right now as your radio talk show host, as a documentary filmmaker, as the head of the Nightly News.
[00:12:20.354 --> 00:12:20.434]  I'm
[00:12:37.272 --> 00:12:42.173]  Writers, TV reporters, journalists, researchers are all going to be there.
[00:12:42.173 --> 00:12:47.655]  From Darren McBrain to Leanne McAdoo to John Bowne to so many others.
[00:12:47.655 --> 00:12:53.516]  Kit Daniels is going up there and again I'm going to be there.
[00:12:53.516 --> 00:12:59.258]  This is going to be a very, very important event and we are going to be defending the First Amendment.
[00:12:59.997 --> 00:13:03.218]  Let me just put it to you that way.
[00:13:03.218 --> 00:13:10.320]  It should be a very interesting next 48 plus hours going into Friday.
