[00:00:00.029 --> 00:00:02.531]  This is this weekend, but some people are still protesting.
[00:00:02.531 --> 00:00:05.553]  This is the GCN Radio Network, home to hard-hitting talk radio.
[00:00:05.553 --> 00:00:06.093]  BJ Austin, Texas, it's...
[00:00:31.975 --> 00:00:34.918]  IRN USA Radio News, I'm Jody Jordan.
[00:00:34.918 --> 00:00:38.240]  Visitors to the Florida Keys are being told it's time to leave.
[00:00:38.240 --> 00:00:43.265]  Tropical Storm Faye is headed their way and could be a hurricane by the time it gets there tomorrow.
[00:00:43.265 --> 00:00:46.507]  Jack Rahm is a hurricane specialist with the National Weather Service.
[00:00:46.507 --> 00:00:55.775]  It looks like conditions would start to deteriorate sometime on Monday for the southern Florida peninsula and then the worst of it being Monday night into Tuesday.
[00:00:55.775 --> 00:01:00.159]  Four deaths have been blamed on the storm as it passed Haiti and the Dominican Republic.
[00:01:00.894 --> 00:01:09.741]  And French President Nicolas Sarkozy's office says he warned Russia of serious European Union consequences if they don't respect the Georgian seafire.
[00:01:09.741 --> 00:01:10.882]  Here's David Novak.
[00:01:10.882 --> 00:01:18.347]  Russian authorities have issued conflicting reports about whether Russian troops have begun to pull out of South Ossetia.
[00:01:18.347 --> 00:01:25.212]  The town of Gori still has Russian control, though the Russian presence in the town seems to have depleted somewhat.
[00:01:25.212 --> 00:01:27.234]  This is IRN USA Radio News.
[00:01:28.678 --> 00:01:29.619]  Psoriasis.
[00:01:29.619 --> 00:01:34.941]  The itching, flaking, and irritation is painful, but the emotional suffering can be even more devastating.
[00:01:34.941 --> 00:01:36.102]  My body was so sore.
[00:01:36.102 --> 00:01:37.302]  My mind was so worn out.
[00:01:37.302 --> 00:01:38.563]  I could not sleep at night.
[00:01:38.563 --> 00:01:39.623]  I felt self-conscious.
[00:01:39.623 --> 00:01:41.104]  Nobody knows what that flaking is.
[00:01:41.104 --> 00:01:42.144]  And people say, ew.
[00:01:42.144 --> 00:01:43.545]  It just made me feel like you're dirty.
[00:01:43.545 --> 00:01:44.606]  I don't want people knowing I have this.
[00:01:44.606 --> 00:01:45.086]  It's embarrassing.
[00:01:45.086 --> 00:01:46.547]  Of course I felt self-conscious.
[00:01:46.547 --> 00:01:47.947]  Not very attractive to look at.
[00:01:47.947 --> 00:01:53.610]  The solution is new and improved SkinZinc Advanced, the number one OTC treatment for psoriasis.
[00:01:53.610 --> 00:01:55.651]  SkinZinc turned out to be the perfect answer.
[00:01:55.871 --> 00:01:57.652]  SkinZinc has changed my life.
