[00:00:05.590 --> 00:00:06.230]  Big Brother.
[00:00:06.890 --> 00:00:07.931]  Mainstream media.
[00:00:08.651 --> 00:00:09.832]  Government cover-ups.
[00:00:10.432 --> 00:00:11.252]  You want answers?
[00:00:11.993 --> 00:00:12.913]  Well, so does he.
[00:00:13.553 --> 00:00:17.535]  He's Alex Jones on the GCN Radio Network.
[00:00:17.735 --> 00:00:21.837]  And now, live from Austin, Texas, Alex Jones.
[00:00:40.807 --> 00:00:42.308]  Welcome, ladies and gentlemen.
[00:00:42.528 --> 00:00:43.028]  Welcome.
[00:00:43.128 --> 00:00:44.529]  Thank you so much for joining us.
[00:00:44.929 --> 00:00:49.612]  It is Friday, already the 25th day of May 2007.
[00:00:49.652 --> 00:00:54.836]  In just a couple days, we will be halfway through the year.
[00:00:54.896 --> 00:00:56.977]  That is absolutely amazing.
[00:00:58.498 --> 00:01:04.242]  Coming up in 30 minutes, he's getting ready to jump on a big jet airplane and fly over to the Near East.
[00:01:05.800 --> 00:01:07.341]  Istanbul, Turkey.
[00:01:08.561 --> 00:01:10.062]  Jim Tucker will be popping in.
[00:01:10.082 --> 00:01:11.743]  He was on with us a few weeks ago.
[00:01:11.763 --> 00:01:19.767]  He's going to join us for just one segment to tell us the latest info he's got on where the Bilderberg Group meeting is being held in Istanbul.
[00:01:20.207 --> 00:01:25.770]  We also got a list of attendees through a mole, through Daniel Estelin, as well.
[00:01:26.350 --> 00:01:27.390]  That is coming up.
[00:01:27.530 --> 00:01:30.732]  And then next Thursday, on the kickoff of Bilderberg,
[00:01:31.374 --> 00:01:45.364]  The first day of Build-A-Bar, we're going to have Jim Tucker, Lord willing, joining us from Istanbul, and I guess about 10 o'clock in the evening, his time here on the show to give us analysis on the day's events.
[00:01:45.684 --> 00:01:48.086]  So, that is coming up next Thursday.
[00:01:48.526 --> 00:01:57.112]  Congressman Ron Paul is scheduled to be joining us on Tuesday, just letting you know some of the news and information that is coming up.
[00:01:57.732 --> 00:02:04.179]  Jack McClann to talk about Bush pushing for total, complete martial law and the preparations for that.
[00:02:04.259 --> 00:02:16.731]  Officer Jack McClann, the most decorated police officer in Phoenix, Arizona history, military veteran, and for 25 years running Aid and Abet newsletter, military and police against the New World Order.
