[00:00:05.548 --> 00:00:06.188]  Big Brother.
[00:00:06.849 --> 00:00:07.910]  Mainstream media.
[00:00:08.631 --> 00:00:09.752]  Government cover-ups.
[00:00:10.392 --> 00:00:11.193]  You want answers?
[00:00:11.954 --> 00:00:12.935]  Well, so does he.
[00:00:13.535 --> 00:00:17.158]  He's Alex Jones on the GCN Radio Network.
[00:00:17.719 --> 00:00:21.783]  And now, live from Austin, Texas, Alex Jones.
[00:00:33.769 --> 00:00:39.573]  Well, Michelle Malkin wrote a book titled, The Case for Internment.
[00:00:40.974 --> 00:00:45.238]  And she does believe that all Arabs in this country should be put in concentration camps.
[00:00:46.318 --> 00:00:47.399]  All Muslims, that is.
[00:00:47.559 --> 00:00:51.942]  And she also believes that, uh, she's made lots of statements about glass parking lots.
[00:00:55.465 --> 00:01:01.990]  It's, uh, really scary to see somebody like her up there saying, Ron Paul should not be allowed to have free speech.
[00:01:02.904 --> 00:01:18.316]  That's a big theme with the Pentagon-run Fox News, is to ban free speech in the United States, and you hear their supporters, like Troy in West Virginia, calling and saying, yeah, we should be banned, we should not have free speech, I should be kicked out of the country.
[00:01:20.358 --> 00:01:28.204]  Now, in Ron Paul's congressional campaign, which he won by his highest margin ever last time, this year,
[00:01:31.852 --> 00:01:40.917]  They used an interview he did on this show, actual audio of it, in television ads in Texas against him.
[00:01:42.258 --> 00:01:43.918]  Didn't have permission, they still did it.
[00:01:45.059 --> 00:01:48.661]  And they put it in print ads, you name it, saying that Bush should be impeached.
[00:01:49.161 --> 00:01:54.884]  He said anyone who voted for the unconstitutional war should be impeached, including the Democratic and Republican leadership.
[00:01:56.145 --> 00:01:57.966]  And of course they should be, they're a pack of crooks.
[00:01:59.086 --> 00:02:00.087]  And they used that against him.
[00:02:01.318 --> 00:02:10.741]  Now, Fox News and that albino vampire... I'm not insulting albinos, that's just what he looks like, an albino vampire.
[00:02:11.722 --> 00:02:13.262]  I am insulting vampires, though.
[00:02:13.822 --> 00:02:15.043]  John Gibson.
[00:02:16.163 --> 00:02:19.705]  Malkin Gibson attacked 9-11 conspiracy nut Alex Jones.
[00:02:20.385 --> 00:02:26.247]  Cheyron Paul should be kicked out of debates for appearing on this show.
[00:02:27.097 --> 00:02:56.384]  suggest Middle Easter's enjoy being bombed and to claim otherwise is a tinfoil hat conspiracy theory and she actually said that now this is getting serious I have the photos and I have the news article in Boston where someone in Abu Ghraib protest in the classic Abu Ghraib photo the guy up on the on the milk case the plastic milk case standing there with his hands outstretched with the hood over his head
[00:02:57.023 --> 00:03:00.524]  And they came out of the recruiting station and punched him in the stomach and knocked him to the ground.
[00:03:01.024 --> 00:03:06.485]  Cops stood by and watched and they came and arrested him and charged him with felonies.
[00:03:10.646 --> 00:03:13.587]  And I did have coming on the show today, Josh Wolfe.
[00:03:14.387 --> 00:03:19.928]  I just told John to cancel him because my producer is out for part of the day today.
[00:03:21.468 --> 00:03:23.589]  But maybe I should just have Josh Wolfe on.
[00:03:23.609 --> 00:03:24.909]  Did you already call and cancel him?
[00:03:28.112 --> 00:03:29.333]  Let's just go ahead and have him on.
[00:03:29.353 --> 00:03:31.094]  Let's just have him on for 15 minutes or so.
[00:03:31.815 --> 00:03:34.296]  It's a big story, and we've known about it for months, obviously.
[00:03:34.316 --> 00:03:48.226]  It's been all over the news, and we've covered it here, but Josh Wolf, of course, just was videotaping some demonstrations, and they arrested him and kept him in jail for months and months, saying it was terrorism to videotape the police.
[00:03:50.087 --> 00:03:52.288]  Yeah, it's starting to happen, folks.
[00:03:52.368 --> 00:03:54.030]  It's really starting to happen, and
[00:03:56.027 --> 00:04:03.910]  We've got more people in prison than any other country in the world, and they're not stopping their construction of all these camps and facilities, they're accelerating them.
[00:04:04.570 --> 00:04:09.492]  So we'll just have Josh Wolff on, coming up for a little while in the next hour.
[00:04:09.552 --> 00:04:17.615]  And Greg Pallast has been chomping at the bit to come on, so he's coming on in the third hour today for about 30 minutes.
[00:04:18.375 --> 00:04:21.937]  We are going to take phones in this hour, in the second hour and the third hour.
[00:04:23.248 --> 00:04:24.149]  Try to take a lot of them.
[00:04:24.189 --> 00:04:25.230]  The toll-free number.
[00:04:25.370 --> 00:04:26.711]  Talk about any subject you'd like.
[00:04:26.771 --> 00:04:28.813]  First-time callers are encouraged.
[00:04:28.913 --> 00:04:30.094]  We'll go to the head of the line.
[00:04:30.114 --> 00:04:32.717]  If you tell us you're a first-time caller, but I'll take everybody's call.
[00:04:33.237 --> 00:04:35.719]  Everybody's call is welcomed.
[00:04:35.739 --> 00:04:36.380]  1-800-259-9231.
[00:04:38.742 --> 00:04:40.724]  We have the Fox News audio.
[00:04:41.284 --> 00:04:46.049]  Whoever uploaded it to YouTube, let's just say, didn't do the best job of it.
[00:04:46.069 --> 00:04:47.650]  It's a little distorted and overdriven.
[00:04:48.090 --> 00:04:49.712]  We're trying to find a better copy of it.
[00:04:50.356 --> 00:04:53.038]  But we will be airing it come hell or high water.
[00:04:53.798 --> 00:04:55.720]  If the hair lifts the admiral, as they say.
[00:04:56.881 --> 00:04:59.242]  If the water doesn't rise over Bear Creek.
[00:05:00.363 --> 00:05:07.648]  It's here, after a year in production and traveling to distant lands.
[00:05:07.988 --> 00:05:09.929]  My new film, Terror Storm, is complete.
[00:05:10.310 --> 00:05:17.955]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[00:05:18.624 --> 00:05:25.687]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[00:05:26.087 --> 00:05:37.492]  Terror Storm chronicles the lies that took us to war in Iraq, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[00:05:37.812 --> 00:05:41.734]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[00:05:41.774 --> 00:05:43.695]  It's an anthology of government crimes.
[00:05:44.035 --> 00:05:47.897]  Terror Storm is a film that everyone who wants to be truly informed must see.
[00:05:48.477 --> 00:05:55.950]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[00:06:01.423 --> 00:06:06.026]  The Berkey Security Pack is your one-stop solution for unexpected emergencies.
[00:06:06.227 --> 00:06:10.670]  It provides you with purified water, light, power, and communications ability.
[00:06:10.850 --> 00:06:24.880]  The Security Pack includes a Berkey Light Water Purifier, an LED Base, two Berkey Sport Filtration Bottles, the Berkey Battery Adapter, the Berkey MP Solar Charger, as well as a backup set of two Black Berkey Purification Elements.
[00:06:25.100 --> 00:06:44.291]  The Berkey Security Pack is important every day and a must during emergencies because it provides purified water, long-term low-energy lighting, backup battery power for your Berkey LEDs, free long-term solar power for communications devices such as radios, walkie-talkies, and cell phones, as well as power for small applications.
[00:06:44.512 --> 00:06:48.114]  Get the one-stop solution for your emergency and everyday needs.
[00:06:48.274 --> 00:06:50.955]  The Berkey Security Pack, a retail value of $518 for only $399.
[00:06:53.777 --> 00:06:57.503]  By calling New Millennium at 888-803-4438.
[00:06:58.124 --> 00:06:59.986]  Not yet available in Iowa.
[00:07:03.091 --> 00:07:05.054]  I need to get my feet in shape for summer.
[00:07:05.535 --> 00:07:08.098]  But every time I get a pedicure my feet look great.
[00:07:08.940 --> 00:07:10.081]  For a while, anyway.
[00:07:10.601 --> 00:07:13.764]  Then I have to go right back again because they get dry so quickly.
[00:07:14.364 --> 00:07:16.706]  Listen, haven't you heard about CalX ointment?
[00:07:17.006 --> 00:07:20.509]  I use it regularly on my heels and they stay looking great.
[00:07:20.870 --> 00:07:23.111]  And my feet feel as good as they look.
[00:07:23.692 --> 00:07:24.392]  What's the name again?
[00:07:24.412 --> 00:07:25.773]  Wait, I'm getting my pen out.
[00:07:26.174 --> 00:07:26.994]  It's CalX.
[00:07:27.315 --> 00:07:27.775]  C-A-L-L-E-X.
[00:07:29.841 --> 00:07:31.502]  What makes Cal-X ointment so different?
[00:07:31.722 --> 00:07:40.065]  It's got these natural enzymes that quickly exfoliate dry, cracked feet and leave your feet feeling soft and smooth, just like a baby's bottom.
[00:07:41.085 --> 00:07:45.646]  For soft, silky feet that look great in sandals, use enzyme-rich, moisturizing Cal-X ointment.
[00:07:45.847 --> 00:07:54.970]  It's diabetic-friendly and found in the foot care section of Walgreens, Long's, Snyder's Drug, Bilo, Car Drug, H-E-B grocery stores, medicine shop pharmacies, and Rite Aid.
[00:07:55.650 --> 00:07:56.770]  Hey, there's a drug store!
[00:07:56.830 --> 00:07:57.491]  I'll be right back.
[00:07:57.751 --> 00:07:58.691]  I'm getting some Cal-X.
[00:08:01.047 --> 00:08:06.091]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[00:08:06.452 --> 00:08:08.774]  Because there's a war on for your mind.
[00:08:15.940 --> 00:08:28.571]  We did find a better audio clip of the video we currently have posted of an incredible smear job that was engaged in against Congressman Ron Paul, myself,
[00:08:29.335 --> 00:08:32.736]  Charlie Sheen and many others yesterday.
[00:08:33.756 --> 00:08:35.657]  We're going to be uploading that.
[00:08:35.837 --> 00:08:36.837]  It's on the Fox News site.
[00:08:36.857 --> 00:08:42.079]  We're going to upload it and get it up to Prison Planet in the next 30 minutes or so so you can go find it easily.
[00:08:42.099 --> 00:08:51.701]  It was hard to find and replace the bad YouTube link that we have where it sounds like hammered... Well, you know what they call it.
[00:08:51.741 --> 00:08:53.122]  Hammered turkey wings.
[00:08:54.282 --> 00:08:54.962]  But that is coming up.
[00:09:00.859 --> 00:09:27.575]  Michelle Malkin makes me sick with her fake indignation and you know sitting there and pursing her lips and her eyes all looking crazed and violent but really she's just crazed for book sales with titles like the case for internment camps and she really is a completely un-American piece of filth and hey here's the good news which
[00:09:28.783 --> 00:09:32.724]  In the last year, your website has gone from something to almost nothing.
[00:09:33.204 --> 00:09:39.446]  I mean, O'Reilly on all the major web ranking systems is at like 60-something thousand.
[00:09:39.926 --> 00:09:42.047]  Limbaugh's now at 30-something thousand.
[00:09:42.767 --> 00:09:44.828]  Limbaugh used to be like number 500, folks.
[00:09:45.788 --> 00:09:46.728]  Like the Drudge Report.
[00:09:47.449 --> 00:09:48.969]  The Drudge Report is plunging.
[00:09:49.029 --> 00:09:51.850]  Michelle Malkin is some number in the stratosphere.
[00:09:53.419 --> 00:10:08.983]  All of their numbers are plunging, from Fox News to Michelle Malkin to all the dirtbag, fake left, liberal gatekeepers who were there to control the legitimate left, if you could call it that in this country.
[00:10:10.464 --> 00:10:11.624]  It's just over for you.
[00:10:11.684 --> 00:10:12.704]  Do you understand that?
[00:10:13.845 --> 00:10:18.006]  And so when you get up there, you un-American piece of filth,
[00:10:19.571 --> 00:10:20.292]  Make me sick.
[00:10:20.932 --> 00:10:23.234]  Make me so sick I can hardly even form ideas.
[00:10:23.254 --> 00:10:28.738]  I'm just looking at her because yes I've done what I wouldn't allow myself in years past to do because it always becomes a distraction.
[00:10:29.519 --> 00:10:31.681]  I have a laptop and a computer in the studio.
[00:10:33.122 --> 00:10:37.566]  Been here for about a month and you'll notice you hear pauses on the show now where I'm scrolling around.
[00:10:37.586 --> 00:10:39.707]  It is a distraction.
[00:10:39.727 --> 00:10:40.608]  I gotta get it out of here.
[00:10:41.589 --> 00:10:46.453]  But I mean just looking at her is I mean I see an enemy and I know an enemy when I see one.
[00:10:47.594 --> 00:10:49.035]  And there on the screen
[00:10:50.336 --> 00:11:01.403]  Mr. Gibson and Miss Malkin are definitely enemies of this country, and definitely enemies of your family, and definitely enemies of everything good and decent.
[00:11:02.284 --> 00:11:12.350]  They mean to build camps, which they have constructed, coast to coast, and they mean to have nationwide gun confiscation, and they mean to have their way with us.
[00:11:13.311 --> 00:11:19.555]  And Fox News is firmly behind Hillary Clinton, Roger Ailes of Fox News, and of course Limbaugh fame,
[00:11:20.440 --> 00:11:22.521]  Is advising her campaign, that's come out?
[00:11:23.221 --> 00:11:26.181]  We told you that four years ago, it's now been in the news the last two.
[00:11:26.802 --> 00:11:28.642]  You couldn't believe us when we'd say it, you'd laugh.
[00:11:29.322 --> 00:11:38.144]  And I just want all the Fox News viewers to know that we're talking about trillions of dollars a week in control and profits and money and power.
[00:11:39.005 --> 00:11:44.126]  Now don't you think big powerful interests are going to go pose as conservatives and try to scam you?
[00:11:47.794 --> 00:11:53.637]  I mean, look at how they're promoting torture and open borders and restricting free speech.
[00:11:54.818 --> 00:11:57.799]  And frankly, Paul Watson has done a good job here.
[00:11:57.819 --> 00:12:10.926]  The guy just is writing like four articles a day, doing customer service for PrisonPlanet.tv, updating the website, doing ad banners, just, you know, I mean, he's dedicated.
[00:12:11.626 --> 00:12:13.227]  Steve Watson's working very hard as well.
[00:12:14.230 --> 00:12:19.317]  But frankly, his headline is a good story, and it does cover one facet of it, and it does give you the material.
[00:12:19.637 --> 00:12:20.578]  But it misses the boat.
[00:12:22.040 --> 00:12:23.883]  And I'm not knocking Paul.
[00:12:23.903 --> 00:12:26.987]  A couple days ago, I sent him a story and said, I want something done on this.
[00:12:27.007 --> 00:12:28.949]  And he says, no, you're missing the boat.
[00:12:29.350 --> 00:12:32.334]  The story isn't that they fired that Silverstein security guard.
[00:12:33.027 --> 00:12:40.916]  With Luke Rodowski, the story is that Luke said he talked to a security guard, which Luke had told me weeks before, months before, I'd forgotten about.
[00:12:41.236 --> 00:12:47.222]  The big story is that the security guards had told him previously that Silverstein was told not to come into work that day.
[00:12:47.683 --> 00:12:49.585]  And I'm like, you're right, that is the story.
[00:12:50.606 --> 00:12:52.488]  That's the bigger part of the story.
[00:12:53.334 --> 00:13:01.240]  Well, I'm here to tell you, the story is not yet another Fox News smear job on Ron Paul, Alex Jones and 9-11 Truth.
[00:13:01.721 --> 00:13:04.943]  I really don't care if the Pentagon smears me.
[00:13:05.884 --> 00:13:10.788]  And again, the head of the Naval War College admits, the Pentagon works for private banks.
[00:13:11.509 --> 00:13:18.014]  And they have symposiums on C-SPAN and say, we work for Wall Street, we work for big banks, we work for the Fortune 500.
