[00:00:06.517 --> 00:00:10.719]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:00:11.340 --> 00:00:12.180]  You want answers?
[00:00:12.940 --> 00:00:13.801]  Well, so does he.
[00:00:14.481 --> 00:00:18.163]  He's Alex Jones on the GCN Radio Network.
[00:00:18.683 --> 00:00:22.766]  And now, live from Austin, Texas, Alex Jones.
[00:00:41.087 --> 00:00:51.251]  By the way, there is a radio station owner, great guy, I keep playing phone tag with him for weeks, I talked to him years ago, who put me on in Southern California going into San Diego and several other cities.
[00:00:51.871 --> 00:00:59.013]  He's a Texan, and he just got a new radio station, 1330 AM, out of Cameron, Texas.
[00:00:59.253 --> 00:01:01.214]  And I just thought, hey, I'll tune into that today.
[00:01:02.074 --> 00:01:03.414]  Rather than to work, and guess who I heard?
[00:01:03.454 --> 00:01:07.415]  I heard Gary Brownfield coming in pretty good in South Austin in my car.
[00:01:07.996 --> 00:01:08.696]  It's in Cameron.
[00:01:08.736 --> 00:01:09.876]  It covers quite a few towns.
[00:01:10.256 --> 00:01:13.757]  Cameron's way outside Austin, but it covers large portions of Austin very good.
[00:01:13.777 --> 00:01:19.619]  It starts cutting out a little bit in South Austin, but it's nice to be on there in the week in Austin again.
[00:01:19.639 --> 00:01:29.141]  You know, I'm doing a Sunday show in Kelby J. They wanted me to do a weeknight show and syndicate it out of there, and I just said, look, I can't do another show five days a week.
[00:01:29.736 --> 00:01:32.217]  Let's do a syndicated show on Sunday and that's been very successful.
[00:01:32.678 --> 00:01:34.919]  Very thankful to all our affiliates out there that are picking that up.
[00:01:35.699 --> 00:01:38.721]  But very excited to have KMIL.
[00:01:38.901 --> 00:01:39.881]  I believe that's the right call to him.
[00:01:39.901 --> 00:01:40.642]  I'm going from memory.
[00:01:45.326 --> 00:01:50.408]  I want to get that station owner on, because that's really important to be able to be heard in Austin.
[00:01:50.488 --> 00:01:59.392]  Pretty good in your car, not too good inside your office, but hey, it is better than nothing, and it's a great station with a great lineup, and it's carrying a lot of Genesis broadcast.
[00:01:59.852 --> 00:02:04.855]  So we are very excited about that, and I want to get the station owner on the show as a guest.
[00:02:04.895 --> 00:02:05.955]  He wants me to cut some liners.
[00:02:05.975 --> 00:02:07.316]  I was looking for him on my email.
[00:02:07.336 --> 00:02:12.718]  I don't know if Ted sent me those yet, but I want to have him on the show, because we've got a lot of great affiliates out there.
[00:02:13.198 --> 00:02:18.302]  Some of them are very near and dear to me, like the Sunshine Network in upstate New York, we've been on like 8 years.
[00:02:18.322 --> 00:02:21.244]  KCXL, we've been on about 8 years.
[00:02:22.065 --> 00:02:24.887]  Stations like WBCR, we've been on 8 years.
[00:02:25.668 --> 00:02:28.129]  And a few others, we've been on 5, 6, 7 years, a lot of others.
[00:02:28.630 --> 00:02:30.351]  But just to have one in Austin.
[00:02:30.371 --> 00:02:31.852]  Because this goes back to LBJ.
[00:02:33.824 --> 00:02:34.865]  Speak of the devil.
[00:02:35.885 --> 00:02:43.329]  He, when he became a congressman, made sure that about half the licenses for radio that should be given out for Austin were given out.
[00:02:43.910 --> 00:02:48.132]  And this is part of the mainline history books, and he made sure that only one TV station was given out.
[00:02:48.492 --> 00:02:55.056]  Until the mid-70s, there was one TV station in Austin, and that was, it's now the Fox Affiliate.
[00:02:56.557 --> 00:02:58.560]  And then that monopoly got broken up.
[00:02:58.600 --> 00:03:01.463]  My mother growing up here only had one TV station.
[00:03:01.723 --> 00:03:06.168]  They'd go visit family in Dallas and see five, six stations and thought they'd run the Valhalla.
[00:03:06.609 --> 00:03:07.590]  Can you imagine having...
[00:03:08.727 --> 00:03:11.449]  Uh, but my mom said it was weird because they'd air like the news back-to-back.
[00:03:11.469 --> 00:03:14.511]  You get ABC, CBS, and NBC News back-to-back.
[00:03:14.571 --> 00:03:16.432]  Some nights, the Johnsons felt like it.
[00:03:16.692 --> 00:03:22.116]  Sometimes, if he was out at the ranch and wanted to see something, he'd call the TV station up and say, play that newscast again.
[00:03:22.136 --> 00:03:24.697]  I mean, it was like his own little private tinker toy.
[00:03:25.238 --> 00:03:26.559]  And he owned KLBJ.
[00:03:26.599 --> 00:03:27.599]  Not owned by him anymore.
[00:03:27.639 --> 00:03:28.540]  You wouldn't hear me on there.
[00:03:29.140 --> 00:03:32.202]  Boy, I bet Lady Bird was flopping around in her last days hearing me on there.
[00:03:32.943 --> 00:03:37.866]  Uh, but, um, because you said one word about the Johnsons, you were fired in two seconds.
[00:03:39.145 --> 00:03:40.686]  But I'm already digressing.
[00:03:40.946 --> 00:03:42.707]  So there's not as many talk stations.
[00:03:42.727 --> 00:03:43.948]  There's really only two in Austin.
[00:03:44.768 --> 00:03:46.229]  And KLBJ is big all over the state.
[00:03:46.249 --> 00:03:48.890]  It's one of the tops in the top five stations in the state, listener-wise.
[00:03:49.731 --> 00:03:52.252]  You can hear it in Dallas, Antonio, Houston, everywhere.
[00:03:52.532 --> 00:03:56.154]  It's got a great broadcast thing.
[00:03:56.174 --> 00:04:01.537]  But to be on 1330 is just so amazingly exciting.
[00:04:02.078 --> 00:04:03.899]  Because you can hear it in your car pretty darn good.
[00:04:03.919 --> 00:04:06.160]  A lot of areas in Austin, it comes in crisp and clear.
[00:04:06.818 --> 00:04:09.039]  But see, I hadn't tested it when I was listening to Genesis programming.
[00:04:09.059 --> 00:04:11.719]  You hear Genesis shows on blasting in.
[00:04:12.740 --> 00:04:13.980]  But like I said, it's exciting.
[00:04:14.020 --> 00:04:16.761]  So 1330, I am done salivating over that.
[00:04:17.101 --> 00:04:21.102]  Dr. Michael Coffman will be our guest when we get back on the other side.
[00:04:22.043 --> 00:04:33.566]  But that is just so thrilling to, in this town, where we've woken up so many people and where so many people watch the TV show and tune in on the internet or the local micros on 90.1, doing a great job during the week.
[00:04:35.133 --> 00:04:41.518]  But to, at 100.1, but to be on the AM, that is exciting.
[00:04:42.179 --> 00:04:45.401]  To get past the Johnson blockade in every way!
[00:04:45.421 --> 00:04:51.806]  I mean, I'm on KLBJ, getting past the blockade, and I'm on another station coming into Austin, getting around the blockade.
[00:04:52.226 --> 00:04:52.927]  We'll be right back.
[00:04:52.947 --> 00:04:53.367]  Stay with us.
[00:05:02.387 --> 00:05:11.449]  Now you can upgrade your existing gravity filter to remove chemicals such as trimethylenes, atrazine, benzene, chlorine, chloroform, and NTVE to below detectable limits.
[00:05:11.689 --> 00:05:22.931]  Black murky elements are so powerful they remove pathogenic bacteria, cysts and parasites to non-detectable levels, and transform water, even raw stagnant pond water, into delicious crystal clear drinking water.
[00:05:23.271 --> 00:05:28.972]  Nitrates, nitrites, radon-222, unwanted heavy metals like lead, mercury, and aluminum are no problem.
[00:05:29.212 --> 00:05:35.900]  Foul tastes like chlorine and obnoxious sulfur odors are removed without removing the healthful and beneficial minerals that your body needs.
[00:05:36.081 --> 00:05:42.909]  Black Berkey elements flow one and a half to two times faster than ordinary gravity elements, which means it takes much less time to filter your water.
[00:05:43.190 --> 00:05:44.952]  Supercharge your gravity filter today.
[00:05:45.232 --> 00:05:47.355]  Upgrade to Black Berkey Purification Elements Kit.
[00:05:47.455 --> 00:05:47.776]  We're good.
[00:06:04.438 --> 00:06:09.904]  It's here, after a year in production and traveling to distant lands, my new film Terror Storm is complete.
[00:06:10.264 --> 00:06:17.872]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[00:06:18.607 --> 00:06:25.650]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[00:06:26.050 --> 00:06:37.455]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[00:06:37.775 --> 00:06:41.337]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[00:06:41.737 --> 00:06:43.678]  It's an anthology of government crimes.
[00:06:44.018 --> 00:06:47.860]  Terror Storm is a film that everyone who wants to be truly informed must see.
[00:06:48.440 --> 00:07:00.371]  Get your copy today at Infowars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv.
[00:07:01.933 --> 00:07:06.317]  The Digestive Tract, a natural waste factory built within all of our bodies.
[00:07:06.717 --> 00:07:11.702]  Roughly 25 feet of tunnels designed to absorb nutrition and then dispel the waste.
[00:07:12.102 --> 00:07:13.984]  But what happens when the waste gets clogged up?
[00:07:14.708 --> 00:07:21.713]  More than 4 million Americans have frequent constipation, accounting for 2.5 million physician visits a year.
[00:07:22.193 --> 00:07:27.137]  Now there's AlloCleanse, an all-natural formula based on herbs and safe enzymes.
[00:07:27.437 --> 00:07:32.821]  AlloCleanse gently sweeps the entire digestive tract and supports comfortable regular bathroom habits.
[00:07:32.981 --> 00:07:39.306]  You'll feel lighter, and you'll feel clean inside, and when you remove the waste buildup with AlloCleanse, you'll have more energy.
[00:07:39.586 --> 00:07:40.947]  Energy to use on other things,
[00:07:41.545 --> 00:07:43.187]  Besides worrying about constipation.
[00:07:43.687 --> 00:07:47.891]  For a risk-free trial of Allocleanse, call 1-800-890-3525.
[00:07:48.752 --> 00:07:52.136]  Call in now to find out how you can get two free gifts with your order.
[00:07:52.296 --> 00:07:54.598]  Try Allocleanse risk-free by calling 1-800-890-3525.
[00:07:54.618 --> 00:07:54.838]  That's 1-800-890-3525.
[00:08:02.209 --> 00:08:04.392]  He's the T-Rex of political talk.
[00:08:04.972 --> 00:08:07.836]  Alex Jones on the GCN Radio Network.
[00:08:07.856 --> 00:08:09.698]  Well, he's got a new documentary.
[00:08:10.098 --> 00:08:10.679]  Film out!
[00:08:20.760 --> 00:08:23.201]  It's global warming or global governance.
[00:08:24.562 --> 00:08:29.364]  We had him off about 20 minutes last week, but I wanted to have him up for a full hour today.
[00:08:29.924 --> 00:08:37.568]  Then we're scheduled to have Aaron Russo's widow, Heidi Gregg, on to talk about him for about 30 minutes in the next hour.
[00:08:39.769 --> 00:08:44.271]  So that's coming up as well, and in the last 30 minutes I'm going to talk about economic issues.
[00:08:45.329 --> 00:08:52.212]  And what is happening right now with the stock market, with the dollar, with the inflationary bubble.
[00:08:52.552 --> 00:08:55.894]  Big article up on PrisonPlanet.com and Infowars.com.
[00:08:55.914 --> 00:08:57.534]  Stock market will eventually collapse.
[00:08:58.115 --> 00:09:01.476]  Also a big story going up on Jones Report in the next hour or two.
[00:09:01.856 --> 00:09:11.640]  JonesReport.com with a big rundown of the events and what's going to be happening in association with We Are Change and others in New York on the 8th, 9th, 10th, 11th and 12th.
[00:09:13.821 --> 00:09:15.803]  And I'll be there the 8th through the 11th.
[00:09:15.823 --> 00:09:23.688]  I'll depart on the 12th and we're going to be premiering Endgame up there in New York and all proceeds go to firefighters and police.
[00:09:23.728 --> 00:09:24.629]  I'm not even handling that.
[00:09:24.649 --> 00:09:27.331]  It's just going to them there with the ticket proceeds.
[00:09:28.091 --> 00:09:30.953]  So I get not a zip, not a nickel.
[00:09:30.993 --> 00:09:31.934]  I want to make that clear.
[00:09:31.974 --> 00:09:36.377]  I'm not saying, oh we're good, we're giving them money, but I just want to make that clear so you know that it goes to them.
[00:09:38.358 --> 00:09:42.081]  Continuing here, this is so important because
[00:09:44.582 --> 00:09:48.905]  I talked about Neil Bortz in the last hour, a big national talk show host that attacks us almost every day.
[00:09:49.246 --> 00:09:59.593]  He gets up there and he says, oh my gosh, ANWR is the size of a quarter up in Alaska compared to a big area rug in your living room, and it won't hurt the environment to drill, but the environmentalists are stopping us from drilling.
[00:10:00.114 --> 00:10:06.258]  But then we have the oil company documents where there's so much oil that they created the fraud of Peak Oil 12 years ago.
[00:10:06.338 --> 00:10:09.260]  Dutch Rochelle financed it through Russian and British and U.S.
[00:10:09.300 --> 00:10:09.681]  scientists.
[00:10:09.721 --> 00:10:10.321]  That's public.
[00:10:10.621 --> 00:10:11.202]  They've been caught.
[00:10:11.662 --> 00:10:12.142]  No debate!
[00:10:12.203 --> 00:10:12.803]  I mean, caught!
[00:10:13.323 --> 00:10:13.884]  It's staged!
[00:10:13.944 --> 00:10:14.724]  There's too much oil!
[00:10:15.585 --> 00:10:22.510]  And they also finance the major environmental groups to actually go shut off other areas of, say, clean burning coal in Idaho.
[00:10:23.408 --> 00:10:24.769]  I could run the country for hundreds of years.
[00:10:24.809 --> 00:10:26.530]  That was a big thing that Clinton did.
[00:10:26.550 --> 00:10:29.072]  Idaho went into several states below it.
[00:10:30.053 --> 00:10:39.599]  They run all sorts of scams, and they only allow a paltry amount of oil to come out of Alaska, and 80 plus percent of that, depending on the year.
[00:10:39.639 --> 00:10:41.881]  Some years it's 80 percent, some years it's 85 percent.
[00:10:42.181 --> 00:10:47.244]  It fluctuates on a daily basis, but 80 plus percent goes to Asia.
[00:10:47.645 --> 00:10:48.885]  So it's a planned economy.
[00:10:49.866 --> 00:10:52.608]  We're not saying the environment doesn't have problems.
[00:10:53.183 --> 00:11:04.435]  What we're saying is that the modern mainline environmental movement was founded by the Rockefellers, it was all pushed by eugenicists, it's neo-feudalism, and they say this in UN documents.
[00:11:05.076 --> 00:11:14.425]  And the man that we interviewed for like three days when he was here for Endgame, and who you see throughout the film on multiple issues because it's all tied together, is Dr.
[00:11:15.632 --> 00:11:17.093]  I am always happy to come along with you, Alex.
[00:11:17.113 --> 00:11:17.633]  It's always a good show.
[00:11:41.624 --> 00:11:48.551]  I know most of our audience are experts on this, because they've heard you and many other people who've been on the inside of this studying it throughout the years.
[00:11:49.171 --> 00:12:01.762]  But for the general public tuning in for the first time, can you break down what the globalists, who they are, what their agenda is, and how they're using environmentalism, and what the global tax is and what it's going to mean?
