[00:00:05.716 --> 00:00:06.356]  Big Brother.
[00:00:07.017 --> 00:00:08.097]  Mainstream media.
[00:00:08.778 --> 00:00:09.919]  Government cover-ups.
[00:00:10.559 --> 00:00:11.360]  You want answers?
[00:00:12.121 --> 00:00:13.622]  Well, so does he.
[00:00:13.682 --> 00:00:17.485]  He's Alex Jones on the GCN Radio Network.
[00:00:17.865 --> 00:00:21.929]  And now, live from Austin, Texas, Alex Jones.
[00:00:28.079 --> 00:00:31.903]  It is Thursday, March 8, 2007.
[00:00:33.425 --> 00:00:37.068]  We're going to be live here for the next three hours.
[00:00:38.469 --> 00:00:40.431]  And no, I have wiped the slate clean.
[00:00:40.451 --> 00:00:44.015]  There will be no guest on today because I do want to take a lot of your phone calls.
[00:00:44.799 --> 00:00:56.665]  On any news story, on any issue, any comment, any questions, you disagree with me, you agree, whatever, no call screening, your first name and where you're calling from.
[00:00:56.685 --> 00:01:11.472]  By the way, a lot of times callers call up and John answers the phone and puts them on hold and they say, my name's Bob, but I don't want them to know my name, so I'm going to make up a name, like Hammer of Truth.
[00:01:12.336 --> 00:01:13.096]  Fine, folks.
[00:01:13.116 --> 00:01:18.718]  If you're going to make up a name so they don't know who you are, just don't tell us about it.
[00:01:18.778 --> 00:01:25.759]  Just call and tell us your name is Keebler or whatever you wish and we will get you up and on the air.
[00:01:27.700 --> 00:01:33.381]  Now, if you wish to give us more information, that can send you to the head of the line.
[00:01:33.941 --> 00:01:39.723]  If you disagree with something I've said, and that means legitimately, most the time it's
[00:01:40.877 --> 00:01:41.877]  I disagree with you.
[00:01:41.897 --> 00:01:45.839]  I think you're better than you say you are, or I disagree with you.
[00:01:46.479 --> 00:01:47.679]  It's worse than you say.
[00:01:47.699 --> 00:01:52.020]  I mean, if you seriously disagree, let us know.
[00:01:52.701 --> 00:01:56.542]  Unlike other big talk shows, we want you to the front of the line.
[00:01:56.562 --> 00:02:06.125]  We want to hear... Well, I haven't heard from Troy in a few weeks, from West Virginia, since he called into Jack Bloodshub and was saying that, well,
[00:02:08.419 --> 00:02:12.963]  John Connor was sitting in for him, and he said that he'd like to punch John Connor in the face.
[00:02:12.983 --> 00:02:15.685]  He said he'd like to attack John Connor.
[00:02:16.486 --> 00:02:24.532]  And I called in and told old Troy from West Virginia that he was an idiot and an intimidator, and that he shouldn't go around threatening people.
[00:02:24.952 --> 00:02:28.755]  He hasn't called in since, and I'd like to give old Troy a chance to call in.
[00:02:29.076 --> 00:02:34.240]  You know, people like that, because it's good to hear the type of people that we're up against, ladies and gentlemen.
[00:02:35.561 --> 00:02:40.685]  Alright, you've joined us, you want to know the news I have today, and it is all extremely important.
[00:02:42.466 --> 00:03:00.358]  Since about 1997, I have been announcing, every month or so, that every major phone company, telecommunications hub, in the nation, by law, has part of a floor, or an entire floor, that is actually run by the National Security Agency.
