[00:00:05.519 --> 00:00:06.159]  Big Brother.
[00:00:06.820 --> 00:00:07.880]  Mainstream media.
[00:00:08.601 --> 00:00:09.722]  Government cover-ups.
[00:00:10.342 --> 00:00:11.182]  You want answers?
[00:00:11.923 --> 00:00:12.843]  Well, so does he.
[00:00:13.484 --> 00:00:17.146]  He's Alex Jones on the GCN Radio Network.
[00:00:17.687 --> 00:00:21.769]  And now, live from Austin, Texas, Alex Jones.
[00:00:32.355 --> 00:00:41.597]  Welcome ladies and gentlemen welcome and thank you so much for joining us on this live Friday edition the 13th day of April 2007 and we're going to be live here for the next three hours
[00:01:00.379 --> 00:01:09.483]  We have another 9-11 individual, another person going public on 9-11 and questioning the official story.
[00:01:09.503 --> 00:01:23.370]  A well-known actor from television and film, who currently has a highly rated television program, coming on to talk about 9-11 and why he believes it is an inside job.
[00:01:23.830 --> 00:01:25.951]  That is coming up in the next hour.
[00:01:26.351 --> 00:01:30.033]  We'll tell you a little bit more about that individual just a little bit later.
[00:01:32.305 --> 00:01:40.991]  I mentioned this story yesterday, but I want to, at the start today, to spend more time on it.
[00:01:42.952 --> 00:01:46.014]  That's a report out of News Target.
[00:01:46.514 --> 00:01:56.240]  Monsanto's GM corn, MON863, shows kidney, liver toxicity in animal studies.
[00:01:56.280 --> 00:01:59.182]  At the end of the show I mentioned this, so for those of you listening to a
[00:02:00.385 --> 00:02:04.068]  Rebroadcast of yesterday's program that bumps right up against my live one.
[00:02:04.088 --> 00:02:05.249]  You just heard me talking about it.
[00:02:05.569 --> 00:02:12.334]  But for new listeners tuning in on the AM and FM dial, or Global Shortwave, or other places, we're going to spend some time on this.
[00:02:13.275 --> 00:02:19.480]  The corn in question, MON863, is made by the Monsanto Company.
[00:02:19.500 --> 00:02:20.680]  It isn't grown, it's made.
[00:02:20.700 --> 00:02:24.563]  I guess it is grown, but that's all designed.
[00:02:24.924 --> 00:02:27.846]  And approved for use in Australia, Canada, China,
[00:02:29.210 --> 00:02:33.232]  The European Union, Japan, Mexico, the Philippines, and the United States.
[00:02:33.272 --> 00:02:34.552]  This is the stuff that's approved.
[00:02:35.453 --> 00:02:47.858]  It had a gene inserted from the bacteria Bacillus thrunigenesis, Bt, which causes the plant cells to produce a pesticide.
[00:02:48.698 --> 00:02:55.101]  Researchers fed rats either unmodified corn or diets containing 11 or 30 percent of MON-863.
[00:02:58.095 --> 00:03:15.365]  For 90 days, and we'll tell you when we get back from break what it did exactly to their bodies, what it did to their livers, what it did to their entire metabolic system.
[00:03:17.746 --> 00:03:20.688]  In the meantime, I'll also just give you a rundown of some of the news here.
[00:03:20.708 --> 00:03:21.689]  I don't even know where to start.
[00:03:23.970 --> 00:03:27.192]  CBS has fired him from his radio show.
[00:03:28.149 --> 00:03:30.429]  He has lost his TV show, of course, first.
[00:03:32.270 --> 00:03:37.231]  And most people are running around celebrating, including Bill O'Reilly and others.
[00:03:37.831 --> 00:03:38.931]  Because they love censorship.
[00:03:39.451 --> 00:03:42.351]  They love to set the precedent of everyone being fired but themselves.
[00:03:44.392 --> 00:03:50.433]  Every show O'Reilly seems to do, it's fire this person, fire that person, arrest this person.
[00:03:50.933 --> 00:03:52.313]  I've never liked Don Imus.
[00:03:52.853 --> 00:03:53.793]  Very abrasive.
