[00:00:05.780 --> 00:00:06.440]  Big Brother.
[00:00:07.101 --> 00:00:08.201]  Mainstream media.
[00:00:08.861 --> 00:00:09.962]  Government cover-ups.
[00:00:10.622 --> 00:00:11.443]  You want answers?
[00:00:12.183 --> 00:00:13.083]  Well, so does he.
[00:00:13.764 --> 00:00:17.725]  He's Alex Jones on the GCN Radio Network.
[00:00:17.946 --> 00:00:22.067]  And now, live from Austin, Texas, Alex Jones.
[00:00:29.251 --> 00:00:34.313]  Another very important broadcast transmission against tyranny lined up for you today.
[00:00:36.155 --> 00:00:42.479]  He did his maiden voyage in talk radio on the subject of 9-11 being an inside job about a month ago.
[00:00:42.499 --> 00:00:47.462]  He's Warren Cucurillo, lead guitarist and of course the main songwriter.
[00:00:48.559 --> 00:00:49.099]  I think so.
[00:01:08.173 --> 00:01:19.537]  That he's not allowed to put all of it out here on air, but he's going to put some of it out here on air about the New World Order and coming fascism to the United States.
[00:01:20.398 --> 00:01:26.920]  So, Warren Cucurillo coming up, joining us from New York, he's there on business, opening a new big restaurant in New York, normally in L.A.
[00:01:27.921 --> 00:01:36.824]  A good time for him to be on vacation, or working vacation, because L.A., parts of it, and parts of San Diego County and to Malibu are on fire
[00:01:37.936 --> 00:01:39.057]  Right now, as you know.
[00:01:39.618 --> 00:01:43.001]  So, Warren Cucurillo joining us coming up in the second hour.
[00:01:43.021 --> 00:01:52.329]  And, of course, Jesse Benton, the media relations head, press secretary for the Ron Paul 2008 campaign.
[00:01:52.369 --> 00:01:54.130]  Ron Paul is now a first-tier candidate.
[00:01:54.811 --> 00:01:55.412]  Unbelievable!
[00:01:55.432 --> 00:01:58.835]  The mainstream media admits he's now first-tier and could win
[00:01:59.615 --> 00:02:04.180]  And came in number three above Fred Thompson in a poll of conservatives.
[00:02:04.581 --> 00:02:10.427]  Very important poll they do every two years in the presidential and of course the off-year congressional election.
[00:02:11.728 --> 00:02:14.191]  Huge situation that came out over the weekend.
[00:02:14.231 --> 00:02:20.758]  A lot of censorship, a lot of Fox News attacking Paul now or simply ignoring him in their papers.
[00:02:21.838 --> 00:02:23.399]  Not even mentioning they got 3rd place.
[00:02:23.820 --> 00:02:28.484]  Mentioning 1st, 2nd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, but not 3rd.
[00:02:28.524 --> 00:02:29.464]  Not even mentioning him.
[00:02:29.484 --> 00:02:31.046]  Kind of memory-holing him.
[00:02:31.366 --> 00:02:35.729]  We got Jesse Benton coming on in the last 30 minutes of the show today.
[00:02:35.770 --> 00:02:39.833]  We'll also have some open phones in this hour and into the next with Warren Cucurillo.
[00:02:41.734 --> 00:02:42.875]  By the way, he's just a great guy.
[00:02:42.955 --> 00:02:43.696]  So much energy.
[00:02:43.736 --> 00:02:44.196]  So smart.
[00:02:44.236 --> 00:02:45.097]  I love talking to him.
[00:02:45.117 --> 00:02:47.539]  I'm going to have him on routinely here on the show.
[00:02:48.700 --> 00:02:49.561]  Listeners like him too.
[00:02:51.397 --> 00:02:53.578]  Kind of like I like to have an Aaron Russo on once a month or so.
[00:02:53.598 --> 00:02:55.198]  I guess they're both from Brooklyn.
[00:02:55.218 --> 00:02:56.139]  Just interesting fellas.
[00:02:57.859 --> 00:03:00.580]  My main editor, Rob Jacobson, is from Brooklyn.
[00:03:00.620 --> 00:03:01.481]  I like folks from Brooklyn.
[00:03:01.501 --> 00:03:02.001]  They're interesting.
[00:03:02.741 --> 00:03:05.562]  Got a lot of pizazz, as they say.
[00:03:07.103 --> 00:03:08.864]  I ran into Willie Nelson last night.
[00:03:09.764 --> 00:03:12.905]  And let me tell you, there are a few people that I get really excited about.
[00:03:12.925 --> 00:03:16.286]  I mean, I'm a big Willie Nelson admirer.
[00:03:16.326 --> 00:03:17.207]  I wouldn't even call it a fan.
[00:03:17.507 --> 00:03:18.547]  And not so much of his music.
[00:03:18.647 --> 00:03:19.688]  I love his music.
[00:03:20.228 --> 00:03:20.608]  I love it.
[00:03:22.239 --> 00:03:24.039]  I love him in The Highwayman, that's the best.
[00:03:24.059 --> 00:03:26.700]  You know, he wrote Crazy that Patsy Cline did.
[00:03:26.720 --> 00:03:28.681]  I think he sold that song for $50.
[00:03:28.821 --> 00:03:31.641]  I looked it up on Wikipedia, that's what they say, I remember hearing that.
[00:03:33.122 --> 00:03:37.883]  But for $50, he struggled for 20 years and never quote made it.
[00:03:38.723 --> 00:03:39.623]  Then he moved to Austin.
[00:03:40.063 --> 00:03:45.965]  He was born right outside Austin, like two counties up, promise, kind of out by Waco, a little bit east of Waco.
[00:03:49.440 --> 00:03:50.561]  This is an amazing individual.
[00:03:50.601 --> 00:03:53.823]  Came to Austin in the 70s, made it huge, now he's a world icon.
[00:03:55.004 --> 00:03:57.426]  He's Elvis level now for a living individual.
[00:03:58.366 --> 00:04:00.088]  And I ran into him.
[00:04:00.148 --> 00:04:08.474]  He was at the Alamo Draft House last night, but it wasn't like when I met Jimmy Vaughn for the first time five years ago, not five and a half years ago when I was premiering Road to Tyranny.
[00:04:08.514 --> 00:04:09.074]  That was nice.
[00:04:09.114 --> 00:04:09.775]  He came to see it.
[00:04:11.136 --> 00:04:13.037]  He was there to see another movie, but
[00:04:14.235 --> 00:04:15.697]  Uh, well I'll tell you the story.
[00:04:15.717 --> 00:04:18.559]  It turns out he is, he said he likes the work we do.
[00:04:19.000 --> 00:04:21.742]  And his wife said that too, so that was, that was neat.
