[00:00:05.868 --> 00:00:06.528]  Big Brother.
[00:00:07.188 --> 00:00:08.268]  Mainstream media.
[00:00:08.949 --> 00:00:10.069]  Government cover-ups.
[00:00:10.709 --> 00:00:11.530]  You want answers?
[00:00:12.290 --> 00:00:13.190]  Well, so does he.
[00:00:13.830 --> 00:00:17.532]  He's Alex Jones on the GCN Radio Network.
[00:00:18.032 --> 00:00:22.113]  And now, live from Austin, Texas, Alex Jones.
[00:00:32.622 --> 00:00:33.543]  Welcome ladies and gentlemen, welcome!
[00:00:33.563 --> 00:00:36.324]  It is the second day of April 2007 and we're going to be here live for the next three hours.
[00:00:36.565 --> 00:00:37.505]  Where to start today?
[00:00:37.665 --> 00:00:39.567]  I don't want to be alarmist as the mainstream media is
[00:01:02.123 --> 00:01:08.306]  But there can be no doubt that there is an intention to attack Iran.
[00:01:10.187 --> 00:01:17.650]  And the aftermath of that, at the bare minimum, will be devastating to our economy.
[00:01:20.392 --> 00:01:22.953]  And it could be far, far worse.
[00:01:26.064 --> 00:01:50.732]  We have to take serious the fact that there are two major carrier task force groups and several other support groups, a huge armada, as big as the armada that launched the 2003 invasion of Iraq, in the Persian Gulf right now, with another aircraft carrier on its way.
[00:01:54.176 --> 00:02:12.828]  Now, what the New World Order crowd does with psychological warfare, like they did in 2002 announcing they would attack in March of 2002 and then not attacking, is continue to announce that they're going to attack day after day, week after week, month after month, year after year, until it's a foregone conclusion.
[00:02:13.508 --> 00:02:22.434]  For two years, we've been hearing out of the Defense Department, out of Israel, and out of the other big-wig organizations that run this country,
[00:02:24.628 --> 00:02:41.871]  This country's military and its foreign policy that there would be an attack on Iran that Israel could launch the attack or the US could launch a sneak attack on hundreds of military sites not just the Bashir reactor and other nuclear development sites with their atomic program.
[00:02:46.352 --> 00:02:51.913]  What that does is that conditions you to expect that it's going to happen and at a subconscious level
[00:02:54.369 --> 00:03:07.436]  The voyeur in all of us, or the deep animal, or beast, or bloodlust in all of us, pretty much wants to see it happen, wants to see the fight.
[00:03:07.536 --> 00:03:08.817]  You expect it.
[00:03:08.857 --> 00:03:12.019]  You've been hearing it so much, you say, let's just get it over with already.
[00:03:12.439 --> 00:03:13.479]  You expect it.
